algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,balance_kept_honest,balance_kept_attacker,balance_threshold_honest,balance_threshold_attacker,trust_honest,trust_attacker,sigma_dp_honest,sigma_dp_attacker,eps_n_honest,eps_n_attacker,nsr_honest,nsr_attacker,sigma_n_honest,sigma_n_attacker,balance_local_norm_honest,balance_local_norm_attacker,n_dp_norm_honest,n_dp_norm_attacker,noise_norm_honest,noise_norm_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,85,5.998288959532036,0.7957703133424123,0.5812719017267227,1.0,1.4286318086087704,nan,1000.0,1.0,1.0,30150,250,0,98,8.166666666666666,0.0,7.626600549392499,nan,0.5585457136233648,0.0,0.6359977360935728,0.0,4.22187197387126,0.0,5259.231854607602,0.0,0.6359977360935728,0.0,6.76544717947642,nan,143.4782943725586,0.0,143.4782943725586,0.0,4.22187197387126,1.1459283693797684,0.5585457136233648,0.6359977360935728,5.739131774902344,210.3692741843041
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,86,6.094732892046409,0.7956733125448227,0.581406940817833,1.0,1.3563869758085771,nan,1000.0,1.0,1.0,30299,399,0,56,5.090909090909091,0.0,7.975924928203669,nan,0.5125405354933306,0.0,0.6480883136577835,0.0,4.245022626495477,0.0,5228.050012506934,0.0,0.6480883136577835,0.0,7.122654221274636,nan,146.22008861194956,0.0,146.22008861194956,0.0,4.245022626495477,1.1529710805814197,0.5125405354933306,0.6480883136577835,5.361403249104818,191.69516712525422
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,87,6.094732892046409,0.7959909798701604,0.581618919968605,1.0,0.9094666540622711,nan,1000.0,1.0,1.0,30388,488,0,50,4.545454545454546,0.0,7.315551181624062,nan,0.46134270456704224,0.0,0.6566760810359407,0.0,4.293136827122058,0.0,5105.341468201001,0.0,0.6566760810359407,0.0,6.5766261274164375,nan,148.16804226962003,0.0,148.16804226962003,0.0,4.293136827122058,1.1443856368998344,0.46134270456704224,0.6566760810359407,5.432828216552735,187.1958538340367
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,88,6.094732892046409,0.7961533139149348,0.5812362325191498,1.0,1.2057018280029297,nan,1000.0,1.0,1.0,30189,289,0,52,5.2,0.0,8.085509630123939,nan,0.47736046016216277,0.0,0.6428936442047726,0.0,4.329068304832765,0.0,5387.042100760437,0.0,0.6428936442047726,0.0,7.31743369102478,nan,144.8970703125,0.0,144.8970703125,0.0,4.329068304832765,1.1454428524911107,0.47736046016216277,0.6428936442047726,4.82990234375,179.5680700253479
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,89,6.094732892046409,0.7960506469011307,0.5814677947759628,1.0,1.114099446325921,nan,1000.0,1.0,1.0,30475,575,0,76,5.846153846153846,0.0,7.669756318348811,nan,0.5052056371305997,0.0,0.6380090233499499,0.0,4.380156295423632,0.0,4897.196533741269,0.0,0.6380090233499499,0.0,6.9876035910386305,nan,143.79772010216345,0.0,143.79772010216345,0.0,4.380156295423632,1.1395214057545082,0.5052056371305997,0.6380090233499499,6.231234537760416,212.211849795455
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,90,6.094732892046409,0.7961183136701584,0.58169737637043,1.0,1.1543274742105734,nan,1000.0,1.0,1.0,30680,780,0,276,12.0,0.0,7.595735954487941,nan,0.4564804467170135,0.0,0.6501987559793101,0.0,4.450320471060154,0.0,5454.857731532579,0.0,0.6501987559793101,0.0,6.966455210810122,nan,146.81249071204144,0.0,146.81249071204144,0.0,4.450320471060154,1.1358922849864406,0.4564804467170135,0.6501987559793101,11.255624287923178,418.20575941749775
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,91,6.094732892046409,0.7963473139206568,0.5814930907885234,1.0,0.9621904462575912,nan,1000.0,1.0,1.0,30129,229,0,52,5.2,0.0,7.548384709833664,nan,0.39010040238499644,0.0,0.6614680427200873,0.0,4.474152910182709,0.0,5144.378543405735,0.0,0.6614680427200873,0.0,6.969334554672241,nan,149.21288146972657,0.0,149.21288146972657,0.0,4.474152910182709,1.1344841239989658,0.39010040238499644,0.6614680427200873,4.973762715657552,171.4792847801912
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,92,6.145939604349121,0.7962796449661255,0.5817461784680684,1.0,1.195512077654712,nan,1000.0,1.0,1.0,30284,384,0,156,9.75,0.0,7.224994889158937,nan,0.490464354516007,0.0,0.6352011447689265,0.0,4.523692801120136,0.0,5393.583520782069,0.0,0.6352011447689265,0.0,6.715372800827026,nan,143.46865367889404,0.0,143.46865367889404,0.0,4.523692801120136,1.1363783305532553,0.490464354516007,0.6352011447689265,7.651661529541015,287.6577877750437
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,93,6.246412404560677,0.7965093131860097,0.5817730031410853,1.0,1.6011475436389446,nan,1000.0,1.0,1.0,30408,508,0,126,7.875,0.0,7.827409615818435,nan,0.5604603625833988,0.0,0.6160210852200739,0.0,4.5677988131112235,0.0,5365.169086262102,0.0,0.6160210852200739,0.0,7.323959618806839,nan,139.0840425491333,0.0,139.0840425491333,0.0,4.5677988131112235,1.1428528888075702,0.5604603625833988,0.6160210852200739,7.4178156026204425,286.1423512673121
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,94,6.246412404560677,0.796606980363528,0.5819209390878677,1.0,1.026739465919408,nan,1000.0,1.0,1.0,30316,416,0,54,4.909090909090909,0.0,7.190597287239674,nan,0.4976825483820655,0.0,0.6345369378988813,0.0,4.605548412176657,0.0,5330.742915089909,0.0,0.6345369378988813,0.0,6.773110216314143,nan,143.17677861993963,0.0,143.17677861993963,0.0,4.605548412176657,1.1160099745198002,0.4976825483820655,0.6345369378988813,5.249815216064453,195.46057355329668
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,95,6.480461563992518,0.7964193135499954,0.582376007437706,1.0,1.0224372889650495,nan,1000.0,1.0,1.0,30556,656,0,192,10.105263157894736,0.0,7.219667484158106,nan,0.4688474199685611,0.0,0.6357004764916372,0.0,4.651353904085467,0.0,4942.766016300168,0.0,0.6357004764916372,0.0,6.845980669322767,nan,143.33590537623354,0.0,143.33590537623354,0.0,4.651353904085467,1.112838225299085,0.4688474199685611,0.6357004764916372,9.077940673828126,313.0418476990107
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,96,6.891789176201807,0.7964449803034465,0.5826786984999974,1.0,0.9499399170279503,nan,1000.0,1.0,1.0,30539,639,0,276,13.8,0.0,7.046455676001727,nan,0.45533216986805203,0.0,0.6377360676084853,0.0,4.701239993831982,0.0,5350.532685801129,0.0,0.6377360676084853,0.0,6.726427936553955,nan,143.90315704345704,0.0,143.90315704345704,0.0,4.701239993831982,1.1139609261545935,0.45533216986805203,0.6377360676084853,9.593543802897136,356.7021790534086
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,97,6.891789176201807,0.7968246454000473,0.5822435343265533,1.0,1.2344090077612135,nan,1000.0,1.0,1.0,30567,667,0,154,8.555555555555555,0.0,7.180368152606189,nan,0.5447240579459403,0.0,0.612914149671966,0.0,4.759558965129314,0.0,5298.315059970303,0.0,0.612914149671966,0.0,6.900106244617039,nan,138.2699737548828,0.0,138.2699737548828,0.0,4.759558965129314,1.1043406460653638,0.5447240579459403,0.612914149671966,8.29619842529297,317.89890359821817
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,98,6.891789176201807,0.7967439786593119,0.5825086857875188,1.0,1.5555332899093628,nan,1000.0,1.0,1.0,30139,239,0,30,3.75,0.0,7.58945350622293,nan,0.5291305705904961,0.0,0.6020184970732391,0.0,4.782650625741267,0.0,5412.98393312044,0.0,0.6020184970732391,0.0,7.3420082330703735,nan,135.63742065429688,0.0,135.63742065429688,0.0,4.782650625741267,1.1029548582856783,0.5291305705904961,0.6020184970732391,3.6169978841145833,144.34623821654506
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,99,6.891789176201807,0.7968229778607686,0.5831587125857671,1.0,1.0749060412247975,nan,1000.0,1.0,1.0,30280,380,0,70,5.833333333333333,0.0,7.2818797099433015,nan,0.4677347904071212,0.0,0.6234934022325068,0.0,4.799773311599468,0.0,5296.477468795844,0.0,0.6234934022325068,0.0,7.0915824969609575,nan,140.7855110168457,0.0,140.7855110168457,0.0,4.799773311599468,1.1104674759209658,0.4677347904071212,0.6234934022325068,5.631420440673828,211.85909875183378
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,100,6.891789176201807,0.7971466465791066,0.5828850167989731,1.0,1.6552738377026148,nan,1000.0,1.0,1.0,30253,353,0,112,8.0,0.0,7.022881341481768,nan,0.6340053571122033,0.0,0.6002290721471661,0.0,4.841960113243842,0.0,5523.90979029594,0.0,0.6002290721471661,0.0,6.885100534984043,nan,135.46146937779017,0.0,135.46146937779017,0.0,4.841960113243842,1.1038182492539708,0.6340053571122033,0.6002290721471661,6.321535237630209,257.7824568804772
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,101,6.891789176201807,0.797187980612119,0.5831937674681346,1.0,1.4413926142912645,nan,1000.0,1.0,1.0,30275,375,0,86,6.615384615384615,0.0,6.85534458821415,nan,0.6162604872996991,0.0,0.6065879195010767,0.0,4.883576898994577,0.0,5413.791488675719,0.0,0.6065879195010767,0.0,6.7658060147212105,nan,136.87281212439905,0.0,136.87281212439905,0.0,4.883576898994577,1.0957040927060928,0.6162604872996991,0.6065879195010767,5.931155192057291,234.5976311759478
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,102,6.891789176201807,0.7969836471478144,0.5835737923781077,1.0,1.3060988441986197,nan,1000.0,1.0,1.0,30753,853,0,120,7.0588235294117645,0.0,7.3446971534726675,nan,0.4797659021090059,0.0,0.6081319148803231,0.0,4.931237391570999,0.0,5189.07359055888,0.0,0.6081319148803231,0.0,7.297253636752858,nan,137.06697441549863,0.0,137.06697441549863,0.0,4.931237391570999,1.0890380755096056,0.4797659021090059,0.6081319148803231,7.767128550211589,294.0475034650032
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,103,6.891789176201807,0.7970799805720648,0.5840500030914942,1.0,1.2456759466893144,nan,1000.0,1.0,1.0,30512,612,0,160,8.88888888888889,0.0,6.860140114080469,nan,0.5376173170904318,0.0,0.6078029047973948,0.0,4.996816898478459,0.0,5298.4575928011,0.0,0.6078029047973948,0.0,6.8614172670576306,nan,137.10841454399957,0.0,137.10841454399957,0.0,4.996816898478459,1.0417764130039986,0.5376173170904318,0.6078029047973948,8.226504872639975,317.907455568066
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,104,6.891789176201807,0.7968279784917831,0.5846434114376704,1.0,0.9539110372463863,nan,1000.0,1.0,1.0,30560,660,0,104,6.933333333333334,0.0,6.8332095457817426,nan,0.3472863572339217,0.0,0.6225922439750159,0.0,5.034419067476576,0.0,5329.12956876404,0.0,0.6225922439750159,0.0,6.880197111765543,nan,140.401410929362,0.0,140.401410929362,0.0,5.034419067476576,1.0332056882116663,0.3472863572339217,0.6225922439750159,7.020070546468099,266.45647843820205
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,105,6.891789176201807,0.7970413128534953,0.5844386637210846,1.0,1.358143123132842,nan,1000.0,1.0,1.0,30067,167,0,26,3.7142857142857144,0.0,7.28345358923,nan,0.48984734075410025,0.0,0.6078327892663002,0.0,5.049915307307438,0.0,5031.066119112444,0.0,0.6078327892663002,0.0,7.3825907707214355,nan,137.20879473005022,0.0,137.20879473005022,0.0,5.049915307307438,1.0304216564174697,0.48984734075410025,0.6078327892663002,3.201538543701172,117.39154277929035
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,106,6.891789176201807,0.7971019786596298,0.5848105190197627,1.0,0.9780534841120243,nan,1000.0,1.0,1.0,30362,462,0,182,10.11111111111111,0.0,6.879369231130775,nan,0.3714452050626278,0.0,0.614034774104638,0.0,5.080891105226181,0.0,5355.176493059755,0.0,0.614034774104638,0.0,7.019648313522339,nan,138.5701675415039,0.0,138.5701675415039,0.0,5.080891105226181,1.0364293116424592,0.3714452050626278,0.614034774104638,8.314210052490234,321.3105895835853
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,107,6.952043937290099,0.7972539812326431,0.5848119328419368,1.0,1.6346090342849493,nan,1000.0,1.0,1.0,30398,498,0,136,8.5,0.0,7.309868260751408,nan,0.5489308363758028,0.0,0.6048703680925409,0.0,5.110913078280687,0.0,5544.9509105729685,0.0,0.6048703680925409,0.0,7.508818060159683,nan,136.55784225463867,0.0,136.55784225463867,0.0,5.110913078280687,1.0405635298579716,0.5489308363758028,0.6048703680925409,7.283084920247396,295.7307152305583
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,108,6.952043937290099,0.7971189796924592,0.5857757816712061,1.0,1.2233753328522046,nan,1000.0,1.0,1.0,30405,505,0,64,5.333333333333333,0.0,7.231108645289467,nan,0.4062176141887903,0.0,0.6044813203138698,0.0,5.138347588006209,0.0,5175.05936017092,0.0,0.6044813203138698,0.0,7.477599740028381,nan,136.60201009114584,0.0,136.60201009114584,0.0,5.138347588006209,1.0417200676951446,0.4062176141887903,0.6044813203138698,5.464080403645833,207.0023744068368
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,109,6.952043937290099,0.797073978583018,0.5861195262273152,1.0,1.2941193454540694,nan,1000.0,1.0,1.0,30918,1018,0,318,12.23076923076923,0.0,6.91760811269804,nan,0.47792034295315927,0.0,0.6084295736275529,0.0,5.201725116098682,0.0,5602.36512318941,0.0,0.6084295736275529,0.0,7.20126146536607,nan,137.23977309006912,0.0,137.23977309006912,0.0,5.201725116098682,1.0188144151561997,0.47792034295315927,0.6084295736275529,11.894113667805989,485.5383106764157
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,110,7.2573665224942525,0.7970576461156209,0.5864616483449936,1.0,1.170041436329484,nan,1000.0,1.0,1.0,30644,744,0,326,13.583333333333334,0.0,6.979213474573034,nan,0.4315324982938667,0.0,0.6095337281111791,0.0,5.263742295465076,0.0,5359.929659949458,0.0,0.6095337281111791,0.0,7.313990692297618,nan,137.56878789265951,0.0,137.56878789265951,0.0,5.263742295465076,0.9988565790517256,0.4315324982938667,0.6095337281111791,11.00550303141276,428.79437279595663
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,111,7.2573665224942525,0.7971266470352809,0.5867193220059077,1.0,1.2262911392109734,nan,1000.0,1.0,1.0,30322,422,0,102,7.285714285714286,0.0,6.76072870421208,nan,0.3915785729352917,0.0,0.6245723532245808,0.0,5.294976964191261,0.0,5264.111526208042,0.0,0.6245723532245808,0.0,7.132416997637067,nan,140.91377803257532,0.0,140.91377803257532,0.0,5.294976964191261,0.987100894673282,0.3915785729352917,0.6245723532245808,6.575976308186849,245.65853788970864
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,112,7.2573665224942525,0.7974953148762385,0.5866850848992665,1.0,1.7430595308542252,nan,1000.0,1.0,1.0,30247,347,0,24,3.0,0.0,6.560358715287245,nan,0.6283607259392738,0.0,0.6002290721471661,0.0,5.306168764750925,0.0,5598.81429120885,0.0,0.6002290721471661,0.0,6.967325508594513,nan,135.1713161468506,0.0,135.1713161468506,0.0,5.306168764750925,0.9961311755779889,0.6283607259392738,0.6002290721471661,3.6045684305826824,149.301714432236
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,113,7.3099580041516115,0.7974783138434092,0.5874749394257863,1.0,1.477962750941515,nan,1000.0,1.0,1.0,30261,361,0,140,8.75,0.0,7.384147074895338,nan,0.45369918504729867,0.0,0.6053027929758359,0.0,5.338315798331835,0.0,5340.911351709887,0.0,0.6053027929758359,0.0,7.894673049449921,nan,136.7088851928711,0.0,136.7088851928711,0.0,5.338315798331835,0.9955750470627803,0.45369918504729867,0.6053027929758359,7.291140543619791,284.8486054245273
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,114,7.3099580041516115,0.7971186459064483,0.5880180144309998,1.0,1.3470874547958374,nan,1000.0,1.0,1.0,30662,762,0,108,7.2,0.0,6.965255950760869,nan,0.4381281159818172,0.0,0.602539861115776,0.0,5.363277361525204,0.0,5395.12081245075,0.0,0.602539861115776,0.0,7.496631908416748,nan,136.0384033203125,0.0,136.0384033203125,0.0,5.363277361525204,0.9981471725434226,0.4381281159818172,0.602539861115776,6.801920166015625,269.75604062253757
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,115,7.3099580041516115,0.7974343148867289,0.5880971801280975,1.0,1.637281592686971,nan,1000.0,1.0,1.0,30424,524,0,110,7.333333333333333,0.0,6.818794791574788,nan,0.5542389810085296,0.0,0.6052531941845428,0.0,5.39183529419511,0.0,5208.914217776876,0.0,0.6052531941845428,0.0,7.388087399800619,nan,136.7582255045573,0.0,136.7582255045573,0.0,5.39183529419511,0.9961152059387018,0.5542389810085296,0.6052531941845428,6.837911275227865,260.4457108888438
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,116,7.3099580041516115,0.7974116462469101,0.5884966095288594,1.0,1.479020278562199,nan,1000.0,1.0,1.0,30395,495,0,286,13.0,0.0,7.099908035199335,nan,0.4652585642920299,0.0,0.600694217248455,0.0,5.430683945199419,0.0,5171.482774724093,0.0,0.600694217248455,0.0,7.744126233187589,nan,135.36029746315697,0.0,135.36029746315697,0.0,5.430683945199419,1.0024018846403415,0.4652585642920299,0.600694217248455,9.926421813964843,379.2420701464336
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,117,7.3099580041516115,0.7973833145697912,0.5890674332777659,1.0,0.7344964146614075,nan,1000.0,1.0,1.0,30286,386,0,54,4.909090909090909,0.0,6.216088136065931,nan,0.31411138515580783,0.0,0.6086191453374986,0.0,5.461991214720139,0.0,5441.757411026424,0.0,0.6086191453374986,0.0,6.825463685122403,nan,137.2608184814453,0.0,137.2608184814453,0.0,5.461991214720139,0.9741899993086639,0.31411138515580783,0.6086191453374986,5.032896677652995,199.53110507096886
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,118,7.314440419617983,0.797464644908905,0.5897961503267288,1.0,1.562968361377716,nan,1000.0,1.0,1.0,30843,943,0,320,12.8,0.0,7.240371572527685,nan,0.4686802223324776,0.0,0.6037791634395892,0.0,5.510425274482218,0.0,5685.705054305002,0.0,0.6037791634395892,0.0,8.003337802886962,nan,136.26717529296874,0.0,136.26717529296874,0.0,5.510425274482218,0.9714152881571173,0.4686802223324776,0.6037791634395892,11.35559794108073,473.8087545254167
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,119,7.314440419617983,0.7972293124596278,0.5902339933315913,1.0,1.110137703642249,nan,1000.0,1.0,1.0,30516,616,0,214,10.7,0.0,6.295336372303164,nan,0.4463204873725772,0.0,0.6013129984309622,0.0,5.54987278725881,0.0,5364.236321004754,0.0,0.6013129984309622,0.0,7.005264377593994,nan,135.67545394897462,0.0,135.67545394897462,0.0,5.54987278725881,0.9610568813581704,0.4463204873725772,0.6013129984309622,9.045030263264975,357.61575473365025
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,120,7.429579226718333,0.7974223140875498,0.5906411671638488,1.0,1.2307193676630657,nan,1000.0,1.0,1.0,30664,764,0,222,10.571428571428571,0.0,6.8048426650551805,nan,0.38008587026879903,0.0,0.6083294691299863,0.0,5.578080539640911,0.0,5128.904824747326,0.0,0.6083294691299863,0.0,7.622878097352528,nan,137.2639676048642,0.0,137.2639676048642,0.0,5.578080539640911,0.969205603385997,0.38008587026879903,0.6083294691299863,9.608477732340495,359.02333773231277
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,121,7.554012049508719,0.797389980951945,0.5909941436847052,1.0,1.425843102090499,nan,1000.0,1.0,1.0,30381,481,0,160,9.411764705882353,0.0,6.981637855819131,nan,0.43631453023237343,0.0,0.6002290721471661,0.0,5.600878916836208,0.0,5617.7496177008825,0.0,0.6002290721471661,0.0,7.873240190393784,nan,135.31995705997244,0.0,135.31995705997244,0.0,5.600878916836208,0.9820064653803905,0.43631453023237343,0.6002290721471661,7.668130900065104,318.33914500304996
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,122,7.554012049508719,0.7974163136879603,0.5914922318855922,1.0,1.4161611199378967,nan,1000.0,1.0,1.0,30331,431,0,80,6.153846153846154,0.0,7.01734061142457,nan,0.4417453445494175,0.0,0.6007726985887288,0.0,5.618996125455781,0.0,5534.928695997928,0.0,0.6007726985887288,0.0,7.966435359074519,nan,135.52711604191705,0.0,135.52711604191705,0.0,5.618996125455781,0.9868694460033058,0.4417453445494175,0.6007726985887288,5.87284169514974,239.84691015991024
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,123,7.554012049508719,0.7974623139699301,0.5920340351263682,1.0,1.8614554752906163,nan,1000.0,1.0,1.0,30164,264,0,44,4.888888888888889,0.0,7.448055050189776,nan,0.4906173054542806,0.0,0.6002290721471661,0.0,5.631586901085403,0.0,5561.384524859696,0.0,0.6002290721471661,0.0,8.51196156607734,nan,135.37514411078558,0.0,135.37514411078558,0.0,5.631586901085403,0.9938785426437972,0.4906173054542806,0.6002290721471661,4.061254323323568,166.8415357457909
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,124,7.554012049508719,0.7976093123356501,0.59246970196565,1.0,0.8111422922876146,nan,1000.0,1.0,1.0,30205,305,0,40,4.444444444444445,0.0,6.620648889128981,nan,0.3591531924903393,0.0,0.6002290721471661,0.0,5.650058176067616,0.0,5385.96017031601,0.0,0.6002290721471661,0.0,7.616976737976074,nan,135.3251020643446,0.0,135.3251020643446,0.0,5.650058176067616,0.988264679178713,0.3591531924903393,0.6002290721471661,4.059753061930339,161.57880510948027
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,125,7.554012049508719,0.7973783127466838,0.593026490410169,1.0,1.1653746207555136,nan,1000.0,1.0,1.0,30524,624,0,96,6.4,0.0,6.070263169280084,nan,0.4176579415798187,0.0,0.6035872010106559,0.0,5.670125691647872,0.0,5311.199631562051,0.0,0.6035872010106559,0.0,7.030478572845459,nan,136.20174357096354,0.0,136.20174357096354,0.0,5.670125691647872,0.9896529894917848,0.4176579415798187,0.6035872010106559,6.810087178548177,265.5599815781026
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,126,7.554012049508719,0.7973576466242472,0.5932327091693879,1.0,1.6972356587648392,nan,1000.0,1.0,1.0,30150,250,0,40,5.0,0.0,6.647487926484391,nan,0.5705262273550034,0.0,0.6002290721471661,0.0,5.680775173415216,0.0,5853.656260830072,0.0,0.6002290721471661,0.0,7.750508964061737,nan,135.30488395690918,0.0,135.30488395690918,0.0,5.680775173415216,0.9936696749452999,0.5705262273550034,0.6002290721471661,3.6081302388509116,156.0975002888019
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,127,7.554012049508719,0.7972629793485005,0.5943297805388769,1.0,1.3863022346049547,nan,1000.0,1.0,1.0,30356,456,0,134,8.375,0.0,7.223008015647547,nan,0.39305921737104654,0.0,0.6002290721471661,0.0,5.714662867898948,0.0,5331.268906984376,0.0,0.6002290721471661,0.0,8.477856457233429,nan,135.4249963760376,0.0,135.4249963760376,0.0,5.714662867898948,0.9775356436366351,0.39305921737104654,0.6002290721471661,7.222666473388672,284.3343417058334
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,128,7.554012049508719,0.7975443142652512,0.5940918644269307,1.0,0.9284105648597082,nan,1000.0,1.0,1.0,30273,373,0,78,6.5,0.0,5.877882118710818,nan,0.4659923141201337,0.0,0.6002290721471661,0.0,5.740805090795448,0.0,5390.834709504851,0.0,0.6002290721471661,0.0,6.945189992586772,nan,135.43261082967123,0.0,135.43261082967123,0.0,5.740805090795448,0.9640372034181994,0.4659923141201337,0.6002290721471661,5.417304433186849,215.63338838019408
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,129,7.554012049508719,0.7972753119468688,0.5953011929988861,1.0,1.261854640311665,nan,1000.0,1.0,1.0,30533,633,0,160,8.88888888888889,0.0,6.26234313735898,nan,0.501429397198889,0.0,0.600229072147166,0.0,5.765693520167124,0.0,5754.269671925218,0.0,0.600229072147166,0.0,7.448956118689643,nan,135.40364922417535,0.0,135.40364922417535,0.0,5.765693520167124,0.9739198660043894,0.501429397198889,0.600229072147166,8.124218953450521,345.2561803155131
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,130,7.554012049508719,0.7975033128261566,0.5954893294970195,1.0,1.3762786848978563,nan,1000.0,1.0,1.0,30290,390,0,62,5.636363636363637,0.0,6.853307346598257,nan,0.42790559137409384,0.0,0.6002290721471661,0.0,5.7847006618711525,0.0,5582.931062159162,0.0,0.6002290721471661,0.0,8.206426056948574,nan,135.35839150168678,0.0,135.35839150168678,0.0,5.7847006618711525,0.9748300121981538,0.42790559137409384,0.6002290721471661,4.963141021728515,204.70747227916928
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,131,7.554012049508719,0.7975383140643437,0.595949821472168,1.0,1.3122013753110713,nan,1000.0,1.0,1.0,30355,455,0,52,4.7272727272727275,0.0,6.687633300632859,nan,0.39762785971503367,0.0,0.6002290721471661,0.0,5.80242099735364,0.0,5078.5273606009505,0.0,0.6002290721471661,0.0,8.061606580560857,nan,135.58178433504972,0.0,135.58178433504972,0.0,5.80242099735364,0.9741815250168318,0.39762785971503367,0.6002290721471661,4.971332092285156,186.21266988870153
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,132,7.618230540681514,0.7973836459716162,0.5966809582710266,1.0,1.302168674328748,nan,1000.0,1.0,1.0,30139,239,0,206,12.117647058823529,0.0,6.3282349301971,nan,0.4152153669034733,0.0,0.6036140157973402,0.0,5.8352482947526365,0.0,5811.365328427601,0.0,0.6036140157973402,0.0,7.679395563462201,nan,136.1452107149012,0.0,136.1452107149012,0.0,5.8352482947526365,0.9591874855842867,0.4152153669034733,0.6036140157973402,7.714895273844401,329.31070194423074
