algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,eps_n_honest,eps_n_attacker,n_dp_norm_honest,n_dp_norm_attacker,sigma_n_honest,sigma_n_attacker,noise_norm_honest,noise_norm_attacker,trust_honest,trust_attacker,sigma_dp_honest,sigma_dp_attacker,nsr_honest,nsr_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,62,5.215033697709807,0.5617449866980314,2.453977238274977e+23,0.06784593767797903,0.5922576025542285,1100787496386.56,1000.0,0.2771703605036938,0.03866825015492516,9022,500,41337,13,3.1644397676262717,0.0,192.2240227593316,0.0,0.8514912984990438,0.0,192.2240227593316,0.0,0.4428684264421463,0.0,0.8514912984990438,0.0,3536.1396857538493,0.0,3.1644397676262717,1.0704042887701555,0.4428684264421463,0.8514912984990438,8.650081024169921,159.1262858589232
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,63,5.215033697709807,0.5487689850479365,3.541131940586218e+25,0.12014799821616105,0.6585428135638888,13167741338910.72,1000.0,0.3706021251475797,0.07775056920429621,5069,506,45269,30,3.183909765403982,0.0,196.3234169699929,0.0,0.8706868787287264,0.0,196.3234169699929,0.0,0.3651891052722931,0.0,0.8706868787287264,0.0,4374.961464453553,0.0,3.183909765403982,1.071208637707238,0.3651891052722931,0.8706868787287264,10.797787933349609,240.62288054494545
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,64,5.215033697709807,0.5257539868354797,5.776111591320011e+27,0.07943159686173622,0.768466625894819,132555851529803.1,1000.0,0.32591228799211996,0.04582848280351271,7343,1016,43464,21,3.2147080748950065,0.0,200.00419180733817,0.0,0.885793994775671,0.0,200.00419180733817,0.0,0.32010862590479,0.0,0.885793994775671,0.0,3221.4366730386137,0.0,3.2147080748950065,1.0627756794389025,0.32010862590479,0.885793994775671,14.000293426513672,225.50056711270295
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,65,5.222300255602747,0.5254139866307378,5.4533937703012886e+29,0.14065116845883685,0.20905800155984858,1574776972617536.8,1000.0,0.42479477902272017,0.0865565763259523,4566,604,45854,36,3.2219524763036373,0.0,222.4382807413737,0.0,0.9856974857910253,0.0,222.4382807413737,0.0,0.11185622091094653,0.0,0.9856974857910253,0.0,1788.9841144720842,0.0,3.2219524763036373,1.0631187906836892,0.11185622091094653,0.9856974857910253,13.346296844482422,107.33904686832507
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,66,5.222300255602747,0.5291299850866199,4.584440513426787e+31,0.09353412798088824,0.16578091331757605,1.5682251217877074e+16,1000.0,0.3472964943553179,0.04746682427126339,8923,434,41377,6,3.226426435461335,0.0,219.28083992004395,0.0,0.9744982441496725,0.0,219.28083992004395,0.0,0.11454826733097434,0.0,0.9744982441496725,0.0,1409.0899114758056,0.0,3.226426435461335,1.0682726955614885,0.11454826733097434,0.9744982441496725,8.771233596801757,56.36359645903222
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,67,5.252316723488329,0.5219139856845141,inf,0.10842987559765882,0.4715300686657429,1.879194907510169e+17,1000.0,0.22626678876678877,0.09355164905526821,4923,817,45679,25,3.3221738922763366,0.0,187.66824340820312,0.0,0.8327749925399305,0.0,187.66824340820312,0.0,0.40962932711201056,0.0,0.8327749925399305,0.0,2221.2487078420813,0.0,3.3221738922763366,1.0217519721523143,0.40962932711201056,0.8327749925399305,13.136777038574218,155.48740954894566
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,68,5.309712701961079,0.506149987950921,inf,0.08960478121662332,1.0112933272665197,1.8555396662860465e+18,1000.0,0.2916017316017316,0.04817629135420898,9330,633,41132,9,3.3805278262057796,0.0,182.774169921875,0.0,0.8095758963712542,0.0,182.774169921875,0.0,0.4210170029916547,0.0,0.8095758963712542,0.0,3219.070915141363,0.0,3.3805278262057796,1.008967118708996,0.4210170029916547,0.8095758963712542,10.052579345703125,177.04890033277502
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,69,5.309712701961079,0.5144764868915082,nan,0.06125362231063818,0.2836331824461619,inf,1000.0,0.3055555555555555,0.03404453905633151,4138,356,46098,0,3.381848141050883,0.0,200.97570037841797,0.0,0.8918657723843956,0.0,200.97570037841797,0.0,0.2218733560293913,0.0,0.8918657723843956,0.0,1137.3759660680305,0.0,3.381848141050883,1.0104380352177544,0.2218733560293913,0.8918657723843956,6.029271011352539,34.12127898204091
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,70,5.309712701961079,0.516759986653924,nan,0.4051982748367792,1.4048978209495544,nan,1000.0,0.6818942767774804,0.2910276765824048,19520,239,30599,0,3.4104640343492694,0.0,157.3581573486328,0.0,0.6985984706047206,0.0,157.3581573486328,0.0,0.5931954383850098,0.0,0.6985984706047206,0.0,4085.8484525319313,0.0,3.4104640343492694,1.0094781163351567,0.5931954383850098,0.6985984706047206,3.9339539337158205,102.14621131329828
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,71,5.309712701961079,0.5218069857358932,nan,0.3898617511520737,0.5728940591216087,nan,1000.0,0.7322128851540617,0.2662037037037037,19554,85,30425,0,3.4212735607953415,0.0,183.86368306477866,0.0,0.8152940543053724,0.0,183.86368306477866,0.0,0.3416990203162034,0.0,0.8152940543053724,0.0,1446.6989104124189,0.0,3.4212735607953415,1.0146538932321016,0.3416990203162034,0.8152940543053724,2.75795524597168,21.700483656186282
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,72,5.309712701961079,0.5133849862217903,nan,0.4463371718254736,nan,nan,1000.0,0.7550245047947809,0.31751086754297175,19436,581,31000,5,3.4402566896906563,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,3.4402566896906563,1.0149737837487023,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,73,5.309712701961079,0.48853798702359197,nan,0.32406552787205806,nan,nan,1000.0,0.48819261315596574,0.24578029748714744,19339,870,31271,0,3.4744268610465974,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,3.4744268610465974,1.0149473324398413,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,74,5.309712701961079,0.4877359858155251,nan,0.5290805490805491,0.2740617051720619,nan,1000.0,0.9421528631963415,0.3678277553595158,19499,364,30757,0,3.4844154972178973,0.0,197.26679077148438,0.0,0.8715591584651408,0.0,197.26679077148438,0.0,0.1732682067900896,0.0,0.8715591584651408,0.0,2203.457924583368,0.0,3.4844154972178973,1.0152901362884796,0.1732682067900896,0.8715591584651408,4.931669769287109,55.0864481145842
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,75,5.309712701961079,0.4697944861650467,nan,0.418667646737638,nan,nan,1000.0,0.6812249866502067,0.3077286275441796,19443,535,30927,27,3.5113583042778815,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,3.5113583042778815,1.0200118544388417,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,76,5.309712701961079,0.46325898557901385,nan,0.39282969134152096,nan,nan,1000.0,0.6089381561245509,0.29503119778277886,19439,547,30939,17,3.5472268628245356,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,3.5472268628245356,0.996729359481496,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,77,5.309712701961079,0.43498298808932306,nan,0.3887296864808415,nan,nan,1000.0,0.6094874363130709,0.2897563537919186,19330,931,31362,19,3.5937005694739024,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,3.5937005694739024,1.009498588665881,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,78,5.309712701961079,0.4286174874007702,nan,0.4473837421681671,nan,nan,1000.0,0.7645609516539376,0.3165163983089738,19474,426,30822,2,3.594817654620883,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,3.594817654620883,1.0103275007684323,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,79,5.309712701961079,0.4209154890477657,nan,0.47430436650571733,nan,nan,1000.0,0.8512532443455693,0.3312858312858313,19519,256,30622,11,3.6267478368502823,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,3.6267478368502823,0.9816683513130503,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,80,5.309712701961079,0.40331998705863953,nan,0.33537087124816306,nan,nan,1000.0,0.5050469753235776,0.258481096963871,19384,706,31102,12,3.6470050479335487,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,3.6470050479335487,0.9904395170943846,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,81,5.309712701961079,0.39222448855638503,nan,0.44199991044859227,nan,nan,1000.0,0.7587041609566637,0.3126060927323567,19457,495,30901,3,3.6578632434203984,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,3.6578632434203984,0.9880057556836025,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,82,5.309712701961079,0.39226498916745184,nan,0.35773809523809524,nan,nan,1000.0,0.6975308641975309,0.24198506807202458,19554,96,30437,1,3.6581792218086457,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,3.6581792218086457,0.9880287535010345,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,83,5.309712701961079,0.38048549041152,nan,0.3870647261245723,nan,nan,1000.0,0.6316465789374531,0.2804333028807588,19433,544,30947,6,3.686850652938525,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,3.686850652938525,0.9864268898221786,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,84,5.309712701961079,0.3653929898142815,nan,0.46774120086476784,nan,nan,1000.0,0.8000756000756001,0.3307952833997305,19461,499,30909,1,3.7122471961517864,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,3.7122471961517864,0.9939266930057148,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,85,5.317845928238332,0.36258098810911177,nan,0.4411667540220052,nan,nan,1000.0,0.7343580539145055,0.32059591144296823,19441,576,30996,3,3.7272893627582624,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,3.7272893627582624,0.9938227003300705,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,86,5.347321810265038,0.3537329901754856,nan,0.3154533917126721,nan,nan,1000.0,0.5047947454844006,0.23074047309341425,19542,134,30476,4,3.737245953599833,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,3.737245953599833,1.000084137020084,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,87,5.347321810265038,0.34749598875641824,nan,0.43429827488573397,nan,nan,1000.0,0.7653339038208996,0.30476756059383175,19511,282,30655,8,3.745621781955844,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,3.745621781955844,0.9922868379194617,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,88,5.347321810265038,0.3430314889550209,nan,0.5093012191495688,nan,nan,1000.0,0.7635538942444312,0.4623573609771777,19527,217,30577,3,3.74724516763319,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,3.74724516763319,0.9933831893359039,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,89,5.347321810265038,0.32419498935341834,nan,0.4246017490936855,nan,nan,1000.0,0.6681799926070665,0.32057401111283346,19454,505,30902,9,3.780127904820662,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,3.780127904820662,0.9913623246975997,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,90,5.347321810265038,0.3125894905626774,nan,0.21622338799740493,nan,nan,1000.0,0.33123498648923905,0.18150858886241197,19362,690,31075,13,3.8063429647132354,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,3.8063429647132354,0.9803591586166343,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,91,5.347321810265038,0.30691498920321464,nan,0.39098728203740735,nan,nan,1000.0,0.6402307872751222,0.28397461328910106,19498,341,30719,8,3.8178559918827135,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,3.8178559918827135,0.9845092251383688,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,92,5.347321810265038,0.2916029903292656,nan,0.42578814377219343,nan,nan,1000.0,0.6925195803328046,0.31317677427269675,19398,730,31161,5,3.835102545538075,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,3.835102545538075,0.9847534505747408,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,93,5.395639604969923,0.27907848939299584,nan,0.35474071668216156,nan,nan,1000.0,0.5300450715332748,0.2737285932822784,19441,496,30878,19,3.848950212624552,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,3.848950212624552,0.9927930821398303,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,94,5.395639604969923,0.2721749904751778,nan,0.42785868568161917,nan,nan,1000.0,0.7126601922703871,0.30649076091341887,19451,505,30906,2,3.875974126867127,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,3.875974126867127,0.9591996297130244,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,95,5.395639604969923,0.26179498970508575,nan,0.3694841221637677,nan,nan,1000.0,0.5846311955305384,0.27503916165192555,19431,567,30971,23,3.897863170591697,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,3.897863170591697,0.9630316476056151,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,96,5.395639604969923,0.25571199104189873,nan,0.38411801645165683,nan,nan,1000.0,0.6602847440620404,0.2710443151382823,19479,393,30785,5,3.923163398700166,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,3.923163398700166,0.9630996044130621,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,97,5.458241493975735,0.24249999105930328,nan,0.3922084207944868,nan,nan,1000.0,0.6132770572077645,0.3101689583704234,19366,827,31264,13,3.933786919195932,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,3.933786919195932,0.9646505319523592,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,98,5.458241493975735,0.2343664911389351,nan,0.35583640601822414,nan,nan,1000.0,0.6028571428571429,0.2525350067675649,19533,193,30544,2,3.94865252131544,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,3.94865252131544,0.9647536663916072,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,99,5.458241493975735,0.22857999190688133,nan,0.4323771081978955,nan,nan,1000.0,0.7277966550992867,0.308611503131198,19468,482,30888,6,3.9588919144464523,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,3.9588919144464523,0.9697527641514324,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,100,5.458241493975735,0.22624549090862275,nan,0.3435246248277095,nan,nan,1000.0,0.5390967273320215,0.2575264201979141,19491,318,30682,7,3.963747749310195,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,3.963747749310195,0.9643062917226585,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,101,5.458241493975735,0.22094799041748048,nan,0.35474133362118343,nan,nan,1000.0,0.5762923650088388,0.25854583248331653,19471,419,30804,14,3.977512981496013,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,3.977512981496013,0.9644290360252797,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,102,5.458241493975735,0.21759149119257926,nan,0.4132747808559404,nan,nan,1000.0,0.6587034828450437,0.3045398675541778,19447,508,30907,16,3.979473200176018,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,3.979473200176018,0.9642651711983523,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,103,5.458241493975735,0.2074299918115139,nan,0.4444461052415598,nan,nan,1000.0,0.6955797383759873,0.33411155302733525,19393,769,31206,20,4.014997002812962,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.014997002812962,0.9168058082902317,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,104,5.458241493975735,0.19911949202418328,nan,0.45177592176631215,nan,nan,1000.0,0.7775400439040662,0.3185793577548209,19420,635,31071,4,4.034234088828332,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.034234088828332,0.9152960217641046,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,105,5.458241493975735,0.19865099236369133,nan,0.5091167416528535,nan,nan,1000.0,0.8985194902548725,0.3556378635549019,19537,186,30542,3,4.034234088828332,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.034234088828332,0.9152960217641046,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,106,5.458241493975735,0.19952599152922632,nan,0.37518379145359654,nan,nan,1000.0,0.5899901392419452,0.27755279437016955,19417,620,31023,20,4.034234088828332,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.034234088828332,0.9152960217641046,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,107,5.458241493975735,0.1999469916522503,nan,0.39360083959822634,nan,nan,1000.0,0.5753067522182964,0.3102734913799157,19446,520,30900,24,4.034234088828332,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.034234088828332,0.9152960217641046,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,108,5.458241493975735,0.20122199162840843,nan,0.5155506624994598,nan,nan,1000.0,0.9082748412479862,0.35995061714056625,19456,549,30975,0,4.034234088828332,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.034234088828332,0.9152960217641046,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,109,5.64937965834865,0.18941049203276633,nan,0.3063551374474401,nan,nan,1000.0,0.46508526044943976,0.23087848015609297,19350,814,31218,24,4.052355123754957,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.052355123754957,0.9174596013329678,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,110,5.64937965834865,0.18081749200820924,nan,0.4098804659112141,nan,nan,1000.0,0.6650376786856059,0.2985102620934017,19364,835,31280,13,4.06983680290995,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.06983680290995,0.9245652930398435,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,111,5.64937965834865,0.17556599274277687,nan,0.4118285924657009,nan,nan,1000.0,0.6485745562995139,0.3252147032531729,19460,477,30872,11,4.082646920617517,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.082646920617517,0.9229919756548763,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,112,5.64937965834865,0.17705749198794365,nan,0.4909207948984794,nan,nan,1000.0,0.8310872124392995,0.350480809150164,19528,229,30594,1,4.082646920617517,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.082646920617517,0.9229919756548763,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,113,5.64937965834865,0.17136399254202841,nan,0.4016868793271969,nan,nan,1000.0,0.5568094381054773,0.3323508264029517,19502,303,30650,21,4.093968341347618,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.093968341347618,0.9210361409548964,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,114,5.64937965834865,0.17228999242186546,nan,0.41071946998466163,nan,nan,1000.0,0.6639360322226255,0.29930153800792964,19388,757,31190,9,4.093968341347618,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.093968341347618,0.9210361409548964,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,115,5.64937965834865,0.1692359921336174,nan,0.4356325966203743,nan,nan,1000.0,0.7189459866974982,0.3137757497740344,19426,619,31041,12,4.095160545768177,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.095160545768177,0.9226862954546058,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,116,5.64937965834865,0.16612099274992942,nan,0.3488282461320847,nan,nan,1000.0,0.5273605375012542,0.26350375896146716,19399,658,31048,25,4.103606298749802,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.103606298749802,0.9189731188617641,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,117,5.64937965834865,0.16009149298071862,nan,0.48233546276602624,nan,nan,1000.0,0.8291891728612563,0.34046249055177624,19476,442,30843,1,4.133495736783998,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.133495736783998,0.9064740121964214,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,118,5.64937965834865,0.15332849368453025,nan,0.42963718840018955,nan,nan,1000.0,0.6440762811730555,0.3335090683109569,19378,837,31268,37,4.156528581320403,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.156528581320403,0.903941331667544,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,119,5.64937965834865,0.14938499361276628,nan,0.3538543012415534,nan,nan,1000.0,0.5550548642476734,0.26382399776875254,19362,807,31230,25,4.166566836687674,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.166566836687674,0.9051247648309187,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,120,5.64937965834865,0.14981349289417267,nan,0.38949256149812495,nan,nan,1000.0,0.5876530272763331,0.30649782704094997,19387,741,31160,28,4.166566836687674,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.166566836687674,0.9051247648309187,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,121,5.64937965834865,0.1506579926609993,nan,0.4145049444637115,nan,nan,1000.0,0.6735607731888624,0.3003838759233446,19442,549,30949,8,4.166566836687674,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.166566836687674,0.9051247648309187,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,122,5.64937965834865,0.14963199317455292,nan,0.3847313534861091,nan,nan,1000.0,0.6500337129871395,0.2733546972434258,19437,574,30984,9,4.166566836687674,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.166566836687674,0.9051247648309187,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,123,5.64937965834865,0.14970099300146103,nan,0.39239246971380454,nan,nan,1000.0,0.6767679512777552,0.27631316754344015,19499,336,30714,3,4.166566836687674,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.166566836687674,0.9051247648309187,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,124,5.64937965834865,0.144843493103981,nan,0.45724814912943146,nan,nan,1000.0,0.7704447933019362,0.3262175324675325,19482,408,30800,4,4.178083390327827,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.178083390327827,0.9102785766483625,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,125,5.64937965834865,0.14407499343156815,nan,0.4509192428431416,nan,nan,1000.0,0.7714137567965492,0.3186926342811588,19413,661,31100,0,4.178083390327827,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.178083390327827,0.9102785766483625,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,126,5.64937965834865,0.14499449282884597,nan,0.3978967992003745,nan,nan,1000.0,0.6739834984417028,0.2823978588734278,19483,357,30739,1,4.178083390327827,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.178083390327827,0.9102785766483625,nan,nan,nan,nan
