algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,noise_norm_honest,noise_norm_attacker,trust_honest,trust_attacker,sigma_n_honest,sigma_n_attacker,sigma_dp_honest,sigma_dp_attacker,eps_n_honest,eps_n_attacker,nsr_honest,nsr_attacker,n_dp_norm_honest,n_dp_norm_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,118,7.563199013074756,0.8777627785205842,0.4162942606210709,nan,2.400172660427709,0.0,1000.0,0.0,nan,0,52,0,350,135.32832680979084,0.0,0.732626332390693,0.0,0.6002290721471659,0.0,0.6002290721471659,0.0,5.549907383337754,0.0,7553.867563406502,0.0,135.32832680979084,0.0,5.549907383337754,0.9352812806641706,0.732626332390693,0.6002290721471659,8.390356262207032,468.3397889312032
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,119,7.563199013074756,0.8777829769849778,0.41647762072086336,nan,1.9050686905781429,0.0,1000.0,0.0,nan,0,35,0,223,135.2384179433187,0.0,0.7355660436054071,0.0,0.6002290721471661,0.0,0.6002290721471661,0.0,5.575468725834046,0.0,8724.575492213238,0.0,135.2384179433187,0.0,5.575468725834046,0.9318820489217048,0.7355660436054071,0.6002290721471661,6.491444061279297,418.7796236262355
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,120,7.563199013074756,0.8774191783666611,0.4181813239455223,nan,2.2373761385679245,0.0,1000.0,0.0,nan,0,67,0,315,135.5652952194214,0.0,0.7134577101096511,0.0,0.6011637977201756,0.0,0.6011637977201756,0.0,5.608711386656199,0.0,8249.917253846077,0.0,135.5652952194214,0.0,5.608711386656199,0.9312046875565996,0.7134577101096511,0.6011637977201756,8.67617889404297,527.9947042461489
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,121,7.563199013074756,0.8770725775957108,0.4197890444993973,nan,2.356055025396676,0.0,1000.0,0.0,nan,0,43,0,273,135.47935380606816,0.0,0.7319693606475304,0.0,0.600229072147166,0.0,0.600229072147166,0.0,5.636245774666226,0.0,7940.366221576128,0.0,135.47935380606816,0.0,5.636245774666226,0.9381840361303846,0.7319693606475304,0.600229072147166,7.857802520751953,460.5412408514154
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,122,7.563199013074756,0.8770679777860642,0.4203184506893158,nan,2.4194123180289018,0.0,1000.0,0.0,nan,0,4,0,124,135.26843823884664,0.0,0.7469437812504015,0.0,0.600229072147166,0.0,0.600229072147166,0.0,5.652625833872395,0.0,8288.33514657914,0.0,135.26843823884664,0.0,5.652625833872395,0.9435587214184515,0.7469437812504015,0.600229072147166,5.140200653076172,314.95673557000737
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,123,7.563199013074756,0.8770001779794693,0.42106885731220245,nan,2.474806035266203,0.0,1000.0,0.0,nan,0,8,0,104,135.5170736873851,0.0,0.732494617209715,0.0,0.6007469584122944,0.0,0.6007469584122944,0.0,5.666792637018116,0.0,7911.029745435092,0.0,135.5170736873851,0.0,5.666792637018116,0.9497373015261278,0.732494617209715,0.6007469584122944,4.607580505371094,268.97501134479313
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,124,7.563199013074756,0.8769763790369034,0.4215431659221649,nan,1.9381803818370984,0.0,1000.0,0.0,nan,0,34,0,190,135.50654668393344,0.0,0.726342815419902,0.0,0.6002290721471659,0.0,0.6002290721471659,0.0,5.695986762408615,0.0,9114.269417988642,0.0,135.50654668393344,0.0,5.695986762408615,0.9339531556305725,0.726342815419902,0.6002290721471659,6.233301147460938,419.25639322747753
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,125,7.563199013074756,0.8768999778032303,0.422168686747551,nan,1.9764345310352467,0.0,1000.0,0.0,nan,0,17,0,251,135.36116423430266,0.0,0.7300346261925168,0.0,0.600229072147166,0.0,0.600229072147166,0.0,5.728526052129582,0.0,8855.56275277011,0.0,135.36116423430266,0.0,5.728526052129582,0.9045475375183807,0.7300346261925168,0.600229072147166,7.309502868652344,478.20038864958593
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,126,7.563199013074756,0.8768151782751084,0.4230512523651123,nan,2.332100504323056,0.0,1000.0,0.0,nan,0,19,0,119,135.29489697908102,0.0,0.7608198052958438,0.0,0.600229072147166,0.0,0.600229072147166,0.0,5.745229820154689,0.0,8408.323743009829,0.0,135.29489697908102,0.0,5.745229820154689,0.9083720189936292,0.7608198052958438,0.600229072147166,5.141206085205078,319.51630223437354
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,127,7.563199013074756,0.8764651786088944,0.42489911460876467,nan,2.5655079917474226,0.0,1000.0,0.0,nan,0,28,0,164,135.41426918723366,0.0,0.7462904913858934,0.0,0.6004439925611279,0.0,0.6004439925611279,0.0,5.773196082261817,0.0,8806.073520988974,0.0,135.41426918723366,0.0,5.773196082261817,0.8924095833345597,0.7462904913858934,0.6004439925611279,5.958227844238281,387.46723492351487
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,128,7.563199013074756,0.8766093772649765,0.4246693385243416,nan,1.9484280347824097,0.0,1000.0,0.0,nan,0,9,0,121,135.54734802246094,0.0,0.7511928332479376,0.0,0.600229072147166,0.0,0.600229072147166,0.0,5.795515622350207,0.0,9679.69950712947,0.0,135.54734802246094,0.0,5.795515622350207,0.8857996834815014,0.7511928332479376,0.600229072147166,5.1507992248535155,367.8285812709198
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,129,7.563199013074756,0.8763831770420074,0.42606677556037903,nan,2.010571777820587,0.0,1000.0,0.0,nan,0,76,0,344,135.50560691139916,0.0,0.7341064688834277,0.0,0.6011722415139059,0.0,0.6011722415139059,0.0,5.826809046258825,0.0,9454.888902461847,0.0,135.50560691139916,0.0,5.826809046258825,0.8832028836727985,0.7341064688834277,0.6011722415139059,8.943370056152343,624.022667562482
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,130,7.563199013074756,0.8761425784826279,0.42751376450061795,nan,2.4815675218900046,0.0,1000.0,0.0,nan,0,38,0,134,135.5324954078311,0.0,0.7608251600038438,0.0,0.6002290721471659,0.0,0.6002290721471659,0.0,5.847707686523681,0.0,8700.336696207456,0.0,135.5324954078311,0.0,5.847707686523681,0.8826135754390588,0.7608251600038438,0.6002290721471659,5.692364807128906,365.4141412407132
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,131,7.563199013074756,0.8760275775194168,0.42824727737903595,nan,2.4166490861347745,0.0,1000.0,0.0,nan,0,3,0,159,135.51078360421317,0.0,0.7264717448325384,0.0,0.6002290721471659,0.0,0.6002290721471659,0.0,5.869328046866047,0.0,8774.813664298817,0.0,135.51078360421317,0.0,5.869328046866047,0.8804407886475868,0.7264717448325384,0.6002290721471659,5.691452911376953,368.54217390055027
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,132,7.583052411130822,0.8756051790714264,0.42999637615680697,nan,2.259232837292883,0.0,1000.0,0.0,nan,0,82,0,422,135.38900417751736,0.0,0.7245884843998485,0.0,0.600229072147166,0.0,0.600229072147166,0.0,5.905971028172325,0.0,8724.467921057358,0.0,135.38900417751736,0.0,5.905971028172325,0.8730465548048216,0.7245884843998485,0.600229072147166,9.74800830078125,628.1616903161297
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,133,7.687631835865142,0.8752185776233673,0.43235415607690814,nan,2.6763773803357727,0.0,1000.0,0.0,nan,0,41,0,217,135.3308597140842,0.0,0.735171213194176,0.0,0.600229072147166,0.0,0.600229072147166,0.0,5.936341158292757,0.0,8596.765254561054,0.0,135.3308597140842,0.0,5.936341158292757,0.8598406932084645,0.735171213194176,0.600229072147166,7.3078664245605465,464.2253237462969
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,134,7.687631835865142,0.8751691777706146,0.4332783321142197,nan,2.163453856240148,0.0,1000.0,0.0,nan,0,28,0,162,135.3765471085258,0.0,0.6870888497518457,0.0,0.6002290721471659,0.0,0.6002290721471659,0.0,5.959489528305974,0.0,8949.247144048151,0.0,135.3765471085258,0.0,5.959489528305974,0.8486081604355666,0.6870888497518457,0.6002290721471659,6.227321166992187,411.66536862621507
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,135,7.687631835865142,0.87496637737751,0.43440433031320574,nan,2.2592639412198747,0.0,1000.0,0.0,nan,0,46,0,260,135.46510314941406,0.0,0.7059193221586091,0.0,0.600229072147166,0.0,0.600229072147166,0.0,5.9819750913520515,0.0,8508.531394663889,0.0,135.46510314941406,0.0,5.9819750913520515,0.8567827167472497,0.7059193221586091,0.600229072147166,7.586045776367188,476.4777581011778
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,136,7.706937813694436,0.8747681772708893,0.4360247898697853,nan,2.239778925632608,0.0,1000.0,0.0,nan,0,55,0,307,135.21755192197602,0.0,0.71975688482153,0.0,0.600229072147166,0.0,0.600229072147166,0.0,6.006942244719031,0.0,9065.689386478529,0.0,135.21755192197602,0.0,6.006942244719031,0.8582040571280846,0.71975688482153,0.600229072147166,7.84261801147461,525.8099844157547
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,137,7.83137063648482,0.8741413779258728,0.4397213560938835,nan,2.7134621374068724,0.0,1000.0,0.0,nan,0,37,0,347,135.33730980657762,0.0,0.707650278845141,0.0,0.6002290721471659,0.0,0.6002290721471659,0.0,6.031825937802032,0.0,7821.064521923208,0.0,135.33730980657762,0.0,6.031825937802032,0.8681695576157913,0.707650278845141,0.6002290721471659,8.390913208007813,484.90600035923893
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,138,7.83137063648482,0.8739939780235291,0.44046436417102813,nan,2.623341884613037,0.0,1000.0,0.0,nan,0,27,0,199,135.32835021972656,0.0,0.7516187906265259,0.0,0.6002290721471661,0.0,0.6002290721471661,0.0,6.05428767771297,0.0,9170.923497572965,0.0,135.32835021972656,0.0,6.05428767771297,0.8680826930349945,0.7516187906265259,0.6002290721471661,6.7664175109863285,458.54617487864823
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,139,7.83137063648482,0.873521578669548,0.44262982201576234,nan,2.3642791235769116,0.0,1000.0,0.0,nan,0,59,0,491,135.43568420410156,0.0,0.6932228932509551,0.0,0.600229072147166,0.0,0.600229072147166,0.0,6.086149009545964,0.0,8692.56222061306,0.0,135.43568420410156,0.0,6.086149009545964,0.8653048359517154,0.6932228932509551,0.600229072147166,10.022240631103516,643.2496043253665
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,140,7.83137063648482,0.8734261776208878,0.4432800365686417,nan,2.22515579026479,0.0,1000.0,0.0,nan,0,49,0,221,135.38815601055438,0.0,0.7447517881026635,0.0,0.600229072147166,0.0,0.600229072147166,0.0,6.107010988390254,0.0,9233.592998132548,0.0,135.38815601055438,0.0,6.107010988390254,0.8710159080520015,0.7447517881026635,0.600229072147166,7.040184112548828,480.14683590289246
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,141,7.955803459275206,0.8730009775161743,0.44640479385852816,nan,2.8358001565933226,0.0,1000.0,0.0,nan,0,27,0,207,135.47814392089845,0.0,0.7742914962768555,0.0,0.6002290721471661,0.0,0.6002290721471661,0.0,6.126787835142415,0.0,9293.874063862357,0.0,135.47814392089845,0.0,6.126787835142415,0.8736253837314003,0.7742914962768555,0.6002290721471661,6.773907196044922,464.6937031931178
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,142,7.955803459275206,0.8728537788391113,0.44736829441785814,nan,2.4509401456876234,0.0,1000.0,0.0,nan,0,32,0,146,135.37694757634944,0.0,0.7180979834361509,0.0,0.6002290721471659,0.0,0.6002290721471659,0.0,6.155253014414697,0.0,8779.766735749166,0.0,135.37694757634944,0.0,6.155253014414697,0.8311245435781648,0.7180979834361509,0.6002290721471659,5.956585693359375,386.3097363729633
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,143,7.955803459275206,0.8728715780973434,0.4479910705089569,nan,2.2854066217939057,0.0,1000.0,0.0,nan,0,37,0,193,135.55051612854004,0.0,0.7097720876336098,0.0,0.6002290721471661,0.0,0.6002290721471661,0.0,6.174536099182554,0.0,9781.8116113688,0.0,135.55051612854004,0.0,6.174536099182554,0.8318962130472537,0.7097720876336098,0.6002290721471661,6.506424774169922,469.52695734570233
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,144,7.955803459275206,0.8726523784399033,0.4492240877747536,nan,2.4496928825974464,0.0,1000.0,0.0,nan,0,26,0,192,135.61301231384277,0.0,0.7237188071012497,0.0,0.6002290721471661,0.0,0.6002290721471661,0.0,6.203759485310089,0.0,9557.267362432178,0.0,135.61301231384277,0.0,6.203759485310089,0.8050281414790643,0.7237188071012497,0.6002290721471661,6.5094245910644535,458.74883339674454
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,145,7.955803459275206,0.8724885784387588,0.4502828820943832,nan,2.398113719054631,0.0,1000.0,0.0,nan,0,11,0,287,135.53390066964286,0.0,0.7113495171070099,0.0,0.600229072147166,0.0,0.600229072147166,0.0,6.228585967843076,0.0,9483.999427430992,0.0,135.53390066964286,0.0,6.228585967843076,0.8022339976762246,0.7113495171070099,0.600229072147166,7.5898984375,531.1039679361356
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,146,7.955803459275206,0.8724709783792496,0.45095904552936555,nan,2.2840829206549604,0.0,1000.0,0.0,nan,0,24,0,194,135.26546843155572,0.0,0.7080393589061239,0.0,0.6002290721471659,0.0,0.6002290721471659,0.0,6.2493940937287284,0.0,9857.239672128144,0.0,135.26546843155572,0.0,6.2493940937287284,0.7968758008798086,0.7080393589061239,0.6002290721471659,6.222211547851563,453.4330249178946
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,147,7.955803459275206,0.8719483776092529,0.45338934981822965,nan,2.525620127575738,0.0,1000.0,0.0,nan,0,78,0,402,135.49709080287388,0.0,0.7584131734711783,0.0,0.600229072147166,0.0,0.600229072147166,0.0,6.2776052080853315,0.0,9646.028374777427,0.0,135.49709080287388,0.0,6.2776052080853315,0.7981852401359087,0.7584131734711783,0.600229072147166,9.484796356201171,675.2219862344198
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,148,7.955803459275206,0.8718723784685135,0.4546846361756325,nan,2.6673827929930254,0.0,1000.0,0.0,nan,0,14,0,148,135.40072285045278,0.0,0.7481545318256725,0.0,0.6002290721471659,0.0,0.6002290721471659,0.0,6.294994700982106,0.0,8820.880839416071,0.0,135.40072285045278,0.0,6.294994700982106,0.8017195459301181,0.7481545318256725,0.6002290721471659,5.957631805419922,388.11875693430716
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,149,7.955803459275206,0.8715887790918351,0.4560965822339058,nan,2.458184335912977,0.0,1000.0,0.0,nan,0,17,0,283,135.31981549944197,0.0,0.7251077166625431,0.0,0.600229072147166,0.0,0.600229072147166,0.0,6.316064707279069,0.0,10233.661360885704,0.0,135.31981549944197,0.0,6.316064707279069,0.8026090853846142,0.7251077166625431,0.600229072147166,7.57790966796875,573.0850362095995
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,150,7.955803459275206,0.87162337744236,0.456723561167717,nan,2.444049323859968,0.0,1000.0,0.0,nan,0,2,0,120,135.2159552323191,0.0,0.7563421663485075,0.0,0.600229072147166,0.0,0.600229072147166,0.0,6.332744515804115,0.0,9681.513595976994,0.0,135.2159552323191,0.0,6.332744515804115,0.7951803482977242,0.7563421663485075,0.600229072147166,5.138206298828125,367.89751664712577
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,151,7.955803459275206,0.8711327792406082,0.4590409460663796,nan,2.5350962377363637,0.0,1000.0,0.0,nan,0,47,0,317,135.37423016948085,0.0,0.7727873594530167,0.0,0.6002290721471659,0.0,0.6002290721471659,0.0,6.355562264534185,0.0,9957.187086537839,0.0,135.37423016948085,0.0,6.355562264534185,0.8004206463968191,0.7727873594530167,0.6002290721471659,8.393202270507812,617.3455993653461
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,152,8.08023628206559,0.8711381771564484,0.46021854454278943,nan,2.7604352474212646,0.0,1000.0,0.0,nan,0,4,0,132,135.5125831604004,0.0,0.7363765761256218,0.0,0.6002290721471659,0.0,0.6002290721471659,0.0,6.369547834661462,0.0,9661.232607365477,0.0,135.5125831604004,0.0,6.369547834661462,0.8027838324299065,0.7363765761256218,0.6002290721471659,5.420503326416016,386.44930429461914
