algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,sigma_n_honest,sigma_n_attacker,noise_norm_honest,noise_norm_attacker,balance_kept_honest,balance_kept_attacker,eps_n_honest,eps_n_attacker,sigma_dp_honest,sigma_dp_attacker,n_dp_norm_honest,n_dp_norm_attacker,nsr_honest,nsr_attacker,balance_local_norm_honest,balance_local_norm_attacker,trust_honest,trust_attacker,balance_threshold_honest,balance_threshold_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,84,5.889304144613423,0.7957349798083305,0.5813857196271419,1.0,1.1736248816549777,9.41654724684502e+18,1000.0,1.0,1.0,815,0,9900,1105,0.6424575977958645,0.0,144.91514587402344,0.0,11.6,107.15,4.138841554193747,0.0,0.6424575977958645,0.0,144.91514587402344,0.0,5355.173564413097,0.0,6.5848852729797365,1.2014951377614793e+19,0.5725299550592899,0.0,7.4727078226975845,1.3634895283180052e+19,4.138841554193747,1.0970138242949343,0.5725299550592899,0.6424575977958645,9.057196617126465,334.69834777581855
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,85,5.889304144613423,0.7959582298994065,0.5812654852867126,1.0,1.344451755285263,nan,1000.0,1.0,1.0,10249,349,0,120,0.6321645655179817,0.0,142.55143356323242,0.0,7.5,0.0,4.17895792054734,0.0,0.6321645655179817,0.0,142.55143356323242,0.0,5706.971990636261,0.0,6.704875290393829,nan,0.5563380196690559,0.0,7.55831864720628,nan,4.17895792054734,1.1029338165065408,0.5563380196690559,0.6321645655179817,5.702057342529297,228.27887962545043
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,86,5.889304144613423,0.7959292307496071,0.5812427501380444,1.0,1.2648815949888605,nan,1000.0,1.0,1.0,10408,508,0,156,0.6467346220954776,0.0,145.86089204487047,0.0,8.210526315789474,0.0,4.2138263879718725,0.0,0.6467346220954776,0.0,145.86089204487047,0.0,5129.660598437487,0.0,6.98902248081408,nan,0.5055644700401708,0.0,7.826284541793355,nan,4.2138263879718725,1.1128988619929707,0.5055644700401708,0.6467346220954776,6.928392372131348,243.65887842578064
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,87,5.961360156232272,0.7962644785642624,0.5813423240184784,1.0,0.8070174620619842,nan,1000.0,1.0,1.0,10275,375,0,70,0.6882435038931229,0.0,155.13930184500558,0.0,5.0,0.0,4.247108296803793,0.0,0.6882435038931229,0.0,155.13930184500558,0.0,5545.375071293111,0.0,6.487071990966797,nan,0.3745225247527872,0.0,7.215935078164513,nan,4.247108296803793,1.105721950944135,0.3745225247527872,0.6882435038931229,5.4298755645751955,194.08812749525887
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,88,6.128302074983288,0.7962334802746773,0.5813170325756073,1.0,1.391339915640214,nan,1000.0,1.0,1.0,10311,411,0,126,0.6400021839230071,0.0,144.4772455552045,0.0,7.411764705882353,0.0,4.2773728587639,0.0,0.6400021839230071,0.0,144.4772455552045,0.0,5332.7598684485265,0.0,7.025599732118494,nan,0.5099983022493475,0.0,7.763043259430594,nan,4.2773728587639,1.1116675951751553,0.5099983022493475,0.6400021839230071,6.140282936096192,226.6422944090624
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,89,6.128302074983288,0.7962947289645672,0.581437636911869,1.0,1.2970225289463997,nan,1000.0,1.0,1.0,10480,580,0,92,0.6234546818060176,0.0,140.87830352783203,0.0,5.75,0.0,4.3197888049795505,0.0,0.6234546818060176,0.0,140.87830352783203,0.0,4960.458515937027,0.0,6.952747255563736,nan,0.5479619111865759,0.0,7.6314971933483715,nan,4.3197888049795505,1.1119836566901449,0.5479619111865759,0.6234546818060176,5.6351321411132815,198.4183406374811
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,90,6.303086391576741,0.7962314777076245,0.5815481717884541,1.0,1.2673271651069322,nan,1000.0,1.0,1.0,10469,569,0,400,0.6359302536280874,0.0,143.34207763671876,0.0,13.333333333333334,0.0,4.405535761757489,0.0,0.6359302536280874,0.0,143.34207763671876,0.0,5371.9328982209545,0.0,6.83495553334554,nan,0.5064452541371186,0.0,7.4523578952173715,nan,4.405535761757489,1.1056896167512127,0.5064452541371186,0.6359302536280874,10.750655822753906,402.8949673665717
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,91,6.303086391576741,0.7965494796633721,0.5813766384124756,1.0,1.1659157749484568,nan,1000.0,1.0,1.0,10294,394,0,112,0.6330365593205985,0.0,142.8775832232307,0.0,6.588235294117647,0.0,4.451133601843232,0.0,0.6330365593205985,0.0,142.8775832232307,0.0,5345.935250350933,0.0,6.78961602379294,nan,0.49289482349858565,0.0,7.353734187617933,nan,4.451133601843232,1.101867748870801,0.49289482349858565,0.6330365593205985,6.072297286987305,227.20224813991467
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,92,6.303086391576741,0.796479729861021,0.5816188982129097,1.0,1.071845192834735,nan,1000.0,1.0,1.0,10276,376,0,184,0.651558059568984,0.0,147.01172409057617,0.0,9.2,0.0,4.485053381090361,0.0,0.651558059568984,0.0,147.01172409057617,0.0,5370.050649246159,0.0,6.764754295349121,nan,0.4388813961297274,0.0,7.2781238897554825,nan,4.485053381090361,1.1029941019614369,0.4388813961297274,0.651558059568984,7.350586204528809,268.50253246230795
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,93,6.722778912564147,0.7966852295398712,0.581677398532629,1.0,1.2779989654109591,nan,1000.0,1.0,1.0,10293,393,0,190,0.6292919180736796,0.0,141.7527603876023,0.0,9.047619047619047,0.0,4.521029882226961,0.0,0.6292919180736796,0.0,141.7527603876023,0.0,5140.127211763834,0.0,7.148066270919073,nan,0.470588451340085,0.0,7.639425334872946,nan,4.521029882226961,1.1118342929321292,0.470588451340085,0.6292919180736796,7.4420199203491215,269.8566786176013
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,94,6.722778912564147,0.7966944798827171,0.5819869564473629,1.0,1.104922218248248,nan,1000.0,1.0,1.0,10462,562,0,88,0.6296935162668036,0.0,142.18046951293945,0.0,5.5,0.0,4.56398799447276,0.0,0.6296935162668036,0.0,142.18046951293945,0.0,5332.922529628683,0.0,6.969715029001236,nan,0.48321560584008694,0.0,7.399320604536495,nan,4.56398799447276,1.0882122934226295,0.48321560584008694,0.6296935162668036,5.687218780517578,213.31690118514732
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,95,6.722778912564147,0.7965887290239334,0.5823422008752823,1.0,0.9868906197639612,nan,1000.0,1.0,1.0,10496,596,0,286,0.6422693675930515,0.0,145.0079562847431,0.0,11.0,0.0,4.6263869030701645,0.0,0.6422693675930515,0.0,145.0079562847431,0.0,5338.302340935587,0.0,6.887858904325045,nan,0.44171942297655803,0.0,7.263831636256098,nan,4.6263869030701645,1.0762228691984055,0.44171942297655803,0.6422693675930515,9.4255171585083,346.98965216081314
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,96,6.805767822234009,0.796741980612278,0.5825443695485591,1.0,0.8909347942098975,nan,1000.0,1.0,1.0,10169,269,0,336,0.6305620307172622,0.0,142.10832977294922,0.0,14.0,0.0,4.671627007693501,0.0,0.6305620307172622,0.0,142.10832977294922,0.0,5058.279081731672,0.0,6.762022833029429,nan,0.46680212936674553,0.0,7.0837440945608945,nan,4.671627007693501,1.07625055403721,0.46680212936674553,0.6305620307172622,8.526499786376952,303.49674490390026
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,97,6.805767822234009,0.7969059792160987,0.582154126316309,1.0,1.1988214988793646,nan,1000.0,1.0,1.0,10405,505,0,178,0.6171342021554166,0.0,139.18663606189546,0.0,8.476190476190476,0.0,4.715798294487946,0.0,0.6171342021554166,0.0,139.18663606189546,0.0,5308.781699633324,0.0,6.793287526993525,nan,0.4989631147611709,0.0,7.069210774598501,nan,4.715798294487946,1.0716412653163743,0.4989631147611709,0.6171342021554166,7.3072983932495115,278.71103923074946
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,98,6.805767822234009,0.7970069795846939,0.5825144796073437,1.0,1.260255110317043,nan,1000.0,1.0,1.0,10237,337,0,82,0.6265048628714932,0.0,141.19466073172433,0.0,5.857142857142857,0.0,4.746120114621537,0.0,0.6265048628714932,0.0,141.19466073172433,0.0,5149.689264657977,0.0,7.036162614822388,nan,0.5057488939325724,0.0,7.27330007434311,nan,4.746120114621537,1.0634379837007581,0.5057488939325724,0.6265048628714932,4.941813125610351,180.23912426302914
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,99,6.805767822234009,0.7969874793291092,0.5830184100568294,1.0,1.2371011104434728,nan,1000.0,1.0,1.0,10510,610,0,154,0.6150971466334183,0.0,138.67687454223633,0.0,7.7,0.0,4.782269589752678,0.0,0.6150971466334183,0.0,138.67687454223633,0.0,5152.720533986113,0.0,7.128654265403748,nan,0.49377073217183354,0.0,7.31994627104598,nan,4.782269589752678,1.067810588176525,0.49377073217183354,0.6150971466334183,6.9338437271118165,257.6360266993056
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,100,6.805767822234009,0.7971532300114632,0.5827188789844513,1.0,1.2410466278854169,nan,1000.0,1.0,1.0,10095,195,0,174,0.6079660686634457,0.0,137.0987757632607,0.0,9.157894736842104,0.0,4.8227504456651875,0.0,0.6079660686634457,0.0,137.0987757632607,0.0,5476.079488018163,0.0,6.94469690322876,nan,0.48648149324090856,0.0,7.083670319135652,nan,4.8227504456651875,1.0631129956689107,0.48648149324090856,0.6079660686634457,6.512191848754883,260.1137756808628
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,101,6.805767822234009,0.7972444793581963,0.5833410063385963,1.0,1.2270158334550532,nan,1000.0,1.0,1.0,10575,675,0,188,0.6088125297504287,0.0,137.28969504616478,0.0,8.545454545454545,0.0,4.864506106840584,0.0,0.6088125297504287,0.0,137.28969504616478,0.0,5263.442006899571,0.0,6.900234179063276,nan,0.4936746258965947,0.0,6.991551772830561,nan,4.864506106840584,1.0607444782207878,0.4936746258965947,0.6088125297504287,7.550933227539063,289.48931037947636
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,102,6.805767822234009,0.797182228565216,0.5835047207772732,1.0,1.2228907644748688,nan,1000.0,1.0,1.0,10577,677,0,236,0.6081134841974786,0.0,137.24790827433267,0.0,9.833333333333334,0.0,4.91315635203533,0.0,0.6081134841974786,0.0,137.24790827433267,0.0,5030.415945033204,0.0,7.371099313100179,nan,0.4743544440716505,0.0,7.419022941757283,nan,4.91315635203533,1.056774653754338,0.4743544440716505,0.6081134841974786,8.23487449645996,301.8249567019922
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,103,6.805767822234009,0.7972087293863297,0.5839190046489239,1.0,1.1007025099049013,nan,1000.0,1.0,1.0,10618,718,0,216,0.6226082732008456,0.0,140.4728635152181,0.0,9.0,0.0,4.9777473663145475,0.0,0.6226082732008456,0.0,140.4728635152181,0.0,5438.80499620036,0.0,6.8326606551806135,nan,0.45971158787142485,0.0,6.831388854828286,nan,4.9777473663145475,1.0106037891912039,0.45971158787142485,0.6226082732008456,8.428371810913086,326.3282997720216
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,104,6.805767822234009,0.797122230231762,0.584311301857233,1.0,1.0666771185669033,nan,1000.0,1.0,1.0,10689,789,0,176,0.6241939627525478,0.0,140.90209128639916,0.0,8.0,0.0,5.022345012286753,0.0,0.6241939627525478,0.0,140.90209128639916,0.0,5289.310850509087,0.0,6.871431870893999,nan,0.42721443792635744,0.0,6.824504166179739,nan,5.022345012286753,0.9964075648552001,0.42721443792635744,0.6241939627525478,7.749615020751953,290.91209677799975
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,105,6.805767822234009,0.797143230587244,0.5844080622494221,1.0,1.4008327267671887,nan,1000.0,1.0,1.0,10542,642,0,184,0.6068752991382104,0.0,136.87607935855263,0.0,9.68421052631579,0.0,5.053893987584655,0.0,0.6068752991382104,0.0,136.87607935855263,0.0,5292.6460699321515,0.0,7.19569354308279,nan,0.5001904917390723,0.0,7.099066112565245,nan,5.053893987584655,0.9961825709242594,0.5001904917390723,0.6068752991382104,6.50161376953125,251.40068832177712
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,106,6.805767822234009,0.797233980447054,0.5846961724758148,1.0,1.1086986352068682,nan,1000.0,1.0,1.0,10535,635,0,232,0.6158971415134064,0.0,138.94708188374838,0.0,9.666666666666666,0.0,5.080730880615061,0.0,0.6158971415134064,0.0,138.94708188374838,0.0,5217.277622640022,0.0,7.082622170448303,nan,0.417999026676019,0.0,6.9410846325801,nan,5.080730880615061,1.008975573652574,0.417999026676019,0.6158971415134064,8.336824913024902,313.0366573584013
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,107,6.805767822234009,0.797493980973959,0.5846765789389611,1.0,1.3973197807606899,nan,1000.0,1.0,1.0,10367,467,0,156,0.6140743864504519,0.0,138.58410162674753,0.0,8.210526315789474,0.0,5.105275510082211,0.0,0.6140743864504519,0.0,138.58410162674753,0.0,5457.8856081209515,0.0,7.480978764985737,nan,0.43470025964473424,0.0,7.2827665812909,nan,5.105275510082211,1.0129285728636837,0.43470025964473424,0.6140743864504519,6.582744827270508,259.2495663857452
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,108,6.982141361907396,0.79728898152709,0.5857365308701992,1.0,1.362065808640586,nan,1000.0,1.0,1.0,10448,548,0,128,0.6030408036798958,0.0,135.8749737209744,0.0,7.111111111111111,0.0,5.137952875098014,0.0,0.6030408036798958,0.0,135.8749737209744,0.0,5499.260544527588,0.0,7.471000141567654,nan,0.45184184486667317,0.0,7.224726595548379,nan,5.137952875098014,1.0080017035797846,0.45184184486667317,0.6030408036798958,6.114373817443847,247.46672450374143
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,109,6.982141361907396,0.7973382306098938,0.5858632984757424,1.0,1.1663111357977896,nan,1000.0,1.0,1.0,10766,866,0,424,0.6032717689626027,0.0,136.2314129453717,0.0,12.848484848484848,0.0,5.196305956361994,0.0,0.6032717689626027,0.0,136.2314129453717,0.0,5473.483612755556,0.0,7.128684896411317,nan,0.46024546839974145,0.0,6.847890291090287,nan,5.196305956361994,0.9958104382287248,0.46024546839974145,0.6032717689626027,11.239091567993164,451.5623980523334
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,110,6.982141361907396,0.797350478619337,0.5862806877493858,1.0,1.3191795747341781,nan,1000.0,1.0,1.0,10442,542,0,390,0.6115201886069359,0.0,137.9968472184806,0.0,13.448275862068966,0.0,5.247332047622809,0.0,0.6115201886069359,0.0,137.9968472184806,0.0,5446.978467272306,0.0,7.304403781890869,nan,0.4347487074033967,0.0,6.970065377849209,nan,5.247332047622809,0.9852046965636645,0.4347487074033967,0.6115201886069359,10.004771423339843,394.90593887724225
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,111,6.982141361907396,0.7973707288503646,0.5866362103819847,1.0,1.4170914962887764,nan,1000.0,1.0,1.0,10402,502,0,158,0.6002290721471659,0.0,135.17740631103516,0.0,7.9,0.0,5.283402207487347,0.0,0.6002290721471659,0.0,135.17740631103516,0.0,5201.727147206225,0.0,7.267586040496826,nan,0.5006400614976882,0.0,6.888853746296073,nan,5.283402207487347,0.9752108293355609,0.5006400614976882,0.6002290721471659,6.758870315551758,260.08635736031124
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,112,6.982141361907396,0.7975819778442382,0.5866541202366352,1.0,1.3704714051314764,nan,1000.0,1.0,1.0,10345,445,0,80,0.6002290721471661,0.0,135.28505488804407,0.0,5.714285714285714,0.0,5.299428640109041,0.0,0.6002290721471661,0.0,135.28505488804407,0.0,5385.2475234392405,0.0,6.977255957467215,nan,0.4875841758080891,0.0,6.569709119072512,nan,5.299428640109041,0.9848236398593776,0.4875841758080891,0.6002290721471661,4.734976921081543,188.48366332037347
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,113,6.982141361907396,0.7974617291986942,0.5874258397519588,1.0,1.353981493115425,nan,1000.0,1.0,1.0,10535,635,0,240,0.6039564487453062,0.0,136.31345581054688,0.0,9.6,0.0,5.34021689429772,0.0,0.6039564487453062,0.0,136.31345581054688,0.0,5266.020376269614,0.0,7.480425205230713,nan,0.43026033401489255,0.0,6.99668745649023,nan,5.34021689429772,0.9782352276755751,0.43026033401489255,0.6039564487453062,8.51959098815918,329.1262735168509
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,114,7.056942211983563,0.797371978610754,0.5878925159573555,1.0,1.3099317735149747,nan,1000.0,1.0,1.0,10799,899,0,158,0.6112751658844504,0.0,137.7715875534784,0.0,7.523809523809524,0.0,5.370848657155859,0.0,0.6112751658844504,0.0,137.7715875534784,0.0,5493.049421204568,0.0,7.573442754291353,nan,0.42839434033348445,0.0,7.036622293386069,nan,5.370848657155859,0.9761301710156132,0.42839434033348445,0.6112751658844504,7.233008346557617,288.3850946132398
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,115,7.066998912041057,0.7975397282838821,0.5879898890852928,1.0,1.1095487702637912,nan,1000.0,1.0,1.0,10507,607,0,152,0.6049703537156962,0.0,136.64450378417968,0.0,7.6,0.0,5.3989171278393515,0.0,0.6049703537156962,0.0,136.64450378417968,0.0,5427.804753347508,0.0,7.231495189666748,nan,0.4134465862065554,0.0,6.674268869088971,nan,5.3989171278393515,0.9784150593223099,0.4134465862065554,0.6049703537156962,6.832225189208985,271.3902376673754
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,116,7.066998912041057,0.7975357306003571,0.5882661028206349,1.0,1.3873898885571039,nan,1000.0,1.0,1.0,10393,493,0,310,0.6061837356354268,0.0,136.85999298095703,0.0,11.923076923076923,0.0,5.429600630690288,0.0,0.6061837356354268,0.0,136.85999298095703,0.0,5520.447578895872,0.0,7.556449303260217,nan,0.4297900695640307,0.0,6.927843569475302,nan,5.429600630690288,0.9843016828260558,0.4297900695640307,0.6061837356354268,8.895899543762207,358.82909262823165
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,117,7.250867633329746,0.79763272985816,0.5888785283267498,1.0,1.4023971890701967,nan,1000.0,1.0,1.0,10363,463,0,110,0.6002290721471661,0.0,135.28611037310432,0.0,6.470588235294118,0.0,5.468853465961404,0.0,0.6002290721471661,0.0,135.28611037310432,0.0,5669.807623294578,0.0,7.272679413066191,nan,0.5175126975073534,0.0,6.623376564952153,nan,5.468853465961404,0.9543808404588482,0.5175126975073534,0.6002290721471661,5.749659690856934,240.96682399001955
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,118,7.250867633329746,0.797624229490757,0.5895378543436527,1.0,1.624230722415036,nan,1000.0,1.0,1.0,10492,592,0,378,0.6015879696114673,0.0,135.6470657874798,0.0,13.03448275862069,0.0,5.509808924426327,0.0,0.6015879696114673,0.0,135.6470657874798,0.0,5645.794103685822,0.0,7.787568503412707,nan,0.49003767016632804,0.0,7.045171777065588,nan,5.509808924426327,0.9524776849403518,0.49003767016632804,0.6015879696114673,9.834412269592285,409.3200725172221
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,119,7.250867633329746,0.7974164813756943,0.5899777345359325,1.0,1.289163777096705,nan,1000.0,1.0,1.0,10151,251,0,240,0.6028876659062354,0.0,135.92558912797406,0.0,10.909090909090908,0.0,5.545751688026787,0.0,0.6028876659062354,0.0,135.92558912797406,0.0,5422.054989406001,0.0,7.182095462625677,nan,0.47797820615497505,0.0,6.4542470288251845,nan,5.545751688026787,0.9390864373824187,0.47797820615497505,0.6028876659062354,7.475907402038574,298.21302441733
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,120,7.35624597618815,0.797552228718996,0.5904024964571,1.0,1.3209885931932008,nan,1000.0,1.0,1.0,10708,808,0,256,0.606200453645166,0.0,136.69501025860126,0.0,9.846153846153847,0.0,5.576876672927848,0.0,0.606200453645166,0.0,136.69501025860126,0.0,5606.48538136576,0.0,7.678103153522198,nan,0.43310882781560606,0.0,6.854141343796217,nan,5.576876672927848,0.9433071985027404,0.43310882781560606,0.606200453645166,8.885175666809083,364.4215497887744
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,121,7.4580882726612,0.7975679804384709,0.5909799046814441,1.0,1.6443576018015544,nan,1000.0,1.0,1.0,10564,664,0,222,0.6018120999901394,0.0,135.75688616434732,0.0,9.25,0.0,5.6045768565655205,0.0,0.6018120999901394,0.0,135.75688616434732,0.0,5674.491899030706,0.0,7.754935105641683,nan,0.47804473123202723,0.0,6.876730189055842,nan,5.6045768565655205,0.946609675312816,0.47804473123202723,0.6018120999901394,8.14541316986084,340.46951394184237
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,122,7.4580882726612,0.7976914796233178,0.5914642074704171,1.0,1.7056372965637006,nan,1000.0,1.0,1.0,10538,638,0,128,0.600229072147166,0.0,135.47624527780633,0.0,6.7368421052631575,0.0,5.63161374967109,0.0,0.600229072147166,0.0,135.47624527780633,0.0,5941.983382773534,0.0,7.634224138761821,nan,0.5378136713253824,0.0,6.724707936609014,nan,5.63161374967109,0.9430107314131457,0.5378136713253824,0.600229072147166,6.435121650695801,282.2442106817429
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,123,7.4580882726612,0.7974982291460038,0.5921534240245819,1.0,1.9821753973762195,nan,1000.0,1.0,1.0,10120,220,0,66,0.6002290721471661,0.0,135.29412587483725,0.0,5.5,0.0,5.64406175252313,0.0,0.6002290721471661,0.0,135.29412587483725,0.0,5704.561664065456,0.0,8.18658165136973,nan,0.5467029164234797,0.0,7.163344234926409,nan,5.64406175252313,0.949565777924261,0.5467029164234797,0.6002290721471661,4.058823776245117,171.13684992196366
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,124,7.4580882726612,0.7977352291345596,0.5924682176113129,1.0,1.188103212043643,nan,1000.0,1.0,1.0,10372,472,0,106,0.6002290721471661,0.0,135.2106637954712,0.0,6.625,0.0,5.669682157732125,0.0,0.6002290721471661,0.0,135.2106637954712,0.0,5440.299587893821,0.0,7.3340431451797485,nan,0.43585929926484823,0.0,6.374724024017471,nan,5.669682157732125,0.9377912096802925,0.43585929926484823,0.6002290721471661,5.408426551818848,217.61198351575283
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,125,7.4580882726612,0.797443230599165,0.5930629803240299,1.0,1.4882676345961434,nan,1000.0,1.0,1.0,10569,669,0,162,0.6002290721471659,0.0,135.3556671142578,0.0,7.714285714285714,0.0,5.691716015083964,0.0,0.6002290721471659,0.0,135.3556671142578,0.0,5453.502208616894,0.0,7.1726541973295665,nan,0.5286006338539577,0.0,6.193020595809866,nan,5.691716015083964,0.9458483231173057,0.5286006338539577,0.6002290721471659,7.106172523498535,286.30886595238684
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,126,7.4580882726612,0.7976622292399407,0.5931014470756054,1.0,1.48842270557697,nan,1000.0,1.0,1.0,10335,435,0,60,0.6003207443213341,0.0,135.59546367938702,0.0,4.615384615384615,0.0,5.705419461379659,0.0,0.6003207443213341,0.0,135.59546367938702,0.0,5988.989150417729,0.0,7.746087587796724,nan,0.4686862803422488,0.0,6.643695782577921,nan,5.705419461379659,0.9521979470789196,0.4686862803422488,0.6003207443213341,4.406852569580078,194.6421473885762
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,127,7.4580882726612,0.7974782302975655,0.594178788214922,1.0,1.4988310395015612,nan,1000.0,1.0,1.0,10300,400,0,146,0.600229072147166,0.0,135.42505815294055,0.0,8.11111111111111,0.0,5.733868194488171,0.0,0.600229072147166,0.0,135.42505815294055,0.0,5739.253463366889,0.0,8.240689198176065,nan,0.44654238265421653,0.0,7.0209450269826625,nan,5.733868194488171,0.9390557314536032,0.44654238265421653,0.600229072147166,6.094127616882324,258.26640585151
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,128,7.4580882726612,0.7977549791336059,0.5940840043127537,1.0,1.2073264340559642,nan,1000.0,1.0,1.0,10321,421,0,90,0.6002290721471663,0.0,135.30775553385416,0.0,6.0,0.0,5.758713133465212,0.0,0.6002290721471663,0.0,135.30775553385416,0.0,5865.269833807211,0.0,7.0155890146891275,nan,0.5271110564470292,0.0,5.93746251228275,nan,5.758713133465212,0.9267593610384616,0.5271110564470292,0.6002290721471663,5.074040832519532,219.9476187677704
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,129,7.4580882726612,0.797500729560852,0.5952536691725254,1.0,0.9407190906682185,nan,1000.0,1.0,1.0,10729,829,0,318,0.6013403184860664,0.0,135.6243133544922,0.0,11.357142857142858,0.0,5.792871542581635,0.0,0.6013403184860664,0.0,135.6243133544922,0.0,5321.261448042146,0.0,7.442339386258807,nan,0.32978525425174404,0.0,6.256780445315995,nan,5.792871542581635,0.928037121258597,0.32978525425174404,0.6013403184860664,9.493701934814453,372.48830136295015
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,130,7.4580882726612,0.7977137286961079,0.5954227808117867,1.0,1.5739904083311558,nan,1000.0,1.0,1.0,10469,569,0,94,0.6002290721471661,0.0,135.34422206878662,0.0,5.875,0.0,5.816159318313639,0.0,0.6002290721471661,0.0,135.34422206878662,0.0,5747.514678456511,0.0,7.954066127538681,nan,0.49753442918881774,0.0,6.642557850263316,nan,5.816159318313639,0.9224972431055112,0.49753442918881774,0.6002290721471661,5.413768882751465,229.90058713826045
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,131,7.465809626865561,0.7976192291080951,0.5959803143143654,1.0,1.3006569351709913,nan,1000.0,1.0,1.0,10267,367,0,106,0.6002290721471661,0.0,135.48828125,0.0,6.625,0.0,5.83655585085964,0.0,0.6002290721471661,0.0,135.48828125,0.0,5624.817573163882,0.0,7.825665146112442,nan,0.35119666857644916,0.0,6.491904350299174,nan,5.83655585085964,0.9216318635838358,0.35119666857644916,0.6002290721471661,5.41953125,224.9927029265553
