algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,eps_n_honest,eps_n_attacker,n_dp_norm_honest,n_dp_norm_attacker,noise_norm_honest,noise_norm_attacker,sigma_dp_honest,sigma_dp_attacker,sigma_n_honest,sigma_n_attacker,nsr_honest,nsr_attacker,trust_honest,trust_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,79,2.123937660786493,0.5709903175880512,nan,0.4812959641460242,nan,nan,1000.0,0.5712837525115669,0.38032609277265284,11547,562,18828,61,1.6599829212297907,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.6599829212297907,0.2584008456978346,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,80,2.123937660786493,0.5671646522978941,nan,0.4333046751078126,nan,nan,1000.0,0.4388998470289981,0.3171954371860387,11546,546,18827,79,1.6633286198646238,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.6633286198646238,0.2590899885086777,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,81,2.123937660786493,0.5536896528055271,nan,0.46153888753600986,nan,nan,1000.0,0.6087758888086778,0.35552213770940405,11508,695,19021,20,1.6657554433409953,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.6657554433409953,0.2593642524504283,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,82,2.123937660786493,0.5519276533772548,nan,0.42782331511839705,1.0587356328964233,nan,1000.0,0.45907928388746805,0.2970494417862839,11650,120,18362,4,1.6663492408265983,0.0,331.9198913574219,0.0,331.9198913574219,0.0,1.4708848531377714,0.0,1.4708848531377714,0.0,8301.107755374964,0.0,0.43240499049425124,0.0,1.6663492408265983,0.2594267671041205,0.43240499049425124,1.4708848531377714,5.5319981892903645,138.3517959229161
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,83,2.123937660786493,0.5479336526493231,nan,0.47648349102212595,nan,nan,1000.0,0.48331411498171534,0.36995579660806865,11537,562,18857,46,1.6704495838889326,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.6704495838889326,0.2596786811523794,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,84,2.123937660786493,0.5394746528069179,nan,0.40578483430343104,nan,nan,1000.0,0.6236996489415845,0.2941194445545519,11475,833,19186,14,1.6720516988057257,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.6720516988057257,0.2595459833775622,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,85,2.123937660786493,0.5392673191924889,nan,0.39734579587256436,nan,nan,1000.0,0.2597916666666667,0.2947878787878788,11610,302,18540,46,1.6764079541828978,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.6764079541828978,0.25888184465959796,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,86,2.123937660786493,0.533781652500232,nan,0.36207551878923927,nan,nan,1000.0,0.45495226787571813,0.25482855191273046,11567,437,18732,18,1.6779353619884099,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.6779353619884099,0.2590271099122948,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,87,2.123937660786493,0.5231516515711944,nan,0.42590975429676414,nan,nan,1000.0,0.6524165084357524,0.3047984982257839,11550,528,18838,10,1.6797306841029016,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.6797306841029016,0.25855960893031255,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,88,2.123937660786493,0.5206159874300162,nan,0.4332703228225616,nan,nan,1000.0,0.4367496919556416,0.3094283634821169,11600,318,18589,23,1.6800895805834541,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.6800895805834541,0.2586063911138123,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,89,2.123937660786493,0.5043713210771481,nan,0.43625673914161217,nan,nan,1000.0,0.6012511873930079,0.3169235570357864,11525,634,18950,17,1.6816107182328304,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.6816107182328304,0.25852600925436436,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,90,2.123937660786493,0.4759416527549426,nan,0.3556342904490557,nan,nan,1000.0,0.40460627797363846,0.25839932559312895,11423,946,19257,110,1.6842588693035616,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.6842588693035616,0.2586064105348,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,91,2.123937660786493,0.4693279884755611,nan,0.33541997003490104,nan,nan,1000.0,0.32463369963369965,0.2453899835796388,11623,250,18506,31,1.6861317590175746,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.6861317590175746,0.2586026939999576,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,92,2.123937660786493,0.4469996553659439,nan,0.4104600139345902,nan,nan,1000.0,0.301414977887113,0.360812543068788,11567,452,18717,88,1.6901302282370332,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.6901302282370332,0.2591180949920134,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,93,2.123937660786493,0.4298823223511378,nan,0.40021178262641455,nan,nan,1000.0,0.407777663735014,0.291148538426914,11533,586,18875,48,1.6918068701257205,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.6918068701257205,0.25987768557744356,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,94,2.3803539875742468,0.4238976544886828,nan,0.45512977312097824,nan,nan,1000.0,0.48956894442787857,0.3243905433645247,11570,450,18746,20,1.699982370394931,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.699982370394931,0.24412066781523947,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,95,2.3803539875742468,0.40165898931523164,nan,0.3483069903013966,nan,nan,1000.0,0.36383901973520516,0.24980214144745008,11474,769,19082,79,1.70142931714791,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.70142931714791,0.24438933451080647,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,96,2.3803539875742468,0.38803365677595136,nan,0.2714521427684762,nan,nan,1000.0,0.2933536491886639,0.22026591846516738,11456,812,19083,103,1.7032489984957462,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.7032489984957462,0.2451982405278539,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,97,2.3803539875742468,0.3633746571093798,nan,0.428293173927977,nan,nan,1000.0,0.4154081841216344,0.3225411516619643,11496,750,19071,71,1.705019580206103,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.705019580206103,0.2457424734933509,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,98,2.3803539875742468,0.35599265759189924,nan,0.367919508636194,nan,nan,1000.0,0.4639063639063639,0.2566994610709781,11618,254,18521,15,1.7071492440485752,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.7071492440485752,0.24603985682802068,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,99,2.3803539875742468,0.3486716578155756,nan,0.4188670700192712,nan,nan,1000.0,0.44380622348536797,0.3025605505229652,11582,411,18698,39,1.707491444261531,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.707491444261531,0.246270520780957,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,100,2.3803539875742468,0.3413303250571092,nan,0.37012293616338077,nan,nan,1000.0,0.3393352999703455,0.2717228863785,11573,422,18680,43,1.7103260382391916,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.7103260382391916,0.24551786332089512,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,101,2.3803539875742468,0.33569365821778774,nan,0.3784848159826772,nan,nan,1000.0,0.4120113417583843,0.2864454527353578,11578,423,18697,38,1.710814985249101,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.710814985249101,0.2452517266113067,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,102,2.3803539875742468,0.32719365830222763,nan,0.4351620064262568,nan,nan,1000.0,0.5501028422118809,0.3135539143676229,11448,940,19305,33,1.7117111820495408,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.7117111820495408,0.2455003215920752,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,103,2.447671887081042,0.31135932517548404,nan,0.419987582304207,nan,nan,1000.0,0.45609845824040196,0.32281778467818967,11511,698,19001,74,1.7220454420317606,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.7220454420317606,0.22898274052768944,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,104,2.447671887081042,0.2994196587552627,nan,0.41804609810262217,nan,nan,1000.0,0.5479239481345183,0.3067350762952451,11493,735,19067,29,1.722364526603011,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.722364526603011,0.2290756210583652,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,105,2.447671887081042,0.29785165886084236,nan,0.4761894345192805,nan,nan,1000.0,0.4469731800766283,0.3449860574860575,11639,182,18428,11,1.723220917472023,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.723220917472023,0.22903264420275066,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,106,2.447671887081042,0.2908133265127738,nan,0.40051832091576484,nan,nan,1000.0,0.33193266724024567,0.32915337446073034,11545,563,18817,81,1.723989894355148,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.723989894355148,0.2292462376186778,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,107,2.447671887081042,0.28475399270653723,nan,0.4013498241783911,nan,nan,1000.0,0.45029613432691307,0.3096331597597009,11531,590,18867,44,1.7247920733564104,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.7247920733564104,0.22927701152884977,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,108,2.447671887081042,0.2797239925712347,nan,0.4416320053832851,nan,nan,1000.0,0.5001587703200607,0.3140866474095127,11547,547,18858,22,1.7250730153519314,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.7250730153519314,0.2293973126528344,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,109,2.447671887081042,0.2626266590754191,nan,0.3114980706598953,nan,nan,1000.0,0.3605853675259289,0.22862900234981023,11342,1255,19576,81,1.7293191722346943,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.7293191722346943,0.22783648409745574,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,110,2.447671887081042,0.24579999317725498,nan,0.3219852812850901,nan,nan,1000.0,0.32265625537050663,0.25346456839135306,11432,952,19212,118,1.7314342210032263,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.7314342210032263,0.2281396523539726,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,111,2.447671887081042,0.23932632652421792,nan,0.37598638842510534,nan,nan,1000.0,0.38521918121075915,0.2971085339189334,11564,485,18758,39,1.7322247391454137,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.7322247391454137,0.22804988636423398,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,112,2.447671887081042,0.23952866114676,nan,0.4782134616887429,nan,nan,1000.0,0.7259931385385106,0.3374044647770057,11593,365,18654,6,1.7322247391454137,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.7322247391454137,0.22804988636423398,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,113,2.447671887081042,0.23426732793450356,nan,0.3654166095220331,nan,nan,1000.0,0.39076284127127514,0.3006139168691234,11562,444,18699,57,1.7327672973452446,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.7327672973452446,0.22814483895673748,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,114,2.447671887081042,0.2278603269904852,nan,0.40658352360094735,nan,nan,1000.0,0.5887573494510492,0.29037490434394697,11459,854,19203,16,1.7333847108761717,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.7333847108761717,0.22856906377383682,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,115,2.447671887081042,0.22099199493726093,nan,0.43700126947813195,nan,nan,1000.0,0.4343563764272764,0.3137319687967582,11543,590,18881,44,1.733440153859741,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.733440153859741,0.22858787718030593,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,116,2.447671887081042,0.21248066107432048,nan,0.2961571063487797,nan,nan,1000.0,0.2978626895008642,0.2588618622016915,11516,653,18879,128,1.7339577293253785,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.7339577293253785,0.22891644832377092,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,117,2.447671887081042,0.20933932796120644,nan,0.4489907845073191,nan,nan,1000.0,0.41444518163683247,0.32598136027251884,11586,413,18700,27,1.7341525173897943,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.7341525173897943,0.22862809824346247,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,118,2.447671887081042,0.20370932857195537,nan,0.38352886578836715,nan,nan,1000.0,0.39018353464471367,0.3112336663426331,11397,1139,19446,124,1.7357395176745642,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.7357395176745642,0.22812538405320257,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,119,2.447671887081042,0.19723732816676298,nan,0.35964150597671624,nan,nan,1000.0,0.34120842678341,0.26740070910080344,11490,753,19026,77,1.7370619750098308,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.7370619750098308,0.22862471739066462,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,120,2.447671887081042,0.1926446617891391,nan,0.38371670884153897,nan,nan,1000.0,0.4165470346699281,0.3049236216600614,11447,905,19217,81,1.7375591574825016,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.7375591574825016,0.22900475465411402,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,121,2.447671887081042,0.19276399505635103,nan,0.3843426430534846,nan,nan,1000.0,0.3832689764388002,0.2909966567410194,11537,576,18844,65,1.7375591574825016,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.7375591574825016,0.22900475465411402,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,122,2.447671887081042,0.19258799525598685,nan,0.3674928587169883,nan,nan,1000.0,0.4316336269189867,0.260782541618455,11560,481,18771,30,1.7375591574825016,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.7375591574825016,0.22900475465411402,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,123,2.447671887081042,0.19277999532719453,nan,0.3885416643961571,nan,nan,1000.0,0.37436656002964247,0.2729862953138815,11611,289,18553,19,1.7375591574825016,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.7375591574825016,0.22900475465411402,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,124,2.447671887081042,0.188550328190128,nan,0.4774530060626052,nan,nan,1000.0,0.4610710344043677,0.3351381678563703,11600,328,18605,17,1.73776647497924,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.73776647497924,0.2291718846623998,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,125,2.447671887081042,0.18921799518167973,nan,0.4204652645632914,nan,nan,1000.0,0.5644689429027241,0.29974314769083404,11492,702,19032,18,1.73776647497924,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.73776647497924,0.2291718846623998,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,126,2.447671887081042,0.18880699552595614,nan,0.4191571110288261,nan,nan,1000.0,0.485369532428356,0.32256897562025993,11607,281,18543,9,1.73776647497924,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.73776647497924,0.2291718846623998,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,127,2.447671887081042,0.18478432916104792,nan,0.3948401281165409,nan,nan,1000.0,0.38571891696891697,0.29775928710819166,11550,535,18806,55,1.7380030547288827,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.7380030547288827,0.2290342161209622,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,128,2.447671887081042,0.1796929956227541,nan,0.3510796893000283,nan,nan,1000.0,0.4482409219103691,0.24887501733196535,11569,426,18704,25,1.7381714126416477,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.7381714126416477,0.22909915311487114,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,129,2.447671887081042,0.17900632845858733,nan,0.3668124485977943,nan,nan,1000.0,0.4033863706728982,0.2640345156215655,11495,740,19038,53,1.7381714126416477,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.7381714126416477,0.22909915311487114,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,130,2.447671887081042,0.1768223292628924,nan,0.4523062700733081,nan,nan,1000.0,0.48032246957557095,0.32400791412888186,11575,430,18715,22,1.7381946491777118,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.7381946491777118,0.2290784609788541,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,131,2.447671887081042,0.1742829953879118,nan,0.3605361532997882,nan,nan,1000.0,0.5457549214707221,0.25951214677994866,11560,497,18795,10,1.7382144412337683,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.7382144412337683,0.22908758783973218,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,132,2.447671887081042,0.1660909954706828,nan,0.3666824793195206,nan,nan,1000.0,0.22959994026786223,0.32946770662287905,11601,340,18538,105,1.7404603868803137,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.7404603868803137,0.2287734322628888,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,133,2.447671887081042,0.1646319951862097,nan,0.41282662406566106,nan,nan,1000.0,0.4431132262583613,0.29650363922261025,11496,743,19054,43,1.7413146948106357,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.7413146948106357,0.2292133058879581,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,134,2.447671887081042,0.16164799615740777,nan,0.41167526570602786,nan,nan,1000.0,0.5459378445856247,0.29543067640326254,11500,711,19037,26,1.7423482250033733,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.7423482250033733,0.22897740330335534,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,135,2.447671887081042,0.16173466309905052,nan,0.42526760321823787,nan,nan,1000.0,0.3616921207577492,0.31487594398778607,11566,496,18759,51,1.7423482250033733,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.7423482250033733,0.22897740330335534,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,136,2.447671887081042,0.16190499608715375,nan,0.42066745055327837,nan,nan,1000.0,0.5461267451463528,0.2960964815701391,11532,567,18881,14,1.7423482250033733,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.7423482250033733,0.22897740330335534,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,137,2.447671887081042,0.15679732928673426,nan,0.43745124525057144,nan,nan,1000.0,0.524131300410825,0.3411157559971825,11461,875,19225,41,1.7426396200701197,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.7426396200701197,0.22916195369551362,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,138,2.447671887081042,0.1494936630874872,nan,0.4124979401199843,nan,nan,1000.0,0.4718292829747938,0.2961547174980651,11574,431,18711,32,1.7452259508624184,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.7452259508624184,0.23283015496472834,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,139,2.447671887081042,0.1424543295800686,nan,0.3962168540563124,nan,nan,1000.0,0.458759999900086,0.2862087780185167,11487,750,19064,35,1.7474797255415986,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.7474797255415986,0.23586012112125623,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,140,2.447671887081042,0.14285999620954196,nan,0.4217806412753647,nan,nan,1000.0,0.3430047317194653,0.2927186173126451,11596,378,18658,30,1.7474797255415986,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.7474797255415986,0.23586012112125623,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,141,2.447671887081042,0.14262366299827894,nan,0.36776711666798323,nan,nan,1000.0,0.3111996779388084,0.2914569546837753,11589,389,18622,76,1.7474797255415986,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.7474797255415986,0.23586012112125623,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,142,3.1298560758347542,0.14048499631385009,nan,0.3939205503148674,nan,nan,1000.0,0.521838525410269,0.29359357300100447,11574,431,18714,25,1.7579125791277148,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.7579125791277148,0.2274029072892882,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,143,3.1298560758347542,0.1402063298970461,nan,0.3630560122525886,nan,nan,1000.0,0.45214273015860024,0.27030499662242097,11555,531,18816,38,1.7579125791277148,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.7579125791277148,0.2274029072892882,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,144,3.1298560758347542,0.13753899683554968,nan,0.42352460040036294,nan,nan,1000.0,0.6348302878737662,0.3051387011507719,11555,514,18815,10,1.7582522236597515,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.7582522236597515,0.22706200273693788,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,145,3.1298560758347542,0.13484899652500948,nan,0.39360762569307894,nan,nan,1000.0,0.29691597653554175,0.3065234335693342,11591,390,18622,83,1.7590651720271373,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.7590651720271373,0.22725296652000496,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,146,3.1298560758347542,0.13041033007204533,nan,0.387586017151397,nan,nan,1000.0,0.39655386101388906,0.29789864852397635,11519,669,18958,74,1.7605992784815556,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.7605992784815556,0.22814509626091237,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,147,3.1298560758347542,0.12742766320705415,nan,0.4015632959686999,nan,nan,1000.0,0.36988282866736827,0.2963580344172067,11507,719,19009,85,1.7615039781604074,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.7615039781604074,0.22917719548753596,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,148,3.1298560758347542,0.12758533000946046,nan,0.4575469118601136,nan,nan,1000.0,0.602230724894202,0.3274871082806169,11493,762,19109,18,1.7615039781604074,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.7615039781604074,0.22917719548753596,nan,nan,nan,nan
