algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,balance_local_norm_honest,balance_local_norm_attacker,eps_n_honest,eps_n_attacker,balance_kept_honest,balance_kept_attacker,noise_norm_honest,noise_norm_attacker,sigma_dp_honest,sigma_dp_attacker,balance_threshold_honest,balance_threshold_attacker,n_dp_norm_honest,n_dp_norm_attacker,nsr_honest,nsr_attacker,sigma_n_honest,sigma_n_attacker,trust_honest,trust_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,86,6.688863883721341,0.8852707271277904,0.3827029971033335,1.0,1.825585696258043,nan,1000.0,1.0,1.0,10408,508,0,156,7.4741080183731885,nan,4.900768992821486,0.0,8.210526315789474,0.0,135.43947802091898,0.0,0.6004602655159242,0.0,8.369481742041046,nan,135.43947802091898,0.0,6917.844179663265,0.0,0.6004602655159242,0.0,0.7209501046883432,0.0,4.900768992821486,1.1537754942607004,0.7209501046883432,0.6004602655159242,6.433375205993652,328.5975985340051
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,87,6.978052834649379,0.8853117279708386,0.3826871617138386,1.0,1.3355226878608977,nan,1000.0,1.0,1.0,10275,375,0,70,6.807060309818813,nan,4.934758458987817,0.0,5.0,0.0,137.26151275634766,0.0,0.6088220082580016,0.0,7.571876084803939,nan,137.26151275634766,0.0,7341.3145868952615,0.0,0.6088220082580016,0.0,0.7290102200848716,0.0,4.934758458987817,1.1386528424910316,0.7290102200848716,0.6088220082580016,4.804152946472168,256.9460105413342
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,88,6.978052834649379,0.8853299781680107,0.38283715896308423,1.0,1.9843174289254581,nan,1000.0,1.0,1.0,10311,411,0,126,7.554571656619801,nan,4.961952525547343,0.0,7.411764705882353,0.0,135.50526069192324,0.0,0.6002290721471661,0.0,8.347538831268366,nan,135.50526069192324,0.0,7359.073136845078,0.0,0.6002290721471661,0.0,0.7577620849889868,0.0,4.961952525547343,1.1468829711247959,0.7577620849889868,0.6002290721471661,5.758973579406739,312.7606083159158
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,89,6.978052834649379,0.8853044770658016,0.38297949217259886,1.0,1.8330934792757034,nan,1000.0,1.0,1.0,10480,580,0,92,7.4803286492824554,nan,4.997912094695222,0.0,5.75,0.0,135.63759517669678,0.0,0.6002290721471661,0.0,8.210582809067446,nan,135.63759517669678,0.0,7330.389813890817,0.0,0.6002290721471661,0.0,0.75944909080863,0.0,4.997912094695222,1.1374519938796797,0.75944909080863,0.6002290721471661,5.425503807067871,293.21559255563267
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,90,6.982434865947718,0.8852809791266918,0.38322365231812,1.0,1.832526433467865,nan,1000.0,1.0,1.0,10469,569,0,400,7.330782016118367,nan,5.070538661738438,0.0,13.333333333333334,0.0,135.38208567301433,0.0,0.6005540455430325,0.0,7.992972444283984,nan,135.38208567301433,0.0,7373.1593234388365,0.0,0.6005540455430325,0.0,0.72683993379275,0.0,5.070538661738438,1.1123391513856797,0.72683993379275,0.6005540455430325,10.153656425476074,552.9869492579127
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,91,6.982434865947718,0.885230976343155,0.3833368269354105,1.0,1.7631719077334684,nan,1000.0,1.0,1.0,10294,394,0,112,7.150113414315617,nan,5.111746588340374,0.0,6.588235294117647,0.0,135.4870874741498,0.0,0.6002290721471661,0.0,7.744183658684297,nan,135.4870874741498,0.0,7576.155590028117,0.0,0.6002290721471661,0.0,0.7742217042866875,0.0,5.111746588340374,1.095926133449579,0.7742217042866875,0.6002290721471661,5.758201217651367,321.986612576195
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,92,6.982434865947718,0.8853037264943123,0.3834255350381136,1.0,1.894339519739151,nan,1000.0,1.0,1.0,10276,376,0,184,7.141220450401306,nan,5.1430714301762634,0.0,9.2,0.0,135.43206863403321,0.0,0.6002290721471659,0.0,7.683159637861435,nan,135.43206863403321,0.0,7671.057571774436,0.0,0.6002290721471659,0.0,0.7793420821428299,0.0,5.1430714301762634,1.0995411164458941,0.7793420821428299,0.6002290721471659,6.77160343170166,383.5528785887218
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,93,7.381103885635159,0.8852522265911102,0.38374873362481593,1.0,1.9316161615507943,nan,1000.0,1.0,1.0,10293,393,0,190,7.851697467622303,nan,5.175822464712235,0.0,9.047619047619047,0.0,135.2071802048456,0.0,0.6002290721471659,0.0,8.39142423734122,nan,135.2071802048456,0.0,7359.950124290554,0.0,0.6002290721471659,0.0,0.7346088517279852,0.0,5.175822464712235,1.1049417721731893,0.7346088517279852,0.6002290721471659,7.098376960754394,386.39738152525416
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,94,7.381103885635159,0.8852182272076606,0.38388606838881967,1.0,1.7476467285305262,nan,1000.0,1.0,1.0,10462,562,0,88,7.439724653959274,nan,5.211989598385463,0.0,5.5,0.0,135.53075695037842,0.0,0.6002290721471661,0.0,7.898301106294664,nan,135.53075695037842,0.0,7595.705332755686,0.0,0.6002290721471661,0.0,0.7474018894135952,0.0,5.211989598385463,1.0709471988282833,0.7474018894135952,0.6002290721471661,5.421230278015137,303.82821331022745
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,95,7.381103885635159,0.8850957268476486,0.38422824554145335,1.0,1.7044990738997092,nan,1000.0,1.0,1.0,10496,596,0,286,7.353743699880747,nan,5.262398519828237,0.0,11.0,0.0,136.06727541410007,0.0,0.6026232023207274,0.0,7.755146682602831,nan,136.06727541410007,0.0,7723.412387947723,0.0,0.6026232023207274,0.0,0.7244673142066369,0.0,5.262398519828237,1.050288053209418,0.7244673142066369,0.6026232023207274,8.844372901916504,502.0218052166021
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,96,7.505536708425545,0.8850974766910076,0.38443902768194677,1.0,1.5292640427748363,nan,1000.0,1.0,1.0,10169,269,0,336,7.237929701805115,nan,5.302394094263484,0.0,14.0,0.0,135.2708371480306,0.0,0.6002290721471661,0.0,7.582293501224226,nan,135.2708371480306,0.0,7611.349848124744,0.0,0.6002290721471661,0.0,0.7236978486180305,0.0,5.302394094263484,1.0439830706706446,0.7236978486180305,0.6002290721471661,8.116250228881835,456.68099088748465
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,97,7.505536708425545,0.8851544781029225,0.38450004130601884,1.0,1.7051338297980172,nan,1000.0,1.0,1.0,10405,505,0,178,7.207252184549968,nan,5.33965075880175,0.0,8.476190476190476,0.0,135.37681288946243,0.0,0.6002290721471659,0.0,7.499989452208238,nan,135.37681288946243,0.0,8131.89981395979,0.0,0.6002290721471659,0.0,0.7410009957495189,0.0,5.33965075880175,1.034147440829704,0.7410009957495189,0.6002290721471659,7.107282676696777,426.9247402328889
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,98,7.505536708425545,0.8851317262649536,0.3846976681053638,1.0,1.9311338790825434,nan,1000.0,1.0,1.0,10237,337,0,82,7.745531218392508,nan,5.362133777845576,0.0,5.857142857142857,0.0,135.27514975411552,0.0,0.6002290721471661,0.0,8.00657629314657,nan,135.27514975411552,0.0,8062.142909268201,0.0,0.6002290721471661,0.0,0.7639468141964504,0.0,5.362133777845576,1.030541525577254,0.7639468141964504,0.6002290721471661,4.734630241394043,282.1750018243871
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,99,7.505536708425545,0.8850624749064445,0.3850643893331289,1.0,1.8620399117469788,nan,1000.0,1.0,1.0,10510,610,0,154,7.72723879814148,nan,5.386896333873666,0.0,7.7,0.0,135.32829666137695,0.0,0.6002290721471659,0.0,7.934593363637335,nan,135.32829666137695,0.0,8017.747387758524,0.0,0.6002290721471659,0.0,0.7410466492176055,0.0,5.386896333873666,1.0337916617815075,0.7410466492176055,0.6002290721471659,6.766414833068848,400.8873693879261
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,100,7.505536708425545,0.8850682279467583,0.38528095223009584,1.0,2.0082475543022156,nan,1000.0,1.0,1.0,10095,195,0,174,7.371978483702007,nan,5.417362925927241,0.0,9.157894736842104,0.0,135.35338873612253,0.0,0.600229072147166,0.0,7.519502421196798,nan,135.35338873612253,0.0,8247.49378963378,0.0,0.600229072147166,0.0,0.7741240576693886,0.0,5.417362925927241,1.0266194577352634,0.7741240576693886,0.600229072147166,6.42928596496582,391.7559550076044
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,101,7.505536708425545,0.8850737281143666,0.3854096565395594,1.0,1.7729122151028027,nan,1000.0,1.0,1.0,10575,675,0,188,7.31524675542658,nan,5.453491828032734,0.0,8.545454545454545,0.0,135.34854958274147,0.0,0.6002290721471659,0.0,7.412056619292704,nan,135.34854958274147,0.0,8182.95369896059,0.0,0.6002290721471659,0.0,0.7328681214289232,0.0,5.453491828032734,1.016350357125255,0.7328681214289232,0.6002290721471659,7.4441702270507815,450.06245344283246
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,102,7.505536708425545,0.8849367272853851,0.385879223048687,1.0,2.0065283849835396,nan,1000.0,1.0,1.0,10577,677,0,236,7.967878758907318,nan,5.490615556245484,0.0,9.833333333333334,0.0,135.46679814656576,0.0,0.6002290721471661,0.0,8.019682383659472,nan,135.46679814656576,0.0,8084.7882297719525,0.0,0.6002290721471661,0.0,0.7482873151699702,0.0,5.490615556245484,1.01074868379575,0.7482873151699702,0.6002290721471661,8.128007888793945,485.08729378631716
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,103,7.505536708425545,0.8848967279493809,0.38615843147039414,1.0,1.7143239279588063,nan,1000.0,1.0,1.0,10618,718,0,216,7.271119117736816,nan,5.539451522783723,0.0,9.0,0.0,135.4192886352539,0.0,0.6002290721471661,0.0,7.269765704722118,nan,135.4192886352539,0.0,8339.282611894585,0.0,0.6002290721471661,0.0,0.7654970983664194,0.0,5.539451522783723,0.9639469820622675,0.7654970983664194,0.6002290721471661,8.125157318115235,500.3569567136751
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,104,7.505536708425545,0.8848912270367145,0.38638136848807336,1.0,1.8529770116914401,nan,1000.0,1.0,1.0,10689,789,0,176,7.371004408056086,nan,5.573373042587659,0.0,8.0,0.0,135.48798786510122,0.0,0.6002290721471659,0.0,7.3206649264447,nan,135.48798786510122,0.0,8580.692798790602,0.0,0.6002290721471659,0.0,0.7439640326933428,0.0,5.573373042587659,0.954112213452831,0.7439640326933428,0.6002290721471659,7.451839332580566,471.9381039334831
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,105,7.505536708425545,0.8848749761283398,0.3867067763954401,1.0,1.9564523006740369,nan,1000.0,1.0,1.0,10542,642,0,184,7.889529454080682,nan,5.598760910650119,0.0,9.68421052631579,0.0,135.3757653487356,0.0,0.600229072147166,0.0,7.783584842268642,nan,135.3757653487356,0.0,8388.048777895794,0.0,0.600229072147166,0.0,0.7301186291795028,0.0,5.598760910650119,0.9524277000413002,0.7301186291795028,0.600229072147166,6.430348854064942,398.4323169500502
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,106,7.505536708425545,0.8847767269611359,0.38712356448173524,1.0,1.9807419627904892,nan,1000.0,1.0,1.0,10535,635,0,232,7.687709887822469,nan,5.6230385029048,0.0,9.666666666666666,0.0,135.4057420094808,0.0,0.6002290721471661,0.0,7.534080412300331,nan,135.4057420094808,0.0,8487.066990517116,0.0,0.6002290721471661,0.0,0.7557511478662491,0.0,5.6230385029048,0.9644194137494627,0.7557511478662491,0.6002290721471661,8.124344520568847,509.224019431027
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,107,7.505536708425545,0.8846842269599438,0.38758205622434616,1.0,2.295969225858387,nan,1000.0,1.0,1.0,10367,467,0,156,8.490634642149272,nan,5.643010045059461,0.0,8.210526315789474,0.0,135.45841899671052,0.0,0.600229072147166,0.0,8.265671133196092,nan,135.45841899671052,0.0,8307.43786626769,0.0,0.600229072147166,0.0,0.7590709610989219,0.0,5.643010045059461,0.9748199997570394,0.7590709610989219,0.600229072147166,6.43427490234375,394.6032986477153
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,108,7.505536708425545,0.8846507278084755,0.3879514941573143,1.0,2.223855051729414,nan,1000.0,1.0,1.0,10448,548,0,128,8.16244994269477,nan,5.667557471331386,0.0,7.111111111111111,0.0,135.2391120062934,0.0,0.600229072147166,0.0,7.8933834919517425,nan,135.2391120062934,0.0,8456.10410417306,0.0,0.600229072147166,0.0,0.7556537157959409,0.0,5.667557471331386,0.9670591295673223,0.7556537157959409,0.600229072147166,6.085760040283203,380.5246846877877
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,109,7.505536708425545,0.8846149779856205,0.38831634253263475,1.0,1.8587487683151707,nan,1000.0,1.0,1.0,10766,866,0,424,7.686277201681426,nan,5.7132544686031155,0.0,12.848484848484848,0.0,135.54444469105113,0.0,0.6002290721471661,0.0,7.383519371226516,nan,135.54444469105113,0.0,8675.479923778217,0.0,0.6002290721471661,0.0,0.7344494263331095,0.0,5.7132544686031155,0.9564837315417234,0.7344494263331095,0.6002290721471661,11.182416687011719,715.7270937117029
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,110,7.505536708425545,0.8845644752681255,0.3887952695786953,1.0,2.1261854377286187,nan,1000.0,1.0,1.0,10442,542,0,390,7.968738292825633,nan,5.74845893292492,0.0,13.448275862068966,0.0,135.45000799771012,0.0,0.600229072147166,0.0,7.603991857304881,nan,135.45000799771012,0.0,8748.89054346868,0.0,0.600229072147166,0.0,0.7389276233212702,0.0,5.74845893292492,0.956379391327056,0.7389276233212702,0.600229072147166,9.820125579833984,634.2945644014793
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,111,7.505536708425545,0.884478726387024,0.38909787088632586,1.0,2.109095147252083,nan,1000.0,1.0,1.0,10402,502,0,158,7.9603344917297365,nan,5.776672193488703,0.0,7.9,0.0,135.17740631103516,0.0,0.6002290721471659,0.0,7.545501323211502,nan,135.17740631103516,0.0,8750.061349670983,0.0,0.6002290721471659,0.0,0.7374390482902526,0.0,5.776672193488703,0.9485934368789384,0.7374390482902526,0.6002290721471659,6.758870315551758,437.5030674835492
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,112,7.505536708425545,0.884521726667881,0.38943566039204597,1.0,2.092707416840962,nan,1000.0,1.0,1.0,10345,445,0,80,7.718481574739728,nan,5.791708666619279,0.0,5.714285714285714,0.0,135.28505488804407,0.0,0.6002290721471661,0.0,7.267639183093424,nan,135.28505488804407,0.0,8619.249027526008,0.0,0.6002290721471661,0.0,0.7598574204104287,0.0,5.791708666619279,0.9556440836889789,0.7598574204104287,0.6002290721471661,4.734976921081543,301.6737159634102
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,113,7.505536708425545,0.8843587279319763,0.39005024142563344,1.0,2.263612084388733,nan,1000.0,1.0,1.0,10535,635,0,240,8.404910888671875,nan,5.821098140883256,0.0,9.6,0.0,135.4692724609375,0.0,0.6002290721471661,0.0,7.861389289283714,nan,135.4692724609375,0.0,8601.89609204398,0.0,0.6002290721471661,0.0,0.7598652076721192,0.0,5.821098140883256,0.9608207026681075,0.7598652076721192,0.6002290721471661,8.466829528808594,537.6185057527488
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,114,7.505536708425545,0.8842814782261849,0.3905619563162327,1.0,2.247338539078122,nan,1000.0,1.0,1.0,10799,899,0,158,8.351840223584857,nan,5.84491429772048,0.0,7.523809523809524,0.0,135.2813982282366,0.0,0.6002290721471659,0.0,7.759845424958873,nan,135.2813982282366,0.0,8831.682079414844,0.0,0.6002290721471659,0.0,0.7622058987617493,0.0,5.84491429772048,0.9637332008779741,0.7622058987617493,0.6002290721471659,7.102273406982422,463.6633091692792
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,115,7.505536708425545,0.8843087276816368,0.39082386091351506,1.0,1.9209744453430175,nan,1000.0,1.0,1.0,10507,607,0,152,7.801089739799499,nan,5.868642763400073,0.0,7.6,0.0,135.5783477783203,0.0,0.6002290721471659,0.0,7.199973038730954,nan,135.5783477783203,0.0,9118.785348726768,0.0,0.6002290721471659,0.0,0.7468571156263352,0.0,5.868642763400073,0.9643412635608599,0.7468571156263352,0.6002290721471659,6.778917388916016,455.9392674363384
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,116,7.568739710299219,0.8841714778542519,0.39148994006216525,1.0,2.2867304178384633,nan,1000.0,1.0,1.0,10393,493,0,310,8.393719159639799,nan,5.899101072400146,0.0,11.923076923076923,0.0,135.51468893197867,0.0,0.600229072147166,0.0,7.695462639973426,nan,135.51468893197867,0.0,8870.61957873823,0.0,0.600229072147166,0.0,0.7488859089521261,0.0,5.899101072400146,0.9667126456817425,0.7488859089521261,0.600229072147166,8.808454780578613,576.5902726179849
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,117,7.568739710299219,0.8841794785857201,0.39176155358552933,1.0,2.1103174686431885,nan,1000.0,1.0,1.0,10363,463,0,110,7.908790476181927,nan,5.928845533003491,0.0,6.470588235294118,0.0,135.28611037310432,0.0,0.6002290721471661,0.0,7.202695804650534,nan,135.28611037310432,0.0,9428.505266893095,0.0,0.6002290721471661,0.0,0.7738491401952856,0.0,5.928845533003491,0.9408775300879034,0.7738491401952856,0.6002290721471661,5.749659690856934,400.7114738429565
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,118,7.577048231121317,0.8839882278442383,0.3926267524063587,1.0,2.4251135731565543,nan,1000.0,1.0,1.0,10492,592,0,378,8.92241566756676,nan,5.966288319015927,0.0,13.03448275862069,0.0,135.339708525559,0.0,0.600229072147166,0.0,8.071832821353974,nan,135.339708525559,0.0,8867.051699002634,0.0,0.600229072147166,0.0,0.7373514237075016,0.0,5.966288319015927,0.9315645590622162,0.7373514237075016,0.600229072147166,9.812128868103027,642.8612481776908
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,119,7.577048231121317,0.8839862284064293,0.39294161707162856,1.0,2.018261727961627,nan,1000.0,1.0,1.0,10151,251,0,240,7.799949385903099,nan,5.992033345444866,0.0,10.909090909090908,0.0,135.32680025967684,0.0,0.6002290721471659,0.0,7.009486355469195,nan,135.32680025967684,0.0,9603.2463245261,0.0,0.6002290721471659,0.0,0.7677508213303306,0.0,5.992033345444866,0.9260202816416455,0.7677508213303306,0.6002290721471659,7.4429740142822265,528.1785478489355
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,120,7.577048231121317,0.8838632269203663,0.3936002291738987,1.0,2.3355337656461277,nan,1000.0,1.0,1.0,10708,808,0,256,8.588101038566002,nan,6.0170144468892275,0.0,9.846153846153847,0.0,135.34572073129507,0.0,0.600229072147166,0.0,7.666484444941531,nan,135.34572073129507,0.0,9123.319416941162,0.0,0.600229072147166,0.0,0.7621856583998754,0.0,6.0170144468892275,0.9309336888727147,0.7621856583998754,0.600229072147166,8.79747184753418,593.0157621011756
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,121,7.662585955294526,0.8837389773130417,0.39429620914161206,1.0,2.436681846777598,nan,1000.0,1.0,1.0,10564,664,0,222,8.763977706432343,nan,6.040386940386531,0.0,9.25,0.0,135.4000701904297,0.0,0.6002290721471661,0.0,7.771504113063603,nan,135.4000701904297,0.0,8951.241331583109,0.0,0.6002290721471661,0.0,0.7445335611701012,0.0,6.040386940386531,0.9395565427827222,0.7445335611701012,0.6002290721471661,8.124004211425781,537.0744798949866
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,122,7.662585955294526,0.8836614783108234,0.3947660079598427,1.0,2.42072772352319,nan,1000.0,1.0,1.0,10538,638,0,128,8.542133908522757,nan,6.059888355661575,0.0,6.7368421052631575,0.0,135.47624527780633,0.0,0.600229072147166,0.0,7.5244523406849515,nan,135.47624527780633,0.0,9375.225872599196,0.0,0.600229072147166,0.0,0.7588638757404528,0.0,6.059888355661575,0.9432059700532788,0.7588638757404528,0.600229072147166,6.435121650695801,445.3232289484619
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,123,7.662585955294526,0.8836564779281616,0.3951481231302023,1.0,2.4586195101340613,nan,1000.0,1.0,1.0,10120,220,0,66,9.406046470006308,nan,6.070264683554719,0.0,5.5,0.0,135.29412587483725,0.0,0.6002290721471661,0.0,8.230388655941173,nan,135.29412587483725,0.0,8997.258734786794,0.0,0.6002290721471661,0.0,0.697493314743042,0.0,6.070264683554719,0.9463933510597026,0.697493314743042,0.6002290721471661,4.058823776245117,269.9177620436038
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,124,7.692948796348915,0.8836709778010845,0.3954134199768305,1.0,1.8871894255280495,nan,1000.0,1.0,1.0,10372,472,0,106,8.160917431116104,nan,6.08769497476854,0.0,6.625,0.0,135.2106637954712,0.0,0.6002290721471661,0.0,7.0934401906744915,nan,135.2106637954712,0.0,9473.198716743285,0.0,0.6002290721471661,0.0,0.7374679259955883,0.0,6.08769497476854,0.9459722570122374,0.7374679259955883,0.6002290721471661,5.408426551818848,378.9279486697314
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,125,7.692948796348915,0.8836029773950577,0.39583329066634176,1.0,2.128813550585792,nan,1000.0,1.0,1.0,10569,669,0,162,7.842849572499593,nan,6.108548938564656,0.0,7.714285714285714,0.0,135.3556671142578,0.0,0.6002290721471659,0.0,6.771681388238668,nan,135.3556671142578,0.0,9898.347361041097,0.0,0.6002290721471659,0.0,0.7602042385510036,0.0,6.108548938564656,0.9507121623412571,0.7602042385510036,0.6002290721471659,7.106172523498535,519.6632364546576
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,126,7.692948796348915,0.8836024786531925,0.3961431672424078,1.0,2.303613488490765,nan,1000.0,1.0,1.0,10335,435,0,60,8.604988208183876,nan,6.119974497760269,0.0,4.615384615384615,0.0,135.57481266902045,0.0,0.6002290721471661,0.0,7.380361146175074,nan,135.57481266902045,0.0,9607.067680834492,0.0,0.6002290721471661,0.0,0.7711890064753019,0.0,6.119974497760269,0.9517478985468082,0.7711890064753019,0.6002290721471661,4.406181411743164,312.229699627121
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,127,7.692948796348915,0.8834559775888919,0.39687931157648565,1.0,2.6626945866478815,nan,1000.0,1.0,1.0,10300,400,0,146,9.561187134848701,nan,6.144260006123816,0.0,8.11111111111111,0.0,135.42505815294055,0.0,0.600229072147166,0.0,8.14598969238208,nan,135.42505815294055,0.0,9875.66353183207,0.0,0.600229072147166,0.0,0.7759846680694156,0.0,6.144260006123816,0.9356846726544593,0.7759846680694156,0.600229072147166,6.094127616882324,444.4048589324432
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,128,7.692948796348915,0.8834929771721363,0.39705847822129725,1.0,1.754967180887858,nan,1000.0,1.0,1.0,10321,421,0,90,7.475467014312744,nan,6.163771302358895,0.0,6.0,0.0,135.30775553385416,0.0,0.6002290721471663,0.0,6.32666837614845,nan,135.30775553385416,0.0,10677.924890856422,0.0,0.6002290721471663,0.0,0.7588501771291097,0.0,6.163771302358895,0.9281305266950403,0.7588501771291097,0.6002290721471663,5.074040832519532,400.4221834071158
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,129,7.723614792187805,0.8834287269413471,0.397652825191617,1.0,1.9892669043370657,nan,1000.0,1.0,1.0,10729,829,0,318,8.024521214621407,nan,6.191021640299393,0.0,11.357142857142858,0.0,135.3745596749442,0.0,0.600229072147166,0.0,6.746221156128368,nan,135.3745596749442,0.0,10173.16348812826,0.0,0.600229072147166,0.0,0.7412265624318805,0.0,6.191021640299393,0.9316191616992143,0.7412265624318805,0.600229072147166,9.476219177246094,712.1214441689783
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,130,7.723614792187805,0.8833602268993854,0.39811591781675815,1.0,2.3691029772162437,nan,1000.0,1.0,1.0,10469,569,0,94,9.224445581436157,nan,6.2067644244645,0.0,5.875,0.0,135.34422206878662,0.0,0.6002290721471661,0.0,7.703470455086121,nan,135.34422206878662,0.0,9669.42819840586,0.0,0.6002290721471661,0.0,0.7333267312496901,0.0,6.2067644244645,0.9314300937372991,0.7333267312496901,0.6002290721471661,5.413768882751465,386.77712793623436
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,131,7.7499048472700025,0.8833049765229225,0.3985526052862406,1.0,2.5517029240727425,nan,1000.0,1.0,1.0,10267,367,0,106,9.159125864505768,nan,6.220763124140476,0.0,6.625,0.0,135.48828125,0.0,0.6002290721471661,0.0,7.598097789075567,nan,135.48828125,0.0,9881.442042987,0.0,0.6002290721471661,0.0,0.7427508011460304,0.0,6.220763124140476,0.9358009124212252,0.7427508011460304,0.6002290721471661,5.41953125,395.25768171948005
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,132,7.874337670060388,0.8831544767320156,0.399238520860672,1.0,2.2169246735243964,nan,1000.0,1.0,1.0,10768,868,0,350,8.75463130556304,nan,6.252515068311389,0.0,12.068965517241379,0.0,135.43450769884834,0.0,0.600229072147166,0.0,7.21428700618773,nan,135.43450769884834,0.0,10034.13674563871,0.0,0.600229072147166,0.0,0.7405321906352865,0.0,6.252515068311389,0.9318568472630858,0.7405321906352865,0.600229072147166,9.819001808166504,727.4749140588066
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,133,7.874337670060388,0.883040726929903,0.4001191687583923,1.0,2.6795877760106865,nan,1000.0,1.0,1.0,10349,449,0,198,10.043097409335049,nan,6.2766561048397,0.0,9.0,0.0,135.3606650612571,0.0,0.6002290721471659,0.0,8.221062189203222,nan,135.3606650612571,0.0,9806.453904452665,0.0,0.6002290721471659,0.0,0.7408532066778704,0.0,6.2766561048397,0.9256511828759975,0.7408532066778704,0.6002290721471659,7.444836578369141,539.3549647448967
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,134,7.874337670060388,0.8829269777238369,0.40065127328038214,1.0,2.3382334395458826,nan,1000.0,1.0,1.0,10441,541,0,132,8.888928463584499,nan,6.300114839341196,0.0,6.947368421052632,0.0,135.25707204718339,0.0,0.600229072147166,0.0,7.227937241796153,nan,135.25707204718339,0.0,10259.068237933068,0.0,0.600229072147166,0.0,0.7581953971009505,0.0,6.300114839341196,0.9102649429994939,0.7581953971009505,0.600229072147166,6.424710922241211,487.3057413018207
