algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,balance_kept_honest,balance_kept_attacker,balance_threshold_honest,balance_threshold_attacker,balance_local_norm_honest,balance_local_norm_attacker
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,94,0.0,0.7977654799818993,0.5781518676877022,1.0,0.026827918444760145,nan,,1.0,1.0,10462,562,0,88,5.5,0.0,6.671306465886749,nan,6.2839694917202,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,95,0.0,0.7976047292351722,0.5783701111376286,1.0,0.027194271525368095,nan,,1.0,1.0,10496,596,0,286,11.0,0.0,6.624928909993101,nan,6.2820255022782545,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,96,0.0,0.7977839802205563,0.5785517345368862,1.0,0.027063561105169356,nan,,1.0,1.0,10169,269,0,336,14.0,0.0,6.587397546921333,nan,6.28821877638499,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,97,0.0,0.7980562283098698,0.578164648860693,1.0,0.026467276057228446,nan,,1.0,1.0,10405,505,0,178,8.476190476190476,0.0,6.566042965504411,nan,6.309759208134243,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,98,0.0,0.7980829797685146,0.5784092013537884,1.0,0.02651949648745358,nan,,1.0,1.0,10237,337,0,82,5.857142857142857,0.0,6.52393316066311,nan,6.311227934701102,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,99,0.0,0.7980944804847241,0.5788060440123082,1.0,0.026326772160828113,nan,,1.0,1.0,10510,610,0,154,7.7,0.0,6.4985046842381795,nan,6.328679394721985,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,100,0.0,0.7983092296123505,0.57849624812603,1.0,0.025969947879202662,nan,,1.0,1.0,10095,195,0,174,9.157894736842104,0.0,6.4607505025159,nan,6.333998052697432,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,101,0.0,0.7982962293922902,0.5790027862787247,1.0,0.026067702802829443,nan,,1.0,1.0,10575,675,0,188,8.545454545454545,0.0,6.4259818992252455,nan,6.342051289298317,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,102,0.0,0.7983024781942367,0.579000332057476,1.0,0.026225709593854844,nan,,1.0,1.0,10577,677,0,236,9.833333333333334,0.0,6.386063478067878,nan,6.344812313715617,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,103,0.0,0.7983094789087772,0.579429238140583,1.0,0.026108192186802624,nan,,1.0,1.0,10618,718,0,216,9.0,0.0,6.3583562101031745,nan,6.359539945920308,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,104,0.0,0.7983234795928001,0.5797632856667042,1.0,0.02597340161912143,nan,,1.0,1.0,10689,789,0,176,8.0,0.0,6.332277031373945,nan,6.375820008191195,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,105,0.0,0.7983747306466102,0.579729473143816,1.0,0.025873032128438354,nan,,1.0,1.0,10542,642,0,184,9.68421052631579,0.0,6.294694629205259,nan,6.3803735281291765,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,106,0.0,0.7984212291240692,0.579936571419239,1.0,0.02580195204820484,nan,,1.0,1.0,10535,635,0,232,9.666666666666666,0.0,6.262118931687233,nan,6.389811495939891,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,107,0.0,0.798703979998827,0.5797371776401996,1.0,0.025675097401253878,nan,,1.0,1.0,10367,467,0,156,8.210526315789474,0.0,6.231810877399531,nan,6.40141961449071,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,108,0.0,0.7985994797945023,0.5807168300449849,1.0,0.025631266967393457,nan,,1.0,1.0,10448,548,0,128,7.111111111111111,0.0,6.186347442364028,nan,6.3972251415252686,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,109,0.0,0.7986002281308174,0.5806828583776951,1.0,0.025538798393681644,nan,,1.0,1.0,10766,866,0,424,12.848484848484848,0.0,6.165864638754535,nan,6.418693094542532,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,110,0.0,0.7987032291293145,0.5809302233159542,1.0,0.025820568762719633,nan,,1.0,1.0,10442,542,0,390,13.448275862068966,0.0,6.120310319271876,nan,6.413887878944134,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,111,0.0,0.7986302281916141,0.5812243333458901,1.0,0.02559360015206039,nan,,1.0,1.0,10402,502,0,158,7.9,0.0,6.092046779778575,nan,6.426972579956055,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,112,0.0,0.7988849791884423,0.581270403265953,1.0,0.025183931882493196,nan,,1.0,1.0,10345,445,0,80,5.714285714285714,0.0,6.067358409725686,nan,6.443742309297834,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,113,0.0,0.7989632302522659,0.5817121952772141,1.0,0.025359035963192583,nan,,1.0,1.0,10535,635,0,240,9.6,0.0,6.0309906089871355,nan,6.447961902618408,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,114,0.0,0.7987162303924561,0.5821705034375191,1.0,0.025419015912339093,nan,,1.0,1.0,10799,899,0,158,7.523809523809524,0.0,5.99518346409018,nan,6.452553067888532,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,115,0.0,0.7990549783408641,0.5821897208690643,1.0,0.025385920670814813,nan,,1.0,1.0,10507,607,0,152,7.6,0.0,5.966861030956425,nan,6.465026760101319,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,116,0.0,0.799047479480505,0.5822565926611424,1.0,0.025083371037617326,nan,,1.0,1.0,10393,493,0,310,11.923076923076923,0.0,5.926654870828037,nan,6.464416613945594,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,117,0.0,0.7990477295219898,0.5828296120464802,1.0,0.02475449635181576,nan,,1.0,1.0,10363,463,0,110,6.470588235294118,0.0,5.903759858887817,nan,6.482517242431641,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,118,0.0,0.7991669797897338,0.5832034254074097,1.0,0.02482647613156587,nan,,1.0,1.0,10492,592,0,378,13.03448275862069,0.0,5.8788331539538,nan,6.498325002604518,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,119,0.0,0.7989299781620502,0.5836335372924805,1.0,0.02484248561318964,nan,,1.0,1.0,10151,251,0,240,10.909090909090908,0.0,5.840023696416439,nan,6.498605879870328,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,120,0.0,0.7990949800610543,0.5838374091684818,1.0,0.02491275898180902,nan,,1.0,1.0,10708,808,0,256,9.846153846153847,0.0,5.808007954236903,nan,6.506210180429312,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,121,0.0,0.7991527308523655,0.5842337560653686,1.0,0.02502161976881325,nan,,1.0,1.0,10564,664,0,222,9.25,0.0,5.778467269483918,nan,6.516416589419047,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,122,0.0,0.7992564785480499,0.5846061791479588,1.0,0.024509408958256245,nan,,1.0,1.0,10538,638,0,128,6.7368421052631575,0.0,5.7450585120141175,nan,6.522077209071109,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,123,0.0,0.79918123036623,0.5851464812457562,1.0,0.024450696986168623,nan,,1.0,1.0,10120,220,0,66,5.5,0.0,5.714912802617839,nan,6.531251152356465,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,124,0.0,0.7992949797213078,0.585462512075901,1.0,0.024293885971419512,nan,,1.0,1.0,10372,472,0,106,6.625,0.0,5.682397138368137,nan,6.537529408931732,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,125,0.0,0.7991524787247181,0.58593431442976,1.0,0.02422515822108835,nan,,1.0,1.0,10569,669,0,162,7.714285714285714,0.0,5.651770258735457,nan,6.545786993844168,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,126,0.0,0.7992709788680077,0.5859856015443802,1.0,0.0238018908072263,nan,,1.0,1.0,10335,435,0,60,4.615384615384615,0.0,5.624940456494197,nan,6.558289674612192,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,127,0.0,0.7992419792711735,0.586794411689043,1.0,0.023882148102857173,nan,,1.0,1.0,10300,400,0,146,8.11111111111111,0.0,5.579696747788162,nan,6.549053801430596,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,128,0.0,0.7993612283468247,0.5867901973426342,1.0,0.02404980834573507,nan,,1.0,1.0,10321,421,0,90,6.0,0.0,5.578289764065455,nan,6.591197554270426,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,129,0.0,0.7992622300982475,0.5876428431272507,1.0,0.02444337503053248,nan,,1.0,1.0,10729,829,0,318,11.357142857142858,0.0,5.533728106092552,nan,6.58228029523577,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,130,0.0,0.7993377284705638,0.5878249131143093,1.0,0.024121027928777038,nan,,1.0,1.0,10469,569,0,94,5.875,0.0,5.487354155605097,nan,6.570778727531433,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,131,0.0,0.7993474788963795,0.5883374696969986,1.0,0.02401158428750932,nan,,1.0,1.0,10267,367,0,106,6.625,0.0,5.458587778324252,nan,6.580053836107254,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,132,0.0,0.7992677287757397,0.5886607119441032,1.0,0.02377076417673379,nan,,1.0,1.0,10768,868,0,350,12.068965517241379,0.0,5.443365719151344,nan,6.605595243388209,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,133,0.0,0.799282479584217,0.5893990631401539,1.0,0.02364806817378849,nan,,1.0,1.0,10349,449,0,198,9.0,0.0,5.4166880236368256,nan,6.617189385674217,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,134,0.0,0.7994514790177345,0.589654588252306,1.0,0.0239940270408988,nan,,1.0,1.0,10441,541,0,132,6.947368421052632,0.0,5.385027198150773,nan,6.622514825118215,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,135,0.0,0.7994219800829887,0.5902451938390731,1.0,0.023792262994684277,nan,,1.0,1.0,10499,599,0,152,7.6,0.0,5.360811344930441,nan,6.636832523345947,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,136,0.0,0.799375729560852,0.5903777724504471,1.0,0.023245768113993107,nan,,1.0,1.0,10586,686,0,262,11.391304347826088,0.0,5.322799940801916,nan,6.6338519428087315,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,137,0.0,0.7993882286548615,0.590993894636631,1.0,0.023244474623352288,nan,,1.0,1.0,10697,797,0,194,8.434782608695652,0.0,5.303752012620626,nan,6.654326977937118,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,138,0.0,0.7994074793159962,0.5915323683619499,1.0,0.023578311768360435,nan,,1.0,1.0,10397,497,0,154,7.7,0.0,5.273606672476019,nan,6.660762667655945,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,139,0.0,0.7994177302718163,0.5919142985343933,1.0,0.023379107611253856,nan,,1.0,1.0,10696,796,0,294,10.88888888888889,0.0,5.23824075755028,nan,6.660348839230007,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,140,0.0,0.7994764791429043,0.5926089777052402,1.0,0.02312708565965295,nan,,1.0,1.0,10475,575,0,124,6.888888888888889,0.0,5.206562124014017,nan,6.664351145426433,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,141,0.0,0.7993132293224334,0.5930064226686954,1.0,0.02320816659834236,nan,,1.0,1.0,10275,375,0,212,9.636363636363637,0.0,5.193966012414972,nan,6.692697828466242,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,142,0.0,0.7994697298109531,0.593451868891716,1.0,0.02327846521977335,nan,,1.0,1.0,10320,420,0,130,7.222222222222222,0.0,5.156522851591632,nan,6.688894669214885,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,143,0.0,0.7995064780116081,0.5939013375341893,1.0,0.023244554791599512,nan,,1.0,1.0,10461,561,0,124,6.888888888888889,0.0,5.126329169445184,nan,6.6942079067230225,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,144,0.0,0.7994269788265228,0.5946718122065068,1.0,0.023050914760679008,nan,,1.0,1.0,10620,720,0,108,6.0,0.0,5.110625961083953,nan,6.718341880374485,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,145,0.0,0.7993947295844555,0.5950946788489818,1.0,0.023022512220777572,nan,,1.0,1.0,10475,575,0,244,10.166666666666666,0.0,5.081322590308101,nan,6.724501073360443,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,146,0.0,0.7994679793715477,0.5955697479844093,1.0,0.022925597098656,nan,,1.0,1.0,10383,483,0,210,9.545454545454545,0.0,5.039342798433782,nan,6.713554187254473,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,147,0.0,0.7995257297158241,0.5957488837838173,1.0,0.022737954761832952,nan,,1.0,1.0,10726,826,0,260,10.0,0.0,5.023589624247752,nan,6.737333536148071,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,148,0.0,0.7994532279670239,0.596548053920269,1.0,0.022562350877560675,nan,,1.0,1.0,10654,754,0,116,6.105263157894737,0.0,4.9958190212603855,nan,6.744905772962068,nan
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,149,0.0,0.7994752293825149,0.5969474482536316,1.0,0.022802294488064943,nan,,1.0,1.0,10482,582,0,152,7.6,0.0,4.974846682180407,nan,6.761517667770386,nan
