algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,balance_local_norm_honest,balance_local_norm_attacker,trust_honest,trust_attacker,sigma_dp_honest,sigma_dp_attacker,eps_n_honest,eps_n_attacker,sigma_n_honest,sigma_n_attacker,nsr_honest,nsr_attacker,balance_kept_honest,balance_kept_attacker,n_dp_norm_honest,n_dp_norm_attacker,balance_threshold_honest,balance_threshold_attacker,noise_norm_honest,noise_norm_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,87,1.0566408546352513,0.876149311264356,0.415736191868782,0.9800963531410268,4.347810777750882,nan,1000.0,0.9623219006839697,1.0,30388,496,0,42,9.258623296564275,nan,0.7031896005977284,0.0,1.6299021777300937,0.0,0.6490861689588284,0.0,1.6299021777300937,0.0,18140.680637138732,0.0,3.8181818181818183,0.0,367.7684603604403,0.0,10.298887497197697,nan,367.7683826793324,0.0,0.6490861689588284,0.18260828197906534,0.7031896005977284,1.6299021777300937,13.48484354654948,665.1582900284202
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,88,1.0566408546352513,0.8758943112691243,0.4171116221944491,0.9948453608247423,6.051621961593628,nan,1000.0,0.6599999999999999,1.0,30189,297,0,44,13.367998838424683,nan,0.740735137462616,0.0,1.5669646387846874,0.0,0.6562501531044457,0.0,1.5669646387846874,0.0,16625.328952583084,0.0,4.4,0.0,353.1517364501953,0.0,14.771173598216944,nan,353.15172119140624,0.0,0.6562501531044457,0.18558646535710852,0.740735137462616,1.5669646387846874,11.771724548339844,554.1776317527695
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,89,1.0566408546352513,0.8758329782883326,0.41777393490076065,0.9851240245067338,4.758890298696665,nan,1000.0,0.8229117287940817,1.0,30475,583,0,68,11.422060673053448,nan,0.7035902646871713,0.0,1.597134347191076,0.0,0.6663471158619342,0.0,1.597134347191076,0.0,18046.021992905233,0.0,5.230769230769231,0.0,360.0064885066106,0.0,12.537119611087396,nan,360.0064368614784,0.0,0.6663471158619342,0.18613028151915018,0.7035902646871713,1.597134347191076,15.60028116861979,781.9942863592267
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,90,1.0566408546352513,0.8749723094701767,0.42069532732168835,0.995149760817569,5.426149886587392,nan,1000.0,0.7204275162102216,1.0,30680,809,0,247,11.407047976618228,nan,0.722249440524889,0.0,1.5584838305974678,0.0,0.6837175871973401,0.0,1.5584838305974678,0.0,17124.78156506574,0.0,10.73913043478261,0.0,351.8794250488281,0.0,12.437448003127567,nan,351.8794608738111,0.0,0.6837175871973401,0.18837003775435923,0.722249440524889,1.5584838305974678,26.977422587076823,1312.8999199883733
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,91,1.0674382429646792,0.8751603106657664,0.4206921569506327,0.9444444444444443,5.289868569374084,nan,1000.0,0.6111111111111112,1.0,30129,233,0,48,10.707702922821046,nan,0.7181213974952698,0.0,1.5479615693356148,0.0,0.6907973631205246,0.0,1.5479615693356148,0.0,16716.22764517344,0.0,4.8,0.0,349.2148071289063,0.0,11.597357019670977,nan,349.21478881835935,0.0,0.6907973631205246,0.19032430436417594,0.7181213974952698,1.5479615693356148,11.640493570963542,557.2075881724479
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,92,1.0674382429646792,0.8747746459643047,0.4221656250953674,0.9939393939393939,5.511372417211533,nan,1000.0,0.5647237196765499,1.0,30284,399,0,141,11.04557803273201,nan,0.7204699739813805,0.0,1.5297512370233513,0.0,0.7025480476021988,0.0,1.5297512370233513,0.0,16189.08882972808,0.0,8.8125,0.0,345.50104904174805,0.0,11.883814525452223,nan,345.5011520385742,0.0,0.7025480476021988,0.19488867506689075,0.7204699739813805,1.5297512370233513,18.426722615559896,863.418070918831
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,93,1.1598491362933776,0.8741346454620361,0.42548890471458434,0.9751611747633533,6.141807176172733,nan,1000.0,0.7952920376269432,1.0,30408,529,0,105,14.691620379686356,nan,0.7264272756874561,0.0,1.5074785314167474,0.0,0.7135765508872873,0.0,1.5074785314167474,0.0,15425.15447146468,0.0,6.5625,0.0,340.34827423095703,0.0,15.70152439625896,nan,340.34841537475586,0.0,0.7135765508872873,0.19850816360623486,0.7264272756874561,1.5074785314167474,18.151907958984374,822.674905144783
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,94,1.3945298688720982,0.8744733126958212,0.4246451473236084,0.9969747563394551,4.410404216159474,nan,1000.0,0.9940196735971385,1.0,30316,418,0,52,9.913076444105668,nan,0.7361644560640509,0.0,1.4810680283305766,0.0,0.7240000346710428,0.0,1.4810680283305766,0.0,16865.94887044698,0.0,4.7272727272727275,0.0,334.2210776589134,0.0,10.524107582878827,nan,334.2209944291548,0.0,0.7240000346710428,0.20075986135721116,0.7361644560640509,1.4810680283305766,12.25477284749349,618.4181252497225
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,95,1.3945298688720982,0.874179311990738,0.425697990556558,0.9989177489177489,4.5078044565100415,nan,1000.0,0.7982905982905983,1.0,30556,661,0,187,10.470706989890651,nan,0.6725591907375738,0.0,1.540127451448266,0.0,0.740523360637967,0.0,1.540127451448266,0.0,16588.56409880242,0.0,9.842105263157896,0.0,347.26661119962995,0.0,11.042248940287868,nan,347.2665228592722,0.0,0.740523360637967,0.20334878970910444,0.6725591907375738,1.540127451448266,21.99355204264323,1050.60905959082
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,96,1.3945298688720982,0.8736826449632644,0.42813647190729776,0.9350897397627139,4.499253183603287,nan,1000.0,0.7039495899082349,1.0,30539,685,0,230,10.301769018173218,nan,0.7358148753643036,0.0,1.4521424723357057,0.0,0.7570253595675256,0.0,1.4521424723357057,0.0,15809.876614365217,0.0,11.5,0.0,327.75058898925784,0.0,10.79190314022078,nan,327.7505584716797,0.0,0.7570253595675256,0.21049453154182876,0.7358148753643036,1.4521424723357057,21.85003926595052,1053.9917742910147
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,97,1.3945298688720982,0.8736486430962881,0.42852334956328075,0.9934695342783577,4.939617256323497,nan,1000.0,0.6388638709072145,1.0,30567,684,0,137,10.848644706938002,nan,0.7147959404521518,0.0,1.4615971784286594,0.0,0.7729523181835354,0.0,1.4615971784286594,0.0,17408.5803540788,0.0,7.611111111111111,0.0,329.74288770887586,0.0,11.289284569119081,nan,329.74284023708765,0.0,0.7729523181835354,0.21441876743191557,0.7147959404521518,1.4615971784286594,19.78457326253255,1044.5148212447277
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,98,1.3945298688720982,0.8735293116172155,0.42967896153529483,0.9777777777777779,6.280029833316803,nan,1000.0,0.6857142857142857,1.0,30139,242,0,27,14.273441195487976,nan,0.7635293155908585,0.0,1.3921835137894112,0.0,0.7807684795051404,0.0,1.3921835137894112,0.0,14183.830452160419,0.0,3.375,0.0,313.67602157592773,0.0,14.754494259353509,nan,313.675968170166,0.0,0.7807684795051404,0.21886965480406553,0.7635293155908585,1.3921835137894112,8.364693908691406,378.2354787242778
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,99,1.3945298688720982,0.8735406432549159,0.4303440094987551,0.9797903197723373,4.983941435813904,nan,1000.0,0.7488859662908647,1.0,30280,386,0,64,11.735356569290161,nan,0.701115017135938,0.0,1.447906151852564,0.0,0.7891649552263107,0.0,1.447906151852564,0.0,16420.611688536883,0.0,5.333333333333333,0.0,326.91930135091144,0.0,12.050265921250315,nan,326.91925557454425,0.0,0.7891649552263107,0.22197519918235065,0.701115017135938,1.447906151852564,13.076772054036459,656.8244675414752
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,100,1.3945298688720982,0.8731089786688486,0.431768379509449,0.9851190476190477,6.010681067194257,nan,1000.0,0.6476066882073556,1.0,30253,373,0,92,11.234264714377266,nan,0.7706238670008523,0.0,1.3567866143917056,0.0,0.8050254252957569,0.0,1.3567866143917056,0.0,16349.744852600741,0.0,6.571428571428571,0.0,306.2041233607701,0.0,11.459078578008004,nan,306.2041800362723,0.0,0.8050254252957569,0.23174786611511938,0.7706238670008523,1.3567866143917056,14.289525756835937,762.9880931213679
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,101,1.3945298688720982,0.8732753101984659,0.4315443551540375,0.9920634920634921,4.542195650247427,nan,1000.0,0.9851851851851853,1.0,30275,377,0,84,10.509181719559889,nan,0.6653771836024064,0.0,1.458284880903612,0.0,0.8140677076363293,0.0,1.458284880903612,0.0,16589.16965909894,0.0,6.461538461538462,0.0,329.0663311298077,0.0,10.64826006997373,nan,329.06634521484375,0.0,0.8140677076363293,0.23295431990844892,0.6653771836024064,1.458284880903612,14.259541015625,718.8640185609542
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,102,1.4203526698223135,0.8726673114299774,0.4343713656067848,0.9864471041935907,5.310919838793137,nan,1000.0,0.8445718532863477,1.0,30753,869,0,104,12.80500005273258,nan,0.7193611334351933,0.0,1.3853756864167661,0.0,0.829409919060679,0.0,1.3853756864167661,0.0,16138.80990896604,0.0,6.117647058823529,0.0,312.273240033318,0.0,12.888252501440023,nan,312.2732669605928,0.0,0.829409919060679,0.2379681753495789,0.7193611334351933,1.3853756864167661,17.69548360188802,914.5325615080757
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,103,1.8094834682873497,0.8725853117307028,0.43522854695717494,0.9575455576608666,5.032071226172977,nan,1000.0,0.7539712193537624,1.0,30512,642,0,130,10.776256322860718,nan,0.7420947452386221,0.0,1.3472427950589556,0.0,0.8525128824419791,0.0,1.3472427950589556,0.0,17188.241987452973,0.0,7.222222222222222,0.0,303.91705915662976,0.0,10.774250479561916,nan,303.9171447753906,0.0,0.8525128824419791,0.24615445199620078,0.7420947452386221,1.3472427950589556,18.235023549397788,1031.2945192471782
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,104,1.8094834682873497,0.8725329784552256,0.4356419183810552,0.9949633260605113,4.72919864654541,nan,1000.0,0.9141240129555612,1.0,30560,665,0,99,11.111206340789796,nan,0.6682131071885427,0.0,1.412178937906637,0.0,0.8658346942972461,0.0,1.412178937906637,0.0,16880.3351005646,0.0,6.6,0.0,318.4402608235677,0.0,11.035323552460273,nan,318.44032592773436,0.0,0.8658346942972461,0.2495456466830322,0.6682131071885427,1.412178937906637,15.922013041178385,844.0167550282299
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,105,1.8094834682873497,0.8724969780445099,0.43638065427541733,0.953808690094071,5.7950045210974555,nan,1000.0,0.732997668997669,1.0,30067,175,0,18,12.642532689230782,nan,0.7630565251622882,0.0,1.2985596460873197,0.0,0.8726355236520946,0.0,1.2985596460873197,0.0,14408.984511253917,0.0,2.5714285714285716,0.0,293.16080583844865,0.0,12.472762333992577,nan,293.1607578822545,0.0,0.8726355236520946,0.2530315269138548,0.7630565251622882,1.2985596460873197,6.840418802897135,336.20963859592473
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,106,1.8094834682873497,0.87214297691981,0.43803120772043863,0.9664899514899515,4.86941651834382,nan,1000.0,0.6740488006617039,1.0,30362,479,0,165,11.94920539855957,nan,0.6840703263878822,0.0,1.3677344442259625,0.0,0.8878663674841467,0.0,1.3677344442259625,0.0,16478.61107157681,0.0,9.166666666666666,0.0,308.68965488009985,0.0,11.710415149568142,nan,308.68956671820746,0.0,0.8878663674841467,0.26255780020878106,0.6840703263878822,1.3677344442259625,18.52137929280599,988.7166642946088
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,107,1.8094834682873497,0.8715349767605464,0.4412810837229093,0.9538055232124338,6.250368043780327,nan,1000.0,0.6919488236174062,1.0,30398,526,0,108,13.806959122419357,nan,0.7285011634230614,0.0,1.308404792501598,0.0,0.9034153013497398,0.0,1.308404792501598,0.0,14972.787674838886,0.0,6.75,0.0,295.4089879989624,0.0,13.441137001569466,nan,295.408992767334,0.0,0.9034153013497398,0.27195838394465655,0.7285011634230614,1.308404792501598,15.755146026611328,798.5486759914073
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,108,1.8094834682873497,0.8711903099219004,0.44293456693490346,0.9937689969604864,6.149265011151631,nan,1000.0,0.7902777777777777,1.0,30405,517,0,52,15.237548430760702,nan,0.677252342303594,0.0,1.3475975583330688,0.0,0.9136671929937622,0.0,1.3475975583330688,0.0,15300.31987026343,0.0,4.333333333333333,0.0,304.5154291788737,0.0,14.735258909468245,nan,304.51544698079425,0.0,0.9136671929937622,0.27656424978276417,0.677252342303594,1.3475975583330688,12.180617167154947,612.0127948105372
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,109,1.8094834682873497,0.8702216438452403,0.44748568763335544,0.9744793957465228,5.928925023629115,nan,1000.0,0.7232037998797048,1.0,30918,1077,0,259,13.10505775304941,nan,0.7398064296979171,0.0,1.2710935907962084,0.0,0.9463470691824372,0.0,1.2710935907962084,0.0,14863.925361811558,0.0,9.961538461538462,0.0,286.68870720496545,0.0,12.588857419755215,nan,286.6886238685021,0.0,0.9463470691824372,0.2883839507757455,0.7398064296979171,1.2710935907962084,24.84635462443034,1288.2068646903347
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,110,1.8094834682873497,0.8693579761187236,0.4509211869041125,0.9686521815861374,6.047085036834081,nan,1000.0,0.7545170658449056,1.0,30644,791,0,279,13.579099357128143,nan,0.7089134852091471,0.0,1.2892961019792235,0.0,0.9801833226073535,0.0,1.2892961019792235,0.0,15834.193234704233,0.0,11.625,0.0,290.97247823079425,0.0,12.957554527057136,nan,290.9724655151367,0.0,0.9801833226073535,0.29452656442715425,0.7089134852091471,1.2892961019792235,23.27779825846354,1266.7354587763386
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,111,1.8094834682873497,0.8692959775527318,0.4519602377216021,0.9891903351288155,6.261200538703373,nan,1000.0,0.6776387665735809,1.0,30322,450,0,74,13.00051372391837,nan,0.7436290596212659,0.0,1.2421449055088216,0.0,0.9971866334502179,0.0,1.2421449055088216,0.0,16230.235920941812,0.0,5.285714285714286,0.0,280.2431836809431,0.0,12.323024064902048,nan,280.24319893973217,0.0,0.9971866334502179,0.29837148114267165,0.7436290596212659,1.2421449055088216,13.07801523844401,757.4110096439512
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,112,1.8094834682873497,0.869385978380839,0.4521525314450264,0.9950751704035541,6.232318997383118,nan,1000.0,0.990393989791822,1.0,30247,351,0,20,12.834401488304138,nan,0.7651999145746231,0.0,1.2086709548193109,0.0,1.0039721670860493,0.0,1.2086709548193109,0.0,11849.721535326886,0.0,2.5,0.0,272.1767807006836,0.0,12.084734315259023,nan,272.17678451538086,0.0,1.0039721670860493,0.30462607209036446,0.7651999145746231,1.2086709548193109,7.258047485351563,315.9925742753836
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,113,1.8094834682873497,0.8687233102321624,0.45646338909864426,0.9284496839236911,6.514641687273979,nan,1000.0,0.825034428487114,1.0,30261,392,0,109,16.969454497098923,nan,0.692905880510807,0.0,1.266704609606914,0.0,1.022921714629356,0.0,1.266704609606914,0.0,14369.874509496129,0.0,6.8125,0.0,286.1012945175171,0.0,15.872088305930978,nan,286.101357460022,0.0,1.022921714629356,0.30742881353377816,0.692905880510807,1.266704609606914,15.258735707600911,766.3933071731269
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,114,1.8094834682873497,0.868487978776296,0.4577823053797086,0.9826649356558286,5.862092081705729,nan,1000.0,0.8981705159202474,1.0,30662,781,0,89,13.908277320861817,nan,0.6931720693906148,0.0,1.2538452913491545,0.0,1.0439861428784163,0.0,1.2538452913491545,0.0,15635.393124318582,0.0,5.933333333333334,0.0,283.0733378092448,0.0,12.922431374174895,nan,283.0734446207682,0.0,1.0439861428784163,0.3137651174444373,0.6931720693906148,1.2538452913491545,14.15366689046224,781.769656215929
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,115,1.8500876634845438,0.868108312090238,0.46010362764199575,0.9659654737216863,5.702756222089132,nan,1000.0,0.7030222827182899,1.0,30424,548,0,86,13.781885878245037,nan,0.6979193210601806,0.0,1.2368598589511655,0.0,1.0592052073530236,0.0,1.2368598589511655,0.0,15187.503634915744,0.0,5.733333333333333,0.0,279.44492899576824,0.0,12.719916070185025,nan,279.44488118489585,0.0,1.0592052073530236,0.3196626244866713,0.6979193210601806,1.2368598589511655,13.972246449788411,759.375181745787
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,116,1.8865193202655408,0.8668346442778905,0.465945283472538,0.926576473031488,6.678231976249001,nan,1000.0,0.7486731478489875,1.0,30395,561,0,220,15.692060774022883,nan,0.7201788940212943,0.0,1.20361869217865,0.0,1.0875765847635437,0.0,1.20361869217865,0.0,13872.231637053397,0.0,10.0,0.0,271.2238173051314,0.0,14.386669977157972,nan,271.2238478227095,0.0,1.0875765847635437,0.33136967465599115,0.7201788940212943,1.20361869217865,19.889746602376302,1017.2969867172492
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,117,1.8865193202655408,0.8673033096392949,0.46505501568317414,0.9907160235566975,5.492593223398382,nan,1000.0,0.5891515151515152,1.0,30286,401,0,39,11.062544822692871,nan,0.7440004782243208,0.0,1.1694621894132886,0.0,1.1048209054861209,0.0,1.1694621894132886,0.0,14959.283746052357,0.0,3.5454545454545454,0.0,263.7419267134233,0.0,10.07488381733373,nan,263.7418587424538,0.0,1.1048209054861209,0.3341749587567038,0.7440004782243208,1.1694621894132886,9.670537312825521,548.5070706885865
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,118,1.8865193202655408,0.8654199784994125,0.4740711668133736,0.977145040794585,6.966893739700318,nan,1000.0,0.7762631454253544,1.0,30843,1012,0,251,17.61958236694336,nan,0.7141429615020752,0.0,1.1853495864330856,0.0,1.1332407558031385,0.0,1.1853495864330856,0.0,12389.925553329305,0.0,10.04,0.0,267.5319317626953,0.0,15.939889884868897,nan,267.53187866210936,0.0,1.1332407558031385,0.3502831826660285,0.7141429615020752,1.1853495864330856,22.294327646891276,1032.4937961107755
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,119,1.8865193202655408,0.8656563117106756,0.4737422060966492,0.9640379458598435,5.435760283470154,nan,1000.0,0.562552456776411,1.0,30516,666,0,164,11.292820620536805,nan,0.7397426545619965,0.0,1.150191248035495,0.0,1.1657856677496925,0.0,1.150191248035495,0.0,15195.132161876047,0.0,8.2,0.0,259.51886596679685,0.0,10.148382782774803,nan,259.5188835144043,0.0,1.1657856677496925,0.3625362400464822,0.7397426545619965,1.150191248035495,17.30125773111979,1013.0088107917364
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,120,1.9319080136227906,0.8644046433766683,0.47986219386259715,0.9403685413801788,6.692364681334722,nan,1000.0,0.7143749734099163,1.0,30664,819,0,167,16.24734251839774,nan,0.734245533034915,0.0,1.1437137574556948,0.0,1.1968145763977445,0.0,1.1437137574556948,0.0,13023.008712832012,0.0,7.9523809523809526,0.0,258.06206984747024,0.0,14.50378822158476,nan,258.06202625093005,0.0,1.1968145763977445,0.3800467957249583,0.734245533034915,1.1437137574556948,18.064344889322918,911.6106098982408
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,121,1.9319080136227906,0.8640803112586339,0.48270348747571307,0.975994996404408,6.669249674853156,nan,1000.0,0.7508807479692138,1.0,30381,514,0,127,17.469726786893958,nan,0.6733790583470288,0.0,1.1867842669068942,0.0,1.2096813019581354,0.0,1.1867842669068942,0.0,11641.158808829086,0.0,7.470588235294118,0.0,267.54516691320083,0.0,15.491373680560367,nan,267.5451561422909,0.0,1.2096813019581354,0.3906854067876843,0.6733790583470288,1.1867842669068942,15.160892791748047,659.6656658336483
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,122,1.9319080136227906,0.863653978506724,0.486194341580073,0.9762916084547962,7.587963489385752,nan,1000.0,0.7171379202917926,1.0,30331,457,0,54,16.969076560093807,nan,0.7602297296890845,0.0,1.0980527515539653,0.0,1.2337889116157645,0.0,1.0980527515539653,0.0,13331.942031046452,0.0,4.153846153846154,0.0,247.70186673677884,0.0,14.947436929602173,nan,247.7018585205078,0.0,1.2337889116157645,0.4015307969856262,0.7602297296890845,1.0980527515539653,10.73374755859375,577.717488012013
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,123,1.9319080136227906,0.8638643109798432,0.48718270500501,0.9987261146496816,7.467362801233928,nan,1000.0,0.6234177215189873,1.0,30164,273,0,35,20.63312334484524,nan,0.6732043706708484,0.0,1.1634375436569473,0.0,1.2444581388604534,0.0,1.1634375436569473,0.0,10913.552712417773,0.0,3.888888888888889,0.0,262.38039143880206,0.0,18.05419788808841,nan,262.38040330674914,0.0,1.2444581388604534,0.4086525841052622,0.6732043706708484,1.1634375436569473,7.871411743164063,327.4065813725332
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,124,1.9479886665796575,0.864401312271754,0.48597333004077276,0.9942677561282214,4.40042946073744,nan,1000.0,0.7062561094819159,1.0,30205,315,0,30,15.980798562367758,nan,0.5842768367793825,0.0,1.229063821220392,0.0,1.25780980439183,0.0,1.229063821220392,0.0,14063.695351871684,0.0,3.3333333333333335,0.0,277.13386705186633,0.0,13.890452851435038,nan,277.13389587402344,0.0,1.25780980439183,0.4081200248600341,0.5842768367793825,1.229063821220392,8.31401601155599,421.9108605561505
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,125,1.9630060528952773,0.8640999782085419,0.48728755821784336,0.9746524136844709,6.370098320643107,nan,1000.0,0.7622390613609744,1.0,30524,658,0,62,11.94622761408488,nan,0.7746673385302226,0.0,1.053191055781664,0.0,1.2884134464477512,0.0,1.053191055781664,0.0,15203.317596243282,0.0,4.133333333333334,0.0,237.65788879394532,0.0,10.314624352559019,nan,237.65792134602864,0.0,1.2884134464477512,0.4213174065081576,0.7746673385302226,1.053191055781664,11.882894439697266,760.1658798121641
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,126,2.2428834465535035,0.8641479788223903,0.4883597387870153,0.9823595740664208,7.015616536140442,nan,1000.0,0.8280694138337897,1.0,30150,260,0,30,16.804378509521484,nan,0.7506132870912552,0.0,1.0631807153156343,0.0,1.3014741980201745,0.0,1.0631807153156343,0.0,14298.10608674057,0.0,3.75,0.0,239.67681503295898,0.0,14.412847436483274,nan,239.67692375183105,0.0,1.3014741980201745,0.4296115810802438,0.7506132870912552,1.0631807153156343,6.391381734212239,381.28282897974856
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,127,2.2477516388994667,0.8635056440035502,0.49409417271614076,0.9320000764751815,6.749564468860626,nan,1000.0,0.6368730600348247,1.0,30356,494,0,96,18.80139645934105,nan,0.6689778324216604,0.0,1.1213793418319986,0.0,1.3246365221720082,0.0,1.1213793418319986,0.0,14370.821290121154,0.0,6.0,0.0,252.9816255569458,0.0,16.0185110489007,nan,252.98163509368896,0.0,1.3246365221720082,0.4319261872238431,0.6689778324216604,1.1213793418319986,13.49235336303711,766.4438021397949
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,128,2.2477516388994667,0.8640063109000524,0.49202357321977613,0.9520549735263827,4.265619019667308,nan,1000.0,0.6922783169507695,1.0,30273,385,0,66,9.960769772529602,nan,0.7188552170991898,0.0,1.0686181107823043,0.0,1.3526086552160606,0.0,1.0686181107823043,0.0,17690.373253056896,0.0,5.5,0.0,241.0948003133138,0.0,8.43004015686263,nan,241.09480921427408,0.0,1.3526086552160606,0.4356111608366223,0.7188552170991898,1.0686181107823043,9.643792012532552,707.6149301222761
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,129,2.3830281828675743,0.8634969757000606,0.49537654022375743,0.9563701826822029,5.973371730910407,nan,1000.0,0.6521014912719982,1.0,30533,671,0,122,14.539793888727823,nan,0.7402594950464036,0.0,1.0403092658653696,0.0,1.3797019459095017,0.0,1.0403092658653696,0.0,13784.404210381073,0.0,6.777777777777778,0.0,234.66271124945746,0.0,12.223615903607447,nan,234.662713792589,0.0,1.3797019459095017,0.4512668076102435,0.7402594950464036,1.0403092658653696,14.079762674967448,827.0642526228644
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,130,2.400679282170494,0.8632949785391489,0.4981522904833158,0.9865191816729456,6.494000629945234,nan,1000.0,0.8519999678332475,1.0,30290,406,0,46,17.84639687971635,nan,0.6968966749581423,0.0,1.0654112570467236,0.0,1.3978686503373086,0.0,1.0654112570467236,0.0,13561.927571002727,0.0,4.181818181818182,0.0,240.26780978116122,0.0,14.903789054738171,nan,240.26781532981178,0.0,1.3978686503373086,0.45757017424015023,0.6968966749581423,1.0654112570467236,8.809819691975912,497.27067760343334
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,131,2.464432937157765,0.8630699797471364,0.4994855150580406,0.977582953150479,7.093617092479359,nan,1000.0,0.9597321005215742,1.0,30355,462,0,45,18.643455592068758,nan,0.6990825723518025,0.0,1.053040841039575,0.0,1.418164728899659,0.0,1.053040841039575,0.0,12972.727669287267,0.0,4.090909090909091,0.0,237.85589322176847,0.0,15.465973588569083,nan,237.85582802512428,0.0,1.418164728899659,0.4598957541980463,0.6990825723518025,1.053040841039575,8.721382751464844,475.66668120719976
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,132,2.4937644465440347,0.8625916447242101,0.5018844121694565,0.9627578304048892,6.1282997972825,nan,1000.0,0.6838407494145199,1.0,30139,270,0,175,15.86139866885017,nan,0.6930292844772339,0.0,1.0474140502550928,0.0,1.4426038913535995,0.0,1.0474140502550928,0.0,12918.05337284834,0.0,10.294117647058824,0.0,236.2553872501149,0.0,13.070645504389958,nan,236.25537288890166,0.0,1.4426038913535995,0.4626893289366727,0.6930292844772339,1.0474140502550928,13.38780527750651,732.0230244614061
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,133,2.5120491025745046,0.8616016445557276,0.5085867724816004,0.9519720907160305,7.524360867107616,nan,1000.0,0.725171310760329,1.0,30550,690,0,96,20.425877795499915,nan,0.7233710078632131,0.0,1.0129180186088758,0.0,1.4699605580339827,0.0,1.0129180186088758,0.0,12035.44039283144,0.0,5.647058823529412,0.0,228.47601318359375,0.0,16.720181511909487,nan,228.47594047995176,0.0,1.4699605580339827,0.4730242231157349,0.7233710078632131,1.0129180186088758,12.946974080403646,682.0082889271149
