algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,balance_threshold_honest,balance_threshold_attacker,balance_kept_honest,balance_kept_attacker,balance_local_norm_honest,balance_local_norm_attacker
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,97,0.0,0.8871113111575445,0.37789193391799925,1.0,0.016722613455106814,nan,,1.0,1.0,30567,667,0,154,6.724360009100852,nan,8.555555555555555,0.0,6.461896869871351,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,98,0.0,0.8872123126188914,0.3780218482017517,1.0,0.016616908659537633,nan,,1.0,1.0,30139,239,0,30,6.678535351613122,nan,3.75,0.0,6.460789501667023,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,99,0.0,0.8872126442193985,0.37814723600943884,1.0,0.016409290948261816,nan,,1.0,1.0,30280,380,0,70,6.652454155371623,nan,5.833333333333333,0.0,6.47860570748647,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,100,0.0,0.8872029787302017,0.3782190197706223,1.0,0.016250108520810803,nan,,1.0,1.0,30253,353,0,112,6.6171355164135255,nan,8.0,0.0,6.487314973558698,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,101,0.0,0.8872606438398362,0.37828463365634285,1.0,0.016146363879864414,nan,,1.0,1.0,30275,375,0,86,6.57508678710308,nan,6.615384615384615,0.0,6.489208698272705,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,102,0.0,0.8872349768877029,0.3784457680583,1.0,0.01601581792968015,nan,,1.0,1.0,30753,853,0,120,6.531440418622374,nan,7.0588235294117645,0.0,6.489250183105469,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,103,0.0,0.8872269783417384,0.3786037822564443,1.0,0.015864558741450308,nan,,1.0,1.0,30512,612,0,160,6.519326825094476,nan,8.88888888888889,0.0,6.520540528827244,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,104,0.0,0.887224977016449,0.3787270841002464,1.0,0.01564920710399747,nan,,1.0,1.0,30560,660,0,104,6.46986082222927,nan,6.933333333333334,0.0,6.514349873860677,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,105,0.0,0.8872226436932882,0.37890086948871615,1.0,0.015505473734810949,nan,,1.0,1.0,30067,167,0,26,6.4413240020492895,nan,3.7142857142857144,0.0,6.528998715536935,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,106,0.0,0.8872103114922841,0.37903662741184235,1.0,0.015448075206950306,nan,,1.0,1.0,30362,462,0,182,6.407645173824311,nan,10.11111111111111,0.0,6.538305203119914,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,107,0.0,0.8872613116105398,0.37916355778773625,1.0,0.015392505281294386,nan,,1.0,1.0,30398,498,0,136,6.361589010845016,nan,8.5,0.0,6.534729868173599,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,108,0.0,0.887197977900505,0.3794293225804965,1.0,0.015238157889495294,nan,,1.0,1.0,30405,505,0,64,6.329545174168882,nan,5.333333333333333,0.0,6.545304139455159,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,109,0.0,0.887263644138972,0.37949160397052767,1.0,0.015054803987344106,nan,,1.0,1.0,30918,1018,0,318,6.302137666956213,nan,12.23076923076923,0.0,6.56055393585792,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,110,0.0,0.8872579789161682,0.37963011344273884,1.0,0.0149348669188718,nan,,1.0,1.0,30644,744,0,326,6.261108897586506,nan,13.583333333333334,0.0,6.561440249284108,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,111,0.0,0.8872223109006881,0.37980123778184255,1.0,0.014731366131454706,nan,,1.0,1.0,30322,422,0,102,6.24218250591382,nan,7.285714285714286,0.0,6.58536240032741,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,112,0.0,0.8872493106126785,0.3800131513675054,1.0,0.01468170531714956,nan,,1.0,1.0,30247,347,0,24,6.202362756184195,nan,3.0,0.0,6.587121546268463,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,113,0.0,0.887220978140831,0.3801996656258901,1.0,0.014566871222729484,nan,,1.0,1.0,30261,361,0,140,6.164399535780884,nan,8.75,0.0,6.590594470500946,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,114,0.0,0.8872379775842031,0.3804085465272268,1.0,0.014360709860920907,nan,,1.0,1.0,30662,762,0,108,6.134319533051188,nan,7.2,0.0,6.602303759256999,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,115,0.0,0.887242977420489,0.38061485995848976,1.0,0.014295575680832067,nan,,1.0,1.0,30424,524,0,110,6.096248415636849,nan,7.333333333333333,0.0,6.605216534932454,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,116,0.0,0.8872609778245291,0.3808064855138461,1.0,0.014157821539168556,nan,,1.0,1.0,30395,495,0,286,6.057762660920068,nan,13.0,0.0,6.6074206178838555,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,117,0.0,0.8872973116238912,0.38096955021222434,1.0,0.014134935615584255,nan,,1.0,1.0,30286,386,0,54,6.039687492698378,nan,4.909090909090909,0.0,6.631770133972168,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,118,0.0,0.8873223127921422,0.381146344045798,1.0,0.013944348289320866,nan,,1.0,1.0,30843,943,0,320,5.991487781626963,nan,12.8,0.0,6.622850799560547,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,119,0.0,0.8873276448249817,0.38134674926598866,1.0,0.01380078699439764,nan,,1.0,1.0,30516,616,0,214,5.967232846837264,nan,10.7,0.0,6.640160465240479,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,120,0.0,0.8872913112243016,0.3814904613296191,1.0,0.013699026067430774,nan,,1.0,1.0,30664,764,0,222,5.919976771473615,nan,10.571428571428571,0.0,6.631639185405913,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,121,0.0,0.8872736444075903,0.3817673292756081,1.0,0.013643721593543887,nan,,1.0,1.0,30381,481,0,160,5.901516868927685,nan,9.411764705882353,0.0,6.65518045425415,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,122,0.0,0.8872923101981481,0.38202308187882106,1.0,0.013423035169641178,nan,,1.0,1.0,30331,431,0,80,5.852150349953961,nan,6.153846153846154,0.0,6.643653209392841,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,123,0.0,0.8872823117176691,0.3822570531566938,1.0,0.013326765652745962,nan,,1.0,1.0,30164,264,0,44,5.822130654280992,nan,4.888888888888889,0.0,6.6537843810187445,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,124,0.0,0.8873066453138987,0.38239165365695954,1.0,0.013269576840102673,nan,,1.0,1.0,30205,305,0,40,5.798476859036512,nan,4.444444444444445,0.0,6.671077728271484,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,125,0.0,0.8872793116172155,0.38262924313545227,1.0,0.013080939992020528,nan,,1.0,1.0,30524,624,0,96,5.770907241714679,nan,6.4,0.0,6.68376948038737,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,126,0.0,0.8873073126872381,0.38284230639537176,1.0,0.012992761752878626,nan,,1.0,1.0,30150,250,0,40,5.710630488505284,nan,5.0,0.0,6.658198297023773,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,127,0.0,0.8872883107264836,0.3831341620286306,1.0,0.012862828547755877,nan,,1.0,1.0,30356,456,0,134,5.686413399476967,nan,8.375,0.0,6.674310266971588,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,128,0.0,0.8872839768727621,0.3833549335598946,1.0,0.012765341165165107,nan,,1.0,1.0,30273,373,0,78,5.681606818893113,nan,6.5,0.0,6.713274955749512,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,129,0.0,0.8872656458616257,0.3835917041699092,1.0,0.01268777679031094,nan,,1.0,1.0,30533,633,0,160,5.625197182257939,nan,8.88888888888889,0.0,6.691081285476685,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,130,0.0,0.8872956452767055,0.3838276442885399,1.0,0.012641481263563037,nan,,1.0,1.0,30290,390,0,62,5.609600406473849,nan,5.636363636363637,0.0,6.717161308635365,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,131,0.0,0.8873169763882955,0.38401072591543195,1.0,0.012495168574775258,nan,,1.0,1.0,30355,455,0,52,5.5571235511683765,nan,4.7272727272727275,0.0,6.698833769018,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,132,0.0,0.8872966446479161,0.38426240464051564,1.0,0.012361665638163686,nan,,1.0,1.0,30139,239,0,206,5.5319999712732395,nan,12.117647058823529,0.0,6.713154063505285,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,133,0.0,0.8872523115078608,0.3845524783929189,1.0,0.012237915343915422,nan,,1.0,1.0,30550,650,0,136,5.497827387911279,nan,8.0,0.0,6.716311679166906,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,134,0.0,0.887275309364001,0.3847297473748525,1.0,0.012178117682536443,nan,,1.0,1.0,30537,637,0,100,5.468715253530628,nan,6.666666666666667,0.0,6.725434525807699,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,135,0.0,0.8872636451323828,0.384998695453008,1.0,0.012059618877246976,nan,,1.0,1.0,30325,425,0,122,5.4372708239278875,nan,8.133333333333333,0.0,6.731491470336914,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,136,0.0,0.8872883123159409,0.3852746152877808,1.0,0.011976475895692906,nan,,1.0,1.0,30413,513,0,68,5.406631187777009,nan,5.666666666666667,0.0,6.73833155632019,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,137,0.0,0.8872609772284825,0.38554727683464685,1.0,0.011847417553265889,nan,,1.0,1.0,30686,786,0,130,5.376932457553572,nan,7.647058823529412,0.0,6.746142471537871,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,138,0.0,0.8872843090693155,0.38579132984081904,1.0,0.011738522841284672,nan,,1.0,1.0,30285,385,0,78,5.358298568581038,nan,6.0,0.0,6.767731703244722,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,139,0.0,0.8873036442200343,0.3859874222675959,1.0,0.011699587457502882,nan,,1.0,1.0,30551,651,0,134,5.3162586522997834,nan,7.882352941176471,0.0,6.759547486024744,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,140,0.0,0.887310311794281,0.3862305759390195,1.0,0.01158661613240838,nan,,1.0,1.0,30254,354,0,54,5.283728832784837,nan,4.909090909090909,0.0,6.7631238157098945,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,141,0.0,0.8873059791326523,0.38654229561487835,1.0,0.011454152446240186,nan,,1.0,1.0,30211,311,0,154,5.256334952081175,nan,9.625,0.0,6.773063480854034,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,142,0.0,0.8872613098224004,0.3867797701557477,1.0,0.011366199025263389,nan,,1.0,1.0,30288,388,0,68,5.239227259671071,nan,5.666666666666667,0.0,6.796176473299663,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,143,0.0,0.8872736446062723,0.38700393905242286,1.0,0.011242346611494819,nan,,1.0,1.0,30371,471,0,98,5.19330192933412,nan,7.0,0.0,6.781664167131696,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,144,0.0,0.8872583097219467,0.3872925791144371,1.0,0.011185474889352919,nan,,1.0,1.0,30370,470,0,54,5.170140919078115,nan,4.909090909090909,0.0,6.796579230915416,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,145,0.0,0.8873189773162206,0.38751434177160266,1.0,0.011116218712801735,nan,,1.0,1.0,30213,313,0,160,5.131366307454088,nan,10.0,0.0,6.790727734565735,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,146,0.0,0.8872999775409699,0.3877624429265658,1.0,0.010990591378261645,nan,,1.0,1.0,30477,577,0,166,5.103192708643559,nan,9.222222222222221,0.0,6.798616833157009,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,147,0.0,0.8872226438919704,0.38809479822715126,1.0,0.010965881043424209,nan,,1.0,1.0,30516,616,0,188,5.071726807706046,nan,9.894736842105264,0.0,6.801892205288536,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,148,0.0,0.8872746441761653,0.38831062585115433,1.0,0.010812044854586323,nan,,1.0,1.0,30602,702,0,78,5.074553328828132,nan,5.571428571428571,0.0,6.85120575768607,nan
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,149,0.0,0.8873066455125809,0.388567429681619,1.0,0.010731010666737954,nan,,1.0,1.0,30389,489,0,94,5.01739593404362,nan,6.714285714285714,0.0,6.819348096847534,nan
