algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,nsr_honest,nsr_attacker,sigma_dp_honest,sigma_dp_attacker,n_dp_norm_honest,n_dp_norm_attacker,eps_n_honest,eps_n_attacker,sigma_n_honest,sigma_n_attacker,balance_kept_honest,balance_kept_attacker,balance_threshold_honest,balance_threshold_attacker,noise_norm_honest,noise_norm_attacker,trust_honest,trust_attacker,balance_local_norm_honest,balance_local_norm_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,41,4.547605732407339,0.8814356448252996,0.4072570569316546,nan,1.3977122436399045,7.196102857589722,1000.0,nan,nan,0,0,0,31426,5963.560533514328,671.5342026867595,0.7905483970033569,0.8482772350449227,178.3180442478346,191.3478510284424,2.2832497691264466,4.197164420068425,0.7905483970033569,0.8482772350449227,39.43478260869565,152.595,9.321387412343153,180.1990319090381,178.3180442478346,191.3478510284424,0.8087876154028851,0.7218007755279541,6.166702788809071,119.21335563659667,3.0488156295032383,1.2344634135965236,0.7307725123760411,0.8423231396415325,84.74177044677734,542.9374656163628
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,42,4.627299807199974,0.8816623125473658,0.40540606250365574,nan,0.9666699320077896,7.107580304145813,1000.0,nan,nan,0,0,0,31316,5946.477398348246,663.3808919080362,0.7752713391214776,0.8487117478602856,174.58490208217077,191.5062850189209,2.3275958692319527,4.238550052586569,0.7752713391214776,0.8487117478602856,53.714285714285715,152.82,9.053719026714843,184.3991769357057,174.58490208217077,191.5062850189209,0.8200668266841343,0.7082933479547501,6.029686995915005,122.80802131652833,3.0919775425737988,1.2322694973532344,0.7156056316099434,0.8439072351390551,81.49089126586914,431.8537239169654
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,43,4.7221975483792376,0.8818259783585867,0.4037885641058286,nan,1.2358124024338193,7.000237498283386,1000.0,nan,nan,0,0,0,31224,5759.430022715027,660.2129812007403,0.7549068951174057,0.8500192917969228,170.05605231391058,191.78230476379395,2.389751490072423,4.280280654274262,0.7549068951174057,0.8500192917969228,41.388888888888886,152.395,9.2942519643893,188.46982461412145,170.05605231391058,191.78230476379395,0.8395136959022946,0.6933014485239982,6.23128326733907,126.35862133026123,3.1459631557531584,1.223231437242414,0.7053740194084448,0.8421659746398986,82.83493978881836,471.42467329803713
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,44,4.772712761803049,0.8821216440200805,0.40220954577128093,nan,1.0962601403395336,6.9034046626091,1000.0,nan,nan,0,0,0,31312,6152.375675330568,662.4431058283734,0.7725737733467013,0.8502904174056856,174.12996673583984,191.84061065673828,2.4495296888321425,4.32250739542546,0.7725737733467013,0.8502904174056856,43.833333333333336,152.615,9.187086867934598,192.3989451470286,174.12996673583984,191.84061065673828,0.8004191252920363,0.6797479310631752,6.200635062323676,129.85570533752443,3.1987207714694694,1.213684867917571,0.6897116076508794,0.8438734467953107,83.00492306518555,486.46276664324984
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,45,4.834415549397233,0.8823829772075017,0.40081846992174786,nan,1.307565981433505,6.766280450820923,1000.0,nan,nan,0,0,0,31786,6193.996432153966,657.1541917785627,0.7794463718295125,0.8527815599831331,176.03603181384858,192.33662307739257,2.47999424539626,4.362667108412406,0.7794463718295125,0.8527815599831331,50.38095238095238,153.64,9.09570818520003,196.19649087959624,176.03603181384858,192.33662307739257,0.7775847571236747,0.6625722879171372,6.180024033501034,133.30452167510987,3.2330633906027177,1.2245356186284688,0.6735010745838217,0.8458130579413863,84.32816256713868,523.0095268618916
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,46,4.904549363336392,0.8826496436198552,0.39926830689112347,nan,1.277767230163921,6.619618350267411,1000.0,nan,nan,0,0,0,30978,6213.343810278652,660.3039985233332,0.7527384287712288,0.8554833608449209,169.5110432017933,193.0299294281006,2.5156058503575633,4.401875926895221,0.7527384287712288,0.8554833608449209,50.72727272727273,152.1,9.0627172451753,199.83482757639337,169.5110432017933,193.0299294281006,0.8076066374778748,0.644851063489914,6.19879640232433,136.6847686767578,3.2701138809726262,1.2272502998730526,0.6533359512333622,0.8501269899785199,80.94121472167969,400.8151632354637
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,47,5.004590587269614,0.8827223098278045,0.3981271725893021,nan,1.4960025548934937,6.4752906131744385,1000.0,nan,nan,0,0,0,31756,5838.155563747794,657.6393019527953,0.741281081398621,0.8576891367319219,167.18410716337317,193.41735008239746,2.5661644121651914,4.440003017457769,0.741281081398621,0.8576891367319219,58.294117647058826,153.825,9.466019352074557,203.31022718533154,167.18410716337317,193.41735008239746,0.8139545742203208,0.6277023616433144,6.51795903374167,139.99207931518555,3.3156998542822222,1.2240751919556916,0.642293548803725,0.8485696116597279,83.05119967651368,461.55300994854315
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,48,5.074859629529379,0.8830389793713888,0.3968080211679141,nan,1.2943333712491123,6.329150359034538,1000.0,nan,nan,0,0,0,30596,6493.659868951362,663.994099936728,0.8055525343372577,0.8596785710921264,181.68385314941406,193.8976387786865,2.580252452910148,4.477669806760287,0.8055525343372577,0.8596785710921264,34.54545454545455,151.08,9.048646916897374,206.62633322559088,181.68385314941406,193.8976387786865,0.698167169635946,0.6106954671442508,6.272247357801958,143.22710174560547,3.339219394450203,1.2348629594963525,0.615255603293107,0.8568568345788393,81.55610028076173,408.4581570916212
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,49,5.153032865336803,0.8832413121064504,0.39557795753081637,nan,1.5951949954032898,6.298517135381698,1000.0,nan,nan,0,0,0,30688,6043.24641756982,663.4776840250981,0.736405517510456,0.8545601361643846,166.2620253129439,192.79891120910645,2.592970200945345,4.517179274510481,0.736405517510456,0.8545601361643846,38.81818181818182,151.305,9.516191306484945,209.78557287762473,166.2620253129439,192.79891120910645,0.7979533293030479,0.6050876288115978,6.640457413413308,146.3896760559082,3.362653830371399,1.2515732048413888,0.6151422387898251,0.8484004167084926,80.77732904052735,398.3424947965753
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,50,4.808582893164498,0.8829776448011398,0.3956361930569013,nan,1.4111751637288503,2.940504069328308,1000.0,nan,0.0,0,0,30411,605,6086.309967315147,0.0,0.722266898318576,0.0,162.9146728515625,0.0,2.6494773309419473,0.0,0.722266898318576,0.0,43.214285714285715,152.055,9.193613051677305,212.99701081799947,162.9146728515625,0.0,0.8091832016195569,0.0,6.45827225276402,149.62481857299804,2.6494773309419473,1.0520720453321526,0.8091832016195569,0.722266898318576,7.602684733072917,284.02779847470697
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,51,4.808582893164498,0.8781896450122197,0.4102384287118912,0.6036448585145234,1.3472579284147783,8.521049993038178,1000.0,1.0,0.37212537362597387,172,0,30212,530,6143.545973328736,0.0,0.7183077042294557,0.0,162.0523015802557,0.0,2.686976761503963,0.0,0.7183077042294557,0.0,32.54545454545455,151.92,9.209474698776164,212.06780221070895,162.0523015802557,0.0,0.8038085048848932,0.0,6.512688159942627,149.9685388946533,2.686976761503963,1.055212375598629,0.8038085048848932,0.7183077042294557,5.941917724609375,225.26335235538698
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,52,4.808582893164498,0.8832886443535487,0.3944169082244237,1.0,1.4470294691049135,34.314387474060055,1000.0,1.0,1.0,500,0,29900,580,5889.5977676858265,0.0,0.6900962518039282,0.0,155.75047889122595,0.0,2.7388540071012897,0.0,0.6900962518039282,0.0,6.153846153846154,152.0,9.071830634193537,217.8993230971307,155.75047889122595,0.0,0.8407162382052495,0.0,6.458261930025541,155.12314544677736,2.7388540071012897,1.0596430272790447,0.8407162382052495,0.6900962518039282,6.749187418619791,255.21590326638582
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,53,4.808582893164498,0.8835293098290762,0.39311843673388164,1.0,1.0559467673301697,139.70644664764404,1000.0,1.0,1.0,455,0,29900,551,6429.230956521624,0.0,0.7217638104301978,0.0,162.55910364786783,0.0,2.777065543574046,0.0,0.7217638104301978,0.0,8.0,151.775,8.741875252510765,310.1763087040979,162.55910364786783,0.0,0.7754178568720818,0.0,6.26499346892039,222.292413482666,2.777065543574046,1.0633937078619258,0.7754178568720818,0.7217638104301978,6.502364145914713,257.169238260865
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,54,4.808582893164498,0.8837013105551402,0.3920765725771586,1.0,1.4651176070465761,659.8946845245362,1000.0,1.0,1.0,3839,0,26689,766,6356.615720534604,0.0,0.7113958863714798,0.0,160.4819892434513,0.0,2.8203268428549406,0.0,0.7113958863714798,0.0,8.117647058823529,136.585,9.065312611364542,1073.026615943274,160.4819892434513,0.0,0.7792397772564608,0.0,6.540246234220617,774.1441012573242,2.8203268428549406,1.0770617867925492,0.7792397772564608,0.7113958863714798,9.09397939046224,360.2082241636276
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,55,5.110911007431878,0.883895644346873,0.3912212599317233,1.0,1.3434474101433387,3660.7014126586914,1000.0,1.0,1.0,1386,0,28928,498,6086.679810664335,0.0,0.7097630043950803,0.0,159.92657353327826,0.0,2.851929132023562,0.0,0.7097630043950803,0.0,6.461538461538462,146.71,8.834535473152853,5722.214069419999,159.92657353327826,0.0,0.7698011306615976,0.0,6.416383743286133,4155.953806762695,2.851929132023562,1.0935590866767095,0.7698011306615976,0.7097630043950803,6.93015151977539,263.7561251287878
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,56,5.188785255712115,0.8840483119090398,0.39030759523312253,1.0,1.0292597532272338,19101.5740637207,1000.0,1.0,1.0,1166,0,29042,358,6450.954594767026,0.0,0.6897813379487687,0.0,155.73843231201172,0.0,2.894149272824665,0.0,0.6897813379487687,0.0,5.0,146.75,8.53340082175683,30017.668738286808,155.73843231201172,0.0,0.7974992334842682,0.0,6.239130258560181,21947.18720336914,2.894149272824665,1.0955005927222836,0.7974992334842682,0.6897813379487687,5.191281077067058,215.0318198255675
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,57,5.206847024342619,0.8841553119818369,0.38940396457910537,1.0,1.0608106061816216,121875.87258789063,1000.0,1.0,1.0,657,0,29699,700,6154.706642602598,0.0,0.6613203938457188,0.0,149.18066482543946,0.0,3.0030338095476017,0.0,0.6613203938457188,0.0,12.2,150.775,8.44425198057228,187442.45302832802,149.18066482543946,0.0,0.8428819954395295,0.0,6.215246939659119,137963.80487304687,3.0030338095476017,1.089371705195159,0.8428819954395295,0.6613203938457188,9.945377655029297,410.31377617350654
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,58,5.206847024342619,0.8842899789412816,0.38872160176436105,1.0,1.2278654885788758,704450.6248046875,1000.0,1.0,1.0,955,0,29730,1091,6356.528855687063,0.0,0.6766954845863976,0.0,152.65149688720703,0.0,3.1173967438129995,0.0,0.6766954845863976,0.0,12.75,152.575,8.455225485446931,1094277.062459952,152.65149688720703,0.0,0.7973985411226749,0.0,6.264951229095459,810811.3070703126,3.1173967438129995,1.0849163307464904,0.7973985411226749,0.6766954845863976,12.212119750976562,508.52230845496507
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,59,5.206847024342619,0.8843936431407928,0.38801075687011083,1.0,1.0618441383043924,4923093.965,1000.0,1.0,1.0,563,0,29780,559,6586.316987079072,0.0,0.6923755507419498,0.0,156.2425069173177,0.0,3.1667753225918207,0.0,0.6923755507419498,0.0,7.733333333333333,151.115,8.372818309411171,7449650.143677545,156.2425069173177,0.0,0.7564829468727112,0.0,6.245388571421305,5556786.0365625,3.1667753225918207,1.08177410440453,0.7564829468727112,0.6923755507419498,7.812125345865885,329.3158493539535
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,60,5.357431275791534,0.8845659786462784,0.3873381045460701,1.0,1.6609094937642415,29312281.881875,1000.0,1.0,1.0,587,0,29780,537,6377.329438271656,0.0,0.6711085654901372,0.0,151.1519889831543,0.0,3.197805761326775,0.0,0.6711085654901372,0.0,5.833333333333333,151.235,8.748678073412696,45188325.996921085,151.1519889831543,0.0,0.7771604657173157,0.0,6.569397330284119,33931991.2875,3.197805761326775,1.0987764903156012,0.7771604657173157,0.6711085654901372,6.046079559326172,255.09317753086617
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,61,5.357431275791534,0.8846203098694484,0.3869004653890928,1.0,1.4586049485951662,214009385.9175,1000.0,1.0,1.0,492,0,29780,530,6454.690405000869,0.0,0.6687337795895404,0.0,150.72973155975342,0.0,3.2567608377962833,0.0,0.6687337795895404,0.0,9.875,150.76,8.748472680664259,319925748.5804671,150.72973155975342,0.0,0.7757838815450668,0.0,6.613184362649918,241839694.19,3.2567608377962833,1.1026898824106757,0.7757838815450668,0.6687337795895404,8.038919016520182,344.2501549333797
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,62,5.357431275791534,0.8846303113301595,0.38641726712385815,1.0,1.2612002864480019,1267985696.21,1000.0,1.0,1.0,712,0,29780,720,6105.5350988782775,0.0,0.6419998376256236,0.0,144.81585884094238,0.0,3.333386724779847,0.0,0.6419998376256236,0.0,8.0,151.86,8.390176217015512,1934732212.0387652,144.81585884094238,0.0,0.8210413306951523,0.0,6.384762823581696,1472294023.57,3.333386724779847,1.102824993596226,0.8210413306951523,0.6419998376256236,7.723512471516927,325.62853860684146
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,63,5.357431275791534,0.8847613104184469,0.3859452986717224,1.0,1.3233080145559812,9189677411.8,1000.0,1.0,1.0,761,0,29780,829,6555.594769745852,0.0,0.6791201687174813,0.0,153.20030613949424,0.0,3.392808976516285,0.0,0.6791201687174813,0.0,9.894736842105264,152.105,8.443059615891784,13592371551.92518,153.20030613949424,0.0,0.7257010842624464,0.0,6.467982543142218,10412720733.64,3.392808976516285,1.1227134731891433,0.7257010842624464,0.6791201687174813,9.702686055501301,415.18766875057065
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,64,5.357431275791534,0.8847819773356119,0.3856270824869474,1.0,1.7146624988979764,53588794046.56,1000.0,1.0,1.0,1128,0,29780,1162,6381.291248969501,0.0,0.6613790856668833,0.0,149.29459042019315,0.0,3.464267102565897,0.0,0.6613790856668833,0.0,8.555555555555555,153.94,9.084710366928133,80557214125.4695,149.29459042019315,0.0,0.7533918188677894,0.0,7.0060844156477184,62125331425.76,3.464267102565897,1.1147438188241903,0.7533918188677894,0.6613790856668833,8.957675425211589,382.87747493817005
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,65,5.357431275791534,0.8848909769455592,0.3851386537154516,1.0,1.275051380458631,378829627044.48,1000.0,1.0,1.0,854,0,29780,914,6416.738344210324,0.0,0.6420421707048881,0.0,144.65599381296258,0.0,3.5191829111207897,0.0,0.6420421707048881,0.0,9.473684210526315,152.57,8.403979043353905,553170580235.4453,144.65599381296258,0.0,0.7737116060758892,0.0,6.524459462416799,429455976499.84,3.5191829111207897,1.1489448462380694,0.7737116060758892,0.6420421707048881,9.161546274820964,406.39342846665386
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,66,5.48924262103868,0.8849449779589971,0.38480811029672624,1.0,1.5038555562496185,2186836726453.76,1000.0,1.0,1.0,674,0,29780,692,6141.128239674827,0.0,0.6315515356874742,0.0,142.47874546051025,0.0,3.5701041266439506,0.0,0.6315515356874742,0.0,8.625,151.67,8.487637314214256,3244275730109.2183,142.47874546051025,0.0,0.7899123728275299,0.0,6.6334840059280396,2535552636121.6,3.5701041266439506,1.185109673241117,0.7899123728275299,0.6315515356874742,7.598866424560547,327.5268394493241
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,67,5.48924262103868,0.8849566437800725,0.38460584382216134,1.0,1.3717797994613647,15543449840435.2,1000.0,1.0,1.0,674,0,29780,776,6521.8097093862325,0.0,0.6363258594502454,0.0,143.51013870239257,0.0,3.6744384779566994,0.0,0.6363258594502454,0.0,11.1,151.67,8.46940090387134,22391547985535.316,143.51013870239257,0.0,0.7952421694993973,0.0,6.663507032394409,17617094663639.04,3.6744384779566994,1.158392811319733,0.7952421694993973,0.6363258594502454,9.567342580159504,434.78731395908216
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,68,5.58445666888757,0.8849843116601308,0.38440189470847447,1.0,1.5855071544647217,89780036345733.12,1000.0,1.0,1.0,918,0,29780,1018,6453.203051493528,0.0,0.6351060409922583,0.0,143.25650315057663,0.0,3.7642043090034205,0.0,0.6351060409922583,0.0,10.476190476190476,152.89,8.781247352630817,131428905722363.64,143.25650315057663,0.0,0.7663329612641108,0.0,6.955072743552072,104096555215544.31,3.7642043090034205,1.1545705023789967,0.7663329612641108,0.6351060409922583,10.027955220540365,451.72421360454695
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,69,5.58445666888757,0.885112645427386,0.3838897481560707,1.0,0.9346370895703634,637284972169134.1,1000.0,1.0,1.0,437,0,29780,345,6384.111018089444,0.0,0.6232059998070096,0.0,140.68840874565973,0.0,3.7988294227280326,0.0,0.6232059998070096,0.0,3.111111111111111,150.485,7.94565652262118,905594702646350.8,140.68840874565973,0.0,0.785922626654307,0.0,6.335349082946777,722062242760949.8,3.7988294227280326,1.1476906308768056,0.785922626654307,0.6232059998070096,4.220652262369792,191.5233305426833
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,70,5.58445666888757,0.8851576433579127,0.3836551309625308,1.0,1.7060064524412155,3680350270267064.5,1000.0,1.0,1.0,267,0,29780,185,6395.123711385082,0.0,0.6233397251512202,0.0,140.92921447753906,0.0,3.8332328825913358,0.0,0.6233397251512202,0.0,4.75,149.635,8.35930188778636,5319466490388913.0,140.92921447753906,0.0,0.7492451295256615,0.0,6.709745824337006,4269766608589291.5,3.8332328825913358,1.1516104604333397,0.7492451295256615,0.6233397251512202,3.758112386067708,170.53663230360218
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,71,5.746617708368507,0.885214642683665,0.3834417246778806,1.0,1.476902362704277,2.6483393328376708e+16,1000.0,1.0,1.0,401,0,29780,339,6041.640171288347,0.0,0.6131149156964911,0.0,138.12254180908204,0.0,3.8713512642613703,0.0,0.6131149156964911,0.0,5.8,150.305,8.291342494328633,3.712351041644199e+16,138.12254180908204,0.0,0.7687134623527527,0.0,6.699713182449341,2.9997177451776572e+16,3.8713512642613703,1.1636755737529478,0.7687134623527527,0.6131149156964911,4.604084726969401,201.38800570961155
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,72,5.746617708368507,0.8852479761838913,0.38323476562897363,1.0,1.576534636815389,1.5280387358636637e+17,1000.0,1.0,1.0,661,0,29780,649,6661.556473609391,0.0,0.6223575597613816,0.0,140.52765706380208,0.0,3.9327006560591236,0.0,0.6223575597613816,0.0,7.2,151.605,8.40080860796591,2.179643315980153e+17,140.52765706380208,0.0,0.7579022288322449,0.0,6.833571497599284,1.7730136626242256e+17,3.9327006560591236,1.1734376933530957,0.7579022288322449,0.6223575597613816,7.026382853190104,333.0778236804696
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,73,5.746617708368507,0.8851939767599106,0.3832156873742739,1.0,1.7129555568099022,1.0999295479338395e+18,1000.0,1.0,1.0,738,0,29780,824,6573.50763394631,0.0,0.6163997022547013,0.0,138.95477066040038,0.0,4.003668942097067,0.0,0.6163997022547013,0.0,10.3,151.99,8.590638059205729,1.5205974034378035e+18,138.95477066040038,0.0,0.7540136724710464,0.0,7.034728980064392,1.2451916315472847e+18,4.003668942097067,1.1847272099634696,0.7540136724710464,0.6163997022547013,9.263651377360025,438.23384226308735
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,74,5.746617708368507,0.885255309343338,0.38301110555728274,1.0,1.4853342533111573,6.319283767072522e+18,1000.0,1.0,1.0,766,0,29780,774,6652.674138996357,0.0,0.6167874179033871,0.0,139.10889282226563,0.0,4.072197126998792,0.0,0.6167874179033871,0.0,8.533333333333333,152.13,8.18224191201222,8.893449178345739e+18,139.10889282226563,0.0,0.7625607490539551,0.0,6.745118141174316,7.331409415114598e+18,4.072197126998792,1.1688221897407647,0.7625607490539551,0.6167874179033871,6.9554446411132815,332.6337069498178
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,75,5.746617708368507,0.8853093125422795,0.3829856906334559,1.0,1.6156096160411835,nan,1000.0,1.0,1.0,30444,541,0,107,6740.829095106228,0.0,0.630102681783549,0.0,142.24739837646484,0.0,4.111813036186307,0.0,0.630102681783549,0.0,7.428571428571429,0.015,8.361976658941007,nan,142.24739837646484,0.0,0.7078449513231005,0.0,6.939393145697458,nan,4.111813036186307,1.170451426560711,0.7078449513231005,0.630102681783549,6.638211924235026,314.57202443829067
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,76,5.921925615825778,0.8852443118890126,0.3830029846231143,1.0,1.8846732694655657,nan,1000.0,1.0,1.0,30489,584,0,127,6585.658448161055,0.0,0.6060191327223405,0.0,136.59572887420654,0.0,4.170672925860585,0.0,0.6060191327223405,0.0,7.625,0.025,8.674222671535802,nan,136.59572887420654,0.0,0.7890204638242722,0.0,7.246668666601181,nan,4.170672925860585,1.16212768427091,0.7890204638242722,0.6060191327223405,7.285105539957683,351.23511723525627
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,77,5.921925615825778,0.8852026430765788,0.3829750344157219,1.0,1.759364243815927,nan,1000.0,1.0,1.0,30241,340,0,187,6730.216012830073,0.0,0.6094184734543854,0.0,137.42177536908318,0.0,4.226164438246035,0.0,0.6094184734543854,0.0,10.941176470588236,0.005,8.534302071861669,nan,137.42177536908318,0.0,0.7340389209635118,0.0,7.1774660278769105,nan,4.226164438246035,1.1641738951324057,0.7340389209635118,0.6094184734543854,7.78723393758138,381.3789073937041
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,78,5.921925615825778,0.885209978222847,0.3829739253719648,1.0,1.9774406443942676,nan,1000.0,1.0,1.0,30513,609,0,52,6630.511006947385,0.0,0.6002290721471661,0.0,135.13655922629616,0.0,4.2525025158699465,0.0,0.6002290721471661,0.0,4.363636363636363,0.02,9.03756264417067,nan,135.13655922629616,0.0,0.7792594216086648,0.0,7.651555841619318,nan,4.2525025158699465,1.1758230526972748,0.7792594216086648,0.6002290721471661,4.955007171630859,243.1187369214041
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,79,5.921925615825778,0.8852299763758977,0.38297374089558917,1.0,1.4910469688475132,nan,1000.0,1.0,1.0,30375,469,0,154,6800.125854659018,0.0,0.6028624149006272,0.0,136.01894664764404,0.0,4.316023872647789,0.0,0.6028624149006272,0.0,9.25,0.03,8.159830200866667,nan,136.01894664764404,0.0,0.7708703838288784,0.0,6.954643130302429,nan,4.316023872647789,1.1556063798672955,0.7708703838288784,0.6028624149006272,7.254343821207683,362.6733789151476
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,80,5.921925615825778,0.8852426427602768,0.3829373433192571,1.0,1.5056977905333042,nan,1000.0,1.0,1.0,30373,471,0,154,6944.374422263764,0.0,0.6101626204418791,0.0,137.60419273376465,0.0,4.362459273920045,0.0,0.6101626204418791,0.0,9.5,0.01,8.2517601111417,nan,137.60419273376465,0.0,0.7265342809259892,0.0,7.080038487911224,nan,4.362459273920045,1.1576173151496885,0.7265342809259892,0.6101626204418791,7.338890279134114,370.36663585406745
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,81,5.921925615825778,0.8852446446816127,0.3828550943732262,1.0,1.5312175154685974,nan,1000.0,1.0,1.0,30529,624,0,91,7249.924218342289,0.0,0.6062634689969134,0.0,136.8456311907087,0.0,4.40644791232983,0.0,0.6062634689969134,0.0,6.142857142857143,0.025,7.789000483122512,nan,136.8456311907087,0.0,0.7556787154504231,0.0,6.727691241673061,nan,4.40644791232983,1.1515496140446888,0.7556787154504231,0.6062634689969134,6.386129455566406,338.3297968559734
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,82,5.921925615825778,0.8852429783344269,0.3827756519118945,1.0,1.4857078194618225,nan,1000.0,1.0,1.0,30012,110,0,14,6996.694247667239,0.0,0.6002290721471661,0.0,135.49668884277344,0.0,4.420053304297002,0.0,0.6002290721471661,0.0,2.4,0.01,7.714690890569702,nan,135.49668884277344,0.0,0.7394177079200744,0.0,6.708078670501709,nan,4.420053304297002,1.1524231988247833,0.7394177079200744,0.6002290721471661,2.2582781473795572,116.611570794454
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,83,5.921925615825778,0.8852566446860631,0.3828819144765536,1.0,1.9602272709210713,nan,1000.0,1.0,1.0,30394,494,0,114,7069.034714840108,0.0,0.6026029029315988,0.0,135.82795206705728,0.0,4.458823601189644,0.0,0.6026029029315988,0.0,7.6,0.0,8.290141946655721,nan,135.82795206705728,0.0,0.792595112323761,0.0,7.25666176478068,nan,4.458823601189644,1.1504551177703604,0.792595112323761,0.6026029029315988,6.7913976033528645,353.4517357420054
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,84,5.921925615825778,0.8852429779370626,0.38299914280573527,1.0,1.6666046679019928,nan,1000.0,1.0,1.0,30661,761,0,86,7211.839544031039,0.0,0.6017565641888686,0.0,135.75118473597936,0.0,4.496353198326582,0.0,0.6017565641888686,0.0,6.142857142857143,0.0,7.964634718663483,nan,135.75118473597936,0.0,0.7577207471643176,0.0,7.018366983958653,nan,4.496353198326582,1.149743456698475,0.7577207471643176,0.6017565641888686,6.335055287679037,336.55251205478174
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,85,5.946441079308632,0.885250310699145,0.3830414618055026,1.0,1.9378765001893044,nan,1000.0,1.0,1.0,30150,250,0,98,7192.465628097553,0.0,0.6002290721471661,0.0,135.42180887858072,0.0,4.528689464926092,0.0,0.6002290721471661,0.0,8.166666666666666,0.0,8.161361220499879,nan,135.42180887858072,0.0,0.7855887214342753,0.0,7.2398256460825605,nan,4.528689464926092,1.144275826327297,0.7855887214342753,0.6002290721471661,5.416872355143229,287.69862512390205
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,86,5.978232855369681,0.8852259798844655,0.38319173206885654,1.0,2.0774600451642815,nan,1000.0,1.0,1.0,30299,399,0,56,7120.627979476739,0.0,0.6002290721471661,0.0,135.4208415638317,0.0,4.550698388927428,0.0,0.6002290721471661,0.0,5.090909090909091,0.0,8.711687665987565,nan,135.4208415638317,0.0,0.7652905800125815,0.0,7.779704484072599,nan,4.550698388927428,1.1491985852008424,0.7652905800125815,0.6002290721471661,4.965430857340495,261.0896925808138
