algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,sigma_n_honest,sigma_n_attacker,nsr_honest,nsr_attacker,sigma_dp_honest,sigma_dp_attacker,eps_n_honest,eps_n_attacker,balance_kept_honest,balance_kept_attacker,balance_local_norm_honest,balance_local_norm_attacker,noise_norm_honest,noise_norm_attacker,trust_honest,trust_attacker,balance_threshold_honest,balance_threshold_attacker,n_dp_norm_honest,n_dp_norm_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,64,5.6051224144662415,0.8846444788575173,0.3859654587507248,1.0,1.8107336716992515,45474887791.253334,1000.0,1.0,1.0,1027,0,49780,1037,0.6642422572545176,0.0,6400.421822573108,0.0,0.6642422572545176,0.0,3.769139848384361,0.0,9.285714285714286,168.95666666666668,7.051942757197788,52598618635.09333,149.94149671282088,0.0,0.7428583204746246,0.0,9.144174359391542,68204033473.11862,149.94149671282088,0.0,3.769139848384361,1.23338815200931,0.7428583204746246,0.6642422572545176,10.49590476989746,448.0295275801176
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,65,5.842875470506136,0.8848454800248146,0.38535608008503913,1.0,1.2253599762916565,315918017445.12,1000.0,1.0,1.0,640,0,49780,640,0.6322891605677765,0.0,6414.187078782292,0.0,0.6322891605677765,0.0,3.8204154353334996,0.0,10.0,167.66666666666666,6.527284224828084,358378034487.4667,142.7226651509603,0.0,0.7963399638732275,0.0,8.407617543101452,461617013452.2373,142.7226651509603,0.0,3.8204154353334996,1.2558838704530466,0.7963399638732275,0.6322891605677765,8.563359909057617,384.8512247269376
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,66,5.842875470506136,0.8849899795651436,0.3849780032038689,1.0,1.1815453693270683,1848497409273.1733,1000.0,1.0,1.0,520,0,49780,440,0.6466902809358925,0.0,6263.908536462049,0.0,0.6466902809358925,0.0,3.8513808713235758,0.0,5.0,167.26666666666668,6.4066213965415955,2137174014138.0266,145.52474403381348,0.0,0.751005232334137,0.0,8.197363372661425,2734544606296.856,145.52474403381348,0.0,3.8513808713235758,1.2772059208168318,0.751005232334137,0.6466902809358925,5.820989761352539,250.55634145848194
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,67,6.060769043005112,0.8849804776906968,0.38475357219576833,1.0,1.329729676246643,12904752776574.293,1000.0,1.0,1.0,822,0,49780,842,0.6290878624989423,0.0,6372.5551806155645,0.0,0.6290878624989423,0.0,3.984512019442911,0.0,10.0,168.27333333333334,6.738714388438633,14634193247122.773,141.70892333984375,0.0,0.8147172331809998,0.0,8.564990395435192,18600242921942.69,141.70892333984375,0.0,3.984512019442911,1.2155180115683302,0.8147172331809998,0.6290878624989423,9.919624633789063,446.07886264308945
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,68,6.060769043005112,0.8849934774637223,0.38465276107192037,1.0,1.8661219965327869,75131252923760.64,1000.0,1.0,1.0,682,0,49780,642,0.6159715970898483,0.0,6139.781116397295,0.0,0.6159715970898483,0.0,4.073935018539875,0.0,7.2727272727272725,167.80666666666667,7.389514142816717,86916811802924.38,139.07775740189985,0.0,0.8179311156272888,0.0,9.329758853204648,109738323621579.0,139.07775740189985,0.0,4.073935018539875,1.1977837899966353,0.8179311156272888,0.6159715970898483,7.649276657104492,337.6879614018512
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,69,6.480461563992518,0.8851029762625694,0.3841717317700386,1.0,0.9987249871095022,527815076483672.75,1000.0,1.0,1.0,456,0,49780,356,0.6320739702403387,0.0,6454.448306279541,0.0,0.6320739702403387,0.0,4.0934086017295135,0.0,3.3333333333333335,167.05333333333334,6.397855679194133,598273874998176.4,142.43682607014975,0.0,0.7454021573066711,0.0,8.02405093114975,750342034030746.2,142.43682607014975,0.0,4.0934086017295135,1.2120533094419879,0.7454021573066711,0.6320739702403387,4.273104782104492,193.6334491883862
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,70,6.480461563992518,0.8851704767346382,0.3838999103009701,1.0,1.9135599613189698,3089632639542012.5,1000.0,1.0,1.0,339,0,49780,239,0.6123189559703756,0.0,6597.290942882741,0.0,0.6123189559703756,0.0,4.133268059475535,0.0,4.0,166.66333333333333,6.861585903167724,3573966337694324.0,137.9292724609375,0.0,0.8024607181549073,0.0,8.548471059144157,4452607346944491.5,137.9292724609375,0.0,4.133268059475535,1.2085501154433473,0.8024607181549073,0.6123189559703756,3.4482318115234376,164.9322735720685
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,71,6.480461563992518,0.8852069795131683,0.38361759170889853,1.0,1.234920581181844,2.1644918954009124e+16,1000.0,1.0,1.0,199,0,49780,85,0.6033208352694389,0.0,6742.249922859701,0.0,0.6033208352694389,0.0,4.1482157130418935,0.0,2.0,166.19666666666666,6.391114234924316,2.4546416738691972e+16,136.1188507080078,0.0,0.8174543778101603,0.0,7.909430687413955,3.03778300125097e+16,136.1188507080078,0.0,4.1482157130418935,1.2153217663974611,0.8174543778101603,0.6033208352694389,2.041782760620117,101.13374884289551
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,72,6.480461563992518,0.8852429762482643,0.3834700959920883,1.0,1.6269118653403387,1.2728674836586082e+17,1000.0,1.0,1.0,656,0,49780,586,0.6100687448772628,0.0,6381.113989299455,0.0,0.6100687448772628,0.0,4.203427958575341,0.0,5.555555555555555,167.72,6.844170146518284,1.471206737642765e+17,137.79068162706164,0.0,0.7816556294759115,0.0,8.4138379910788,1.8086188503374502e+17,137.79068162706164,0.0,4.203427958575341,1.231024351183902,0.7816556294759115,0.6100687448772628,6.2005806732177735,287.15012951847547
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,73,6.480461563992518,0.8851974740624428,0.3834671892225742,1.0,1.7456208189328513,8.772015921065833e+17,1000.0,1.0,1.0,830,0,49780,870,0.6248471312500459,0.0,6484.412849005439,0.0,0.6248471312500459,0.0,4.288367620881436,0.0,10.666666666666666,168.3,7.207078266143799,9.957656264706377e+17,141.03936055501302,0.0,0.7424542725086212,0.0,8.801106769609001,1.2160044989720689e+18,141.03936055501302,0.0,4.288367620881436,1.238611255294183,0.7424542725086212,0.6248471312500459,10.577952041625977,486.3309636754078
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,74,6.480461563992518,0.8853504785895348,0.3831730827689171,1.0,1.2876837730407715,5.127300692368967e+18,1000.0,1.0,1.0,476,0,49780,364,0.6002290721471661,0.0,6743.296831810479,0.0,0.6002290721471661,0.0,4.322510202127147,0.0,1.6,167.12,6.4604192733764645,5.924813693807511e+18,135.85298767089844,0.0,0.7867849588394165,0.0,7.836884727802477,7.187162316759028e+18,135.85298767089844,0.0,4.322510202127147,1.2430565458524963,0.7867849588394165,0.6002290721471661,3.396324691772461,168.58242079526192
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,75,6.480461563992518,0.8852899780869484,0.38312028542160986,1.0,1.6847853741862557,nan,1000.0,1.0,1.0,30286,179,20084,383,0.6288473885993487,0.0,6902.802618511583,0.0,0.6288473885993487,0.0,4.37749593385951,0.0,8.363636363636363,67.91666666666667,6.997272838245738,nan,141.73252313787287,0.0,0.7285400331020355,0.0,8.43172175450682,nan,141.73252313787287,0.0,4.37749593385951,1.2447846850342026,0.7285400331020355,0.6288473885993487,7.795288772583008,379.654144018137
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,76,6.480461563992518,0.8852569764852524,0.38312521353363993,1.0,1.7798267900943756,nan,1000.0,1.0,1.0,50378,474,0,90,0.6028696845609793,0.0,6289.696028726848,0.0,0.6028696845609793,0.0,4.444517076851007,0.0,7.818181818181818,0.013333333333333334,7.051697080785578,nan,135.86664511940697,0.0,0.8166678818789396,0.0,8.440842752045125,nan,135.86664511940697,0.0,4.444517076851007,1.2222568996069092,0.8166678818789396,0.6028696845609793,7.4726654815673825,345.9332815799768
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,77,6.480461563992518,0.8852484765648841,0.38314677476882936,1.0,1.8666569471359253,nan,1000.0,1.0,1.0,50692,783,0,167,0.6017619896794001,0.0,6695.104622352885,0.0,0.6017619896794001,0.0,4.520780023767949,0.0,10.533333333333333,0.03,7.13291613260905,nan,135.7169219970703,0.0,0.7657450556755065,0.0,8.481330415568344,nan,135.7169219970703,0.0,4.520780023767949,1.2296166857377073,0.7657450556755065,0.6017619896794001,10.178769149780273,502.13284667646644
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,78,6.480461563992518,0.8852084764838218,0.38313455700874327,1.0,2.1320063727242604,nan,1000.0,1.0,1.0,50296,394,0,34,0.6002290721471661,0.0,6622.63340751831,0.0,0.6002290721471661,0.0,4.547510569126474,0.0,4.571428571428571,0.006666666666666667,7.833840710776193,nan,135.2710222516741,0.0,0.7959499955177307,0.0,9.252866689281197,nan,135.2710222516741,0.0,4.547510569126474,1.2376433256171855,0.7959499955177307,0.6002290721471661,4.734485778808594,231.7921692631409
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,79,6.480461563992518,0.8852819770574569,0.3829788203537464,1.0,1.298390840490659,nan,1000.0,1.0,1.0,50141,239,0,28,0.6017717118562512,0.0,7143.288125626489,0.0,0.6017717118562512,0.0,4.6029748795821375,0.0,4.333333333333333,0.006666666666666667,6.861603577931722,nan,135.58280436197916,0.0,0.7802204688390096,0.0,8.050667597540306,nan,135.58280436197916,0.0,4.6029748795821375,1.195909371664532,0.7802204688390096,0.6017717118562512,4.067484130859375,214.29864376879465
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,80,6.480461563992518,0.8852824774384499,0.3830927133560181,1.0,1.549768640444829,nan,1000.0,1.0,1.0,50486,580,0,138,0.602728938059559,0.0,6835.0811148968705,0.0,0.602728938059559,0.0,4.652489868860445,0.0,10.153846153846153,0.02,7.303773329808162,nan,135.89776024451623,0.0,0.7569865355124841,0.0,8.512522287362923,nan,135.89776024451623,0.0,4.652489868860445,1.2057874123738745,0.7569865355124841,0.602728938059559,8.833354415893554,444.28027246829663
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,81,6.480461563992518,0.885286477804184,0.38295964658260345,1.0,1.5522214770317078,nan,1000.0,1.0,1.0,50358,456,0,42,0.6019215638454045,0.0,7021.793042292032,0.0,0.6019215638454045,0.0,4.6816487751591636,0.0,5.0,0.006666666666666667,6.798280417919159,nan,135.66664123535156,0.0,0.7570840194821358,0.0,7.87072526925395,nan,135.66664123535156,0.0,4.6816487751591636,1.2066563292966468,0.7570840194821358,0.6019215638454045,5.426665649414063,280.8717216916813
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,82,6.480461563992518,0.885308977663517,0.3829346629977226,1.0,1.5476227601369221,nan,1000.0,1.0,1.0,49991,90,0,7,0.6002290721471661,0.0,6860.084084868077,0.0,0.6002290721471661,0.0,4.689286439854862,0.0,2.0,0.0033333333333333335,6.719638347625732,nan,135.021728515625,0.0,0.7713200251261393,0.0,7.72798520928406,nan,135.021728515625,0.0,4.689286439854862,1.2121684416272018,0.7713200251261393,0.6002290721471661,2.025325927734375,102.90126127302115
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,83,6.480461563992518,0.8853399792313575,0.3830277439951897,1.0,1.9003575921058655,nan,1000.0,1.0,1.0,50380,480,0,70,0.6019293566157019,0.0,7003.467597078996,0.0,0.6019293566157019,0.0,4.743392372381599,0.0,7.0,0.0,7.3988738536834715,nan,135.80755310058595,0.0,0.7670808136463165,0.0,8.452607614996019,nan,135.80755310058595,0.0,4.743392372381599,1.208979021110679,0.7670808136463165,0.6019293566157019,6.790377655029297,350.1733798539499
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,84,6.480461563992518,0.8853229767084122,0.38298608392477035,1.0,1.5830005407333374,nan,1000.0,1.0,1.0,50370,470,0,30,0.6002290721471661,0.0,7234.523131113162,0.0,0.6002290721471661,0.0,4.780435861798087,0.0,4.285714285714286,0.0,7.027589934212821,nan,135.62902178083147,0.0,0.7183332783835275,0.0,7.975101174745183,nan,135.62902178083147,0.0,4.780435861798087,1.2053974720224283,0.7183332783835275,0.6002290721471661,4.747015762329101,253.20830958896062
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,85,6.900154084979923,0.8852999776601791,0.38313218876719474,1.0,2.0217464715242386,nan,1000.0,1.0,1.0,50437,537,0,42,0.6002290721471661,0.0,6958.726232193765,0.0,0.6002290721471661,0.0,4.824185539059855,0.0,5.25,0.0,7.467872142791748,nan,135.4021396636963,0.0,0.7767929434776306,0.0,8.418435068089053,nan,135.4021396636963,0.0,4.824185539059855,1.1963634297037011,0.7767929434776306,0.6002290721471661,5.416085586547852,278.34904928775063
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,86,6.900154084979923,0.8853084775805473,0.3830996163189411,1.0,1.593743884563446,nan,1000.0,1.0,1.0,50018,118,0,20,0.6002290721471661,0.0,7452.374140868031,0.0,0.6002290721471661,0.0,4.8458165188437645,0.0,4.0,0.0,7.395100402832031,nan,135.36962280273437,0.0,0.7554144024848938,0.0,8.281009272265603,nan,135.36962280273437,0.0,4.8458165188437645,1.1980925285917359,0.7554144024848938,0.6002290721471661,3.3842405700683593,186.30935352170076
