algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,balance_threshold_honest,balance_threshold_attacker,balance_kept_honest,balance_kept_attacker,balance_local_norm_honest,balance_local_norm_attacker
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,92,0.0,0.79700847864151,0.5793685287237167,1.0,0.02714750320650637,nan,,1.0,1.0,50559,659,0,76,6.738644671523901,nan,6.909090909090909,0.0,6.263327771967107,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,93,0.0,0.7975359809398651,0.5787984105944634,1.0,0.02713530631735921,nan,,1.0,1.0,50319,419,0,96,6.725912852163262,nan,8.727272727272727,0.0,6.293309861963445,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,94,0.0,0.7974284780025482,0.5794785979390145,1.0,0.026817557318136096,nan,,1.0,1.0,50357,457,0,50,6.701690003154748,nan,5.555555555555555,0.0,6.312588956620958,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,95,0.0,0.7973839810490608,0.5794076046347618,1.0,0.027583197727799415,nan,,1.0,1.0,50402,502,0,88,6.6467644247545925,nan,8.0,0.0,6.3027308203957295,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,96,0.0,0.7974444791674614,0.5797542586922646,1.0,0.02721441020257771,nan,,1.0,1.0,50264,364,0,34,6.592075725553898,nan,4.857142857142857,0.0,6.2926844869341165,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,97,0.0,0.7976349776983261,0.5796552640199661,1.0,0.026741076139733196,nan,,1.0,1.0,50630,730,0,110,6.547124396771232,nan,8.461538461538462,0.0,6.291579063122089,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,98,0.0,0.7977809783816338,0.5796941003203392,1.0,0.02663451513275504,nan,,1.0,1.0,50077,177,0,18,6.539387455181876,nan,3.6,0.0,6.326178359985351,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,99,0.0,0.7980579793453216,0.5799299228191376,1.0,0.026383145209401847,nan,,1.0,1.0,50356,456,0,32,6.472247138120599,nan,4.0,0.0,6.303108036518097,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,100,0.0,0.7980429807305336,0.5798954698443413,1.0,0.026165480110794306,nan,,1.0,1.0,50173,273,0,52,6.46149657965303,nan,6.5,0.0,6.334729492664337,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,101,0.0,0.7981624788045883,0.5802582257986069,1.0,0.02604694730602205,nan,,1.0,1.0,50275,375,0,58,6.4193578429531755,nan,6.444444444444445,0.0,6.335513750712077,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,102,0.0,0.7978634807467461,0.5807114499807358,1.0,0.02638462477363646,nan,,1.0,1.0,50354,454,0,70,6.40807305264435,nan,7.0,0.0,6.366679716110229,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,103,0.0,0.7980149799585342,0.5807774475216866,1.0,0.026803023675456644,nan,,1.0,1.0,50599,699,0,90,6.370957822507496,nan,7.5,0.0,6.372143904368083,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,104,0.0,0.7979059791564942,0.5813359731435775,1.0,0.026302594365552066,nan,,1.0,1.0,50491,591,0,48,6.32804905401433,nan,5.333333333333333,0.0,6.371562957763672,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,105,0.0,0.7981539809703827,0.5810050630569458,1.0,0.02619516188278794,nan,,1.0,1.0,50079,179,0,10,6.292498946849266,nan,2.5,0.0,6.3781479597091675,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,106,0.0,0.7981904807686806,0.5813422539830208,1.0,0.026094740619882942,nan,,1.0,1.0,50440,540,0,100,6.294777560141344,nan,8.333333333333334,0.0,6.423136075337728,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,107,0.0,0.7983279794454574,0.58114472001791,1.0,0.025810688389465212,nan,,1.0,1.0,50346,446,0,98,6.215665621743113,nan,8.909090909090908,0.0,6.3848349397832695,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,108,0.0,0.7983079791069031,0.5819567573070527,1.0,0.025701030399650337,nan,,1.0,1.0,50431,531,0,18,6.209013041868994,nan,2.5714285714285716,0.0,6.420663356781006,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,109,0.0,0.7985074806213379,0.5817765086889267,1.0,0.025449799839407206,nan,,1.0,1.0,50568,668,0,170,6.165174444513257,nan,11.333333333333334,0.0,6.417974599202474,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,110,0.0,0.7984694790840149,0.5821440497040749,1.0,0.025776142021641135,nan,,1.0,1.0,50644,744,0,104,6.1304638152823925,nan,8.0,0.0,6.424528415386494,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,111,0.0,0.7981469789147377,0.5833132201433182,1.0,0.02601593380793929,nan,,1.0,1.0,50332,432,0,56,6.076689303367134,nan,6.222222222222222,0.0,6.410770787133111,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,112,0.0,0.7986329782009125,0.5826977932453156,1.0,0.02544398100115359,nan,,1.0,1.0,50122,222,0,8,6.07082386634292,nan,2.0,0.0,6.447422742843628,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,113,0.0,0.7985679802298545,0.583393015563488,1.0,0.0257178249489516,nan,,1.0,1.0,50152,252,0,72,6.038831721012311,nan,8.0,0.0,6.456345134311253,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,114,0.0,0.7983559772372246,0.5837450778484344,1.0,0.025700386548414826,nan,,1.0,1.0,50578,678,0,88,5.999887307922787,nan,8.0,0.0,6.457615765658292,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,115,0.0,0.7988104790449142,0.5837512674927712,1.0,0.025410393867641688,nan,,1.0,1.0,50467,567,0,64,5.961831457910726,nan,6.4,0.0,6.45957727432251,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,116,0.0,0.798749480843544,0.5837019759416581,1.0,0.02514031366445124,nan,,1.0,1.0,50447,547,0,136,5.9405032406821245,nan,10.461538461538462,0.0,6.47952153132512,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,117,0.0,0.7987799793481827,0.5844588184356689,1.0,0.024839656110852957,nan,,1.0,1.0,50319,419,0,24,5.900890420124597,nan,3.4285714285714284,0.0,6.479366506849017,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,118,0.0,0.7989204788208008,0.584786878824234,1.0,0.024809897961094975,nan,,1.0,1.0,50646,746,0,128,5.870480320458517,nan,9.142857142857142,0.0,6.4890919753483365,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,119,0.0,0.7986894777417183,0.5851148834824562,1.0,0.02493217756971717,nan,,1.0,1.0,50592,692,0,140,5.854948868670479,nan,10.0,0.0,6.515214170728411,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,120,0.0,0.7987924802303314,0.5855695301294327,1.0,0.02505550271831453,nan,,1.0,1.0,50547,647,0,122,5.827288310001956,nan,9.384615384615385,0.0,6.527808299431434,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,121,0.0,0.7990639799833298,0.585615673661232,1.0,0.024933954458683728,nan,,1.0,1.0,50391,491,0,66,5.79761912727588,nan,6.6,0.0,6.538014268875122,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,122,0.0,0.7988269796967506,0.5864037358760834,1.0,0.024824020229279996,nan,,1.0,1.0,50421,521,0,62,5.745678615352337,nan,6.2,0.0,6.522781181335449,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,123,0.0,0.7987519812583923,0.586909049153328,1.0,0.02434974752366543,nan,,1.0,1.0,50213,313,0,26,5.716647849913801,nan,4.333333333333333,0.0,6.533234039942424,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,124,0.0,0.7989674815535546,0.587123644053936,1.0,0.024372260784730315,nan,,1.0,1.0,50282,382,0,30,5.686769856711857,nan,4.285714285714286,0.0,6.542560168675014,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,125,0.0,0.7988709804415702,0.587552852332592,1.0,0.024574739364907144,nan,,1.0,1.0,50513,613,0,48,5.670858391587995,nan,4.8,0.0,6.567894554138183,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,126,0.0,0.798917478621006,0.5877301266789436,1.0,0.024234053678810596,nan,,1.0,1.0,50222,322,0,36,5.620192415768136,nan,5.142857142857143,0.0,6.552753789084298,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,127,0.0,0.7988094794750213,0.5887085098028183,1.0,0.02390562986023724,nan,,1.0,1.0,50497,597,0,74,5.6430953305791585,nan,6.7272727272727275,0.0,6.623466578396884,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,128,0.0,0.7991759794950485,0.5883857050538063,1.0,0.02405406382866204,nan,,1.0,1.0,50345,445,0,70,5.5794010305074435,nan,7.0,0.0,6.592510604858399,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,129,0.0,0.7987949785590172,0.5895739120244979,1.0,0.024806236568838357,nan,,1.0,1.0,50439,539,0,82,5.551458615219551,nan,7.454545454545454,0.0,6.603370449759743,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,130,0.0,0.7993034809827805,0.5892317739129066,1.0,0.024330365732312204,nan,,1.0,1.0,50323,423,0,54,5.509366758438499,nan,6.0,0.0,6.597137504153782,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,131,0.0,0.7992094799876213,0.5899960422515869,1.0,0.024216118743643166,nan,,1.0,1.0,50106,206,0,18,5.470209852306112,nan,3.6,0.0,6.594063663482666,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,132,0.0,0.798955480158329,0.590328520834446,1.0,0.02396794470958412,nan,,1.0,1.0,50461,561,0,158,5.435700147731168,nan,11.285714285714286,0.0,6.596292972564697,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,133,0.0,0.7990084809064865,0.5910164695978165,1.0,0.02385207826271653,nan,,1.0,1.0,50411,511,0,84,5.427931420587377,nan,7.636363636363637,0.0,6.630924658341841,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,134,0.0,0.7990834799408912,0.5914183816313744,1.0,0.0240550496801734,nan,,1.0,1.0,50376,476,0,52,5.394060438293407,nan,5.777777777777778,0.0,6.633623917897542,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,135,0.0,0.7992914777994156,0.5915036588907242,1.0,0.023693030904978513,nan,,1.0,1.0,50298,398,0,94,5.3532693555761535,nan,8.545454545454545,0.0,6.62749533219771,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,136,0.0,0.7992119807004928,0.591934142112732,1.0,0.02313914267346263,nan,,1.0,1.0,50250,350,0,16,5.338218115083705,nan,2.6666666666666665,0.0,6.653067747751872,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,137,0.0,0.7991419789195061,0.5924107196927071,1.0,0.023310152627527714,nan,,1.0,1.0,50490,590,0,62,5.323229029337623,nan,6.2,0.0,6.678763723373413,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,138,0.0,0.7991474780440331,0.5931002816557884,1.0,0.023304783357307315,nan,,1.0,1.0,50462,562,0,42,5.261694077493484,nan,4.666666666666667,0.0,6.645716614193386,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,139,0.0,0.7991314789652825,0.593637256026268,1.0,0.023133821552619338,nan,,1.0,1.0,50499,599,0,94,5.25598053941889,nan,7.833333333333333,0.0,6.6829047203063965,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,140,0.0,0.7990929788351059,0.5945472666621208,1.0,0.02342277049086988,nan,,1.0,1.0,50498,598,0,32,5.2254559246150185,nan,4.0,0.0,6.688535034656525,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,141,0.0,0.7991229781508445,0.5945235753059387,1.0,0.02361204832792282,nan,,1.0,1.0,50196,296,0,128,5.2009506540769515,nan,10.666666666666666,0.0,6.7016979058583575,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,142,0.0,0.7991384795308113,0.5952439856529236,1.0,0.023334894515573978,nan,,1.0,1.0,50157,257,0,38,5.192129415255125,nan,5.428571428571429,0.0,6.7350824901035855,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,143,0.0,0.799328478872776,0.5955300951004028,1.0,0.022875232389196754,nan,,1.0,1.0,50399,499,0,70,5.1295645532777385,nan,7.0,0.0,6.69843282699585,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,144,0.0,0.7992784789204598,0.5963913932442665,1.0,0.02268930967897177,nan,,1.0,1.0,50287,387,0,38,5.118463091925619,nan,5.428571428571429,0.0,6.728644439152309,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,145,0.0,0.7992119783163071,0.5968138402700425,1.0,0.022731684753671287,nan,,1.0,1.0,50424,524,0,90,5.08330032637369,nan,8.181818181818182,0.0,6.727118362079967,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,146,0.0,0.7992149811983108,0.5974801006913185,1.0,0.023132609175518154,nan,,1.0,1.0,50542,642,0,66,5.0465004923509165,nan,6.0,0.0,6.723089868372137,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,147,0.0,0.7991679772734642,0.5974959853291512,1.0,0.02300658560357988,nan,,1.0,1.0,50690,790,0,152,5.049874488751017,nan,10.133333333333333,0.0,6.772585201263428,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,148,0.0,0.7991899806261062,0.5984768286347389,1.0,0.02287908653728664,nan,,1.0,1.0,50634,734,0,50,4.998018886682657,nan,5.0,0.0,6.747875833511353,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,149,0.0,0.7992224809527397,0.5986254921555519,1.0,0.022831715075299144,nan,,1.0,1.0,50299,399,0,58,4.987313926765098,nan,6.444444444444445,0.0,6.7784624099731445,nan
