algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,balance_threshold_honest,balance_threshold_attacker,balance_local_norm_honest,balance_local_norm_attacker,balance_kept_honest,balance_kept_attacker
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,95,0.0,0.7975702305138112,0.5783584916591644,1.0,0.027153134779073298,nan,,1.0,1.0,10496,596,0,286,6.622844514223853,nan,6.280048993917612,nan,11.0,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,96,0.0,0.7977367295324802,0.5785454696416855,1.0,0.027040065075270833,nan,,1.0,1.0,10169,269,0,336,6.587411283830153,nan,6.28823188940684,nan,14.0,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,97,0.0,0.7980429787933826,0.5781357030570508,1.0,0.026434747804887592,nan,,1.0,1.0,10405,505,0,178,6.566058229711465,nan,6.30977387655349,nan,8.476190476190476,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,98,0.0,0.7980409790575504,0.5783924029767513,1.0,0.026499266987666487,nan,,1.0,1.0,10237,337,0,82,6.519562793272219,nan,6.307000058037894,nan,5.857142857142857,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,99,0.0,0.7980864796042443,0.5787950041890144,1.0,0.026306163528934123,nan,,1.0,1.0,10510,610,0,154,6.49344582345652,nan,6.323752737045288,nan,7.7,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,100,0.0,0.7982712301611901,0.578484028428793,1.0,0.025964436726644634,nan,,1.0,1.0,10095,195,0,174,6.4607762806219,nan,6.334023325066817,nan,9.157894736842104,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,101,0.0,0.7982692283391952,0.5789923237264156,1.0,0.026070566074922683,nan,,1.0,1.0,10575,675,0,188,6.4247580863193035,nan,6.340843460776589,nan,8.545454545454545,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,102,0.0,0.7982859782874584,0.578972217142582,1.0,0.026219335682690144,nan,,1.0,1.0,10577,677,0,236,6.384999336995051,nan,6.343755046526591,nan,9.833333333333334,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,103,0.0,0.7983039793372154,0.5793596652150154,1.0,0.026082912222482265,nan,,1.0,1.0,10618,718,0,216,6.356803341235586,nan,6.3579867879549665,nan,9.0,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,104,0.0,0.7982947300374508,0.5797186233103275,1.0,0.02594982516951859,nan,,1.0,1.0,10689,789,0,176,6.32732245213867,nan,6.37083135951649,nan,8.0,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,105,0.0,0.7983702285587788,0.5797106894850731,1.0,0.025854245517402886,nan,,1.0,1.0,10542,642,0,184,6.293320268810507,nan,6.3789804609198315,nan,9.68421052631579,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,106,0.0,0.7984137289226055,0.579903459250927,1.0,0.025785102625377476,nan,,1.0,1.0,10535,635,0,232,6.2595765611626275,nan,6.387217283248901,nan,9.666666666666666,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,107,0.0,0.7986759795248508,0.5797092644870281,1.0,0.02565546715632081,nan,,1.0,1.0,10367,467,0,156,6.2271684063785315,nan,6.396650791168213,nan,8.210526315789474,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,108,0.0,0.7985869805514813,0.5806765326857567,1.0,0.02561288929078728,nan,,1.0,1.0,10448,548,0,128,6.184463183143888,nan,6.395276652442084,nan,7.111111111111111,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,109,0.0,0.7985679784417152,0.5806436786055564,1.0,0.02551740505732596,nan,,1.0,1.0,10766,866,0,424,6.164657983528656,nan,6.417436960971717,nan,12.848484848484848,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,110,0.0,0.798689978569746,0.5808917142450809,1.0,0.02579109193291515,nan,,1.0,1.0,10442,542,0,390,6.117666217301679,nan,6.411116945332494,nan,13.448275862068966,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,111,0.0,0.7986247289180756,0.5811771020293236,1.0,0.025580450226552785,nan,,1.0,1.0,10402,502,0,158,6.088261651742868,nan,6.422979354858398,nan,7.9,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,112,0.0,0.7988862311840057,0.5812139774858952,1.0,0.02517025121487677,nan,,1.0,1.0,10345,445,0,80,6.064606967120612,nan,6.440820183072772,nan,5.714285714285714,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,113,0.0,0.798928479552269,0.581657344698906,1.0,0.025351239293813707,nan,,1.0,1.0,10535,635,0,240,6.0302169926945295,nan,6.447134799957276,nan,9.6,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,114,0.0,0.7986924801766873,0.5821268068253994,1.0,0.025403832932934165,nan,,1.0,1.0,10799,899,0,158,5.989368231609346,nan,6.446294194176083,nan,7.523809523809524,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,115,0.0,0.7990357296168804,0.5821391202509403,1.0,0.025374668817967176,nan,,1.0,1.0,10507,607,0,152,5.965473985931038,nan,6.463523912429809,nan,7.6,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,116,0.0,0.7990354797244072,0.5822143763303756,1.0,0.025078642172738908,nan,,1.0,1.0,10393,493,0,310,5.926672828428121,nan,6.464436200948862,nan,11.923076923076923,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,117,0.0,0.7990354800224304,0.5827759180963039,1.0,0.024749397411942483,nan,,1.0,1.0,10363,463,0,110,5.898553784700441,nan,6.476800806382123,nan,6.470588235294118,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,118,0.0,0.799153978973627,0.5831372547149658,1.0,0.02480345691088587,nan,,1.0,1.0,10492,592,0,378,5.878846749854865,nan,6.4983400311963315,nan,13.03448275862069,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,119,0.0,0.7989159785211086,0.5835584037005901,1.0,0.024816733445040883,nan,,1.0,1.0,10151,251,0,240,5.83941879118784,nan,6.497932759198275,nan,10.909090909090908,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,120,0.0,0.7990894797444343,0.5837698794901371,1.0,0.02488785841502249,nan,,1.0,1.0,10708,808,0,256,5.807419388804705,nan,6.505550861358643,nan,9.846153846153847,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,121,0.0,0.7991724792122841,0.584167481213808,1.0,0.025001440518535673,nan,,1.0,1.0,10564,664,0,222,5.776402974852105,nan,6.5140886704127,nan,9.25,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,122,0.0,0.7992499795556068,0.5845396000146866,1.0,0.024493244136683644,nan,,1.0,1.0,10538,638,0,128,5.744827010069125,nan,6.521814396506862,nan,6.7368421052631575,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,123,0.0,0.7991692292690277,0.5850582952797413,1.0,0.024430072153918445,nan,,1.0,1.0,10120,220,0,66,5.7145308912433395,nan,6.530814687410991,nan,5.5,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,124,0.0,0.7992804805934429,0.5853892086446285,1.0,0.024276392296887935,nan,,1.0,1.0,10372,472,0,106,5.680230185046666,nan,6.535036355257034,nan,6.625,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,125,0.0,0.7991567306220532,0.5858478777110576,1.0,0.02421294794883579,nan,,1.0,1.0,10569,669,0,162,5.649052552851329,nan,6.54263939176287,nan,7.714285714285714,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,126,0.0,0.7992602308094502,0.5859147007763386,1.0,0.02379469566978514,nan,,1.0,1.0,10335,435,0,60,5.621333008339708,nan,6.554083640758808,nan,4.615384615384615,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,127,0.0,0.7992492288351059,0.5867094360291958,1.0,0.023875186732038856,nan,,1.0,1.0,10300,400,0,146,5.5788921083038945,nan,6.548109372456868,nan,8.11111111111111,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,128,0.0,0.7993574789166451,0.5867039287090301,1.0,0.024031309178099036,nan,,1.0,1.0,10321,421,0,90,5.578422319682442,nan,6.591354179382324,nan,6.0,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,129,0.0,0.7992532296478748,0.5875446823239326,1.0,0.024420422790572046,nan,,1.0,1.0,10729,829,0,318,5.533221468687681,nan,6.581677658217294,nan,11.357142857142858,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,130,0.0,0.799305979758501,0.5877429290115833,1.0,0.024095433871261774,nan,,1.0,1.0,10469,569,0,94,5.484594285514058,nan,6.567473948001862,nan,5.875,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,131,0.0,0.7993464796245098,0.5882557839155197,1.0,0.023990983674302697,nan,,1.0,1.0,10267,367,0,106,5.456551543577562,nan,6.577599257230759,nan,6.625,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,132,0.0,0.7992537285387517,0.588566893786192,1.0,0.023748734635300934,nan,,1.0,1.0,10768,868,0,350,5.441796088596624,nan,6.603690476253115,nan,12.068965517241379,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,133,0.0,0.7992657287418843,0.5892933847010136,1.0,0.02363534351810813,nan,,1.0,1.0,10349,449,0,198,5.413577796815321,nan,6.613389838825572,nan,9.0,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,134,0.0,0.7994369788467884,0.5895593214035034,1.0,0.023979824888519942,nan,,1.0,1.0,10441,541,0,132,5.382084880985646,nan,6.618896358891537,nan,6.947368421052632,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,135,0.0,0.7994067303836345,0.590155613720417,1.0,0.023773486888967455,nan,,1.0,1.0,10499,599,0,152,5.35870853227757,nan,6.6342291831970215,nan,7.6,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,136,0.0,0.7993742297589779,0.5902894629538059,1.0,0.023238305915147067,nan,,1.0,1.0,10586,686,0,262,5.321983739508981,nan,6.632834704025932,nan,11.391304347826088,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,137,0.0,0.7993782280385494,0.5908892510831356,1.0,0.02324236187618226,nan,,1.0,1.0,10697,797,0,194,5.3031242404598125,nan,6.6535393466120185,nan,8.434782608695652,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,138,0.0,0.7994092293083668,0.5914322093129158,1.0,0.023563573672436177,nan,,1.0,1.0,10397,497,0,154,5.269926980500846,nan,6.656115078926087,nan,7.7,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,139,0.0,0.7994149793684483,0.5918152530491352,1.0,0.023366290968842806,nan,,1.0,1.0,10696,796,0,294,5.236573319394334,nan,6.658228715260823,nan,10.88888888888889,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,140,0.0,0.7994852304458618,0.5924867661297322,1.0,0.02312605507671833,nan,,1.0,1.0,10475,575,0,124,5.206579633005507,nan,6.664373556772868,nan,6.888888888888889,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,141,0.0,0.7993052288889885,0.5929000388085842,1.0,0.02319792645983398,nan,,1.0,1.0,10275,375,0,212,5.192750864781427,nan,6.691132046959617,nan,9.636363636363637,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,142,0.0,0.7994664813578128,0.5933407604694366,1.0,0.0232663544267416,nan,,1.0,1.0,10320,420,0,130,5.154953863298167,nan,6.686859422259861,nan,7.222222222222222,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,143,0.0,0.7995094795525074,0.5937922978401184,1.0,0.02323693979997188,nan,,1.0,1.0,10461,561,0,124,5.125017369994272,nan,6.692494895723131,nan,6.888888888888889,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,144,0.0,0.7994289799034595,0.5945565649867057,1.0,0.023044133433140813,nan,,1.0,1.0,10620,720,0,108,5.110241871545135,nan,6.717836962805854,nan,6.0,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,145,0.0,0.7993894778192043,0.5949833665788173,1.0,0.023000012221746146,nan,,1.0,1.0,10475,575,0,244,5.079895067707772,nan,6.722611924012502,nan,10.166666666666666,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,146,0.0,0.7994542294740676,0.5954447247087955,1.0,0.02290079661644995,nan,,1.0,1.0,10383,483,0,210,5.039353650055537,nan,6.713568644090132,nan,9.545454545454545,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,147,0.0,0.7995144785940647,0.5956178526580334,1.0,0.022727845096960665,nan,,1.0,1.0,10726,826,0,260,5.023604817015851,nan,6.737353911766639,nan,10.0,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,148,0.0,0.7994479785859585,0.5964202265441417,1.0,0.022539111711084844,nan,,1.0,1.0,10654,754,0,116,4.989023484140883,nan,6.735731049587852,nan,6.105263157894737,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,149,0.0,0.7994747297465801,0.5968231329321861,1.0,0.02278747412841767,nan,,1.0,1.0,10482,582,0,152,4.974174443070195,nan,6.760604000091552,nan,7.6,0.0
