algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,nsr_honest,nsr_attacker,noise_norm_honest,noise_norm_attacker,balance_threshold_honest,balance_threshold_attacker,sigma_dp_honest,sigma_dp_attacker,balance_kept_honest,balance_kept_attacker,n_dp_norm_honest,n_dp_norm_attacker,eps_n_honest,eps_n_attacker,sigma_n_honest,sigma_n_attacker,balance_local_norm_honest,balance_local_norm_attacker,trust_honest,trust_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,84,5.9231281547626216,0.7953329810500145,0.5820630463957787,1.0,1.1299238545554025,nan,1000.0,1.0,1.0,50370,470,0,30,5415.805912177645,0.0,144.8347887311663,0.0,7.621998946237946,nan,0.6409151227983731,0.0,4.285714285714286,0.0,144.8347887311663,0.0,4.120386014215211,0.0,0.6409151227983731,0.0,6.716439315250942,nan,0.5526413108621325,0.0,4.120386014215211,1.1444827157581252,0.5526413108621325,0.6409151227983731,5.06921760559082,189.5532069262176
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,85,6.084432719783387,0.7955644783377648,0.5818376258015633,1.0,1.2076073288917542,nan,1000.0,1.0,1.0,50437,537,0,42,5541.220884222166,0.0,152.96415328979492,0.0,7.880723546107724,nan,0.6781008612510069,0.0,5.25,0.0,152.96415328979492,0.0,4.153073206311004,0.0,0.6781008612510069,0.0,6.990876019001007,nan,0.4426165074110031,0.0,4.153073206311004,1.143875337527779,0.4426165074110031,0.6781008612510069,6.1185661315917965,221.64883536888664
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,86,6.084432719783387,0.7954959800839424,0.5819738399982453,1.0,1.3372483551502228,nan,1000.0,1.0,1.0,50018,118,0,20,5315.686497015395,0.0,139.60343017578126,0.0,7.931012348811893,nan,0.6189899914177929,0.0,4.0,0.0,139.60343017578126,0.0,4.17991564618887,0.0,0.6189899914177929,0.0,7.082546424865723,nan,0.6293769419193268,0.0,4.17991564618887,1.1541456122601221,0.6293769419193268,0.6189899914177929,3.4900857543945314,132.89216242538484
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,87,6.084432719783387,0.795807980298996,0.582358731329441,1.0,0.9673840453227361,nan,1000.0,1.0,1.0,50166,266,0,24,5817.328424884791,0.0,144.5728963216146,0.0,7.250419070315584,nan,0.6420496058676116,0.0,4.0,0.0,144.5728963216146,0.0,4.206066908321565,0.0,0.6420496058676116,0.0,6.518072843551636,nan,0.5118285392721494,0.0,4.206066908321565,1.154422957528244,0.5118285392721494,0.6420496058676116,4.337186889648438,174.51985274654376
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,88,6.084432719783387,0.7959444791078567,0.5817343276739121,1.0,0.505199858546257,nan,1000.0,1.0,1.0,50104,204,0,16,5881.532891558776,0.0,161.66142883300782,0.0,7.9384913610347185,nan,0.7165689818995737,0.0,3.2,0.0,161.66142883300782,0.0,4.218979044986735,0.0,0.7165689818995737,0.0,7.184381294250488,nan,0.2724240519106388,0.0,4.218979044986735,1.1555410306273648,0.2724240519106388,0.7165689818995737,4.041535720825196,147.0383222889694
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,89,6.084432719783387,0.7957774811983108,0.5822745075821877,1.0,1.2955235209729936,nan,1000.0,1.0,1.0,50356,456,0,58,5589.508023189029,0.0,144.78023613823785,0.0,7.927997450222256,nan,0.6415312231235791,0.0,6.444444444444445,0.0,144.78023613823785,0.0,4.273161610931182,0.0,0.6415312231235791,0.0,7.222876601748997,nan,0.4729834687378671,0.0,4.273161610931182,1.149984464964522,0.4729834687378671,0.6415312231235791,6.515110626220703,251.5278610435063
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,90,6.084432719783387,0.7960699799656868,0.5821614745259285,1.0,1.1311329592551504,nan,1000.0,1.0,1.0,50437,537,0,166,5352.2862813441225,0.0,144.67037636893136,0.0,7.3014875266257135,nan,0.6412104832608593,0.0,11.857142857142858,0.0,144.67037636893136,0.0,4.340804134833736,0.0,0.6412104832608593,0.0,6.6965842587607245,nan,0.47733758496386663,0.0,4.340804134833736,1.1472734275933867,0.47733758496386663,0.6412104832608593,10.126926345825195,374.6600396940885
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,91,6.084432719783387,0.7961859795451164,0.5820613169670105,1.0,1.3891838192939758,nan,1000.0,1.0,1.0,50217,317,0,32,5602.064653755093,0.0,137.0661882672991,0.0,7.256263138751701,nan,0.6062732322407517,0.0,4.571428571428571,0.0,137.0661882672991,0.0,4.386742402398378,0.0,0.6062732322407517,0.0,6.69962215423584,nan,0.6365634969302586,0.0,4.386742402398378,1.1486802736411903,0.6365634969302586,0.6062732322407517,4.797316589355469,196.07226288142826
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,92,6.084432719783387,0.796004978120327,0.582460974752903,1.0,1.2611078105189584,nan,1000.0,1.0,1.0,50559,659,0,76,5395.17483176929,0.0,141.4264776056463,0.0,7.321496367076619,nan,0.6269136422650369,0.0,6.909090909090909,0.0,141.4264776056463,0.0,4.447546247066944,0.0,0.6269136422650369,0.0,6.805067452517423,nan,0.5153644355860624,0.0,4.447546247066944,1.154881898491282,0.5153644355860624,0.6269136422650369,7.7784562683105465,296.73461574731095
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,93,6.084432719783387,0.7963694795966149,0.5822245466709137,1.0,1.453761268745769,nan,1000.0,1.0,1.0,50319,419,0,96,5354.151190042306,0.0,139.2066414572976,0.0,7.747542325744379,nan,0.6165425393120074,0.0,8.727272727272727,0.0,139.2066414572976,0.0,4.498853399639414,0.0,0.6165425393120074,0.0,7.249229301105846,nan,0.5298671668226068,0.0,4.498853399639414,1.1601657172348345,0.5298671668226068,0.6165425393120074,7.656365280151367,294.47831545232685
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,94,6.084432719783387,0.7963019794225693,0.5824482101202011,1.0,0.9559254613187578,nan,1000.0,1.0,1.0,50357,457,0,50,5209.331887347795,0.0,142.6465589735243,0.0,7.153219612234235,nan,0.6321183217619164,0.0,5.555555555555555,0.0,142.6465589735243,0.0,4.558074584751562,0.0,0.6321183217619164,0.0,6.737902694278294,nan,0.4803083191315333,0.0,4.558074584751562,1.1191484314367062,0.4803083191315333,0.6321183217619164,6.419095153808594,234.41993493065078
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,95,6.084432719783387,0.7962449789047241,0.5827392187714576,1.0,0.8283010910857808,nan,1000.0,1.0,1.0,50402,502,0,88,5459.158486232667,0.0,148.3390489058061,0.0,7.25053867490584,nan,0.6578273144035366,0.0,8.0,0.0,148.3390489058061,0.0,4.599243686605244,0.0,0.6578273144035366,0.0,6.875253980809992,nan,0.3676061508330432,0.0,4.599243686605244,1.1110781392129336,0.3676061508330432,0.6578273144035366,8.158647689819336,300.25371674279677
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,96,6.084432719783387,0.7963594794273376,0.5830462339520455,1.0,1.0751253409045083,nan,1000.0,1.0,1.0,50264,364,0,34,5085.927707741931,0.0,137.29401070731026,0.0,6.92886548150885,nan,0.608237075212169,0.0,4.857142857142857,0.0,137.29401070731026,0.0,4.636615184202881,0.0,0.608237075212169,0.0,6.614178316933768,nan,0.5254718405859811,0.0,4.636615184202881,1.1028601525775432,0.5254718405859811,0.608237075212169,4.8052903747558595,178.0074697709676
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,97,6.103037144165884,0.7964584809541703,0.5828792583942414,1.0,1.0176384173906767,nan,1000.0,1.0,1.0,50630,730,0,110,5048.764285574105,0.0,142.65145169771634,0.0,7.197006362163128,nan,0.6324411843922984,0.0,8.461538461538462,0.0,142.65145169771634,0.0,4.681744074818888,0.0,0.6324411843922984,0.0,6.916095036726731,nan,0.46710425873215383,0.0,4.681744074818888,1.1018480483643736,0.46710425873215383,0.6324411843922984,9.272344360351562,328.16967856231685
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,98,6.2110770024758635,0.7966709780693054,0.5830711349844933,1.0,0.9381376326084137,nan,1000.0,1.0,1.0,50077,177,0,18,5601.906386047019,0.0,141.1087860107422,0.0,7.2514994012227705,nan,0.6256569212153156,0.0,3.6,0.0,141.1087860107422,0.0,4.702204234345472,0.0,0.6256569212153156,0.0,7.0150727272033695,nan,0.49628144055604934,0.0,4.702204234345472,1.0978075016145987,0.49628144055604934,0.6256569212153156,3.527719650268555,140.04765965117548
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,99,6.2110770024758635,0.7968424782156944,0.5834117642045021,1.0,1.0974242985248566,nan,1000.0,1.0,1.0,50356,456,0,32,5657.294353419198,0.0,139.1832447052002,0.0,7.007811936386246,nan,0.616633719533737,0.0,4.0,0.0,139.1832447052002,0.0,4.731487718120583,0.0,0.616633719533737,0.0,6.824676930904388,nan,0.4768645819276571,0.0,4.731487718120583,1.104054352639271,0.4768645819276571,0.616633719533737,5.567329788208008,226.2917741367679
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,100,6.2110770024758635,0.7968334800004959,0.5834024867415428,1.0,1.3821308501064777,nan,1000.0,1.0,1.0,50173,273,0,52,5417.633790427058,0.0,136.1700325012207,0.0,7.034587102985052,nan,0.6031979401226968,0.0,6.5,0.0,136.1700325012207,0.0,4.777694220656773,0.0,0.6031979401226968,0.0,6.896576642990112,nan,0.5411968007683754,0.0,4.777694220656773,1.0920133266746512,0.5411968007683754,0.6031979401226968,5.446801300048828,216.7053516170823
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,101,6.337778966939943,0.7969864803552628,0.5838201162219048,1.0,1.2333103981282976,nan,1000.0,1.0,1.0,50275,375,0,58,5267.933414468518,0.0,135.22637600368924,0.0,6.87943381618803,nan,0.6008083585747869,0.0,6.444444444444445,0.0,135.22637600368924,0.0,4.822026332908509,0.0,0.6008083585747869,0.0,6.789580610063341,nan,0.5263469682799445,0.0,4.822026332908509,1.085845020564375,0.5263469682799445,0.6008083585747869,6.085186920166016,237.05700365108328
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,102,6.359372323483618,0.7966999781131744,0.5843520399928093,1.0,1.2003610759973526,nan,1000.0,1.0,1.0,50354,454,0,70,5178.650668835808,0.0,140.75372619628905,0.0,7.421003179230662,nan,0.6232065343123709,0.0,7.0,0.0,140.75372619628905,0.0,4.846856131170134,0.0,0.6232065343123709,0.0,7.373066759109497,nan,0.5111213564872742,0.0,4.846856131170134,1.0948095705739491,0.5111213564872742,0.6232065343123709,7.037686309814453,258.9325334417904
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,103,6.359372323483618,0.7968584775924683,0.5845302215218544,1.0,1.2628382717569668,nan,1000.0,1.0,1.0,50599,699,0,90,4975.676469017947,0.0,136.61100260416666,0.0,7.00022642100803,nan,0.6045218269363201,0.0,7.5,0.0,136.61100260416666,0.0,4.9186628139155335,0.0,0.6045218269363201,0.0,7.0015296538670855,nan,0.6173407857616743,0.0,4.9186628139155335,1.0330144783949806,0.6173407857616743,0.6045218269363201,8.19666015625,298.5405881410768
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,104,6.359372323483618,0.7967639800906181,0.5850696894526481,1.0,0.7965829380684428,nan,1000.0,1.0,1.0,50491,591,0,48,5664.1014121568005,0.0,141.67332967122397,0.0,6.723589085490971,nan,0.6281871075209607,0.0,5.333333333333333,0.0,141.67332967122397,0.0,4.958953628808368,0.0,0.6281871075209607,0.0,6.769822862413195,nan,0.37260352282060516,0.0,4.958953628808368,1.0185769856507771,0.37260352282060516,0.6281871075209607,6.3752998352050785,254.8845635470561
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,105,6.359372323483618,0.7969634795188903,0.5848258966207505,1.0,1.295201152563095,nan,1000.0,1.0,1.0,50079,179,0,10,5420.335419543611,0.0,135.43698501586914,0.0,7.453470416826049,nan,0.6002290721471661,0.0,2.5,0.0,135.43698501586914,0.0,4.967347479228116,0.0,0.6002290721471661,0.0,7.554921746253967,nan,0.5107627734541893,0.0,4.967347479228116,1.026419701540701,0.5107627734541893,0.6002290721471661,2.7087397003173828,108.40670839087223
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,106,6.689285509466069,0.796933978497982,0.5852709126472473,1.0,1.1878191212502618,nan,1000.0,1.0,1.0,50440,540,0,100,5394.453972228455,0.0,139.23798497517905,0.0,7.077674132050048,nan,0.6170367050161101,0.0,8.333333333333334,0.0,139.23798497517905,0.0,5.004420350753436,0.0,0.6170367050161101,0.0,7.221996903419495,nan,0.41922127082943916,0.0,5.004420350753436,1.0322597079011713,0.41922127082943916,0.6170367050161101,8.354279098510743,323.6672383337073
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,107,6.689285509466069,0.797102479338646,0.5854217660427093,1.0,1.8536251133138484,nan,1000.0,1.0,1.0,50346,446,0,98,5463.315369186997,0.0,135.5113095370206,0.0,7.433328950312012,nan,0.6002290721471661,0.0,8.909090909090908,0.0,135.5113095370206,0.0,5.042703337609924,0.0,0.6002290721471661,0.0,7.635638930580833,nan,0.5987648936835203,0.0,5.042703337609924,1.0370322616166254,0.5987648936835203,0.6002290721471661,7.453122024536133,300.48234530528487
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,108,6.732588114401012,0.79699598133564,0.5862060427665711,1.0,1.6043684887034553,nan,1000.0,1.0,1.0,50431,531,0,18,5793.260469508123,0.0,136.48468671526228,0.0,7.065080557355246,nan,0.6052165621384367,0.0,2.5714285714285716,0.0,136.48468671526228,0.0,5.061539282137279,0.0,0.6052165621384367,0.0,7.305912154061454,nan,0.5208864893232074,0.0,5.061539282137279,1.0426230822843379,0.5208864893232074,0.6052165621384367,4.7769640350341795,202.76411643278428
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,109,6.732588114401012,0.7972244814038276,0.5862401530146599,1.0,1.0544512336452803,nan,1000.0,1.0,1.0,50568,668,0,170,5338.825480509744,0.0,137.03211364746093,0.0,6.831990938671267,nan,0.6059206327104261,0.0,11.333333333333334,0.0,137.03211364746093,0.0,5.121201313973413,0.0,0.6059206327104261,0.0,7.112133598327636,nan,0.43876499036947886,0.0,5.121201313973413,1.0228455576355375,0.43876499036947886,0.6059206327104261,10.27740852355957,400.41191103823076
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,110,6.732588114401012,0.7969499784708023,0.5867835783958435,1.0,1.2966152727603912,nan,1000.0,1.0,1.0,50644,744,0,104,5421.590983658628,0.0,135.67085852989783,0.0,6.9159224297527695,nan,0.6013858065002807,0.0,8.0,0.0,135.67085852989783,0.0,5.165642716128933,0.0,0.6013858065002807,0.0,7.247663718003493,nan,0.45377994500673735,0.0,5.165642716128933,1.0192649715516615,0.45377994500673735,0.6013858065002807,8.81860580444336,352.40341393781085
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,111,6.732588114401012,0.7968929806351661,0.5875836443901062,1.0,1.2781412137879267,nan,1000.0,1.0,1.0,50332,432,0,56,5369.882101174164,0.0,135.6196085611979,0.0,6.708094999538227,nan,0.6016944356254572,0.0,6.222222222222222,0.0,135.6196085611979,0.0,5.202120432398452,0.0,0.6016944356254572,0.0,7.0768896208869085,nan,0.47212226192156476,0.0,5.202120432398452,1.004548975045558,0.47212226192156476,0.6016944356254572,6.102882385253906,241.64469455283736
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,112,6.732588114401012,0.7974589782953262,0.5871489059925079,1.0,1.4097599238157272,nan,1000.0,1.0,1.0,50122,222,0,8,5230.55792906609,0.0,135.1844711303711,0.0,6.460841192350594,nan,0.6002290721471661,0.0,2.0,0.0,135.1844711303711,0.0,5.210514282818201,0.0,0.6002290721471661,0.0,6.8616344928741455,nan,0.5712844282388687,0.0,5.210514282818201,1.0117810217183651,0.5712844282388687,0.6002290721471661,2.7036894226074217,104.6111585813218
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,113,6.732588114401012,0.7972149780392647,0.5880509859323502,1.0,1.4939323514699936,nan,1000.0,1.0,1.0,50152,252,0,72,5363.6710507346215,0.0,136.3864457872179,0.0,7.498287502198263,nan,0.6033062129787937,0.0,8.0,0.0,136.3864457872179,0.0,5.244648853964029,0.0,0.6033062129787937,0.0,8.016704930199516,nan,0.4800456903047032,0.0,5.244648853964029,1.0048129632616518,0.4800456903047032,0.6033062129787937,6.137390060424805,241.365197283058
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,114,6.732588114401012,0.7970289808511734,0.5885222613811493,1.0,1.3760214061899618,nan,1000.0,1.0,1.0,50578,678,0,88,5437.623829574127,0.0,136.99929532137784,0.0,6.813295582077464,nan,0.6073059675583337,0.0,8.0,0.0,136.99929532137784,0.0,5.2708888260088145,0.0,0.6073059675583337,0.0,7.333078557794744,nan,0.45776544545184483,0.0,5.2708888260088145,1.0106801262350051,0.45776544545184483,0.6073059675583337,7.534961242675781,299.069310626577
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,115,6.732588114401012,0.797359978556633,0.5888638830184937,1.0,1.4454299688339234,nan,1000.0,1.0,1.0,50467,567,0,64,5294.78639414051,0.0,137.2921936035156,0.0,6.73641457713061,nan,0.60730809068463,0.0,6.4,0.0,137.2921936035156,0.0,5.297279394095608,0.0,0.60730809068463,0.0,7.298829364776611,nan,0.5351530984044075,0.0,5.297279394095608,1.0126853305039296,0.5351530984044075,0.60730809068463,6.864609680175781,264.7393197070255
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,116,6.779064844471024,0.7973544803261757,0.5889485657215119,1.0,1.6504370329471736,nan,1000.0,1.0,1.0,50447,547,0,136,5340.113964821629,0.0,135.52952223557693,0.0,7.188475872633065,nan,0.6002290721471661,0.0,10.461538461538462,0.0,135.52952223557693,0.0,5.335482978491038,0.0,0.6002290721471661,0.0,7.840730373676006,nan,0.5111911938740656,0.0,5.335482978491038,1.0119250452441741,0.5111911938740656,0.6002290721471661,8.8094189453125,347.107407713406
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,117,6.779064844471024,0.7974359828233719,0.5895408338308334,1.0,1.0065177083015442,nan,1000.0,1.0,1.0,50319,419,0,24,5481.86947150751,0.0,135.5084010532924,0.0,6.138082758299346,nan,0.6002290721471661,0.0,3.4285714285714284,0.0,135.5084010532924,0.0,5.3758587252584356,0.0,0.6002290721471661,0.0,6.739811284201486,nan,0.4742638511317117,0.0,5.3758587252584356,0.9705130033652317,0.4742638511317117,0.6002290721471661,4.742794036865234,191.86543150276285
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,118,7.198757365458429,0.797386477291584,0.5899987071752548,1.0,1.2068924701639585,nan,1000.0,1.0,1.0,50646,746,0,128,5427.168019449191,0.0,135.2816390991211,0.0,6.6948820158940725,nan,0.6002290721471661,0.0,9.142857142857142,0.0,135.2816390991211,0.0,5.425472367249064,0.0,0.6002290721471661,0.0,7.400366374424526,nan,0.418097411947591,0.0,5.425472367249064,0.9523310615773017,0.418097411947591,0.6002290721471661,9.469714736938476,379.90176136144333
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,119,7.198757365458429,0.7972769802808761,0.5902507704496384,1.0,0.8398135203335967,nan,1000.0,1.0,1.0,50592,692,0,140,5640.741240519776,0.0,135.8095256260463,0.0,6.200587637622343,nan,0.6010384951323157,0.0,10.0,0.0,135.8095256260463,0.0,5.462490000509511,0.0,0.6010384951323157,0.0,6.899830784116473,nan,0.37075062096118927,0.0,5.462490000509511,0.9499902451476775,0.37075062096118927,0.6010384951323157,9.506666793823243,394.8518868363844
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,120,7.198757365458429,0.7973249810934067,0.5909414348006249,1.0,1.6320419724170978,nan,1000.0,1.0,1.0,50547,647,0,122,5591.974965510214,0.0,135.30789184570312,0.0,7.057924896555269,nan,0.600594347329647,0.0,9.384615384615385,0.0,135.30789184570312,0.0,5.491136637893643,0.0,0.600594347329647,0.0,7.9063842846797066,nan,0.5128654161324868,0.0,5.491136637893643,0.9629207372421044,0.5128654161324868,0.600594347329647,8.795012969970703,363.4783727581639
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,121,7.198757365458429,0.7975504791736603,0.5913156005740166,1.0,1.6477466940879821,nan,1000.0,1.0,1.0,50391,491,0,66,5560.696256376488,0.0,136.5469757080078,0.0,7.154937034253012,nan,0.6057164119280396,0.0,6.6,0.0,136.5469757080078,0.0,5.510818625371967,0.0,0.6057164119280396,0.0,8.068670845031738,nan,0.42770216017961504,0.0,5.510818625371967,0.9718061628353806,0.42770216017961504,0.6057164119280396,6.827348785400391,278.0348128188244
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,122,7.198757365458429,0.7972499784827233,0.5922068974375725,1.0,1.2481745928525925,nan,1000.0,1.0,1.0,50421,521,0,62,5659.875452626699,0.0,135.38396301269532,0.0,6.594802355556501,nan,0.6002290721471661,0.0,6.2,0.0,135.38396301269532,0.0,5.535859402576884,0.0,0.6002290721471661,0.0,7.486748838424683,nan,0.4268646016716957,0.0,5.535859402576884,0.97172282791341,0.4268646016716957,0.6002290721471661,6.769198150634765,282.993772631335
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,123,7.198757365458429,0.7972024807333946,0.5925606891512871,1.0,1.513274113337199,nan,1000.0,1.0,1.0,50213,313,0,26,5921.310774535338,0.0,135.42197926839194,0.0,6.798923838109474,nan,0.6002290721471661,0.0,4.333333333333333,0.0,135.42197926839194,0.0,5.548450178206507,0.0,0.6002290721471661,0.0,7.770106156667073,nan,0.46718893200159073,0.0,5.548450178206507,0.9763187936073285,0.46718893200159073,0.6002290721471661,4.062659378051758,177.63932323606016
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,124,7.198757365458429,0.797419481575489,0.5927012357115745,1.0,1.0753019068922316,nan,1000.0,1.0,1.0,50282,382,0,30,5089.655918930337,0.0,135.3686022077288,0.0,6.6212728960160705,nan,0.6002290721471661,0.0,4.285714285714286,0.0,135.3686022077288,0.0,5.57048157516205,0.0,0.6002290721471661,0.0,7.617694650377546,nan,0.38641027893338886,0.0,5.57048157516205,0.9684612044496126,0.38641027893338886,0.6002290721471661,4.737901077270508,178.1379571625618
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,125,7.198757365458429,0.7973259779810905,0.5933642315864563,1.0,1.315970593690872,nan,1000.0,1.0,1.0,50513,613,0,48,5431.598668923039,0.0,135.3671112060547,0.0,6.096763704214562,nan,0.6002290721471661,0.0,4.8,0.0,135.3671112060547,0.0,5.592695443664663,0.0,0.6002290721471661,0.0,7.061171054840088,nan,0.4797175288200378,0.0,5.592695443664663,0.9741600566799115,0.4797175288200378,0.6002290721471661,6.7683555603027346,271.579933446152
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,126,7.198757365458429,0.7973464784026146,0.5936884659528733,1.0,1.5682223524366106,nan,1000.0,1.0,1.0,50222,322,0,36,5729.612762174934,0.0,135.86009434291296,0.0,6.334514267944436,nan,0.601255245903932,0.0,5.142857142857143,0.0,135.86009434291296,0.0,5.607126201239691,0.0,0.601255245903932,0.0,7.385603427886963,nan,0.493281683751515,0.0,5.607126201239691,0.9793090892676657,0.493281683751515,0.601255245903932,4.755103302001953,200.53644667612264
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,127,7.198757365458429,0.7971389785408973,0.594794288277626,1.0,1.2683564844456585,nan,1000.0,1.0,1.0,50497,597,0,74,5651.116632216793,0.0,135.25828829678622,0.0,6.956609936992314,nan,0.6002290721471661,0.0,6.7272727272727275,0.0,135.25828829678622,0.0,5.653728885067283,0.0,0.6002290721471661,0.0,8.165177215229381,nan,0.35979706794023514,0.0,5.653728885067283,0.943939888658105,0.35979706794023514,0.6002290721471661,7.439205856323242,310.81141477192364
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,128,7.198757365458429,0.797438479065895,0.5946641290187835,1.0,1.0491024017333985,nan,1000.0,1.0,1.0,50345,445,0,70,6042.356629660055,0.0,135.27444763183593,0.0,5.805444610504764,nan,0.6002290721471661,0.0,7.0,0.0,135.27444763183593,0.0,5.683786596366183,0.0,0.6002290721471661,0.0,6.859599256515503,nan,0.5575101613998413,0.0,5.683786596366183,0.9319584831718903,0.5575101613998413,0.6002290721471661,6.763722381591797,302.11783148300276
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,129,7.198757365458429,0.7971024775505066,0.5957746747136116,1.0,0.9849042784083973,nan,1000.0,1.0,1.0,50439,539,0,82,5684.189593563733,0.0,135.24953668767756,0.0,6.0102614117401165,nan,0.6002290721471661,0.0,7.454545454545454,0.0,135.24953668767756,0.0,5.709805928462799,0.0,0.6002290721471661,0.0,7.149108973416415,nan,0.4128961048342965,0.0,5.709805928462799,0.9380985755793071,0.4128961048342965,0.6002290721471661,7.438724517822266,312.63042764600533
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,130,7.443706531755239,0.7976729810237885,0.5956951496005058,1.0,1.750468220975664,nan,1000.0,1.0,1.0,50323,423,0,54,5545.152916911576,0.0,135.50689866807727,0.0,7.361862600450596,nan,0.6002290721471661,0.0,6.0,0.0,135.50689866807727,0.0,5.72803265869376,0.0,0.6002290721471661,0.0,8.815390586853027,nan,0.5319549143314362,0.0,5.72803265869376,0.9514243550757557,0.5319549143314362,0.6002290721471661,6.097810440063476,249.53188126102089
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,131,7.443706531755239,0.7974994784593582,0.5962584862112998,1.0,2.1328804731369018,nan,1000.0,1.0,1.0,50106,206,0,18,6080.446930760789,0.0,135.4776397705078,0.0,6.89593339011694,nan,0.6002290721471661,0.0,3.6,0.0,135.4776397705078,0.0,5.745923425949439,0.0,0.6002290721471661,0.0,8.312701892852782,nan,0.560815405845642,0.0,5.745923425949439,0.9432541111207003,0.560815405845642,0.6002290721471661,3.3869409942626953,152.0111732690197
