algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,balance_threshold_honest,balance_threshold_attacker,balance_kept_honest,balance_kept_attacker,balance_local_norm_honest,balance_local_norm_attacker
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,94,0.0,0.8870404776930809,0.3781911364197731,1.0,0.017158007682301104,nan,,1.0,1.0,50357,457,0,50,6.838785163851824,nan,5.555555555555555,0.0,6.441724353366428,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,95,0.0,0.8870789781212807,0.37820134609937667,1.0,0.01705416724085808,nan,,1.0,1.0,50402,502,0,88,6.809166263268896,nan,8.0,0.0,6.456726811148903,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,96,0.0,0.8870314785838127,0.3784144204854965,1.0,0.01685069871135056,nan,,1.0,1.0,50264,364,0,34,6.787641210129378,nan,4.857142857142857,0.0,6.479368005480085,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,97,0.0,0.8869954785704612,0.378427741676569,1.0,0.01676924495957792,nan,,1.0,1.0,50630,730,0,110,6.742790497936884,nan,8.461538461538462,0.0,6.4796079855698805,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,98,0.0,0.8871379750967026,0.3785635852813721,1.0,0.016651238882914185,nan,,1.0,1.0,50077,177,0,18,6.684685941938258,nan,3.6,0.0,6.466739559173584,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,99,0.0,0.8870909783244133,0.37868952348828316,1.0,0.016448584087193012,nan,,1.0,1.0,50356,456,0,32,6.65565510887742,nan,4.0,0.0,6.4817230105400085,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,100,0.0,0.8871189776062965,0.3787560598552227,1.0,0.016247841399163007,nan,,1.0,1.0,50173,273,0,52,6.635649025573292,nan,6.5,0.0,6.505465269088745,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,101,0.0,0.8871394774317741,0.37882123365998266,1.0,0.016196171431802214,nan,,1.0,1.0,50275,375,0,58,6.591485676047057,nan,6.444444444444445,0.0,6.505393399132623,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,102,0.0,0.8871054762601852,0.37892925664782523,1.0,0.015975213893689215,nan,,1.0,1.0,50354,454,0,70,6.557667986525719,nan,7.0,0.0,6.5153083324432375,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,103,0.0,0.8871214783191681,0.3791145674884319,1.0,0.015871367640793322,nan,,1.0,1.0,50599,699,0,90,6.5219874254953965,nan,7.5,0.0,6.523201624552409,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,104,0.0,0.8871369761228561,0.3792193642258644,1.0,0.01560859869234264,nan,,1.0,1.0,50491,591,0,48,6.483489747183032,nan,5.333333333333333,0.0,6.528072516123454,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,105,0.0,0.8870764800906181,0.37945126548409464,1.0,0.015467789224348962,nan,,1.0,1.0,50079,179,0,10,6.508428010667357,nan,2.5,0.0,6.597016096115112,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,106,0.0,0.8871744775772095,0.3795706054568291,1.0,0.01540671030525118,nan,,1.0,1.0,50440,540,0,100,6.4274171374645555,nan,8.333333333333334,0.0,6.558480342229207,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,107,0.0,0.8871719762682915,0.3797010117769241,1.0,0.015344641907140612,nan,,1.0,1.0,50346,446,0,98,6.369282378473378,nan,8.909090909090908,0.0,6.5426326231523,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,108,0.0,0.8871099770069122,0.3799349735677242,1.0,0.0151629874156788,nan,,1.0,1.0,50431,531,0,18,6.33828510879095,nan,2.5714285714285716,0.0,6.554341997419085,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,109,0.0,0.8871389782428741,0.3800232779979706,1.0,0.015004289634525776,nan,,1.0,1.0,50568,668,0,170,6.291779730643069,nan,11.333333333333334,0.0,6.549771277109782,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,110,0.0,0.8871289786696434,0.3801984684169292,1.0,0.014960777810774744,nan,,1.0,1.0,50644,744,0,104,6.271500548908555,nan,8.0,0.0,6.572330364814172,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,111,0.0,0.8871029779314995,0.3803511345386505,1.0,0.014745334750041366,nan,,1.0,1.0,50332,432,0,56,6.233881578290518,nan,6.222222222222222,0.0,6.576605108049181,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,112,0.0,0.8871514791250229,0.3805782949924469,1.0,0.014708325346000493,nan,,1.0,1.0,50122,222,0,8,6.186966452220496,nan,2.0,0.0,6.5707701444625854,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,113,0.0,0.8871894770860672,0.38073975071310995,1.0,0.014555107932537795,nan,,1.0,1.0,50152,252,0,72,6.1604672709910755,nan,8.0,0.0,6.586390336354573,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,114,0.0,0.8871319764852523,0.38099415063858033,1.0,0.014376572091132403,nan,,1.0,1.0,50578,678,0,88,6.13874540755065,nan,8.0,0.0,6.607067281549627,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,115,0.0,0.8871199774742127,0.38116921722888947,1.0,0.014251715526916087,nan,,1.0,1.0,50467,567,0,64,6.1058919954044715,nan,6.4,0.0,6.615665245056152,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,116,0.0,0.8871549755334854,0.3813562922179699,1.0,0.01414447883144021,nan,,1.0,1.0,50447,547,0,136,6.060831637396997,nan,10.461538461538462,0.0,6.6107680614178,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,117,0.0,0.8871879780292511,0.38156127303838727,1.0,0.014149647220037878,nan,,1.0,1.0,50319,419,0,24,6.006129520202074,nan,3.4285714285714284,0.0,6.5949224063328336,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,118,0.0,0.8872174793481826,0.38178295493125913,1.0,0.013931602761149407,nan,,1.0,1.0,50646,746,0,128,5.987987652262257,nan,9.142857142857142,0.0,6.618981838226318,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,119,0.0,0.8871734756231308,0.3819230358302593,1.0,0.013777548572979867,nan,,1.0,1.0,50592,692,0,140,5.961779578007594,nan,10.0,0.0,6.634092228753226,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,120,0.0,0.8871319791674614,0.3820423884689808,1.0,0.013676644475199283,nan,,1.0,1.0,50547,647,0,122,5.928425232796436,nan,9.384615384615385,0.0,6.641103267669678,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,121,0.0,0.887112478017807,0.382339870929718,1.0,0.013601043652743101,nan,,1.0,1.0,50391,491,0,66,5.895702086683163,nan,6.6,0.0,6.648623085021972,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,122,0.0,0.8871584784984589,0.3825468744337559,1.0,0.013433112436905504,nan,,1.0,1.0,50421,521,0,62,5.900294665820675,nan,6.2,0.0,6.69830904006958,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,123,0.0,0.8871589773893356,0.38280657351017,1.0,0.013311019078828394,nan,,1.0,1.0,50213,313,0,26,5.8719070626134995,nan,4.333333333333333,0.0,6.710671027501424,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,124,0.0,0.8871929788589478,0.3829737004637718,1.0,0.013252824917435646,nan,,1.0,1.0,50282,382,0,30,5.789581371162661,nan,4.285714285714286,0.0,6.660843576703753,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,125,0.0,0.887198479771614,0.3832168681919575,1.0,0.013062910656444729,nan,,1.0,1.0,50513,613,0,48,5.764478398175781,nan,4.8,0.0,6.676323699951172,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,126,0.0,0.887216976583004,0.38346888512372973,1.0,0.012976256101392209,nan,,1.0,1.0,50222,322,0,36,5.726420854830096,nan,5.142857142857143,0.0,6.676608766828265,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,127,0.0,0.8872064766287804,0.3837260715663433,1.0,0.01284092123620212,nan,,1.0,1.0,50497,597,0,74,5.704056883340343,nan,6.7272727272727275,0.0,6.695018941705877,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,128,0.0,0.887148976624012,0.3839703278243542,1.0,0.012760613462887704,nan,,1.0,1.0,50345,445,0,70,5.675628417976182,nan,7.0,0.0,6.706210994720459,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,129,0.0,0.887142975628376,0.3842202852666378,1.0,0.012713395752944051,nan,,1.0,1.0,50439,539,0,82,5.6328044315862,nan,7.454545454545454,0.0,6.700129985809326,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,130,0.0,0.8871779796481133,0.3844411675632,1.0,0.012633439470082521,nan,,1.0,1.0,50323,423,0,54,5.588029944577727,nan,6.0,0.0,6.691331969367133,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,131,0.0,0.8871954768896103,0.38461342856287956,1.0,0.012494337288662791,nan,,1.0,1.0,50106,206,0,18,5.605854959311917,nan,3.6,0.0,6.757577037811279,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,132,0.0,0.8871514758467675,0.3848556822538376,1.0,0.012358581912703812,nan,,1.0,1.0,50461,561,0,158,5.5375936164061965,nan,11.285714285714286,0.0,6.719942024775913,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,133,0.0,0.8871529766917229,0.3851308396458626,1.0,0.012207041042856873,nan,,1.0,1.0,50411,511,0,84,5.516729433373383,nan,7.636363636363637,0.0,6.739402987740257,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,134,0.0,0.8871574771404266,0.3853132264316082,1.0,0.012152788881212472,nan,,1.0,1.0,50376,476,0,52,5.469841442885561,nan,5.777777777777778,0.0,6.7268195152282715,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,135,0.0,0.8871889767050744,0.3855834746360779,1.0,0.012027806621044874,nan,,1.0,1.0,50298,398,0,94,5.430179183180203,nan,8.545454545454545,0.0,6.722711823203347,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,136,0.0,0.8871889758110046,0.3858934719860554,1.0,0.011976733817718924,nan,,1.0,1.0,50250,350,0,16,5.43861950755698,nan,2.6666666666666665,0.0,6.778198877970378,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,137,0.0,0.8871989768743515,0.3861566865444183,1.0,0.011822097660042346,nan,,1.0,1.0,50490,590,0,62,5.377827577623536,nan,6.2,0.0,6.7472655296325685,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,138,0.0,0.8871984773874283,0.38635552987456323,1.0,0.011714339936152101,nan,,1.0,1.0,50462,562,0,42,5.348895138153079,nan,4.666666666666667,0.0,6.755854818556044,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,139,0.0,0.887201477587223,0.3865800519287586,1.0,0.011661757226102054,nan,,1.0,1.0,50499,599,0,94,5.3137701098294725,nan,7.833333333333333,0.0,6.756383339564006,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,140,0.0,0.8871899792551994,0.38682413175702096,1.0,0.011553481728769839,nan,,1.0,1.0,50498,598,0,32,5.283123976715141,nan,4.0,0.0,6.762349605560303,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,141,0.0,0.8872054758667945,0.3871277269721031,1.0,0.011402301737107337,nan,,1.0,1.0,50196,296,0,128,5.256498285746388,nan,10.666666666666666,0.0,6.773273944854736,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,142,0.0,0.887154477238655,0.38739189982414246,1.0,0.011373410210944712,nan,,1.0,1.0,50157,257,0,38,5.224366255377286,nan,5.428571428571429,0.0,6.776899201529367,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,143,0.0,0.8871909782290459,0.38764397546648977,1.0,0.011195119977928698,nan,,1.0,1.0,50399,499,0,70,5.200447696655451,nan,7.0,0.0,6.790995454788208,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,144,0.0,0.8872029754519463,0.3878835538029671,1.0,0.011155364392325283,nan,,1.0,1.0,50287,387,0,38,5.173003363102451,nan,5.428571428571429,0.0,6.800342151096889,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,145,0.0,0.8872129788994789,0.3881510291993618,1.0,0.01113417319022119,nan,,1.0,1.0,50424,524,0,90,5.144002495596414,nan,8.181818181818182,0.0,6.807450164448131,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,146,0.0,0.8871979781985283,0.3884052936732769,1.0,0.010998649797402322,nan,,1.0,1.0,50542,642,0,66,5.114483022980173,nan,6.0,0.0,6.813658107410777,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,147,0.0,0.8871484765410423,0.38873818293213847,1.0,0.010949625531211496,nan,,1.0,1.0,50690,790,0,152,5.074810090493528,nan,10.133333333333333,0.0,6.8060273170471195,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,148,0.0,0.8872154769301415,0.38894654422998426,1.0,0.010815429296344518,nan,,1.0,1.0,50634,734,0,50,5.027255873978129,nan,5.0,0.0,6.787348985671997,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,149,0.0,0.8872319772839546,0.38918619945645333,1.0,0.010699686673469842,nan,,1.0,1.0,50299,399,0,58,5.024233575157578,nan,6.444444444444445,0.0,6.828641414642334,nan
