algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,trust_honest,trust_attacker,noise_norm_honest,noise_norm_attacker,balance_local_norm_honest,balance_local_norm_attacker,balance_threshold_honest,balance_threshold_attacker,nsr_honest,nsr_attacker,sigma_dp_honest,sigma_dp_attacker,eps_n_honest,eps_n_attacker,sigma_n_honest,sigma_n_attacker,n_dp_norm_honest,n_dp_norm_attacker,balance_kept_honest,balance_kept_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,61,5.287116471985198,0.8846203098694484,0.3869004653890928,1.0,1.4586049485951662,214009385.9175,1000.0,1.0,1.0,492,0,29780,530,0.7757838815450668,0.0,150.72973155975342,0.0,6.613184362649918,241839694.19,8.748472680664259,319925748.5804671,6454.690405000869,0.0,0.6687337795895404,0.0,3.157022682046083,0.0,0.6687337795895404,0.0,150.72973155975342,0.0,9.875,150.76,3.157022682046083,1.0740016459592223,0.7757838815450668,0.6687337795895404,8.038919016520182,344.2501549333797
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,62,5.287116471985198,0.8846303113301595,0.38641726712385815,1.0,1.2612002864480019,1267985696.21,1000.0,1.0,1.0,712,0,29780,720,0.8210413306951523,0.0,144.81585884094238,0.0,6.384762823581696,1472294023.57,8.390176217015512,1934732212.0387652,6105.5350988782775,0.0,0.6419998376256236,0.0,3.230843063749607,0.0,0.6419998376256236,0.0,144.81585884094238,0.0,8.0,151.86,3.230843063749607,1.0751428424322578,0.8210413306951523,0.6419998376256236,7.723512471516927,325.62853860684146
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,63,5.287116471985198,0.8847613104184469,0.3859452986717224,1.0,1.3233080145559812,9189677411.8,1000.0,1.0,1.0,761,0,29780,829,0.7257010842624464,0.0,153.20030613949424,0.0,6.467982543142218,10412720733.64,8.443059615891784,13592371551.92518,6555.594769745852,0.0,0.6791201687174813,0.0,3.2888808821415894,0.0,0.6791201687174813,0.0,153.20030613949424,0.0,9.894736842105264,152.105,3.2888808821415894,1.0959014283737987,0.7257010842624464,0.6791201687174813,9.702686055501301,415.18766875057065
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,64,5.287116471985198,0.8847819773356119,0.3856270824869474,1.0,1.7146624988979764,53588794046.56,1000.0,1.0,1.0,1128,0,29780,1162,0.7533918188677894,0.0,149.29459042019315,0.0,7.0060844156477184,62125331425.76,9.084710366928133,80557214125.4695,6381.291248969501,0.0,0.6613790856668833,0.0,3.3590459235771988,0.0,0.6613790856668833,0.0,149.29459042019315,0.0,8.555555555555555,153.94,3.3590459235771988,1.0886687802089756,0.7533918188677894,0.6613790856668833,8.957675425211589,382.87747493817005
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,65,5.287116471985198,0.8848909769455592,0.3851386537154516,1.0,1.275051380458631,378829627044.48,1000.0,1.0,1.0,854,0,29780,914,0.7737116060758892,0.0,144.65599381296258,0.0,6.524459462416799,429455976499.84,8.403979043353905,553170580235.4453,6416.738344210324,0.0,0.6420421707048881,0.0,3.413005149679947,0.0,0.6420421707048881,0.0,144.65599381296258,0.0,9.473684210526315,152.57,3.413005149679947,1.1236702158224383,0.7737116060758892,0.6420421707048881,9.161546274820964,406.39342846665386
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,66,5.402136635454549,0.8849449779589971,0.38480811029672624,1.0,1.5038555562496185,2186836726453.76,1000.0,1.0,1.0,674,0,29780,692,0.7899123728275299,0.0,142.47874546051025,0.0,6.6334840059280396,2535552636121.6,8.487637314214256,3244275730109.2183,6141.128239674827,0.0,0.6315515356874742,0.0,3.4635431704335344,0.0,0.6315515356874742,0.0,142.47874546051025,0.0,8.625,151.67,3.4635431704335344,1.1602549714464245,0.7899123728275299,0.6315515356874742,7.598866424560547,327.5268394493241
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,67,5.402136635454549,0.8849566437800725,0.38460584382216134,1.0,1.3717797994613647,15543449840435.2,1000.0,1.0,1.0,674,0,29780,776,0.7952421694993973,0.0,143.51013870239257,0.0,6.663507032394409,17617094663639.04,8.46940090387134,22391547985535.316,6521.8097093862325,0.0,0.6363258594502454,0.0,3.5671750957094432,0.0,0.6363258594502454,0.0,143.51013870239257,0.0,11.1,151.67,3.5671750957094432,1.1383640814496057,0.7952421694993973,0.6363258594502454,9.567342580159504,434.78731395908216
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,68,5.481740226707384,0.8849843116601308,0.38440189470847447,1.0,1.5855071544647217,89780036345733.12,1000.0,1.0,1.0,918,0,29780,1018,0.7663329612641108,0.0,143.25650315057663,0.0,6.955072743552072,104096555215544.31,8.781247352630817,131428905722363.64,6453.203051493528,0.0,0.6351060409922583,0.0,3.6546046349275163,0.0,0.6351060409922583,0.0,143.25650315057663,0.0,10.476190476190476,152.89,3.6546046349275163,1.1339238091948642,0.7663329612641108,0.6351060409922583,10.027955220540365,451.72421360454695
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,69,5.481740226707384,0.885112645427386,0.3838897481560707,1.0,0.9346370895703634,637284972169134.1,1000.0,1.0,1.0,437,0,29780,345,0.785922626654307,0.0,140.68840874565973,0.0,6.335349082946777,722062242760949.8,7.94565652262118,905594702646350.8,6384.111018089444,0.0,0.6232059998070096,0.0,3.688133268709372,0.0,0.6232059998070096,0.0,140.68840874565973,0.0,3.111111111111111,150.485,3.688133268709372,1.1277059960424984,0.785922626654307,0.6232059998070096,4.220652262369792,191.5233305426833
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,70,5.481740226707384,0.8851576433579127,0.3836551309625308,1.0,1.7060064524412155,3680350270267064.5,1000.0,1.0,1.0,267,0,29780,185,0.7492451295256615,0.0,140.92921447753906,0.0,6.709745824337006,4269766608589291.5,8.35930188778636,5319466490388913.0,6395.123711385082,0.0,0.6233397251512202,0.0,3.72213170269079,0.0,0.6233397251512202,0.0,140.92921447753906,0.0,4.75,149.635,3.72213170269079,1.132137639839447,0.7492451295256615,0.6233397251512202,3.758112386067708,170.53663230360218
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,71,5.6233973385267415,0.885214642683665,0.3834417246778806,1.0,1.476902362704277,2.6483393328376708e+16,1000.0,1.0,1.0,401,0,29780,339,0.7687134623527527,0.0,138.12254180908204,0.0,6.699713182449341,2.9997177451776572e+16,8.291342494328633,3.712351041644199e+16,6041.640171288347,0.0,0.6131149156964911,0.0,3.761137563741564,0.0,0.6131149156964911,0.0,138.12254180908204,0.0,5.8,150.305,3.761137563741564,1.14511470736182,0.7687134623527527,0.6131149156964911,4.604084726969401,201.38800570961155
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,72,5.6233973385267415,0.8852479761838913,0.38323476562897363,1.0,1.576534636815389,1.5280387358636637e+17,1000.0,1.0,1.0,661,0,29780,649,0.7579022288322449,0.0,140.52765706380208,0.0,6.833571497599284,1.7730136626242256e+17,8.40080860796591,2.179643315980153e+17,6661.556473609391,0.0,0.6223575597613816,0.0,3.8227471393551817,0.0,0.6223575597613816,0.0,140.52765706380208,0.0,7.2,151.605,3.8227471393551817,1.1562887277584062,0.7579022288322449,0.6223575597613816,7.026382853190104,333.0778236804696
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,73,5.6233973385267415,0.8851939767599106,0.3832156873742739,1.0,1.7129555568099022,1.0999295479338395e+18,1000.0,1.0,1.0,738,0,29780,824,0.7540136724710464,0.0,138.95477066040038,0.0,7.034728980064392,1.2451916315472847e+18,8.590638059205729,1.5205974034378035e+18,6573.50763394631,0.0,0.6163997022547013,0.0,3.8933028238372587,0.0,0.6163997022547013,0.0,138.95477066040038,0.0,10.3,151.99,3.8933028238372587,1.168850074985334,0.7540136724710464,0.6163997022547013,9.263651377360025,438.23384226308735
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,74,5.6233973385267415,0.885255309343338,0.38301110555728274,1.0,1.4853342533111573,6.319283767072522e+18,1000.0,1.0,1.0,766,0,29780,774,0.7625607490539551,0.0,139.10889282226563,0.0,6.745118141174316,7.331409415114598e+18,8.18224191201222,8.893449178345739e+18,6652.674138996357,0.0,0.6167874179033871,0.0,3.9615348593388093,0.0,0.6167874179033871,0.0,139.10889282226563,0.0,8.533333333333333,152.13,3.9615348593388093,1.155026952673864,0.7625607490539551,0.6167874179033871,6.9554446411132815,332.6337069498178
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,75,5.6233973385267415,0.8853093125422795,0.3829856906334559,1.0,1.6156096160411835,nan,1000.0,1.0,1.0,30444,541,0,107,0.7078449513231005,0.0,142.24739837646484,0.0,6.939393145697458,nan,8.361976658941007,nan,6740.829095106228,0.0,0.630102681783549,0.0,4.000881934151753,0.0,0.630102681783549,0.0,142.24739837646484,0.0,7.428571428571429,0.015,4.000881934151753,1.1584316537678907,0.7078449513231005,0.630102681783549,6.638211924235026,314.57202443829067
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,76,5.778328893307947,0.8852443118890126,0.3830029846231143,1.0,1.8846732694655657,nan,1000.0,1.0,1.0,30489,584,0,127,0.7890204638242722,0.0,136.59572887420654,0.0,7.246668666601181,nan,8.674222671535802,nan,6585.658448161055,0.0,0.6060191327223405,0.0,4.060122903781559,0.0,0.6060191327223405,0.0,136.59572887420654,0.0,7.625,0.025,4.060122903781559,1.1520256084109601,0.7890204638242722,0.6060191327223405,7.285105539957683,351.23511723525627
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,77,5.778328893307947,0.8852026430765788,0.3829750344157219,1.0,1.759364243815927,nan,1000.0,1.0,1.0,30241,340,0,187,0.7340389209635118,0.0,137.42177536908318,0.0,7.1774660278769105,nan,8.534302071861669,nan,6730.216012830073,0.0,0.6094184734543854,0.0,4.1187383574672705,0.0,0.6094184734543854,0.0,137.42177536908318,0.0,10.941176470588236,0.005,4.1187383574672705,1.1559290043056405,0.7340389209635118,0.6094184734543854,7.78723393758138,381.3789073937041
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,78,5.778328893307947,0.885209978222847,0.3829739253719648,1.0,1.9774406443942676,nan,1000.0,1.0,1.0,30513,609,0,52,0.7792594216086648,0.0,135.13655922629616,0.0,7.651555841619318,nan,9.03756264417067,nan,6630.511006947385,0.0,0.6002290721471661,0.0,4.146579408890613,0.0,0.6002290721471661,0.0,135.13655922629616,0.0,4.363636363636363,0.02,4.146579408890613,1.168461035869421,0.7792594216086648,0.6002290721471661,4.955007171630859,243.1187369214041
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,79,5.778328893307947,0.8852299763758977,0.38297374089558917,1.0,1.4910469688475132,nan,1000.0,1.0,1.0,30375,469,0,154,0.7708703838288784,0.0,136.01894664764404,0.0,6.954643130302429,nan,8.159830200866667,nan,6800.125854659018,0.0,0.6028624149006272,0.0,4.210768966351147,0.0,0.6028624149006272,0.0,136.01894664764404,0.0,9.25,0.03,4.210768966351147,1.1501223567150167,0.7708703838288784,0.6028624149006272,7.254343821207683,362.6733789151476
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,80,5.778328893307947,0.8852426427602768,0.3829373433192571,1.0,1.5056977905333042,nan,1000.0,1.0,1.0,30373,471,0,154,0.7265342809259892,0.0,137.60419273376465,0.0,7.080038487911224,nan,8.2517601111417,nan,6944.374422263764,0.0,0.6101626204418791,0.0,4.257708659247343,0.0,0.6101626204418791,0.0,137.60419273376465,0.0,9.5,0.01,4.257708659247343,1.1520088018923527,0.7265342809259892,0.6101626204418791,7.338890279134114,370.36663585406745
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,81,5.778328893307947,0.8852446446816127,0.3828550943732262,1.0,1.5312175154685974,nan,1000.0,1.0,1.0,30529,624,0,91,0.7556787154504231,0.0,136.8456311907087,0.0,6.727691241673061,nan,7.789000483122512,nan,7249.924218342289,0.0,0.6062634689969134,0.0,4.303676035959074,0.0,0.6062634689969134,0.0,136.8456311907087,0.0,6.142857142857143,0.025,4.303676035959074,1.1465706241777887,0.7556787154504231,0.6062634689969134,6.386129455566406,338.3297968559734
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,82,5.778328893307947,0.8852429783344269,0.3827756519118945,1.0,1.4857078194618225,nan,1000.0,1.0,1.0,30012,110,0,14,0.7394177079200744,0.0,135.49668884277344,0.0,6.708078670501709,nan,7.714690890569702,nan,6996.694247667239,0.0,0.6002290721471661,0.0,4.317564017551355,0.0,0.6002290721471661,0.0,135.49668884277344,0.0,2.4,0.01,4.317564017551355,1.1473433155814539,0.7394177079200744,0.6002290721471661,2.2582781473795572,116.611570794454
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,83,5.778328893307947,0.8852566446860631,0.3828819144765536,1.0,1.9602272709210713,nan,1000.0,1.0,1.0,30394,494,0,114,0.792595112323761,0.0,135.82795206705728,0.0,7.25666176478068,nan,8.290141946655721,nan,7069.034714840108,0.0,0.6026029029315988,0.0,4.356798452167185,0.0,0.6026029029315988,0.0,135.82795206705728,0.0,7.6,0.0,4.356798452167185,1.1453876306337887,0.792595112323761,0.6026029029315988,6.7913976033528645,353.4517357420054
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,84,5.778328893307947,0.8852429779370626,0.38299914280573527,1.0,1.6666046679019928,nan,1000.0,1.0,1.0,30661,761,0,86,0.7577207471643176,0.0,135.75118473597936,0.0,7.018366983958653,nan,7.964634718663483,nan,7211.839544031039,0.0,0.6017565641888686,0.0,4.393839006046001,0.0,0.6017565641888686,0.0,135.75118473597936,0.0,6.142857142857143,0.0,4.393839006046001,1.1442335118347138,0.7577207471643176,0.6017565641888686,6.335055287679037,336.55251205478174
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,85,5.799888732822408,0.885250310699145,0.3830414618055026,1.0,1.9378765001893044,nan,1000.0,1.0,1.0,30150,250,0,98,0.7855887214342753,0.0,135.42180887858072,0.0,7.2398256460825605,nan,8.161361220499879,nan,7192.465628097553,0.0,0.6002290721471661,0.0,4.425829878798775,0.0,0.6002290721471661,0.0,135.42180887858072,0.0,8.166666666666666,0.0,4.425829878798775,1.1388888404919006,0.7855887214342753,0.6002290721471661,5.416872355143229,287.69862512390205
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,86,5.826820526224369,0.8852259798844655,0.38319173206885654,1.0,2.0774600451642815,nan,1000.0,1.0,1.0,30299,399,0,56,0.7652905800125815,0.0,135.4208415638317,0.0,7.779704484072599,nan,8.711687665987565,nan,7120.627979476739,0.0,0.6002290721471661,0.0,4.446518636860733,0.0,0.6002290721471661,0.0,135.4208415638317,0.0,5.090909090909091,0.0,4.446518636860733,1.1433565491904245,0.7652905800125815,0.6002290721471661,4.965430857340495,261.0896925808138
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,87,6.069216318159847,0.8852376445134481,0.383208998243014,1.0,1.4849820326675067,nan,1000.0,1.0,1.0,30388,488,0,50,0.7221584265882318,0.0,137.6883212002841,0.0,6.941764701496471,nan,7.721715356888964,nan,7226.616286960614,0.0,0.6102098127463537,0.0,4.490505875470312,0.0,0.6102098127463537,0.0,137.6883212002841,0.0,4.545454545454546,0.0,4.490505875470312,1.1229460626225787,0.7221584265882318,0.6102098127463537,5.04857177734375,264.97593052188927
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,88,6.069216318159847,0.8852293109893798,0.3833454681436221,1.0,2.1049112915992736,nan,1000.0,1.0,1.0,30189,289,0,52,0.7638546764850617,0.0,135.2835693359375,0.0,7.861541318893432,nan,8.68672962755992,nan,7412.372320881934,0.0,0.6002290721471661,0.0,4.511338772714736,0.0,0.6002290721471661,0.0,135.2835693359375,0.0,5.2,0.0,4.511338772714736,1.1239241571601435,0.7638546764850617,0.6002290721471661,4.509452311197917,247.0790773627312
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,89,6.069216318159847,0.885186976591746,0.38348238547643027,1.0,1.7213242329083955,nan,1000.0,1.0,1.0,30475,575,0,76,0.7396319508552551,0.0,135.29766845703125,0.0,7.505279064178467,nan,8.237968965108054,nan,7581.984457121473,0.0,0.6002290721471661,0.0,4.5551551197793305,0.0,0.6002290721471661,0.0,135.29766845703125,0.0,5.846153846153846,0.0,4.5551551197793305,1.1085018283694017,0.7396319508552551,0.6002290721471661,5.862898966471354,328.5526598085971
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,90,6.076697467825919,0.8851103111108144,0.3837632066011429,1.0,1.8641590916592141,nan,1000.0,1.0,1.0,30680,780,0,276,0.7390958770461704,0.0,135.51773801057234,0.0,7.4094617470451025,nan,8.07875932484302,nan,7484.951432559027,0.0,0.6002290721471659,0.0,4.625386717713283,0.0,0.6002290721471659,0.0,135.51773801057234,0.0,12.0,0.0,4.625386717713283,1.080094086508584,0.7390958770461704,0.6002290721471659,10.389693247477213,573.8462764961921
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,91,6.076697467825919,0.8851433106263479,0.38391384094953535,1.0,1.8716644287109374,nan,1000.0,1.0,1.0,30129,229,0,52,0.7525258004665375,0.0,135.40508880615235,0.0,7.338766145706177,nan,7.948510683298461,nan,7308.803261852912,0.0,0.6002290721471661,0.0,4.65196222182021,0.0,0.6002290721471661,0.0,135.40508880615235,0.0,5.2,0.0,4.65196222182021,1.075443443398643,0.7525258004665375,0.6002290721471661,4.513502960205078,243.62677539509713
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,92,6.076697467825919,0.8850999774535497,0.3840930293003718,1.0,1.881782691925764,nan,1000.0,1.0,1.0,30284,384,0,156,0.7363175954669714,0.0,135.75618743896484,0.0,7.230447202920914,nan,7.779157708266556,nan,7587.212923858149,0.0,0.6010656002300395,0.0,4.683601876808616,0.0,0.6010656002300395,0.0,135.75618743896484,0.0,9.75,0.0,4.683601876808616,1.074269875352183,0.7363175954669714,0.6010656002300395,7.240329996744792,404.6513559391013
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,93,6.285079036769069,0.8850523112217585,0.38442317853371305,1.0,2.117064941674471,nan,1000.0,1.0,1.0,30408,508,0,126,0.7481462322175503,0.0,135.60361289978027,0.0,8.138583242893219,nan,8.698030580477083,nan,7421.824366445171,0.0,0.6006024811896274,0.0,4.710074698685812,0.0,0.6006024811896274,0.0,135.60361289978027,0.0,7.875,0.0,4.710074698685812,1.0783013081857902,0.7481462322175503,0.6006024811896274,7.232192687988281,395.8306328770758
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,94,6.285079036769069,0.8851313116153081,0.3844470804929733,1.0,1.5642684671011837,nan,1000.0,1.0,1.0,30316,416,0,54,0.7685396888039329,0.0,135.4480341131037,0.0,7.065092520280317,nan,7.500577059569986,nan,7780.6079514398125,0.0,0.6002290721471661,0.0,4.74244028269979,0.0,0.6002290721471661,0.0,135.4480341131037,0.0,4.909090909090909,0.0,4.74244028269979,1.0460540862306817,0.7685396888039329,0.6002290721471661,4.966427917480469,285.2889582194598
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,95,6.285079036769069,0.8851019777854283,0.3846954107284546,1.0,1.6465324555572711,nan,1000.0,1.0,1.0,30556,656,0,192,0.7158875951641485,0.0,135.33554398386102,0.0,7.195715854042454,nan,7.588492910806082,nan,7529.0719895963175,0.0,0.600229072147166,0.0,4.789314524017021,0.0,0.600229072147166,0.0,135.33554398386102,0.0,10.105263157894736,0.0,4.789314524017021,1.0271949894747752,0.7158875951641485,0.600229072147166,8.571251118977864,476.8412260077667
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,96,6.483763592755667,0.8850299777587255,0.38502096563577654,1.0,1.5386168837547303,nan,1000.0,1.0,1.0,30539,639,0,276,0.7508785933256149,0.0,135.46642608642577,0.0,7.231893587112427,nan,7.575970202284807,nan,7475.870781063988,0.0,0.6002290721471659,0.0,4.829685671614129,0.0,0.6002290721471659,0.0,135.46642608642577,0.0,13.8,0.0,4.829685671614129,1.014838985914102,0.7508785933256149,0.6002290721471659,9.031095072428386,498.3913854042659
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,97,6.483763592755667,0.8849799789985021,0.38517095188299816,1.0,1.7188120914830103,nan,1000.0,1.0,1.0,30567,667,0,154,0.7401543723212348,0.0,135.41342078314887,0.0,7.276891125573052,nan,7.572456921052425,nan,8038.419260622406,0.0,0.600229072147166,0.0,4.868138778774604,0.0,0.600229072147166,0.0,135.41342078314887,0.0,8.555555555555555,0.0,4.868138778774604,1.0033905371507046,0.7401543723212348,0.600229072147166,8.124805246988933,482.3051556373444
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,98,6.483763592755667,0.8849986451864242,0.3854243802030881,1.0,2.1711126416921616,nan,1000.0,1.0,1.0,30139,239,0,30,0.7896196246147156,0.0,135.23431396484375,0.0,8.105932116508484,nan,8.379123663433067,nan,7947.962415926422,0.0,0.6002290721471661,0.0,4.880547665272119,0.0,0.6002290721471661,0.0,135.23431396484375,0.0,3.75,0.0,4.880547665272119,0.9993176040921458,0.7896196246147156,0.6002290721471661,3.606248372395833,211.9456644247046
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,99,6.483763592755667,0.8850023126602173,0.3856064166625341,1.0,1.7688286552826564,nan,1000.0,1.0,1.0,30280,380,0,70,0.7352702468633652,0.0,135.53145472208658,0.0,7.527981638908386,nan,7.729989290357188,nan,7741.931560948571,0.0,0.6002290721471661,0.0,4.895891591293121,0.0,0.6002290721471661,0.0,135.53145472208658,0.0,5.833333333333333,0.0,4.895891591293121,1.003751206378033,0.7352702468633652,0.6002290721471661,5.4212581888834634,309.67726243794283
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,100,6.483763592755667,0.8850136440992356,0.38585816403230033,1.0,2.008909966264452,nan,1000.0,1.0,1.0,30253,353,0,112,0.7733983142035348,0.0,135.46146937779017,0.0,7.377121380397251,nan,7.52474823468328,nan,8334.958601500413,0.0,0.6002290721471661,0.0,4.920470550234962,0.0,0.6002290721471661,0.0,135.46146937779017,0.0,8.0,0.0,4.920470550234962,0.997171847498758,0.7733983142035348,0.6002290721471661,6.321535237630209,388.96473473668595
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,101,6.483763592755667,0.8850289765993754,0.3859391863147418,1.0,1.6496734000169313,nan,1000.0,1.0,1.0,30275,375,0,86,0.7078943023314843,0.0,135.4409907414363,0.0,7.15365692285391,nan,7.248328309343052,nan,7913.3864697685,0.0,0.6002290721471661,0.0,4.946742755046916,0.0,0.6002290721471661,0.0,135.4409907414363,0.0,6.615384615384615,0.0,4.946742755046916,0.9892382712650021,0.7078943023314843,0.6002290721471661,5.869109598795573,342.91341368996837
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,102,6.483763592755667,0.88489497701327,0.38636957506338754,1.0,1.8541836773647982,nan,1000.0,1.0,1.0,30753,853,0,120,0.7462158799171448,0.0,135.29143299775964,0.0,7.772777725668514,nan,7.823312889765019,nan,8123.982114248723,0.0,0.6002290721471661,0.0,4.977748919802314,0.0,0.6002290721471661,0.0,135.29143299775964,0.0,7.0588235294117645,0.0,4.977748919802314,0.981016922181084,0.7462158799171448,0.6002290721471661,7.666514536539713,460.35898647409425
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,103,6.483763592755667,0.8848909771442414,0.3866065600514412,1.0,1.71499688592222,nan,1000.0,1.0,1.0,30512,612,0,160,0.752231220404307,0.0,135.39944203694662,0.0,7.352926254272461,nan,7.3515576140497485,nan,8469.838415726417,0.0,0.600229072147166,0.0,5.024319960149267,0.0,0.600229072147166,0.0,135.39944203694662,0.0,8.88888888888889,0.0,5.024319960149267,0.9287380242998582,0.752231220404307,0.600229072147166,8.123966522216797,508.1903049435851
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,104,6.483763592755667,0.8848906433582306,0.3868218976259232,1.0,1.759599208831787,nan,1000.0,1.0,1.0,30560,660,0,104,0.7342435240745544,0.0,135.35872395833334,0.0,7.357855733235677,nan,7.307606049084407,nan,8401.958537264589,0.0,0.6002290721471663,0.0,5.050600579746564,0.0,0.6002290721471663,0.0,135.35872395833334,0.0,6.933333333333334,0.0,5.050600579746564,0.9216676087609718,0.7342435240745544,0.6002290721471663,6.767936197916667,420.09792686322953
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,105,6.483763592755667,0.8849259754021962,0.38705756425857546,1.0,2.0621457866259982,nan,1000.0,1.0,1.0,30067,167,0,26,0.7970922929900033,0.0,135.49627031598772,0.0,7.7387221200125555,nan,7.6348026257388,nan,8336.789919686053,0.0,0.6002290721471661,0.0,5.0630443889860715,0.0,0.6002290721471661,0.0,135.49627031598772,0.0,3.7142857142857144,0.0,5.0630443889860715,0.9119263805901691,0.7970922929900033,0.6002290721471661,3.16157964070638,194.5250981260079
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,106,6.483763592755667,0.8848536437749863,0.3873597750067711,1.0,1.7174223396513197,nan,1000.0,1.0,1.0,30362,462,0,182,0.7114844015902944,0.0,135.8237508138021,0.0,7.5539952119191485,nan,7.403037860583329,nan,8592.899738904745,0.0,0.6018480611779791,0.0,5.077919583841665,0.0,0.6018480611779791,0.0,135.8237508138021,0.0,10.11111111111111,0.0,5.077919583841665,0.9185929543909037,0.7114844015902944,0.6018480611779791,8.149425048828125,515.5739843342847
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,107,6.483763592755667,0.8847883105278015,0.3878126576542854,1.0,2.1668089851737022,nan,1000.0,1.0,1.0,30398,498,0,136,0.7427738718688488,0.0,135.51004314422607,0.0,8.12088194489479,nan,7.9057152141242835,nan,8333.545348641313,0.0,0.6002290721471661,0.0,5.09212008283597,0.0,0.6002290721471661,0.0,135.51004314422607,0.0,8.5,0.0,5.09212008283597,0.9243885231323786,0.7427738718688488,0.6002290721471661,7.2272023010253905,444.4557519275367
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,108,6.483763592755667,0.8846359777450562,0.3882928717136383,1.0,2.256810943285624,nan,1000.0,1.0,1.0,30405,505,0,64,0.7404066771268845,0.0,135.63997650146484,0.0,8.34398090839386,nan,8.068930483110893,nan,8550.978761198383,0.0,0.6002290721471661,0.0,5.103977053293271,0.0,0.6002290721471661,0.0,135.63997650146484,0.0,5.333333333333333,0.0,5.103977053293271,0.9290455165712557,0.7404066771268845,0.6002290721471661,5.425599060058594,342.0391504479353
