algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,noise_norm_honest,noise_norm_attacker,n_dp_norm_honest,n_dp_norm_attacker,sigma_dp_honest,sigma_dp_attacker,trust_honest,trust_attacker,nsr_honest,nsr_attacker,sigma_n_honest,sigma_n_attacker,eps_n_honest,eps_n_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,58,2.242196491242757,0.7458053137858709,64855631381.10398,0.031105431626728235,1.271032848705848,545565.5803125,1000.0,0.08651140526140527,0.017797292745625675,1591,964,29094,127,288.1117986043294,0.0,288.1117986043294,0.0,1.277418232212464,0.0,0.722581767787536,0.0,10496.947491498568,0.0,1.277418232212464,0.0,1.8465691399331763,0.0,1.8465691399331763,0.45509055470746035,0.722581767787536,1.277418232212464,23.048943888346354,839.7557993198855
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,59,2.242196491242757,0.73636864716808,1780235820067.8489,0.1401177734511068,0.8984394649664561,3449850.35125,1000.0,0.24479380268853956,0.0847021948471224,6600,518,23743,41,325.4430643717448,0.0,325.4430643717448,0.0,1.4423984226460258,0.0,0.5576015773539742,0.0,8746.55657582993,0.0,1.4423984226460258,0.0,1.8534552662890726,0.0,1.8534552662890726,0.442496699789669,0.5576015773539742,1.4423984226460258,16.27215321858724,437.3278287914966
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,60,2.242196491242757,0.7307779817283153,77253121118241.94,0.036345569516301225,0.8643597968233129,23518862.35,1000.0,0.18181818181818182,0.019869425348877406,1926,511,28441,26,359.13743082682294,0.0,359.13743082682294,0.0,1.5946038413482408,0.0,0.4053961586517592,0.0,6229.34656771424,0.0,1.5946038413482408,0.0,1.853845672458982,0.0,1.853845672458982,0.442590729752384,0.4053961586517592,1.5946038413482408,14.365497233072917,249.1738627085696
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,61,2.242196491242757,0.7196019821614027,2171593016565552.8,0.22799429827204637,1.3803822807967663,136954967.44,1000.0,0.21686733405483405,0.18822728886558673,6928,457,23344,73,303.3178949356079,0.0,303.3178949356079,0.0,1.3457005443051457,0.0,0.6542994556948543,0.0,10204.974987407695,0.0,1.3457005443051457,0.0,1.8607967555216545,0.0,1.8607967555216545,0.42956425930055503,0.6542994556948543,1.3457005443051457,16.176954396565755,544.2653326617437
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,62,2.242196491242757,0.7060043169061343,1.308042336937463e+17,0.02498167438961193,1.131632432807237,947347123.52,1000.0,0.09688208616780046,0.013778551292359739,2481,683,28011,37,301.44151306152344,0.0,301.44151306152344,0.0,1.3362689870991744,0.0,0.6637310129008256,0.0,9111.872126186492,0.0,1.3362689870991744,0.0,1.8741288898935988,0.0,1.8741288898935988,0.4017388015096078,0.6637310129008256,1.3362689870991744,16.076880696614584,485.9665133966129
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,63,2.242196491242757,0.6930186488976081,6.357995349793445e+18,0.227754448654632,1.0069071932842857,5674535488.0,1000.0,0.30001003252237746,0.16611875589192773,7660,755,22881,74,347.28309069181745,0.0,347.28309069181745,0.0,1.5390336201771309,0.0,0.46096637982286903,0.0,8194.855234679144,0.0,1.5390336201771309,0.0,1.8747739216930683,0.0,1.8747739216930683,0.4018742989733982,0.46096637982286903,1.5390336201771309,21.994595743815104,519.007498196346
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,64,2.242196491242757,0.6726839813341697,3.13343881316319e+20,0.12734848534231447,1.2590188011527061,37888199106.56,1000.0,0.3295469236645707,0.07983487625486507,3637,1130,27271,32,331.3449647691515,0.0,331.3449647691515,0.0,1.4675111641538225,0.0,0.5324888358461775,0.0,8478.127640358629,0.0,1.4675111641538225,0.0,1.881666451986068,0.0,1.881666451986068,0.38713027712480863,0.5324888358461775,1.4675111641538225,19.88069788614909,508.6876584215177
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,65,2.242196491242757,0.6599403166274229,1.1313121964999286e+22,0.15909773992903736,0.7985633566828543,227981838499.84,1000.0,0.319203480422317,0.10000622962108725,7540,851,23094,63,369.18250796669406,0.0,369.18250796669406,0.0,1.639168407768011,0.0,0.3608315922319889,0.0,6441.972301137767,0.0,1.639168407768011,0.0,1.8821965354127947,0.0,1.8821965354127947,0.38724143572809544,0.3608315922319889,1.639168407768011,23.381558837890626,407.99157907205864
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,66,2.242196491242757,0.6528063178310791,3.1923236441905355e+23,0.22094997052705936,1.0185175584629178,1515366571704.32,1000.0,0.3483153751010894,0.1617009441041583,5173,625,25281,67,341.3119430541992,0.0,341.3119430541992,0.0,1.512819088588003,0.0,0.48718091141199693,0.0,7390.847544606817,0.0,1.512819088588003,0.0,1.8828624480908964,0.0,1.8828624480908964,0.38738516255016675,0.48718091141199693,1.512819088588003,18.203303629557293,394.17853571236355
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,67,2.242196491242757,0.6394589834411939,1.224842651528284e+25,0.2927557203332933,1.1524700805544854,8966944931184.64,1000.0,0.3847084165834166,0.2144865603141651,7881,652,22573,124,307.6504753112793,0.0,307.6504753112793,0.0,1.3640963064273819,0.0,0.6359036935726181,0.0,9830.93175400378,0.0,1.3640963064273819,0.0,1.9025822245249044,0.0,1.9025822245249044,0.33814539392961696,0.6359036935726181,1.3640963064273819,20.51003168741862,655.3954502669186
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,68,2.242196491242757,0.6201819849014282,6.898585319169238e+26,0.33347301040736504,1.3776839947150576,60348137692200.96,1000.0,0.4284651281545691,0.27598251601006213,6943,925,23755,93,324.68159848167784,0.0,324.68159848167784,0.0,1.4395450025220358,0.0,0.5604549974779642,0.0,9110.40556252222,0.0,1.4395450025220358,0.0,1.9096449300435585,0.0,1.9096449300435585,0.31990492208434945,0.5604549974779642,1.4395450025220358,22.727711893717448,637.7283893765556
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,69,2.242196491242757,0.6221036516875028,1.0299367076398997e+28,0.4002225303699201,0.8568227291107178,364563020581437.44,1000.0,0.4556929347826087,0.2565395272830618,8163,328,22054,17,340.32320488823785,0.0,340.32320488823785,0.0,1.507044009036488,0.0,0.492955990963512,0.0,8151.170068783746,0.0,1.507044009036488,0.0,1.9162595835421128,0.0,1.9162595835421128,0.3002578713917629,0.492955990963512,1.507044009036488,10.209696146647135,244.5351020635124
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,70,2.242196491242757,0.6299969840546449,2.680409473054008e+29,0.08620689655172414,1.1811412870883942,2435882333451059.0,1000.0,0.12605042016806722,0.050505050505050504,6838,163,23209,22,343.69626235961914,0.0,343.69626235961914,0.0,1.5205881419533398,0.0,0.4794118580466602,0.0,7856.643577509483,0.0,1.5205881419533398,0.0,1.916546455557446,0.0,1.916546455557446,0.3003127100462935,0.4794118580466602,1.5205881419533398,9.165233662923177,209.5104954002529
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,71,2.242196491242757,0.6205959848066172,2.0877015711347567e+31,0.28572759939050996,1.1242024668550585,1.43571329091004e+16,1000.0,0.4852777777777778,0.2856431783007284,8287,316,21894,23,331.2285675048828,0.0,331.2285675048828,0.0,1.4711033186875284,0.0,0.5288966813124716,0.0,8433.192874732347,0.0,1.4711033186875284,0.0,1.916913442001672,0.0,1.916913442001672,0.3003596324397181,0.5288966813124716,1.4711033186875284,11.04095225016276,281.10642915774497
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,72,2.242196491242757,0.6098213183383147,inf,0.3476396586861703,1.3715230832497278,9.727488849650646e+16,1000.0,0.6979360146026813,0.22413107605843816,8346,581,22095,68,315.1345570882161,0.0,315.1345570882161,0.0,1.3952264924844107,0.0,0.6047735075155894,0.0,10737.69700981787,0.0,1.3952264924844107,0.0,1.9175670188846092,0.0,1.9175670188846092,0.30046512545812015,0.6047735075155894,1.3952264924844107,15.756727854410807,536.8848504908935
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,73,2.242196491242757,0.6009749833742778,inf,0.2002848273996721,1.3063481552526355,5.842622351816838e+17,1000.0,0.25926438757321113,0.135771931177513,8354,747,22164,77,338.25872802734375,0.0,338.25872802734375,0.0,1.500374360382557,0.0,0.4996256396174431,0.0,8397.07911413539,0.0,1.500374360382557,0.0,1.9182552742388483,0.0,1.9182552742388483,0.3006203074605939,0.4996256396174431,1.500374360382557,22.550581868489584,559.8052742756927
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,74,2.242196491242757,0.5964313176771004,inf,0.26647237238946314,0.6594245154915067,3.8868058240020224e+18,1000.0,0.5409859095153212,0.17632346050973424,6801,730,23745,44,373.46661275227865,0.0,373.46661275227865,0.0,1.6559377046922843,0.0,0.34406229530771576,0.0,4764.915717703287,0.0,1.6559377046922843,0.0,1.9249172401336216,0.0,1.9249172401336216,0.27944327568091176,0.34406229530771576,1.6559377046922843,18.673330637613933,238.2457858851643
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,75,2.242196491242757,0.5896783190468947,nan,0.29092981338811685,1.1016896542693888,inf,1000.0,0.5230217086834733,0.18980159143016329,8571,607,21873,41,354.04888916015625,0.0,354.04888916015625,0.0,1.5689765648650271,0.0,0.4310234351349728,0.0,8967.174874141869,0.0,1.5689765648650271,0.0,1.925286254944176,0.0,1.925286254944176,0.2795008146841673,0.4310234351349728,1.5689765648650271,16.522281494140625,418.4681607932872
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,76,2.242196491242757,0.585786651968956,nan,0.458263695219816,1.0239771977066994,nan,1000.0,0.4991980254680484,0.33120061343066365,11522,657,18967,54,354.7541570663452,0.0,354.7541570663452,0.0,1.573983739304822,0.0,0.42601626069517806,0.0,6103.52143729977,0.0,1.573983739304822,0.0,1.9320793003294345,0.0,1.9320793003294345,0.25645719812567797,0.42601626069517806,1.573983739304822,18.920221710205077,325.5211433226544
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,77,2.242196491242757,0.5866749862829844,nan,0.4380985809557238,1.3539341998231762,nan,1000.0,0.3249072874648322,0.3050634039017197,11579,403,18662,124,330.92455516142,0.0,330.92455516142,0.0,1.4676624589106615,0.0,0.5323375410893384,0.0,10062.269945633276,0.0,1.4676624589106615,0.0,1.932686430763679,0.0,1.932686430763679,0.25655803255542786,0.5323375410893384,1.4676624589106615,18.752391459147134,570.195296919219
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,78,2.242196491242757,0.5864733190337816,nan,0.45874202286581117,0.5833866334604946,nan,1000.0,0.636599884001303,0.32590284957585425,11528,654,18985,7,392.8266490589489,0.0,392.8266490589489,0.0,1.7440229011699557,0.0,0.25597709883004427,0.0,4313.2728721949525,0.0,1.7440229011699557,0.0,1.9329395465206554,0.0,1.9329395465206554,0.25659898977251133,0.25597709883004427,1.7440229011699557,14.403643798828124,158.15333864714822
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,79,2.242196491242757,0.5732223190118869,nan,0.4837684916185516,nan,nan,1000.0,0.5766924063577208,0.38032609277265284,11547,559,18828,64,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.939650147723966,0.0,1.939650147723966,0.2310069023740156,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,80,2.242196491242757,0.5720126515626908,nan,0.43503627683941437,nan,nan,1000.0,0.44167762480677586,0.3171954371860387,11546,545,18827,80,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.940252791166256,0.0,1.940252791166256,0.23107530033276297,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,81,2.242196491242757,0.5584029863029718,nan,0.46153888753600986,nan,nan,1000.0,0.6087758888086778,0.35552213770940405,11508,695,19021,20,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.9406457553439735,0.0,1.9406457553439735,0.23113061572085383,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,82,2.242196491242757,0.5576359854390224,nan,0.42782331511839705,0.9145309448242187,nan,1000.0,0.45907928388746805,0.2970494417862839,11650,120,18362,4,355.5708862304688,0.0,355.5708862304688,0.0,1.5757219743914903,0.0,0.4242780256085098,0.0,8964.584657936295,0.0,1.5757219743914903,0.0,1.940794559253196,0.0,1.940794559253196,0.23113776002169645,0.4242780256085098,1.5757219743914903,5.926181437174479,149.40974429893825
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,83,2.242196491242757,0.5513666522999604,nan,0.47648349102212595,nan,nan,1000.0,0.48331411498171534,0.36995579660806865,11537,562,18857,46,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.9413474791116527,0.0,1.9413474791116527,0.23124787551324116,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,84,2.242196491242757,0.5449373199542363,nan,0.40578483430343104,nan,nan,1000.0,0.6236996489415845,0.2941194445545519,11475,833,19186,14,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.9416167711410972,0.0,1.9416167711410972,0.23128377807510875,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,85,2.242196491242757,0.5421023185551167,nan,0.39734579587256436,nan,nan,1000.0,0.28340909090909094,0.2947878787878788,11610,302,18540,46,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.9421102881934553,0.0,1.9421102881934553,0.23140165567342572,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,86,2.242196491242757,0.5374073207378387,nan,0.36207551878923927,nan,nan,1000.0,0.45495226787571813,0.25482855191273046,11567,438,18732,17,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.9422505150690896,0.0,1.9422505150690896,0.23143466132214516,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,87,2.242196491242757,0.5291536536316077,nan,0.42045520884221876,nan,nan,1000.0,0.6357498417690857,0.3047984982257839,11550,530,18838,8,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.9424174642358147,0.0,1.9424174642358147,0.23144188063387208,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,88,2.242196491242757,0.5249513197441896,nan,0.4332703228225616,nan,nan,1000.0,0.4367496919556416,0.3094283634821169,11600,318,18589,23,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.9426051666017614,0.0,1.9426051666017614,0.23146494984665633,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,89,2.242196491242757,0.5111006535838047,nan,0.43625673914161217,nan,nan,1000.0,0.6012511873930079,0.3169235570357864,11525,634,18950,17,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.942883781724601,0.0,1.942883781724601,0.23149424214775954,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,90,2.242196491242757,0.48227065478761993,nan,0.3556342904490557,nan,nan,1000.0,0.40460627797363846,0.25839932559312895,11423,946,19257,110,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.9433720952042617,0.0,1.9433720952042617,0.23154359297146332,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,91,2.242196491242757,0.4742253212630749,nan,0.33541997003490104,nan,nan,1000.0,0.32463369963369965,0.2453899835796388,11623,250,18506,31,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.9435996524816441,0.0,1.9435996524816441,0.23155339516745066,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,92,2.242196491242757,0.45111098766326907,nan,0.4104600139345902,nan,nan,1000.0,0.301414977887113,0.360812543068788,11567,452,18717,88,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.9440616124824714,0.0,1.9440616124824714,0.2316561100633428,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,93,2.242196491242757,0.4359249887863795,nan,0.40021178262641455,nan,nan,1000.0,0.407777663735014,0.291148538426914,11533,586,18875,48,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.9443951853191712,0.0,1.9443951853191712,0.23173685534748978,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,94,2.242196491242757,0.4274959883838892,nan,0.45512977312097824,nan,nan,1000.0,0.48956894442787857,0.3243905433645247,11570,450,18746,20,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.9508309911924273,0.0,1.9508309911924273,0.20264875943611035,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,95,2.242196491242757,0.41045432321727277,nan,0.3483069903013966,nan,nan,1000.0,0.36383901973520516,0.24980214144745008,11474,769,19082,79,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.9511553227497511,0.0,1.9511553227497511,0.202659992765433,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,96,2.242196491242757,0.3923136568069458,nan,0.2714521427684762,nan,nan,1000.0,0.2933536491886639,0.22026591846516738,11456,815,19083,100,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.9515611604752852,0.0,1.9515611604752852,0.20264555297293024,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,97,2.242196491242757,0.3678689917673667,nan,0.428293173927977,nan,nan,1000.0,0.4154081841216344,0.3225411516619643,11496,750,19071,71,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.9518975262452918,0.0,1.9518975262452918,0.20269041761837608,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,98,2.242196491242757,0.36147265816728275,nan,0.367919508636194,nan,nan,1000.0,0.4639063639063639,0.2566994610709781,11618,254,18521,15,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.9520901183281147,0.0,1.9520901183281147,0.20269492773014336,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,99,2.242196491242757,0.35200232403973736,nan,0.4188670700192712,nan,nan,1000.0,0.44380622348536797,0.3025605505229652,11582,411,18698,39,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.9522519427419744,0.0,1.9522519427419744,0.20270366672651285,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,100,2.242196491242757,0.3456786575416724,nan,0.37012293616338077,nan,nan,1000.0,0.3393352999703455,0.2717228863785,11573,422,18680,43,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.9523852318928265,0.0,1.9523852318928265,0.20269487549476708,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,101,2.242196491242757,0.34014599037667115,nan,0.3784848159826772,nan,nan,1000.0,0.4120113417583843,0.2864454527353578,11578,423,18697,38,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.952468147709229,0.0,1.952468147709229,0.20271658770133322,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,102,2.253778424495811,0.3313019913931688,nan,0.4351620064262568,nan,nan,1000.0,0.5501028422118809,0.3135539143676229,11448,940,19305,33,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.9525846933520825,0.0,1.9525846933520825,0.20277842464608709,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,103,2.253778424495811,0.3158539914339781,nan,0.419987582304207,nan,nan,1000.0,0.45609845824040196,0.32281778467818967,11511,701,19001,71,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.959167439082828,0.0,1.959167439082828,0.16846953262159234,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,104,2.253778424495811,0.3024689923475186,nan,0.41804609810262217,nan,nan,1000.0,0.5479239481345183,0.3067350762952451,11493,734,19067,30,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.9592918814544442,0.0,1.9592918814544442,0.16848154149128863,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,105,2.253778424495811,0.301094659169515,nan,0.4761894345192805,nan,nan,1000.0,0.4469731800766283,0.3449860574860575,11639,182,18428,11,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.9593316822005233,0.0,1.9593316822005233,0.16849436893413924,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,106,2.253778424495811,0.2943656596293052,nan,0.40051832091576484,nan,nan,1000.0,0.33193266724024567,0.32915337446073034,11545,563,18817,81,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.9594329162359714,0.0,1.9594329162359714,0.1685098482081331,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,107,2.253778424495811,0.2886343258122603,nan,0.4013498241783911,nan,nan,1000.0,0.45029613432691307,0.3096331597597009,11531,590,18867,44,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.9594903200613578,0.0,1.9594903200613578,0.1685091251417598,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,108,2.253778424495811,0.2824696589757999,nan,0.4416320053832851,nan,nan,1000.0,0.5001587703200607,0.3140866474095127,11547,547,18858,22,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.9595732174118567,0.0,1.9595732174118567,0.16851804231155865,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,109,2.253778424495811,0.2665393257141113,nan,0.3114980706598953,nan,nan,1000.0,0.3605853675259289,0.22862900234981023,11342,1250,19576,86,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.959783987297689,0.0,1.959783987297689,0.16851164060643345,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,110,2.253778424495811,0.24726399451494216,nan,0.3219852812850901,nan,nan,1000.0,0.32265625537050663,0.25346456839135306,11432,952,19212,118,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.960039759581897,0.0,1.960039759581897,0.16857799892686934,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,111,2.253778424495811,0.24266966032485168,nan,0.37598638842510534,nan,nan,1000.0,0.38521918121075915,0.2971085339189334,11564,485,18758,39,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.9601405224686674,0.0,1.9601405224686674,0.168600463837662,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,112,2.253778424495811,0.24082232790688674,nan,0.4782134616887429,nan,nan,1000.0,0.7259931385385106,0.3374044647770057,11593,365,18654,6,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.9601405224686674,0.0,1.9601405224686674,0.168600463837662,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,113,2.253778424495811,0.23527665967742603,nan,0.3654166095220331,nan,nan,1000.0,0.39076284127127514,0.3006139168691234,11562,444,18699,57,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.9602122788030343,0.0,1.9602122788030343,0.1685931231465213,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,114,2.253778424495811,0.22968499374886353,nan,0.40658352360094735,nan,nan,1000.0,0.5887573494510492,0.29037490434394697,11459,853,19203,17,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.9603052048900342,0.0,1.9603052048900342,0.1685841641891762,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,115,2.253778424495811,0.22240866045157115,nan,0.43700126947813195,nan,nan,1000.0,0.4343563764272764,0.3137319687967582,11543,590,18881,44,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.9603370507774973,0.0,1.9603370507774973,0.16858107113551166,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,116,2.253778424495811,0.2138853284716606,nan,0.2961571063487797,nan,nan,1000.0,0.2978626895008642,0.2588618622016915,11516,653,18879,128,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.960453265725439,0.0,1.960453265725439,0.16859338413378183,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,117,2.253778424495811,0.21051466142137845,nan,0.4489907845073191,nan,nan,1000.0,0.41444518163683247,0.32598136027251884,11586,413,18700,27,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.960488572378761,0.0,1.960488572378761,0.1685855331883155,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,118,2.253778424495811,0.20474632839361825,nan,0.38352886578836715,nan,nan,1000.0,0.39018353464471367,0.3112336663426331,11397,1139,19446,124,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.9605753024259782,0.0,1.9605753024259782,0.16857838626570293,nan,nan,nan,nan
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,119,2.253778424495811,0.19836999403933683,nan,0.35964150597671624,nan,nan,1000.0,0.34120842678341,0.26740070910080344,11490,753,19026,77,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.960694244749299,0.0,1.960694244749299,0.16856372942478415,nan,nan,nan,nan
