algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,balance_local_norm_honest,balance_local_norm_attacker,eps_n_honest,eps_n_attacker,trust_honest,trust_attacker,n_dp_norm_honest,n_dp_norm_attacker,nsr_honest,nsr_attacker,noise_norm_honest,noise_norm_attacker,sigma_dp_honest,sigma_dp_attacker,sigma_n_honest,sigma_n_attacker,balance_kept_honest,balance_kept_attacker,balance_threshold_honest,balance_threshold_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,72,5.212234700146845,0.7942467793226242,0.5830404329299926,nan,1.2410831761360168,0.0,1000.0,nan,nan,0,0,0,222,6.397939395904541,0.0,3.027440906139065,0.0,0.617509652376175,0.0,175.4488684082031,0.0,6066.608961840573,0.0,175.4488684082031,0.0,0.7786799695522757,0.0,0.7786799695522757,0.0,8.88,0.0,10.032098639808783,0.0,3.027440906139065,0.8751186788460767,0.617509652376175,0.7786799695522757,8.772443420410156,303.3304480920287
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,73,5.271627541675023,0.7943999794721603,0.5828165142536164,nan,1.102513940539211,0.0,1000.0,nan,nan,0,0,0,396,6.547718867659569,0.0,3.0569922989933995,0.0,0.5186958314152434,0.0,186.1640453338623,0.0,6288.06601914247,0.0,186.1640453338623,0.0,0.8260688914400147,0.0,0.8260688914400147,0.0,12.375,0.0,10.232789676131036,0.0,3.0569922989933995,0.8831451011837006,0.5186958314152434,0.8260688914400147,11.914498901367187,402.4362252251181
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,74,5.271627541675023,0.7944707791805268,0.5825365846157073,nan,1.0978790484368801,0.0,1000.0,nan,nan,0,0,0,242,6.349698066711426,0.0,3.0928395444387435,0.0,0.5796296757956346,0.0,177.79101053873697,0.0,6082.42099351179,0.0,177.79101053873697,0.0,0.7877356209869472,0.0,0.7877356209869472,0.0,10.083333333333334,0.0,9.890299653243689,0.0,3.0928395444387435,0.8827633145910628,0.5796296757956346,0.7877356209869472,8.533968505859375,291.9562076885659
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,75,5.271627541675023,0.7945051802396774,0.5824419494867324,nan,1.3159359567440474,0.0,1000.0,nan,nan,0,0,0,258,6.477487013890193,0.0,3.1182548608205067,0.0,0.5568448798014567,0.0,178.48331862229568,0.0,6309.582746506006,0.0,178.48331862229568,0.0,0.7920203226536338,0.0,0.7920203226536338,0.0,9.923076923076923,0.0,10.05576876079601,0.0,3.1182548608205067,0.895561402347208,0.5568448798014567,0.7920203226536338,9.281132568359375,328.09830281831233
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,76,5.271627541675023,0.794900178194046,0.5819112125635147,nan,1.335282400960014,0.0,1000.0,nan,nan,0,0,0,164,6.6552460534232,0.0,3.1611541367738365,0.0,0.6363154592968169,0.0,168.73843819754464,0.0,5797.631303225183,0.0,168.73843819754464,0.0,0.747755954355142,0.0,0.747755954355142,0.0,7.809523809523809,0.0,10.297343380793432,0.0,3.1611541367738365,0.8973765315943243,0.6363154592968169,0.747755954355142,7.087014404296875,243.50051473545767
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,77,5.278461375766588,0.7950171798467636,0.5818137291669846,nan,1.3451118022203445,0.0,1000.0,nan,nan,0,0,0,236,6.764346996943156,0.0,3.187009974494229,0.0,0.533362898354729,0.0,178.84710502624512,0.0,6402.239722109801,0.0,178.84710502624512,0.0,0.79213146806151,0.0,0.79213146806151,0.0,9.833333333333334,0.0,10.431320957837222,0.0,3.187009974494229,0.9080638680033026,0.533362898354729,0.79213146806151,8.584661041259766,307.30750666127045
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,78,5.278461375766588,0.7951941800117492,0.5815915707349777,nan,1.2023938988384448,0.0,1000.0,nan,nan,0,0,0,132,6.793581962585449,0.0,3.206518384898308,0.0,0.551874904256118,0.0,175.01274349814966,0.0,6338.80951473429,0.0,175.01274349814966,0.0,0.7759010206214655,0.0,0.7759010206214655,0.0,6.947368421052632,0.0,10.441541081069865,0.0,3.206518384898308,0.9159998908438539,0.551874904256118,0.7759010206214655,6.6504842529296875,240.87476155990305
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,79,5.278461375766588,0.7954279810190201,0.5814874299764633,nan,1.138594608415257,0.0,1000.0,nan,nan,0,0,0,198,6.470326835458929,0.0,3.2424206126111303,0.0,0.5456140928647735,0.0,174.82691192626953,0.0,6179.714721872326,0.0,174.82691192626953,0.0,0.7761691602434109,0.0,0.7761691602434109,0.0,9.0,0.0,9.911613363518505,0.0,3.2424206126111303,0.9151379818446341,0.5456140928647735,0.7761691602434109,7.6923841247558595,271.90744776238233
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,80,5.278461375766588,0.7953551790714264,0.5814885078668595,nan,1.0530723884169544,0.0,1000.0,nan,nan,0,0,0,314,6.721726264272418,0.0,3.264429661358553,0.0,0.45854950536574635,0.0,183.29446302141463,0.0,6340.980653301138,0.0,183.29446302141463,0.0,0.812795167858052,0.0,0.812795167858052,0.0,11.214285714285714,0.0,10.262455993382044,0.0,3.264429661358553,0.9190058973291979,0.45854950536574635,0.812795167858052,10.264489929199218,355.09491658486377
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,81,5.278461375766588,0.7955053800344467,0.5813022195100784,nan,1.2356950914859772,0.0,1000.0,nan,nan,0,0,0,230,6.575099697113037,0.0,3.2963752013150796,0.0,0.5450495767593384,0.0,171.61519470214844,0.0,5963.265483993576,0.0,171.61519470214844,0.0,0.7610713454118276,0.0,0.7610713454118276,0.0,9.2,0.0,10.005186296823457,0.0,3.2963752013150796,0.9291095231174807,0.5450495767593384,0.7610713454118276,8.580759735107423,298.16327419967877
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,82,5.302303998218993,0.7957347803115845,0.5809972751140594,nan,1.2584370320493525,0.0,1000.0,nan,nan,0,0,0,40,6.404200120405718,0.0,3.3286045450592683,0.0,0.693750408562747,0.0,154.75780972567472,0.0,5869.889993503152,0.0,154.75780972567472,0.0,0.6852342721939881,0.0,0.6852342721939881,0.0,3.6363636363636362,0.0,9.712702431280889,0.0,3.3286045450592683,0.9326452085332183,0.693750408562747,0.6852342721939881,3.4046718139648435,129.13757985706934
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,83,5.302303998218993,0.7957237800359725,0.5814218001365662,nan,1.2343205481767654,0.0,1000.0,nan,nan,0,0,0,154,6.6743483543396,0.0,3.360837496305325,0.0,0.5182054448872805,0.0,172.88987884521484,0.0,6310.227786350946,0.0,172.88987884521484,0.0,0.7670821927429048,0.0,0.7670821927429048,0.0,7.7,0.0,10.088727942043295,0.0,3.360837496305325,0.9259387191719526,0.5182054448872805,0.7670821927429048,6.915595153808594,252.4091114540378
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,84,5.540117366739028,0.7958687796592713,0.5810365316867828,nan,0.994756952044554,0.0,1000.0,nan,nan,0,0,0,434,6.565952956676483,0.0,3.3966432704600478,0.0,0.4810009520733729,0.0,175.02348470687866,0.0,6339.140439150877,0.0,175.02348470687866,0.0,0.7759314041428498,0.0,0.7759314041428498,0.0,13.5625,0.0,9.891853124040352,0.0,3.3966432704600478,0.9459242603541759,0.4810009520733729,0.7759314041428498,11.201503021240235,405.7049881056561
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,85,5.540117366739028,0.7960443795919419,0.5809194246530532,nan,1.1454161879691211,0.0,1000.0,nan,nan,0,0,0,186,6.6968769376928154,0.0,3.4210256477811685,0.0,0.4951063956726681,0.0,171.92949537797406,0.0,6257.614069591105,0.0,171.92949537797406,0.0,0.7624046716545244,0.0,0.7624046716545244,0.0,8.454545454545455,0.0,10.0555206582753,0.0,3.4210256477811685,0.9489299621961822,0.4951063956726681,0.7624046716545244,7.564897796630859,275.33501906200866
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,86,5.540117366739028,0.7960735790729523,0.5810612323284149,nan,1.2364638616209445,0.0,1000.0,nan,nan,0,0,0,204,6.946724373361339,0.0,3.438705839605282,0.0,0.48319442440634186,0.0,171.8876249893852,0.0,6262.386664465733,0.0,171.8876249893852,0.0,0.7623164875016851,0.0,0.7623164875016851,0.0,8.869565217391305,0.0,10.395961525192657,0.0,3.438705839605282,0.9573050189265667,0.48319442440634186,0.7623164875016851,7.906830749511719,288.0697865654237
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,87,5.540117366739028,0.7963271797895431,0.5810195190906524,nan,0.6776666617952287,0.0,1000.0,nan,nan,0,0,0,86,6.559812158346176,0.0,3.4533324298466024,0.0,0.3222183473408222,0.0,188.7017011642456,0.0,6363.681387281296,0.0,188.7017011642456,0.0,0.8365010327177824,0.0,0.8365010327177824,0.0,5.375,0.0,9.78426825150079,0.0,3.4533324298466024,0.9552545752448293,0.3222183473408222,0.8365010327177824,6.03845443725586,203.6378043930015
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,88,5.540117366739028,0.7963181811571122,0.5809097090959549,nan,1.3346897847950459,0.0,1000.0,nan,nan,0,0,0,226,6.915589928627014,0.0,3.498908750250939,0.0,0.5177258058295896,0.0,166.4346383412679,0.0,5990.725797971172,0.0,166.4346383412679,0.0,0.7381263265423709,0.0,0.7381263265423709,0.0,9.416666666666666,0.0,10.28060167297692,0.0,3.498908750250939,0.9612796489989105,0.5177258058295896,0.7381263265423709,7.98886264038086,287.55483830261625
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,89,5.540117366739028,0.7964587790966033,0.5809558892250061,nan,1.055477786395285,0.0,1000.0,nan,nan,0,0,0,116,6.878574636247423,0.0,3.523724915304515,0.0,0.4624815955758095,0.0,170.38209448920355,0.0,6131.364691162308,0.0,170.38209448920355,0.0,0.7561150135873407,0.0,0.7561150135873407,0.0,6.444444444444445,0.0,10.19154684570242,0.0,3.523724915304515,0.9671409526711123,0.4624815955758095,0.7561150135873407,6.133755401611328,220.72912888184308
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,90,5.540117366739028,0.7964187788963318,0.5811320433616638,nan,1.1372146120196895,0.0,1000.0,nan,nan,0,0,0,542,6.79798426126179,0.0,3.5827201103161395,0.0,0.45382100931907954,0.0,170.5880685103567,0.0,6289.381190446106,0.0,170.5880685103567,0.0,0.7562209246995105,0.0,0.7562209246995105,0.0,14.263157894736842,0.0,10.038623299487679,0.0,3.5827201103161395,0.9691572353827105,0.45382100931907954,0.7562209246995105,12.964693206787109,477.9929704739041
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,91,5.540117366739028,0.7966735805273056,0.5809369226694107,nan,1.0734195398247761,0.0,1000.0,nan,nan,0,0,0,194,6.733334230340046,0.0,3.613862425386003,0.0,0.4486978361788003,0.0,169.22701230256453,0.0,6571.460252808265,0.0,169.22701230256453,0.0,0.7498935847441138,0.0,0.7498935847441138,0.0,8.434782608695652,0.0,9.91006555000337,0.0,3.613862425386003,0.9716930180253245,0.4486978361788003,0.7498935847441138,7.784442565917969,302.2871716291802
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,92,5.540117366739028,0.7966165786981583,0.5813009867668152,nan,1.1389967960615952,0.0,1000.0,nan,nan,0,0,0,222,6.710920910040538,0.0,3.6449498772036497,0.0,0.4417436888131003,0.0,168.44516118367514,0.0,6030.485689584886,0.0,168.44516118367514,0.0,0.7464455887602065,0.0,0.7464455887602065,0.0,9.25,0.0,9.84420902986234,0.0,3.6449498772036497,0.9784530770469752,0.4417436888131003,0.7464455887602065,8.085367736816407,289.4633131000745
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,93,5.842676256921382,0.7967779799699783,0.5813773601055146,nan,1.11247235421951,0.0,1000.0,nan,nan,0,0,0,254,7.016130117269663,0.0,3.6769008292858483,0.0,0.46019320376217365,0.0,165.4088381253756,0.0,6027.516571416141,0.0,165.4088381253756,0.0,0.733628705612901,0.0,0.733628705612901,0.0,9.76923076923077,0.0,10.257669276624632,0.0,3.6769008292858483,0.993787834109483,0.46019320376217365,0.733628705612901,8.601259582519532,313.4308617136394
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,94,5.872629610105602,0.7968683795928955,0.5815003546476364,nan,0.9931712549179792,0.0,1000.0,nan,nan,0,0,0,146,6.841289520263672,0.0,3.711221510997726,0.0,0.4531392142176628,0.0,165.99615859985352,0.0,6423.556763776589,0.0,165.99615859985352,0.0,0.736874663162178,0.0,0.736874663162178,0.0,7.3,0.0,9.968765492726515,0.0,3.711221510997726,0.9920629570127373,0.4531392142176628,0.736874663162178,6.63984634399414,256.94227055106353
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,95,5.872629610105602,0.7967927793264389,0.5819313521385193,nan,1.2146159500397484,0.0,1000.0,nan,nan,0,0,0,330,6.868928580448546,0.0,3.7539809055825057,0.0,0.5040007423737953,0.0,158.65778640220904,0.0,5913.351441077123,0.0,158.65778640220904,0.0,0.7032604022079788,0.0,0.7032604022079788,0.0,11.379310344827585,0.0,9.975731748841334,0.0,3.7539809055825057,1.0060041500875505,0.5040007423737953,0.7032604022079788,9.202151611328125,342.97438358247314
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,96,5.872629610105602,0.7969301794767379,0.5821377075910569,nan,0.9252296426466533,0.0,1000.0,nan,nan,0,0,0,514,6.759555435180664,0.0,3.8066568402002647,0.0,0.41712257851447376,0.0,166.08055899483816,0.0,6033.634796097622,0.0,166.08055899483816,0.0,0.736348409244615,0.0,0.736348409244615,0.0,14.685714285714285,0.0,9.78422085386316,0.0,3.8066568402002647,1.01389241956216,0.41712257851447376,0.736348409244615,11.625639129638673,422.3544357268336
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,97,5.872629610105602,0.7971213800907135,0.5817043433189392,nan,1.0621988153351205,0.0,1000.0,nan,nan,0,0,0,292,6.762248260634286,0.0,3.8525139776705712,0.0,0.467356536803501,0.0,159.619745526995,0.0,5898.747379182294,0.0,159.619745526995,0.0,0.7073721314074416,0.0,0.7073721314074416,0.0,10.428571428571429,0.0,9.755545880819051,0.0,3.8525139776705712,1.0229868865958764,0.467356536803501,0.7073721314074416,8.938705749511719,330.32985323420854
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,98,5.872629610105602,0.7970761798620224,0.5822546420097351,nan,1.1685624569654465,0.0,1000.0,nan,nan,0,0,0,82,7.053192922047207,0.0,3.8748177291788135,0.0,0.43413335031696726,0.0,162.1181586129325,0.0,6093.6130941766705,0.0,162.1181586129325,0.0,0.717929397585621,0.0,0.717929397585621,0.0,5.857142857142857,0.0,10.14141557626763,0.0,3.8748177291788135,1.0261535739313958,0.43413335031696726,0.717929397585621,4.53930844116211,170.62116663694678
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,99,5.872629610105602,0.7971485815048218,0.582423101067543,nan,1.174572669941446,0.0,1000.0,nan,nan,0,0,0,196,7.014048949531887,0.0,3.9144390641639992,0.0,0.4643508975758501,0.0,157.9692442520805,0.0,5937.9521657118885,0.0,157.9692442520805,0.0,0.7006397548635322,0.0,0.7006397548635322,0.0,8.521739130434783,0.0,10.051571372473585,0.0,3.9144390641639992,1.0358855380746652,0.4643508975758501,0.7006397548635322,7.266585235595703,273.1457996227469
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,100,5.872629610105602,0.7973475810289383,0.5823161416053771,nan,1.281293889750605,0.0,1000.0,nan,nan,0,0,0,204,6.971254348754883,0.0,3.95380870770442,0.0,0.4701317315111342,0.0,157.2670739215353,0.0,5984.873879929681,0.0,157.2670739215353,0.0,0.6972203775811784,0.0,0.6972203775811784,0.0,8.869565217391305,0.0,9.956998656019655,0.0,3.95380870770442,1.0418554738342913,0.4701317315111342,0.6972203775811784,7.234285400390625,275.30419847676524
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,101,5.872629610105602,0.7973441795110703,0.5829533673524857,nan,1.1707689298937718,0.0,1000.0,nan,nan,0,0,0,352,6.811381435394287,0.0,4.019042640675615,0.0,0.500695668409268,0.0,153.39482777913412,0.0,6089.316227729182,0.0,153.39482777913412,0.0,0.6795932048997906,0.0,0.6795932048997906,0.0,11.733333333333333,0.0,9.69627832545968,0.0,4.019042640675615,1.039930363407953,0.500695668409268,0.6795932048997906,9.203689666748048,365.35897366375093
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,102,5.872629610105602,0.7973821810483932,0.5829730098247528,nan,1.261616967342518,0.0,1000.0,nan,nan,0,0,0,282,7.175718907956724,0.0,4.066022660524506,0.0,0.4804092733948319,0.0,153.33048785174336,0.0,5925.599614191994,0.0,153.33048785174336,0.0,0.6797971669236115,0.0,0.6797971669236115,0.0,10.444444444444445,0.0,10.180934454513876,0.0,4.066022660524506,1.040574622725131,0.4804092733948319,0.6797971669236115,8.27984634399414,319.9823791663677
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,103,5.872629610105602,0.7973879790306091,0.5835166734457016,nan,1.097753431648016,0.0,1000.0,nan,nan,0,0,0,290,6.852346880095346,0.0,4.121866563362016,0.0,0.5025262758135796,0.0,150.6400920322963,0.0,5932.388706365828,0.0,150.6400920322963,0.0,0.6680671449751531,0.0,0.6680671449751531,0.0,10.357142857142858,0.0,9.689779960235624,0.0,4.121866563362016,1.0302033272408615,0.5025262758135796,0.6680671449751531,8.435845153808593,332.2137675564863
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,104,5.872629610105602,0.7974663798809052,0.5836580059528351,nan,1.1680907912552356,0.0,1000.0,nan,nan,0,0,0,354,6.92464280128479,0.0,4.170193454485294,0.0,0.3954552731166283,0.0,158.7970937093099,0.0,6031.234379750502,0.0,158.7970937093099,0.0,0.7044169620410353,0.0,0.7044169620410353,0.0,11.8,0.0,9.759426615243635,0.0,4.170193454485294,1.0290198094691902,0.3954552731166283,0.7044169620410353,9.527825622558593,361.87406278503005
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,105,5.872629610105602,0.7973685795068741,0.5840235540866852,nan,1.2656588321146758,0.0,1000.0,nan,nan,0,0,0,272,7.107501879982326,0.0,4.198761724510596,0.0,0.43858559462039365,0.0,154.35243158755094,0.0,6054.474313795252,0.0,154.35243158755094,0.0,0.684914845961075,0.0,0.684914845961075,0.0,11.826086956521738,0.0,9.983808954487051,0.0,4.198761724510596,1.0372237755421403,0.43858559462039365,0.684914845961075,7.100211853027344,278.5058184345816
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,106,5.872629610105602,0.7973865777254104,0.58443587911129,nan,1.2135507087073019,0.0,1000.0,nan,nan,0,0,0,364,7.015310241330054,0.0,4.243066213125921,0.0,0.4483226729977515,0.0,153.38578156502015,0.0,5921.639621916479,0.0,153.38578156502015,0.0,0.680468123201322,0.0,0.680468123201322,0.0,11.741935483870968,0.0,9.821515632882617,0.0,4.243066213125921,1.0471758463810124,0.4483226729977515,0.680468123201322,9.50991845703125,367.1416565588216
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,107,5.8957132488575805,0.7976503795385361,0.5841992495059967,nan,1.50493755123832,0.0,1000.0,nan,nan,0,0,0,194,7.502622691067782,0.0,4.277930653582451,0.0,0.5065595538101413,0.0,144.9924184625799,0.0,5699.064757714862,0.0,144.9924184625799,0.0,0.6425512749680103,0.0,0.6425512749680103,0.0,8.818181818181818,0.0,10.468804470002645,0.0,4.277930653582451,1.0524341728191426,0.5065595538101413,0.6425512749680103,6.379666412353516,250.75884933945397
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,108,5.8957132488575805,0.7974815802574158,0.5851059715747833,nan,1.2130175310632456,0.0,1000.0,nan,nan,0,0,0,198,7.359699269999629,0.0,4.322874680892885,0.0,0.43082653407169424,0.0,150.94600710661516,0.0,5839.05130870282,0.0,150.94600710661516,0.0,0.6690594704463872,0.0,0.6690594704463872,0.0,8.608695652173912,0.0,10.235201631127328,0.0,4.322874680892885,1.0532837202606917,0.43082653407169424,0.6690594704463872,6.943516326904297,268.59636020032974
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,109,6.168888829162679,0.7976111804246903,0.5853005380630493,nan,1.2917223427640765,0.0,1000.0,nan,nan,0,0,0,528,7.097356532749377,0.0,4.3854820618629855,0.0,0.4799171246980366,0.0,147.2444012290553,0.0,5723.801079447731,0.0,147.2444012290553,0.0,0.6527467953729905,0.0,0.6527467953729905,0.0,13.894736842105264,0.0,9.837512744862368,0.0,4.3854820618629855,1.0455530327681581,0.4799171246980366,0.6527467953729905,11.190574493408203,435.00888203802765
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,110,6.308866829939821,0.7975503808259964,0.5857887343168259,nan,1.4747888976708055,0.0,1000.0,nan,nan,0,0,0,432,7.362391695380211,0.0,4.4524598119272305,0.0,0.4843788417056203,0.0,146.05361366271973,0.0,5642.756606075081,0.0,146.05361366271973,0.0,0.6478898700793734,0.0,0.6478898700793734,0.0,13.5,0.0,10.170913399196937,0.0,4.4524598119272305,1.040251634591327,0.4843788417056203,0.6478898700793734,9.347431274414063,361.1364227888052
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,111,6.308866829939821,0.7974875800609589,0.5860844080448151,nan,1.2970731604099273,0.0,1000.0,nan,nan,0,0,0,220,7.205281429290771,0.0,4.497113317817672,0.0,0.43242460310459135,0.0,149.93430786132814,0.0,6019.657890102699,0.0,149.93430786132814,0.0,0.6645775119377133,0.0,0.6645775119377133,0.0,8.8,0.0,9.920746159817105,0.0,4.497113317817672,1.038832442231068,0.43242460310459135,0.6645775119377133,7.496715393066406,300.98289450513494
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,112,6.308866829939821,0.7977413794994355,0.5863702040910721,nan,1.5631015925180345,0.0,1000.0,nan,nan,0,0,0,192,7.182439531598773,0.0,4.529751608919594,0.0,0.5500580214318775,0.0,138.79455057779947,0.0,5576.29731397626,0.0,138.79455057779947,0.0,0.6148420185675251,0.0,0.6148420185675251,0.0,9.142857142857142,0.0,9.856386363624624,0.0,4.529751608919594,1.0462233935258987,0.5500580214318775,0.6148420185675251,5.8293711242675785,234.2044871870029
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,113,6.308866829939821,0.7977363786697388,0.5868969980478287,nan,1.4532715181509654,0.0,1000.0,nan,nan,0,0,0,392,7.359847921313661,0.0,4.59015875573405,0.0,0.4794398345278971,0.0,145.16656031753078,0.0,5641.929424602961,0.0,145.16656031753078,0.0,0.6432840934563768,0.0,0.6432840934563768,0.0,11.878787878787879,0.0,10.066231942116378,0.0,4.59015875573405,1.035588521743435,0.4794398345278971,0.6432840934563768,9.580992980957031,372.3673420237954
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,114,6.641913944015722,0.7975177799463272,0.5873778175115585,nan,1.2952855301314388,0.0,1000.0,nan,nan,0,0,0,356,7.389838777739426,0.0,4.628326036834205,0.0,0.4473536469299218,0.0,146.0490748964507,0.0,5600.486116086346,0.0,146.0490748964507,0.0,0.6472809915948644,0.0,0.6472809915948644,0.0,12.275862068965518,0.0,10.073616372781315,0.0,4.628326036834205,1.0346843880104872,0.4473536469299218,0.6472809915948644,8.470846343994141,324.82819473300805
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,115,6.641913944015722,0.7977299789190292,0.5876309489011764,nan,1.4084594530452574,0.0,1000.0,nan,nan,0,0,0,304,7.307716012001038,0.0,4.675714991679891,0.0,0.5325768566025155,0.0,140.4186521257673,0.0,5632.906255506011,0.0,140.4186521257673,0.0,0.6223959002366383,0.0,0.6223959002366383,0.0,10.857142857142858,0.0,9.928518690712549,0.0,4.675714991679891,1.0391496493786836,0.5325768566025155,0.6223959002366383,7.863444519042969,315.4427503083367
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,116,6.641913944015722,0.7977001804113388,0.5879690585136413,nan,1.343969128800161,0.0,1000.0,nan,nan,0,0,0,414,7.548374118226947,0.0,4.71322530123957,0.0,0.44610412181778386,0.0,144.46447060324928,0.0,5564.530452670156,0.0,144.46447060324928,0.0,0.6399754453428774,0.0,0.6399754453428774,0.0,12.545454545454545,0.0,10.221357176059154,0.0,4.71322530123957,1.0446380001179283,0.44610412181778386,0.6399754453428774,9.534655059814453,367.25900987623027
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,117,6.641913944015722,0.7976837803125382,0.5886031827926635,nan,1.3900193323691685,0.0,1000.0,nan,nan,0,0,0,210,7.324715773264567,0.0,4.755132414194184,0.0,0.4673571412762006,0.0,141.5761349995931,0.0,5883.7552383591965,0.0,141.5761349995931,0.0,0.6270032763339387,0.0,0.6270032763339387,0.0,8.75,0.0,9.885491716541827,0.0,4.755132414194184,1.033123314341386,0.4673571412762006,0.6270032763339387,6.795654479980469,282.4202514412414
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,118,6.641913944015722,0.7976245791912079,0.5891928441524505,nan,1.686523957598594,0.0,1000.0,nan,nan,0,0,0,402,7.857202053070068,0.0,4.78822954222883,0.0,0.5006865390366123,0.0,142.2631077920237,0.0,5796.04907535878,0.0,142.2631077920237,0.0,0.6309942631367191,0.0,0.6309942631367191,0.0,12.96774193548387,0.0,10.568850936318515,0.0,4.78822954222883,1.039608036545655,0.5006865390366123,0.6309942631367191,8.820312683105469,359.3550426722443
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,119,6.641913944015722,0.7975781788825989,0.5895570210218429,nan,1.154275357723236,0.0,1000.0,nan,nan,0,0,0,258,7.184831202030182,0.0,4.8298674816407905,0.0,0.41883938138683635,0.0,142.9067153930664,0.0,5841.836767461122,0.0,142.9067153930664,0.0,0.6342754457486864,0.0,0.6342754457486864,0.0,10.75,0.0,9.63227276420634,0.0,4.8298674816407905,1.0303127722374268,0.41883938138683635,0.6342754457486864,6.859522338867188,280.40816483813387
