algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,sigma_dp_honest,sigma_dp_attacker,sigma_n_honest,sigma_n_attacker,eps_n_honest,eps_n_attacker,noise_norm_honest,noise_norm_attacker,balance_kept_honest,balance_kept_attacker,balance_threshold_honest,balance_threshold_attacker,balance_local_norm_honest,balance_local_norm_attacker,trust_honest,trust_attacker,n_dp_norm_honest,n_dp_norm_attacker,nsr_honest,nsr_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,65,5.6830388240135585,0.885772976676623,0.38217369159062703,0.8848959907194068,24.448549772563734,27174230589.44,1000.0,0.6329842725846045,1.0,734,180,29900,734,0.6392628938479185,0.0,0.6392628938479185,0.0,3.8804773725105246,0.0,144.03072317023026,0.0,0.0,153.17,8.013426540320651,39899026430.41503,6.221252617083098,30975753175.04,0.778049255672254,0.0,144.03072317023026,0.0,6510.5914331939275,0.0,3.8804773725105246,1.2396727373093706,0.778049255672254,0.6392628938479185,9.12194580078125,412.3374574356155
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,66,5.837244620356436,0.8858463110526403,0.3817731083432833,0.8801893863386121,28.45615530014038,164080252026.88,1000.0,0.5057162899381022,1.0,554,138,29900,554,0.6327286417338733,0.0,0.6327286417338733,0.0,3.9188076283302538,0.0,142.74368572235107,0.0,0.0,152.27,7.922952053799023,241640609011.95142,6.192156165838242,188853394145.28,0.7884988486766815,0.0,142.74368572235107,0.0,6410.251332647877,0.0,3.9188076283302538,1.261550494386228,0.7884988486766815,0.6327286417338733,7.612996571858724,341.8800710745534
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,67,5.837244620356436,0.8859259778261185,0.38145820240179695,0.8265193029011392,26.53860490322113,1097781575680.0,1000.0,0.44197456454613376,1.0,554,222,29900,554,0.6315889865116088,0.0,0.6315889865116088,0.0,4.024431394860096,0.0,142.44013366699218,0.0,0.0,152.27,7.890780026117755,1587068344512.3345,6.208262991905213,1248664597954.56,0.8061979949474335,0.0,142.44013366699218,0.0,6654.644525762042,0.0,4.024431394860096,1.221156196592154,0.8061979949474335,0.6315889865116088,9.496008911132812,443.64296838413605
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,68,5.987257848986581,0.885941979487737,0.38112072815497716,0.8198396511248676,30.18819827125186,6545329057955.84,1000.0,0.5603528138390368,1.0,798,220,29900,798,0.6351550773627958,0.0,0.6351550773627958,0.0,4.118480059224457,0.0,143.26663498651413,0.0,0.0,153.49,7.848572606175204,9516603173662.016,6.216359842391241,7537501756456.96,0.7667397516114371,0.0,143.26663498651413,0.0,6617.92868169219,0.0,4.118480059224457,1.213193923193969,0.7667397516114371,0.6351550773627958,10.02866444905599,463.25500771845344
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,69,5.987257848986581,0.8860523104667664,0.3807293151815732,0.9874727948166308,17.882208506266277,43783322421166.08,1000.0,0.43352007025116907,1.0,317,28,29900,317,0.6218973307372859,0.0,0.6218973307372859,0.0,4.152283522952652,0.0,140.39241536458334,0.0,0.0,151.085,7.810370388336373,62439158691825.8,6.2274807294209795,49784919047536.64,0.7894793020354377,0.0,140.39241536458334,0.0,6441.086475360304,0.0,4.152283522952652,1.2003471900874474,0.7894793020354377,0.6218973307372859,4.2117724609375,193.2325942608091
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,70,5.987257848986581,0.8860966447989146,0.38047110676765444,0.9334132951426183,32.751747369766235,262997272680202.25,1000.0,0.32921531400451876,1.0,147,38,29900,147,0.622491760497917,0.0,0.622491760497917,0.0,4.1859187104830005,0.0,140.73904418945312,0.0,0.0,150.235,7.891216765581019,377128774306952.6,6.334028780460358,302709275560509.44,0.7548827677965164,0.0,140.73904418945312,0.0,6466.760666758429,0.0,4.1859187104830005,1.2021528647302113,0.7548827677965164,0.622491760497917,3.7530411783854167,172.4469511135581
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,71,6.226486962247939,0.8861883097887039,0.38024388283491134,0.7798011398624074,28.3053599357605,1771035172137861.0,1000.0,0.5660504823541246,1.0,281,58,29900,281,0.6143483151642345,0.0,0.6143483151642345,0.0,4.218334420770379,0.0,138.4020553588867,0.0,0.0,150.905,7.713573530828739,2492305553873955.0,6.23285436630249,2013875604029440.0,0.7728391230106354,0.0,138.4020553588867,0.0,6212.988537708334,0.0,4.218334420770379,1.2101495166548553,0.7728391230106354,0.6143483151642345,4.613401845296224,207.09961792361116
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,72,6.226486962247939,0.8862416452169418,0.37999656597773235,0.9430056387390926,30.29054133097331,1.0620582448657858e+16,1000.0,0.4786035517699064,1.0,541,108,29900,541,0.6213058302145932,0.0,0.6213058302145932,0.0,4.277041303960374,0.0,140.2901153564453,0.0,0.0,152.205,7.688441160853723,1.502569461917145e+16,6.254101816813151,1.222253276712403e+16,0.7636492093404134,0.0,140.2901153564453,0.0,6825.95660079043,0.0,4.277041303960374,1.2135143663839052,0.7636492093404134,0.6213058302145932,7.014505767822266,341.2978300395215
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,73,6.226486962247939,0.8862776444355647,0.3797546821832657,0.9049038497066763,32.54579372406006,7.142255636556808e+16,1000.0,0.49848181832571126,1.0,618,206,29900,618,0.6154844681914078,0.0,0.6154844681914078,0.0,4.34555523349367,0.0,138.74752655029297,0.0,0.0,152.59,7.641578282335237,9.908154828931187e+16,6.257559895515442,8.113621297239426e+16,0.7532842963933944,0.0,138.74752655029297,0.0,6762.573916756223,0.0,4.34555523349367,1.222787052763949,0.7532842963933944,0.6154844681914078,9.249835103352865,450.8382611170816
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,74,6.226486962247939,0.8862846436103186,0.37949812193711596,0.8684585701271228,28.307488918304443,4.2501053867767104e+17,1000.0,0.6799888942901159,1.0,646,128,29900,646,0.6152479895905759,0.0,0.6152479895905759,0.0,4.4139771058684465,0.0,138.7616994222005,0.0,0.0,152.73,7.60208011010561,5.931527260060744e+17,6.266855589548746,4.8897175806999e+17,0.7657103339831034,0.0,138.7616994222005,0.0,6779.98478984059,0.0,4.4139771058684465,1.2002166678166197,0.7657103339831034,0.6152479895905759,6.938084971110026,338.9992394920295
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,75,6.226486962247939,0.8863426450888315,0.37938245356082917,0.914595348593275,30.920994213649205,2.843210385073373e+18,1000.0,0.5489022461088073,1.0,544,104,29900,544,0.6304724093640343,0.0,0.6304724093640343,0.0,4.454241679533725,0.0,142.3330786568778,0.0,0.0,152.22,7.57410122018374,3.8923563420449203e+18,6.285555226462228,3.230168179400214e+18,0.7118060737848282,0.0,142.3330786568778,0.0,6954.95591267021,0.0,4.454241679533725,1.200164574040887,0.7118060737848282,0.6304724093640343,6.6422103373209636,324.5646092579431
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,76,6.350326767711978,0.886389644742012,0.37917862604061764,0.9008732914575486,36.10732048749924,1.6889706822981773e+19,1000.0,0.5238692748883182,1.0,589,122,29900,589,0.6036424153322533,0.0,0.6036424153322533,0.0,4.512362956302962,0.0,136.06062602996826,0.0,0.0,152.445,7.537995800734864,inf,6.297435522079468,inf,0.7951700650155544,0.0,136.06062602996826,0.0,6937.730000921705,0.0,4.512362956302962,1.1877693174964865,0.7951700650155544,0.6036424153322533,7.256566721598308,370.0122667158243
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,77,6.350326767711978,0.8864169776439667,0.3790248363216718,0.8856291057565554,33.983633265775794,nan,1000.0,0.33193305719853866,1.0,30241,527,0,0,0.6082453946254537,0.0,0.6082453946254537,0.0,4.565712486977509,0.0,137.15838982077207,0.0,0.0,0.0,7.495684634177158,nan,6.30397440405453,nan,0.7409016630228829,0.0,137.15838982077207,0.0,6931.921978308567,0.0,4.565712486977509,1.1895009531009975,0.7409016630228829,0.6082453946254537,7.772308756510417,392.80891210415217
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,78,6.3643055505941755,0.8864426459868749,0.3788999743262927,0.953171215358724,36.94826732982289,nan,1000.0,0.7471633149261551,1.0,30513,661,0,0,0.6002290721471661,0.0,0.6002290721471661,0.0,4.589365068927282,0.0,135.13655922629616,0.0,0.0,0.0,7.455787735980001,nan,6.312363017689098,nan,0.7729243473573164,0.0,135.13655922629616,0.0,7015.876967284459,0.0,4.589365068927282,1.2007264743564248,0.7729243473573164,0.6002290721471661,4.955007171630859,257.24882213376355
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,79,6.3643055505941755,0.8864616447687149,0.3788320088386536,0.777736065612912,28.858683109283447,nan,1000.0,0.5455166602797905,1.0,30375,623,0,0,0.6022795684999398,0.0,0.6022795684999398,0.0,4.653213826172447,0.0,135.88730716705322,0.0,0.0,0.0,7.476231005809912,nan,6.372009873390198,nan,0.7786536067724228,0.0,135.88730716705322,0.0,6902.4018257481075,0.0,4.653213826172447,1.1761817436031574,0.7786536067724228,0.6022795684999398,7.2473230489095055,368.1280973732324
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,80,6.3643055505941755,0.8865616436799367,0.37865735034147896,0.8413481046817891,29.214765667915344,nan,1000.0,0.4689534427018371,1.0,30373,625,0,0,0.6098996097529652,0.0,0.6098996097529652,0.0,4.697285781707576,0.0,137.54437065124512,0.0,0.0,0.0,7.376948738987614,nan,6.329447329044342,nan,0.7336285263299942,0.0,137.54437065124512,0.0,7193.314482292337,0.0,4.697285781707576,1.1787407728799881,0.7336285263299942,0.6098996097529652,7.335699768066406,383.6434390555913
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,81,6.3643055505941755,0.8865319788455963,0.378571224908034,0.8834597374384936,29.18334252493722,nan,1000.0,0.7024780669984355,1.0,30529,715,0,0,0.6063763175263875,0.0,0.6063763175263875,0.0,4.740774547201677,0.0,136.87115587506975,0.0,0.0,0.0,7.33883374132131,nan,6.338863066264561,nan,0.7589535691908428,0.0,136.87115587506975,0.0,7336.162411443384,0.0,4.740774547201677,1.1701443434037475,0.7589535691908428,0.6063763175263875,6.387320607503256,342.3542458673579
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,82,6.3643055505941755,0.886560978492101,0.37855031549930573,0.9590676883780332,28.564344215393067,nan,1000.0,0.5537554560399071,1.0,30012,124,0,0,0.6002290721471661,0.0,0.6002290721471661,0.0,4.753011878649845,0.0,135.49668884277344,0.0,0.0,0.0,7.302626017317252,nan,6.349779987335205,nan,0.744207763671875,0.0,135.49668884277344,0.0,7094.413125024538,0.0,4.753011878649845,1.1716090497590943,0.744207763671875,0.6002290721471661,2.2582781473795572,118.24021875040897
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,83,6.4576827737970826,0.8866389773289363,0.3784640965859095,0.8720121402416469,37.677795028686525,nan,1000.0,0.539695551050001,1.0,30394,608,0,0,0.6012312977336616,0.0,0.6012312977336616,0.0,4.795693620707198,0.0,135.51783650716146,0.0,0.0,0.0,7.255405165994195,nan,6.350919151306153,nan,0.8048703908920288,0.0,135.51783650716146,0.0,7310.181282727528,0.0,4.795693620707198,1.171966355014105,0.8048703908920288,0.6012312977336616,6.775891825358073,365.50906413637637
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,84,6.4576827737970826,0.8866733125845592,0.3784322494268417,0.8779156173493805,31.722856521606445,nan,1000.0,0.7633381223012928,1.0,30661,847,0,0,0.6013929735395268,0.0,0.6013929735395268,0.0,4.833406387624349,0.0,135.6686052594866,0.0,0.0,0.0,7.280777759297228,nan,6.415758166994367,nan,0.7567748853138515,0.0,135.6686052594866,0.0,7299.555317549729,0.0,4.833406387624349,1.1746140912600989,0.7567748853138515,0.6013929735395268,6.331201578776041,340.64591481898736
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,85,6.52675095051652,0.8866503105560939,0.3784463063875834,0.9109045689019897,35.93450586001078,nan,1000.0,0.3504216371863431,1.0,30150,348,0,0,0.6002290721471661,0.0,0.6002290721471661,0.0,4.868055201537854,0.0,135.42180887858072,0.0,0.0,0.0,7.189109487582182,nan,6.377355178197225,nan,0.7727488478024801,0.0,135.42180887858072,0.0,7495.938957947138,0.0,4.868055201537854,1.1702918175739856,0.7727488478024801,0.6002290721471661,5.416872355143229,299.8375583178855
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,86,6.561150976385623,0.8866763124863307,0.3784350676337878,0.869016826998023,40.299372239546344,nan,1000.0,0.5898414203623641,1.0,30299,455,0,0,0.6002290721471661,0.0,0.6002290721471661,0.0,4.89284012149367,0.0,135.4208415638317,0.0,0.0,0.0,7.148161734027308,nan,6.383445783094927,nan,0.7767640135504983,0.0,135.4208415638317,0.0,7631.986119062887,0.0,4.89284012149367,1.1771452912853362,0.7767640135504983,0.6002290721471661,4.965430857340495,279.8394910323059
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,87,6.980843497373028,0.8866956446568172,0.3784211688240369,0.9119123149206662,27.078702189705588,nan,1000.0,0.7737405323986674,1.0,30388,538,0,0,0.6101139563985816,0.0,0.6101139563985816,0.0,4.934353981456549,0.0,137.6667577570135,0.0,0.0,0.0,7.112742545896339,nan,6.394302671605891,nan,0.7101278901100159,0.0,137.6667577570135,0.0,7506.093110969599,0.0,4.934353981456549,1.155816278858983,0.7101278901100159,0.6101139563985816,5.047781117757162,275.22341406888535
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,88,6.980843497373028,0.8867083114385604,0.37840842972199124,0.925740177003895,40.350492286682126,nan,1000.0,0.5203502588309947,1.0,30189,341,0,0,0.6002290721471661,0.0,0.6002290721471661,0.0,4.956577477656188,0.0,135.2835693359375,0.0,0.0,0.0,7.068103118136702,nan,6.3966748237609865,nan,0.7674846291542053,0.0,135.2835693359375,0.0,7775.003713996564,0.0,4.956577477656188,1.1593146078677439,0.7674846291542053,0.6002290721471661,4.509452311197917,259.16679046655213
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,89,6.980843497373028,0.8867886443932851,0.3784227195382118,0.8950030612457041,33.31277700570914,nan,1000.0,0.6976580988303086,1.0,30475,651,0,0,0.6002290721471661,0.0,0.6002290721471661,0.0,5.000004701269556,0.0,135.29766845703125,0.0,0.0,0.0,7.031935702535718,nan,6.406511123363789,nan,0.7499644435369052,0.0,135.29766845703125,0.0,7889.527592177189,0.0,5.000004701269556,1.1444828562422347,0.7499644435369052,0.6002290721471661,5.862898966471354,341.87952899434487
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,90,6.9951010780104665,0.8867326448361079,0.37841815332571666,0.8533598728827826,35.89926649176556,nan,1000.0,0.5290189636433478,1.0,30680,1056,0,0,0.6002290721471659,0.0,0.6002290721471659,0.0,5.071114748163156,0.0,135.51773801057234,0.0,0.0,0.0,6.994943561851279,nan,6.415436412977136,nan,0.7498738532480986,0.0,135.51773801057234,0.0,7839.3524961281255,0.0,5.071114748163156,1.1211953957065843,0.7498738532480986,0.6002290721471659,10.389693247477213,601.0170247031562
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,91,6.9951010780104665,0.8867353117465973,0.37853212376435597,0.7776087233300443,36.5462589263916,nan,1000.0,0.4167502173283106,1.0,30129,281,0,0,0.6002290721471661,0.0,0.6002290721471661,0.0,5.097704079248222,0.0,135.40508880615235,0.0,0.0,0.0,6.9547256048577735,nan,6.421216106414795,nan,0.7672095715999603,0.0,135.40508880615235,0.0,7613.12370154885,0.0,5.097704079248222,1.1172163858276125,0.7672095715999603,0.6002290721471661,4.513502960205078,253.77079005162832
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,92,6.9951010780104665,0.8868359762430191,0.37853369881709414,0.8183245249862376,36.28212225437164,nan,1000.0,0.3761992672967456,1.0,30284,540,0,0,0.6002290721471661,0.0,0.6002290721471661,0.0,5.130390358727352,0.0,135.5672836303711,0.0,0.0,0.0,6.919767439174563,nan,6.4316748678684235,nan,0.7460563853383064,0.0,135.5672836303711,0.0,8007.609500934193,0.0,5.130390358727352,1.1218770159539104,0.7460563853383064,0.6002290721471661,7.230255126953125,427.0725067164903
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,93,7.2688951801920725,0.8867816434303919,0.37859719415505727,0.9193350369005522,39.60800701379776,nan,1000.0,0.5350998106915233,1.0,30408,634,0,0,0.6034282370360264,0.0,0.6034282370360264,0.0,5.158714201261666,0.0,136.24427890777588,0.0,0.0,0.0,6.871653418603522,nan,6.429676562547684,nan,0.7408255115151405,0.0,136.24427890777588,0.0,7992.515443412334,0.0,5.158714201261666,1.1298037702596488,0.7408255115151405,0.6034282370360264,7.266361541748047,426.2674903153245
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,94,7.2688951801920725,0.8868276447057724,0.37862833619117736,0.9459379434942062,30.1788481799039,nan,1000.0,0.5738922132936675,1.0,30316,470,0,0,0.6002290721471661,0.0,0.6002290721471661,0.0,5.193567871440704,0.0,135.4480341131037,0.0,0.0,0.0,6.850964928355561,nan,6.453196959062056,nan,0.7774463621052828,0.0,135.4480341131037,0.0,8037.204326501023,0.0,5.193567871440704,1.0952297443720547,0.7774463621052828,0.6002290721471661,4.966427917480469,294.69749197170427
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,95,7.2688951801920725,0.8868776448567708,0.37872788329919177,0.8580133301170886,32.9091393320184,nan,1000.0,0.5019920347914502,1.0,30556,848,0,0,0.600229072147166,0.0,0.600229072147166,0.0,5.244049830717151,0.0,135.33554398386102,0.0,0.0,0.0,6.808620777190019,nan,6.456209559189646,nan,0.7402765107782263,0.0,135.33554398386102,0.0,7901.210384141868,0.0,5.244049830717151,1.0796038937937595,0.7402765107782263,0.600229072147166,8.571251118977864,500.4099909956516
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,96,7.472158495094677,0.8867956441640854,0.37885551661252975,0.7217895754710804,29.403525352478027,nan,1000.0,0.4654564438617809,1.0,30539,915,0,0,0.6002290721471659,0.0,0.6002290721471659,0.0,5.289224766384216,0.0,135.46642608642577,0.0,0.0,0.0,6.7804745791653165,nan,6.472526860237122,nan,0.7545597285032273,0.0,135.46642608642577,0.0,7980.53939913514,0.0,5.289224766384216,1.0714688597741275,0.7545597285032273,0.6002290721471659,9.031095072428386,532.0359599423426
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,97,7.472158495094677,0.8867936444282531,0.37890595018863676,0.8804013045645533,32.89897584915161,nan,1000.0,0.5002549721434743,1.0,30567,821,0,0,0.600229072147166,0.0,0.600229072147166,0.0,5.330311262826427,0.0,135.41342078314887,0.0,0.0,0.0,6.734771820823048,nan,6.4719022909800215,nan,0.7457143995496962,0.0,135.41342078314887,0.0,8289.924029453548,0.0,5.330311262826427,1.0626405055488952,0.7457143995496962,0.600229072147166,8.124805246988933,497.3954417672131
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,98,7.472158495094677,0.8868789780139923,0.37903017381827037,0.9051817705355442,39.710055112838745,nan,1000.0,0.5289076428183861,1.0,30139,269,0,0,0.6002290721471661,0.0,0.6002290721471661,0.0,5.346766182808139,0.0,135.23431396484375,0.0,0.0,0.0,6.686661738381953,nan,6.468650937080383,nan,0.770485445857048,0.0,135.23431396484375,0.0,8488.766011526288,0.0,5.346766182808139,1.0623416234476213,0.770485445857048,0.6002290721471661,3.606248372395833,226.367093640701
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,99,7.472158495094677,0.8868776456514994,0.37915319164594014,0.8843709988700345,36.02600804964701,nan,1000.0,0.48000484698250073,1.0,30280,450,0,0,0.6002290721471661,0.0,0.6002290721471661,0.0,5.3635538836476355,0.0,135.53145472208658,0.0,0.0,0.0,6.6615367199199005,nan,6.487450917561849,nan,0.7660558422406515,0.0,135.53145472208658,0.0,8335.983821392385,0.0,5.3635538836476355,1.0684615966423554,0.7660558422406515,0.6002290721471661,5.4212581888834634,333.43935285569535
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,100,7.472158495094677,0.8868933115402857,0.37924666186173756,0.882777810684181,37.98126029968262,nan,1000.0,0.45794636385005866,1.0,30253,465,0,0,0.6002290721471661,0.0,0.6002290721471661,0.0,5.392497687482673,0.0,135.46146937779017,0.0,0.0,0.0,6.625662510878085,nan,6.495674678257534,nan,0.771761281149728,0.0,135.46146937779017,0.0,8680.819713127139,0.0,5.392497687482673,1.064167369843609,0.771761281149728,0.6002290721471661,6.321535237630209,405.1049199459331
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,101,7.472158495094677,0.8869209772348404,0.37932629038890203,0.8134615635817721,32.28639221191406,nan,1000.0,0.5079456221420322,1.0,30275,461,0,0,0.6002290721471661,0.0,0.6002290721471661,0.0,5.4192284405916595,0.0,135.4409907414363,0.0,0.0,0.0,6.6365708144974525,nan,6.549889674553504,nan,0.7252290386420029,0.0,135.4409907414363,0.0,8170.852129559589,0.0,5.4192284405916595,1.0610197341531626,0.7252290386420029,0.6002290721471661,5.869109598795573,354.07025894758215
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,102,7.472158495094677,0.8868829770882924,0.3794966427485148,0.9193273291924384,35.62821792153751,nan,1000.0,0.6581199331839372,1.0,30753,973,0,0,0.6002290721471661,0.0,0.6002290721471661,0.0,5.452284546532249,0.0,135.29143299775964,0.0,0.0,0.0,6.588065035501139,nan,6.545509029837215,nan,0.7542263304485994,0.0,135.29143299775964,0.0,8547.885371209002,0.0,5.452284546532249,1.0584579512953856,0.7542263304485994,0.6002290721471661,7.666514536539713,484.38017103517683
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,103,7.472158495094677,0.8868586436907451,0.37965945571661,0.8343203826413634,32.71214556694031,nan,1000.0,0.5350679379627571,1.0,30512,772,0,0,0.600229072147166,0.0,0.600229072147166,0.0,5.503255687309214,0.0,135.39944203694662,0.0,0.0,0.0,6.525588756437364,nan,6.526803625954522,nan,0.7557101332479053,0.0,135.39944203694662,0.0,8675.772124123807,0.0,5.503255687309214,1.0042940670470133,0.7557101332479053,0.600229072147166,8.123966522216797,520.5463274474284
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,104,7.472158495094677,0.8868993083635967,0.37976628084977465,0.893296895482108,34.17423413594564,nan,1000.0,0.6633412423273319,1.0,30560,764,0,0,0.6002290721471663,0.0,0.6002290721471663,0.0,5.531263139324709,0.0,135.35872395833334,0.0,0.0,0.0,6.479766298251489,nan,6.524323463439941,nan,0.7506131251653035,0.0,135.35872395833334,0.0,8804.428400252345,0.0,5.531263139324709,1.0031603797535753,0.7506131251653035,0.6002290721471663,6.767936197916667,440.2214200126174
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,105,7.472158495094677,0.8868839768568675,0.3799601831038793,0.920033143939394,38.933904375348774,nan,1000.0,0.49184499710815505,1.0,30067,193,0,0,0.6002290721471661,0.0,0.6002290721471661,0.0,5.547870158138354,0.0,135.49627031598772,0.0,0.0,0.0,6.44791585691683,nan,6.535680294036865,nan,0.7865573252950396,0.0,135.49627031598772,0.0,8781.397753879171,0.0,5.547870158138354,0.9951839520246163,0.7865573252950396,0.6002290721471661,3.16157964070638,204.89928092384739
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,106,7.472158495094677,0.8868663094441096,0.38011317640542985,0.8346308921504445,34.31867276297675,nan,1000.0,0.417771367764931,1.0,30362,644,0,0,0.600229072147166,0.0,0.600229072147166,0.0,5.573051709397598,0.0,135.45812310112848,0.0,0.0,0.0,6.415749127933539,nan,6.54657440715366,nan,0.7365161246723599,0.0,135.45812310112848,0.0,9050.340283727259,0.0,5.573051709397598,1.0070845333890548,0.7365161246723599,0.600229072147166,8.127487386067708,543.0204170236357
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,107,7.472158495094677,0.8869156432151795,0.38024303744236626,0.8565868055744335,41.13163447380066,nan,1000.0,0.5742220017500013,1.0,30398,634,0,0,0.6002290721471661,0.0,0.6002290721471661,0.0,5.595482385693358,0.0,135.51004314422607,0.0,0.0,0.0,6.372582037148799,nan,6.5460220873355865,nan,0.7458546459674835,0.0,135.51004314422607,0.0,8957.85808145441,0.0,5.595482385693358,1.0172933728887177,0.7458546459674835,0.6002290721471661,7.2272023010253905,477.75243101090183
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,108,7.472158495094677,0.8868733092149099,0.3805150997638702,0.9436860144048387,44.00483433405558,nan,1000.0,0.5988567150628571,1.0,30405,569,0,0,0.6002290721471661,0.0,0.6002290721471661,0.0,5.611950201937058,0.0,135.63997650146484,0.0,0.0,0.0,6.337199476104304,nan,6.553219358126323,nan,0.7575395852327347,0.0,135.63997650146484,0.0,9156.312081359989,0.0,5.611950201937058,1.0252954897747317,0.7575395852327347,0.6002290721471661,5.425599060058594,366.2524832543995
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,109,7.472158495094677,0.8869326442480088,0.38060405393441515,0.8732254299155943,39.82298447535588,nan,1000.0,0.5720614855369931,1.0,30918,1336,0,0,0.600229072147166,0.0,0.600229072147166,0.0,5.66406044307548,0.0,135.38893655630258,0.0,0.0,0.0,6.339292661143504,nan,6.599232453566331,nan,0.7782630278513982,0.0,135.38893655630258,0.0,9108.268272088928,0.0,5.66406044307548,1.0117319413159156,0.7782630278513982,0.600229072147166,11.733707834879556,789.3832502477071
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,110,7.472158495094677,0.8868929767608642,0.38076366623242697,0.8185397091808864,41.282997131347656,nan,1000.0,0.4802340077104204,1.0,30644,1070,0,0,0.6002290721471661,0.0,0.6002290721471661,0.0,5.710882133034817,0.0,135.46997197469076,0.0,0.0,0.0,6.297453701465145,nan,6.599528431892395,nan,0.7641995325684547,0.0,135.46997197469076,0.0,9319.55815605734,0.0,5.710882133034817,1.000739110024734,0.7641995325684547,0.6002290721471661,10.83759775797526,745.5646524845871
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,111,7.472158495094677,0.8868649764855703,0.38093623687823613,0.804360623420755,42.50724022729056,nan,1000.0,0.47405452474731913,1.0,30322,524,0,0,0.6002290721471661,0.0,0.6002290721471661,0.0,5.7388280174573305,0.0,135.4213420322963,0.0,0.0,0.0,6.241252831234216,nan,6.58438161441258,nan,0.791046644960131,0.0,135.4213420322963,0.0,9556.685517907361,0.0,5.7388280174573305,0.9907111240738496,0.791046644960131,0.6002290721471661,6.319662628173828,445.9786575023436
