algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,balance_kept_honest,balance_kept_attacker,balance_threshold_honest,balance_threshold_attacker,balance_local_norm_honest,balance_local_norm_attacker
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,10,0.0,0.8386977303028107,0.7238907814025879,nan,0.09223910607397556,0.09356665879487991,,nan,nan,0,0,0,11542,38.75,106.12,9.908843007752301,9.896945903615482,5.331399341424306,5.324998168945313
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,11,0.0,0.8441342283785344,0.6820371301472187,nan,0.08418308345600962,0.08562834866344929,,nan,nan,0,0,0,11890,45.708333333333336,107.93,9.901089593867015,9.888933380486556,5.362861156463623,5.356276822090149
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,12,0.0,0.848420728892088,0.6477366653084755,nan,0.07748030850663781,0.0787683043628931,,nan,nan,0,0,0,12078,52.08695652173913,108.8,9.890756639487334,9.87704833234344,5.393098789712657,5.385624108314514
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,13,0.0,0.8519424779713154,0.618999273777008,nan,0.07183888224884867,0.07309303425252438,,nan,nan,0,0,0,10552,21.7,101.18,9.876239015731208,9.861650858691045,5.421203970909119,5.4131963300704955
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,14,0.0,0.8552614787220955,0.5945627877116203,nan,0.0670600963383913,0.06840327508747578,,nan,nan,0,0,0,10898,36.2,103.55,9.860573374949372,9.843165446890373,5.448809464772542,5.439190096855164
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,15,0.0,0.8580732275545597,0.5736302100121975,nan,0.06289854535833,0.06427451953291893,,nan,nan,0,0,0,10968,29.666666666666668,103.45,9.841424811623734,9.82194096120244,5.474604220617385,5.4637657117843625
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,16,0.0,0.860452729165554,0.5554994608461857,nan,0.05931228040717542,0.06079961877316237,,nan,nan,0,0,0,11810,51.55,107.79,9.819553876103107,9.798333750490785,5.498975729942321,5.48709240436554
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,17,0.0,0.8625507272779942,0.539811497181654,nan,0.05628117688931525,0.05790408253669739,,nan,nan,0,0,0,10802,28.88888888888889,102.82,9.800940056414214,9.772583441554154,5.525264528062609,5.509278531074524
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,18,0.0,0.8645892286300659,0.5259148520231247,nan,0.05371403472498059,0.055298680365085603,,nan,nan,0,0,0,11156,34.476190476190474,104.32,9.771894615200791,9.744901571218119,5.54573883329119,5.530419759750366
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,19,0.0,0.8661787299811841,0.513706319630146,nan,0.05116204098798335,0.05288079865276814,,nan,nan,0,0,0,11270,41.72222222222222,105.19,9.745243456095983,9.715550667421093,5.567607720692952,5.550643773078918
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,20,0.0,0.8677354784309864,0.5027907526493073,nan,0.049065222097560764,0.05093729805201292,,nan,nan,0,0,0,11266,35.40909090909091,104.87,9.712595677130096,9.684706531446837,5.586072163148359,5.570032086372375
