algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,balance_local_norm_honest,balance_local_norm_attacker,balance_kept_honest,balance_kept_attacker,balance_threshold_honest,balance_threshold_attacker
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,95,0.0,0.7973869780699412,0.5785965398947398,1.0,0.02736229379971822,nan,,1.0,1.0,30556,656,0,192,6.283657375134919,nan,10.105263157894736,0.0,6.626649858381742,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,96,0.0,0.7975506472587586,0.5787828489144643,1.0,0.026941077106942733,nan,,1.0,1.0,30539,639,0,276,6.290990328788757,nan,13.8,0.0,6.5903009633187235,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,97,0.0,0.7979116455713908,0.5782704846064249,1.0,0.0265825003447632,nan,,1.0,1.0,30567,667,0,154,6.3081799613104925,nan,8.555555555555555,0.0,6.564399574345441,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,98,0.0,0.7978259795904159,0.578610375324885,1.0,0.026485478797306616,nan,,1.0,1.0,30139,239,0,30,6.323159694671631,nan,3.75,0.0,6.536267052790315,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,99,0.0,0.7979629788796107,0.5790839725732804,1.0,0.026318445311238368,nan,,1.0,1.0,30280,380,0,70,6.319630265235901,nan,5.833333333333333,0.0,6.489212728257184,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,100,0.0,0.7981293147802353,0.5787463843822479,1.0,0.026125894766300915,nan,,1.0,1.0,30253,353,0,112,6.330230508531843,nan,8.0,0.0,6.456907564349741,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,101,0.0,0.7983476457993189,0.5789618984858195,1.0,0.025966138305763404,nan,,1.0,1.0,30275,375,0,86,6.337585375859187,nan,6.615384615384615,0.0,6.421456883955852,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,102,0.0,0.7981446458896001,0.5792504781484604,1.0,0.0262759522224466,nan,,1.0,1.0,30753,853,0,120,6.357136249542236,nan,7.0588235294117645,0.0,6.3984675386763055,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,103,0.0,0.7982256476084392,0.579555412530899,1.0,0.02623491408924262,nan,,1.0,1.0,30512,612,0,160,6.363753663169013,nan,8.88888888888889,0.0,6.362569143029732,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,104,0.0,0.7980919792254766,0.5801841342449188,1.0,0.026044762413948774,nan,,1.0,1.0,30560,660,0,104,6.369059276580811,nan,6.933333333333334,0.0,6.325562471452753,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,105,0.0,0.798255980014801,0.5799197659889856,1.0,0.025870154437919457,nan,,1.0,1.0,30067,167,0,26,6.3762296949114114,nan,3.7142857142857144,0.0,6.290606441486281,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,106,0.0,0.7982826453447341,0.5802191158135732,1.0,0.026097958665341137,nan,,1.0,1.0,30362,462,0,182,6.390039576424493,nan,10.11111111111111,0.0,6.262342454262426,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,107,0.0,0.798456313808759,0.5800134535630544,1.0,0.025749438367784025,nan,,1.0,1.0,30398,498,0,136,6.386528670787811,nan,8.5,0.0,6.217314476518013,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,108,0.0,0.7984739792346954,0.5808498724301656,1.0,0.02568972105781237,nan,,1.0,1.0,30405,505,0,64,6.405110796292623,nan,5.333333333333333,0.0,6.193973154938177,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,109,0.0,0.7984603110949199,0.5810303068161011,1.0,0.02541022140532732,nan,,1.0,1.0,30918,1018,0,318,6.414388088079599,nan,12.23076923076923,0.0,6.161729203903789,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,110,0.0,0.7984916454553604,0.5811632426579794,1.0,0.025822514792283376,nan,,1.0,1.0,30644,744,0,326,6.424796084562938,nan,13.583333333333334,0.0,6.130719232660067,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,111,0.0,0.7985233116149902,0.5814780497550964,1.0,0.025662086649487416,nan,,1.0,1.0,30322,422,0,102,6.4193850585392545,nan,7.285714285714286,0.0,6.08485466329781,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,112,0.0,0.7987113126118978,0.5815322462717692,1.0,0.02527642024680972,nan,,1.0,1.0,30247,347,0,24,6.455995321273804,nan,3.0,0.0,6.078895713933148,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,113,0.0,0.7988319790363312,0.5819441161553065,1.0,0.025588458658506473,nan,,1.0,1.0,30261,361,0,140,6.442667126655579,nan,8.75,0.0,6.026038231074425,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,114,0.0,0.7984876467784245,0.5825453023115794,1.0,0.025563325534264245,nan,,1.0,1.0,30662,762,0,108,6.455292797088623,nan,7.2,0.0,5.9977289959166775,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,115,0.0,0.7989526468515397,0.5824526778856913,1.0,0.02541526088491082,nan,,1.0,1.0,30424,524,0,110,6.469445832570394,nan,7.333333333333333,0.0,5.970939589682806,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,116,0.0,0.7989609801769256,0.5824913934866587,1.0,0.025073913106073934,nan,,1.0,1.0,30395,495,0,286,6.461928064172918,nan,13.0,0.0,5.924373338477583,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,117,0.0,0.7988919784625371,0.583227513829867,1.0,0.024671327527612447,nan,,1.0,1.0,30286,386,0,54,6.473565144972368,nan,4.909090909090909,0.0,5.895607002264935,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,118,0.0,0.7989296462138494,0.583580549955368,1.0,0.02471665546298027,nan,,1.0,1.0,30843,943,0,320,6.489922790527344,nan,12.8,0.0,5.871231933192136,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,119,0.0,0.7987433129549026,0.5839626304308574,1.0,0.024887000136077406,nan,,1.0,1.0,30516,616,0,214,6.497893214225769,nan,10.7,0.0,5.839383253784776,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,120,0.0,0.7989743143320084,0.5841520831982294,1.0,0.024875801373273134,nan,,1.0,1.0,30664,764,0,222,6.508994034358433,nan,10.571428571428571,0.0,5.810493063896042,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,121,0.0,0.7991059792041778,0.5843897960583369,1.0,0.024799796864390374,nan,,1.0,1.0,30381,481,0,160,6.520611622754266,nan,9.411764705882353,0.0,5.782187237734767,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,122,0.0,0.7990709801514944,0.5849132148424784,1.0,0.0244959268035988,nan,,1.0,1.0,30331,431,0,80,6.5265811406649075,nan,6.153846153846154,0.0,5.749025860101396,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,123,0.0,0.7990769763787587,0.5853313509623209,1.0,0.02429481076076627,nan,,1.0,1.0,30164,264,0,44,6.51925622092353,nan,4.888888888888889,0.0,5.7044171126476435,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,124,0.0,0.7991476476192474,0.585653623342514,1.0,0.024400711202373106,nan,,1.0,1.0,30205,305,0,40,6.555793073442247,nan,4.444444444444445,0.0,5.698271850122225,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,125,0.0,0.7989516445000966,0.5862120070060094,1.0,0.024209869410842657,nan,,1.0,1.0,30524,624,0,96,6.541247749328614,nan,6.4,0.0,5.647850979483891,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,126,0.0,0.7990786480903626,0.5863366079330444,1.0,0.02395292175312837,nan,,1.0,1.0,30150,250,0,40,6.563674211502075,nan,5.0,0.0,5.62955868790728,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,127,0.0,0.7990406451622645,0.5871751004457474,1.0,0.02392644838740428,nan,,1.0,1.0,30356,456,0,134,6.5594653487205505,nan,8.375,0.0,5.588567231725936,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,128,0.0,0.7992436460653941,0.5870419599612554,1.0,0.024131308297316235,nan,,1.0,1.0,30273,373,0,78,6.573073784510295,nan,6.5,0.0,5.562951179763164,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,129,0.0,0.7989446459213893,0.5880766497055689,1.0,0.024497744186470907,nan,,1.0,1.0,30533,633,0,160,6.587893830405341,nan,8.88888888888889,0.0,5.538447409426516,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,130,0.0,0.7992463131745656,0.5881332536538442,1.0,0.024173140134662388,nan,,1.0,1.0,30290,390,0,62,6.596943118355491,nan,5.636363636363637,0.0,5.509204423993485,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,131,0.0,0.7992459791898727,0.588496848543485,1.0,0.023922456180055937,nan,,1.0,1.0,30355,455,0,52,6.598030610518022,nan,4.7272727272727275,0.0,5.473500695989734,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,132,0.0,0.7990336455901463,0.5891964606444041,1.0,0.023763320731619995,nan,,1.0,1.0,30139,239,0,206,6.60581386790556,nan,12.117647058823529,0.0,5.443545877510928,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,133,0.0,0.7991649796565373,0.5896626742680867,1.0,0.023574883521844944,nan,,1.0,1.0,30550,650,0,136,6.608641876893885,nan,8.0,0.0,5.409691217932187,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,134,0.0,0.7991889796654383,0.5901537223656972,1.0,0.02389564876134197,nan,,1.0,1.0,30537,637,0,100,6.623919200897217,nan,6.666666666666667,0.0,5.386169151316006,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,135,0.0,0.7992493134737014,0.5904293260971705,1.0,0.023778299527863662,nan,,1.0,1.0,30325,425,0,122,6.635517660776774,nan,8.133333333333333,0.0,5.359749282545553,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,136,0.0,0.7992936472098032,0.5906496902306875,1.0,0.023160025936861832,nan,,1.0,1.0,30413,513,0,68,6.6470368305842085,nan,5.666666666666667,0.0,5.333379091569196,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,137,0.0,0.7992586467663447,0.5911817067861557,1.0,0.023150659476717312,nan,,1.0,1.0,30686,786,0,130,6.6546820191776055,nan,7.647058823529412,0.0,5.304034994010035,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,138,0.0,0.7992063130935033,0.5919131753842036,1.0,0.023414446705331406,nan,,1.0,1.0,30285,385,0,78,6.651469487410325,nan,6.0,0.0,5.266248869804292,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,139,0.0,0.7992323140303293,0.5922408751646677,1.0,0.023318074513226747,nan,,1.0,1.0,30551,651,0,134,6.67716646194458,nan,7.882352941176471,0.0,5.251467505709429,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,140,0.0,0.7992426458994547,0.5929628952344259,1.0,0.023193573479851088,nan,,1.0,1.0,30254,354,0,54,6.668861259113658,nan,4.909090909090909,0.0,5.210085675907741,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,141,0.0,0.7991126461823781,0.5934661861260732,1.0,0.02329740139345328,nan,,1.0,1.0,30211,311,0,154,6.677538186311722,nan,9.625,0.0,5.182201150452123,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,142,0.0,0.7993149801095327,0.5938113337755203,1.0,0.023408032469451428,nan,,1.0,1.0,30288,388,0,68,6.700186649958293,nan,5.666666666666667,0.0,5.1652279306252575,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,143,0.0,0.799338979323705,0.5943076048294703,1.0,0.023053550962358713,nan,,1.0,1.0,30371,471,0,98,6.694279432296753,nan,7.0,0.0,5.126383942711878,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,144,0.0,0.7992963139216105,0.5950068477789561,1.0,0.022920363402614993,nan,,1.0,1.0,30370,470,0,54,6.717199975794012,nan,4.909090909090909,0.0,5.1097573171093,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,145,0.0,0.7991683141390482,0.5955219974120458,1.0,0.02296112796291709,nan,,1.0,1.0,30213,313,0,160,6.7033562660217285,nan,10.0,0.0,5.065344663317568,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,146,0.0,0.7992923132578532,0.5960147929191589,1.0,0.023017165722946327,nan,,1.0,1.0,30477,577,0,166,6.724219852023655,nan,9.222222222222221,0.0,5.047348683162785,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,147,0.0,0.7992356469233831,0.596135742465655,1.0,0.022817104427764814,nan,,1.0,1.0,30516,616,0,188,6.720056508716784,nan,9.894736842105264,0.0,5.0107072731995235,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,148,0.0,0.7992936444282531,0.5969416630268097,1.0,0.02273736219232281,nan,,1.0,1.0,30602,702,0,78,6.726214374814715,nan,5.571428571428571,0.0,4.981974670347016,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,149,0.0,0.7992509792248408,0.5974453129371007,1.0,0.022822150805344183,nan,,1.0,1.0,30389,489,0,94,6.749291454042707,nan,6.714285714285714,0.0,4.965851136832845,nan
