algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,balance_kept_honest,balance_kept_attacker,balance_local_norm_honest,balance_local_norm_attacker,trust_honest,trust_attacker,eps_n_honest,eps_n_attacker,n_dp_norm_honest,n_dp_norm_attacker,nsr_honest,nsr_attacker,balance_threshold_honest,balance_threshold_attacker,noise_norm_honest,noise_norm_attacker,sigma_n_honest,sigma_n_attacker,sigma_dp_honest,sigma_dp_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,84,5.889304449388064,0.7957327307760715,0.5814012916386128,1.0,1.1710926695168018,nan,1000.0,1.0,1.0,10715,815,0,290,11.6,0.0,6.589319076538086,nan,0.574097502976656,0.0,4.140009449806858,0.0,145.00296142578125,0.0,5365.503228844136,0.0,7.477739424185122,nan,145.00296142578125,0.0,0.642845505391003,0.0,0.642845505391003,0.0,4.140009449806858,1.0975225918286473,0.574097502976656,0.642845505391003,9.062685089111328,335.3439518027585
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,85,5.889304449388064,0.7959512300789356,0.5812814006209374,1.0,1.3437115121632814,nan,1000.0,1.0,1.0,10249,349,0,120,7.5,0.0,6.703608155250549,nan,0.5561375506222248,0.0,4.180118456191675,0.0,142.557279586792,0.0,5707.110439262166,0.0,7.556890222251724,nan,142.557279586792,0.0,0.6321905605049443,0.0,0.6321905605049443,0.0,4.180118456191675,1.1033616684037117,0.5561375506222248,0.6321905605049443,5.702291183471679,228.28441757048665
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,86,5.889304449388064,0.7959197308123112,0.5812660898268223,1.0,1.2666213722213318,nan,1000.0,1.0,1.0,10408,508,0,156,8.210526315789474,0.0,6.988389818291915,nan,0.5061295832458296,0.0,4.215123111738766,0.0,145.80255207262542,0.0,5125.783130464646,0.0,7.825576088367862,nan,145.80255207262542,0.0,0.6464767340774449,0.0,0.6464767340774449,0.0,4.215123111738766,1.1133900679658495,0.5061295832458296,0.6464767340774449,6.925621223449707,243.47469869707072
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,87,5.961165580629262,0.7962809796631336,0.5813735193014145,1.0,0.8067600429058075,nan,1000.0,1.0,1.0,10275,375,0,70,5.0,0.0,6.487230845860073,nan,0.3744978734425136,0.0,4.248428238056,0.0,155.1229466029576,0.0,5543.775165520665,0.0,7.216111781398007,nan,155.1229466029576,0.0,0.6881707943642997,0.0,0.6881707943642997,0.0,4.248428238056,1.106191455864291,0.3744978734425136,0.6881707943642997,5.429303131103516,194.03213079322325
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,88,6.128302074983288,0.7962267298996448,0.5813397943973542,1.0,1.3909503537065842,nan,1000.0,1.0,1.0,10311,411,0,126,7.411764705882353,0.0,7.025035549612606,nan,0.5099482790512198,0.0,4.278778375365196,0.0,144.46055243997012,0.0,5331.836265933909,0.0,7.76241985739142,nan,144.46055243997012,0.0,0.6399284108900612,0.0,0.6399284108900612,0.0,4.278778375365196,1.1121088424656735,0.5099482790512198,0.6399284108900612,6.139573478698731,226.60304130219112
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,89,6.128302074983288,0.7962874786555767,0.5814429761469364,1.0,1.2953977324068546,nan,1000.0,1.0,1.0,10480,580,0,92,5.75,0.0,6.94470277428627,nan,0.5475876089185476,0.0,4.321192822060903,0.0,140.85370445251465,0.0,4952.029691915514,0.0,7.622667383485544,nan,140.85370445251465,0.0,0.6233459902009216,0.0,0.6233459902009216,0.0,4.321192822060903,1.1123873074952049,0.5475876089185476,0.6233459902009216,5.6341481781005855,198.08118767662057
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,90,6.302668802345471,0.7962514786422252,0.5815590259432792,1.0,1.2553360039989154,nan,1000.0,1.0,1.0,10469,569,0,400,13.333333333333334,0.0,6.837696488698324,nan,0.5013179756700993,0.0,4.4065098551691975,0.0,143.57964375813802,0.0,5376.732168118992,0.0,7.455346441399437,nan,143.57964375813802,0.0,0.6369825380586643,0.0,0.6369825380586643,0.0,4.4065098551691975,1.1050904471903158,0.5013179756700993,0.6369825380586643,10.768473281860352,403.2549126089245
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,91,6.302668802345471,0.7965254804491997,0.5813921694457531,1.0,1.165460772374097,nan,1000.0,1.0,1.0,10294,394,0,112,6.588235294117647,0.0,6.789528510149787,nan,0.49274389938834834,0.0,4.45214212989247,0.0,142.87031465418198,0.0,5344.161937499452,0.0,7.353639402866148,nan,142.87031465418198,0.0,0.633004142132828,0.0,0.633004142132828,0.0,4.45214212989247,1.1012284160474215,0.49274389938834834,0.633004142132828,6.071988372802735,227.1268823437267
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,92,6.302668802345471,0.7964964801073074,0.5816265550255776,1.0,1.0719395101070404,nan,1000.0,1.0,1.0,10276,376,0,184,9.2,0.0,6.76468436717987,nan,0.43890268448740244,0.0,4.486061798233716,0.0,147.00525665283203,0.0,5367.68467249385,0.0,7.278048654816125,nan,147.00525665283203,0.0,0.6515293234457756,0.0,0.6515293234457756,0.0,4.486061798233716,1.1023169667835955,0.43890268448740244,0.6515293234457756,7.350262832641602,268.38423362469246
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,93,6.722361323332876,0.7966769807040691,0.5816966587305069,1.0,1.2786252456051963,nan,1000.0,1.0,1.0,10293,393,0,190,9.047619047619047,0.0,7.148245243799119,nan,0.4707353569212414,0.0,4.522066615608583,0.0,141.74497840518043,0.0,5140.33076443617,0.0,7.639616610373516,nan,141.74497840518043,0.0,0.6292573225430287,0.0,0.6292573225430287,0.0,4.522066615608583,1.1111352188435872,0.4707353569212414,0.6292573225430287,7.441611366271973,269.86736513289895
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,94,6.722361323332876,0.7967124804854393,0.5819908778369427,1.0,1.1049884092062712,nan,1000.0,1.0,1.0,10462,562,0,88,5.5,0.0,6.9696164429187775,nan,0.48321921471506357,0.0,4.565044188328299,0.0,142.17947959899902,0.0,5333.139188573416,0.0,7.399215941716247,nan,142.17947959899902,0.0,0.6296892288776595,0.0,0.6296892288776595,0.0,4.565044188328299,1.087448444445447,0.48321921471506357,0.6296892288776595,5.687179183959961,213.32556754293662
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,95,6.722361323332876,0.7965842293202877,0.5823501965403557,1.0,0.9875913766714243,nan,1000.0,1.0,1.0,10496,596,0,286,11.0,0.0,6.887894080235408,nan,0.4420414445205377,0.0,4.6274566093124125,0.0,145.0081059382512,0.0,5337.445728475505,0.0,7.263868732238185,nan,145.0081059382512,0.0,0.6422700988151745,0.0,0.6422700988151745,0.0,4.6274566093124125,1.0753850774233107,0.4420414445205377,0.6422700988151745,9.425526885986327,346.9339723509079
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,96,6.805058622047214,0.7967407302558422,0.5825516565144062,1.0,0.8915181023379167,nan,1000.0,1.0,1.0,10169,269,0,336,14.0,0.0,6.762178063392639,nan,0.4669158994220197,0.0,4.672675451462101,0.0,142.12560653686523,0.0,5058.075225954493,0.0,7.083906710422426,nan,142.12560653686523,0.0,0.6306384656935963,0.0,0.6306384656935963,0.0,4.672675451462101,1.0753632675074871,0.4669158994220197,0.6306384656935963,8.527536392211914,303.4845135572696
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,97,6.805058622047214,0.7969159787893295,0.582140783071518,1.0,1.1976108767447018,nan,1000.0,1.0,1.0,10405,505,0,178,8.476190476190476,0.0,6.793154716491699,nan,0.4985891899892262,0.0,4.71683272673085,0.0,139.19190179734002,0.0,5308.290286413995,0.0,7.069072569726889,nan,139.19190179734002,0.0,0.6171575528564752,0.0,0.6171575528564752,0.0,4.71683272673085,1.0706933494638984,0.4985891899892262,0.6171575528564752,7.307574844360351,278.68524003673474
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,98,6.805058622047214,0.7970172293484211,0.5825156216323376,1.0,1.2575848493725061,nan,1000.0,1.0,1.0,10237,337,0,82,5.857142857142857,0.0,7.032656397138323,nan,0.5050590855202505,0.0,4.747796070003394,0.0,141.15194593157088,0.0,5154.13261875522,0.0,7.269675687765054,nan,141.15194593157088,0.0,0.6263150316812514,0.0,0.6263150316812514,0.0,4.747796070003394,1.0624936043195397,0.5050590855202505,0.6263150316812514,4.9403181076049805,180.39464165643275
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,99,6.805058622047214,0.7969864788651466,0.583019593656063,1.0,1.2352807976305484,nan,1000.0,1.0,1.0,10510,610,0,154,7.7,0.0,7.128443741798401,nan,0.4930690390057862,0.0,4.784127231582639,0.0,138.67933349609376,0.0,5144.0882052495435,0.0,7.31973009820009,nan,138.67933349609376,0.0,0.6151080600839838,0.0,0.6151080600839838,0.0,4.784127231582639,1.066491195886422,0.4930690390057862,0.6151080600839838,6.9339666748046875,257.20441026247715
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,100,6.805058622047214,0.79716747879982,0.582720242291689,1.0,1.242225119942113,nan,1000.0,1.0,1.0,10095,195,0,174,9.157894736842104,0.0,6.944796386517976,nan,0.4867278415905802,0.0,4.8246435559447045,0.0,137.09275336014596,0.0,5476.7396637495885,0.0,7.083771793229178,nan,137.09275336014596,0.0,0.6079393464691427,0.0,0.6079393464691427,0.0,4.8246435559447045,1.0617161044600336,0.4867278415905802,0.6079393464691427,6.511905784606934,260.1451340281055
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,101,6.805058622047214,0.7972199796140194,0.5833503584563732,1.0,1.231544342399998,nan,1000.0,1.0,1.0,10575,675,0,188,8.545454545454545,0.0,6.899717287583784,nan,0.49495470337569714,0.0,4.866455468764874,0.0,137.24487582120028,0.0,5263.449849395107,0.0,6.991028040817122,nan,137.24487582120028,0.0,0.6086146667013828,0.0,0.6086146667013828,0.0,4.866455468764874,1.0593068999753097,0.49495470337569714,0.6086146667013828,7.548468170166015,289.4897417167308
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,102,6.805058622047214,0.7971767294406891,0.5835096986591816,1.0,1.225882828856508,nan,1000.0,1.0,1.0,10577,677,0,236,9.833333333333334,0.0,7.371551553408305,nan,0.47570641338825226,0.0,4.91514128000948,0.0,137.2441609700521,0.0,5038.652658093996,0.0,7.419478122331937,nan,137.2441609700521,0.0,0.6080968433628947,0.0,0.6080968433628947,0.0,4.91514128000948,1.0553440866884836,0.47570641338825226,0.6080968433628947,8.234649658203125,302.3191594856398
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,103,6.805058622047214,0.7972297278046608,0.5839077688753604,1.0,1.0924467456837494,nan,1000.0,1.0,1.0,10618,718,0,216,9.0,0.0,6.830583234628041,nan,0.4572051626164466,0.0,4.979743323597597,0.0,140.47817611694336,0.0,5430.440521377642,0.0,6.82931182095732,nan,140.47817611694336,0.0,0.6226317367996052,0.0,0.6226317367996052,0.0,4.979743323597597,1.0089686000516502,0.4572051626164466,0.6226317367996052,8.428690567016602,325.82643128265846
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,104,6.805058622047214,0.7971087294816971,0.5843172445893288,1.0,1.0711043490604921,nan,1000.0,1.0,1.0,10689,789,0,176,8.0,0.0,6.873347499153831,nan,0.4308150569823655,0.0,5.024517969953053,0.0,140.73875704678622,0.0,5290.915385819684,0.0,6.82640671186246,nan,140.73875704678622,0.0,0.6234739828986485,0.0,0.6234739828986485,0.0,5.024517969953053,0.9942184386522241,0.4308150569823655,0.6234739828986485,7.740631637573242,291.0003462200826
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,105,6.805058622047214,0.7971429787576199,0.5844227068126202,1.0,1.4025756795155375,nan,1000.0,1.0,1.0,10542,642,0,184,9.68421052631579,0.0,7.193799119246633,nan,0.5003170237729424,0.0,5.056073145884183,0.0,136.87830553556742,0.0,5288.168270609842,0.0,7.097197128015311,nan,136.87830553556742,0.0,0.6068851575220651,0.0,0.6068851575220651,0.0,5.056073145884183,0.9938160309601743,0.5003170237729424,0.6068851575220651,6.501719512939453,251.18799285396744
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,106,6.805058622047214,0.797225479632616,0.5847049145400525,1.0,1.1069259845341246,nan,1000.0,1.0,1.0,10535,635,0,232,9.666666666666666,0.0,7.082310080528259,nan,0.4173487944838901,0.0,5.082866126586277,0.0,138.95582898457846,0.0,5216.6570484896265,0.0,6.940778779395238,nan,138.95582898457846,0.0,0.6159359780400498,0.0,0.6159359780400498,0.0,5.082866126586277,1.0065679902938751,0.4173487944838901,0.6159359780400498,8.337349739074707,312.9994229093776
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,107,6.805058622047214,0.7974844804406166,0.5846773305535317,1.0,1.4009119915334802,nan,1000.0,1.0,1.0,10367,467,0,156,8.210526315789474,0.0,7.474207702435945,nan,0.43522341980745916,0.0,5.107605653749643,0.0,138.5962452135588,0.0,5447.5180446904515,0.0,7.276174921348185,nan,138.5962452135588,0.0,0.6141282934666831,0.0,0.6141282934666831,0.0,5.107605653749643,1.0101522334524737,0.43522341980745916,0.6141282934666831,6.583321647644043,258.75710712279647
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,108,6.98214139630068,0.7972904801368713,0.5857377365231514,1.0,1.3788027515014012,nan,1000.0,1.0,1.0,10448,548,0,128,7.111111111111111,0.0,7.48115258746677,nan,0.4550635785692268,0.0,5.140279207173636,0.0,135.87813568115234,0.0,5514.2345210381845,0.0,7.234544376903931,nan,135.87813568115234,0.0,0.6030547916606572,0.0,0.6030547916606572,0.0,5.140279207173636,1.0051528511437058,0.4550635785692268,0.6030547916606572,6.114516105651855,248.14055344671834
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,109,6.98214139630068,0.7973244795203209,0.5858627980947495,1.0,1.1690559269803944,nan,1000.0,1.0,1.0,10766,866,0,424,12.848484848484848,0.0,7.130185502948183,nan,0.46116611090573395,0.0,5.198718871355916,0.0,136.22716684052438,0.0,5475.205731187664,0.0,6.8493317896393,nan,136.22716684052438,0.0,0.603252915664485,0.0,0.603252915664485,0.0,5.198718871355916,0.9926374701828117,0.46116611090573395,0.603252915664485,11.238741264343261,451.7044728229822
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,110,6.98214139630068,0.7973439782857895,0.5862909676134587,1.0,1.3130876974299037,nan,1000.0,1.0,1.0,10442,542,0,390,13.448275862068966,0.0,7.300901939129007,nan,0.43314660957147333,0.0,5.249767846029866,0.0,137.99273418558056,0.0,5440.377464273816,0.0,6.966723822025908,nan,137.99273418558056,0.0,0.6115018679784552,0.0,0.6115018679784552,0.0,5.249767846029866,0.9818424891449178,0.43314660957147333,0.6115018679784552,10.00447322845459,394.42736615985166
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,111,6.98214139630068,0.7973702298104763,0.5866329148411751,1.0,1.411789985001087,nan,1000.0,1.0,1.0,10402,502,0,158,7.9,0.0,7.260403776168824,nan,0.49925714209675787,0.0,5.285837965124282,0.0,135.17740631103516,0.0,5204.5602018743475,0.0,6.882045767931984,nan,135.17740631103516,0.0,0.6002290721471659,0.0,0.6002290721471659,0.0,5.285837965124282,0.9717145502329877,0.49925714209675787,0.6002290721471659,6.758870315551758,260.2280100937174
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,112,6.98214139630068,0.7976104785501957,0.5866628542542458,1.0,1.372953589473452,nan,1000.0,1.0,1.0,10345,445,0,80,5.714285714285714,0.0,6.976116452898298,nan,0.48874400343213764,0.0,5.301852721032256,0.0,135.28505488804407,0.0,5389.325415243526,0.0,6.568636173833973,nan,135.28505488804407,0.0,0.6002290721471661,0.0,0.6002290721471661,0.0,5.301852721032256,0.9813478385283377,0.48874400343213764,0.6002290721471661,4.734976921081543,188.62638953352337
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,113,6.98214139630068,0.7974634803831577,0.587429132014513,1.0,1.3534439545869827,nan,1000.0,1.0,1.0,10535,635,0,240,9.6,0.0,7.4809307289123534,nan,0.4299880763888359,0.0,5.342587835711888,0.0,136.30204956054686,0.0,5266.76677003559,0.0,6.997160289398153,nan,136.30204956054686,0.0,0.6039059933793728,0.0,0.6039059933793728,0.0,5.342587835711888,0.9746994834008471,0.4299880763888359,0.6039059933793728,8.518878097534179,329.17292312722435
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,114,7.051851449928479,0.7973599781095981,0.5878948196768761,1.0,1.3073314286413646,nan,1000.0,1.0,1.0,10799,899,0,158,7.523809523809524,0.0,7.571851684933617,nan,0.4275326844127405,0.0,5.373193205750355,0.0,137.79741777692522,0.0,5489.064848291212,0.0,7.035144002141756,nan,137.79741777692522,0.0,0.6113898926403456,0.0,0.6113898926403456,0.0,5.373193205750355,0.9724642807133812,0.4275326844127405,0.6113898926403456,7.234364433288574,288.1759045352886
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,115,7.066998912041057,0.7975362281501294,0.5879943434894085,1.0,1.1097693540155888,nan,1000.0,1.0,1.0,10507,607,0,152,7.6,0.0,7.231364893913269,nan,0.413807462528348,0.0,5.401250260548081,0.0,136.6491828918457,0.0,5429.050712202597,0.0,6.6741486133370955,nan,136.6491828918457,0.0,0.6049910826636745,0.0,0.6049910826636745,0.0,5.401250260548081,0.9746736672640173,0.413807462528348,0.6049910826636745,6.832459144592285,271.4525356101298
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,116,7.066998912041057,0.797547730654478,0.5882614769041539,1.0,1.3880409959417124,nan,1000.0,1.0,1.0,10393,493,0,310,11.923076923076923,0.0,7.556425424722525,nan,0.4299808590171429,0.0,5.4319374897123,0.0,136.856812110314,0.0,5521.325308419264,0.0,6.927821677344864,nan,136.856812110314,0.0,0.6061696592323407,0.0,0.6061696592323407,0.0,5.4319374897123,0.9805102750909234,0.4299808590171429,0.6061696592323407,8.895692787170411,358.8861450472521
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,117,7.250867633329746,0.7976364803314209,0.5888841339945793,1.0,1.4028521337929893,nan,1000.0,1.0,1.0,10363,463,0,110,6.470588235294118,0.0,7.273660098805147,nan,0.5174663627848906,0.0,5.471226080402907,0.0,135.28611037310432,0.0,5667.255359473518,0.0,6.624269695333965,nan,135.28611037310432,0.0,0.6002290721471661,0.0,0.6002290721471661,0.0,5.471226080402907,0.9503245553257633,0.5174663627848906,0.6002290721471661,5.749659690856934,240.85835277762453
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,118,7.250867633329746,0.7976249790191651,0.589546393752098,1.0,1.6239755354050933,nan,1000.0,1.0,1.0,10492,592,0,378,13.03448275862069,0.0,7.787618045149179,nan,0.490022133265076,0.0,5.512180808486583,0.0,135.64827965045797,0.0,5646.113398308072,0.0,7.045216595938567,nan,135.64827965045797,0.0,0.6015933391346052,0.0,0.6015933391346052,0.0,5.512180808486583,0.9483253593195163,0.490022133265076,0.6015933391346052,9.834500274658204,409.3432213773351
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,119,7.250867633329746,0.7974307306110859,0.5899758145213128,1.0,1.2865880040282553,nan,1000.0,1.0,1.0,10151,251,0,240,10.909090909090908,0.0,7.182189096104015,nan,0.4772386662662029,0.0,5.548123293183218,0.0,135.93595192649147,0.0,5422.570903724104,0.0,6.454331173292843,nan,135.93595192649147,0.0,0.6029336748917281,0.0,0.6029336748917281,0.0,5.548123293183218,0.9347641985015787,0.4772386662662029,0.6029336748917281,7.476477355957031,298.24139970482577
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,120,7.356245993334037,0.797555979937315,0.5903984908759594,1.0,1.31325939985422,nan,1000.0,1.0,1.0,10708,808,0,256,9.846153846153847,0.0,7.670103329878587,nan,0.43121835804329467,0.0,5.579238763960562,0.0,136.70653416560248,0.0,5599.923614394306,0.0,6.847000006817225,nan,136.70653416560248,0.0,0.6062514182839995,0.0,0.6062514182839995,0.0,5.579238763960562,0.9389185272306884,0.43121835804329467,0.6062514182839995,8.88592472076416,363.99503493563
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,121,7.458034190652002,0.7975717288255691,0.5909727446734905,1.0,1.6441846546949819,nan,1000.0,1.0,1.0,10564,664,0,222,9.25,0.0,7.754497587680817,nan,0.4782403709056477,0.0,5.606941247362776,0.0,135.75544865926108,0.0,5671.593753087988,0.0,6.876342217663592,nan,135.75544865926108,0.0,0.6018057382145932,0.0,0.6018057382145932,0.0,5.606941247362776,0.9421777224633462,0.4782403709056477,0.6018057382145932,8.145326919555664,340.2956251852793
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,122,7.458034190652002,0.7977074790000915,0.5914747451245784,1.0,1.7082783077892505,nan,1000.0,1.0,1.0,10538,638,0,128,6.7368421052631575,0.0,7.63574763348228,nan,0.5382665638860903,0.0,5.6339750720725075,0.0,135.47624527780633,0.0,5946.996983097351,0.0,6.726049927209739,nan,135.47624527780633,0.0,0.600229072147166,0.0,0.600229072147166,0.0,5.6339750720725075,0.9384920256339891,0.5382665638860903,0.600229072147166,6.435121650695801,282.48235669712426
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,123,7.458034190652002,0.7974892291426658,0.592144919782877,1.0,1.9808111190795898,nan,1000.0,1.0,1.0,10120,220,0,66,5.5,0.0,8.190887212753296,nan,0.5460309733947118,0.0,5.646425054311221,0.0,135.29412587483725,0.0,5695.718107839776,0.0,7.167111645993509,nan,135.29412587483725,0.0,0.6002290721471661,0.0,0.6002290721471661,0.0,5.646425054311221,0.9450409996709351,0.5460309733947118,0.6002290721471661,4.058823776245117,170.87154323519331
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,124,7.458034190652002,0.7977354794740676,0.5924601422250271,1.0,1.1891772914677858,nan,1000.0,1.0,1.0,10372,472,0,106,6.625,0.0,7.333153486251831,nan,0.43648681323975325,0.0,5.672045459520218,0.0,135.2106637954712,0.0,5442.731420105583,0.0,6.373950735664961,nan,135.2106637954712,0.0,0.6002290721471661,0.0,0.6002290721471661,0.0,5.672045459520218,0.9331628497903762,0.43648681323975325,0.6002290721471661,5.408426551818848,217.70925680422334
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,125,7.458034190652002,0.7974387291073799,0.5930482326447963,1.0,1.4846366388457162,nan,1000.0,1.0,1.0,10569,669,0,162,7.714285714285714,0.0,7.171651976449149,nan,0.527508149544398,0.0,5.694079316872056,0.0,135.3556671142578,0.0,5453.840029877775,0.0,6.192155257208112,nan,135.3556671142578,0.0,0.6002290721471659,0.0,0.6002290721471659,0.0,5.694079316872056,0.9412092127420446,0.527508149544398,0.6002290721471659,7.106172523498535,286.3266015685832
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,126,7.458034190652002,0.7976459790766239,0.5930973827838898,1.0,1.4750154201801007,nan,1000.0,1.0,1.0,10335,435,0,60,4.615384615384615,0.0,7.742336053114671,nan,0.46548675974974263,0.0,5.7077851162966295,0.0,135.59329575758713,0.0,6005.03382389394,0.0,6.640478151113926,nan,135.59329575758713,0.0,0.6003111178427014,0.0,0.6003111178427014,0.0,5.7077851162966295,0.9475945578410119,0.46548675974974263,0.6003111178427014,4.406782112121582,195.16359927655307
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,127,7.458034190652002,0.7974894805252553,0.5941721494495869,1.0,1.4799709386295743,nan,1000.0,1.0,1.0,10300,400,0,146,8.11111111111111,0.0,8.237829367319742,nan,0.44308596373432213,0.0,5.736233849405141,0.0,135.42505815294055,0.0,5729.305508345031,0.0,7.018508493490637,nan,135.42505815294055,0.0,0.600229072147166,0.0,0.600229072147166,0.0,5.736233849405141,0.9342846216622395,0.44308596373432213,0.600229072147166,6.094127616882324,257.8187478755264
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,128,7.458034190652002,0.7977477276325226,0.5940802118182182,1.0,1.2172891497612,nan,1000.0,1.0,1.0,10321,421,0,90,6.0,0.0,7.023019536336263,nan,0.5306451867024103,0.0,5.758827087785399,0.0,135.30775553385416,0.0,5869.503935448438,0.0,5.943751142308569,nan,135.30775553385416,0.0,0.6002290721471663,0.0,0.6002290721471663,0.0,5.758827087785399,0.9267263386456931,0.5306451867024103,0.6002290721471663,5.074040832519532,220.1063975793164
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,129,7.458034190652002,0.7975187295675278,0.5952367869019508,1.0,0.933772484306246,nan,1000.0,1.0,1.0,10729,829,0,318,11.357142857142858,0.0,7.442904421261379,nan,0.32706897712445687,0.0,5.792966307217751,0.0,135.6255727495466,0.0,5330.3243961073995,0.0,6.257255470677178,nan,135.6255727495466,0.0,0.6013459239629716,0.0,0.6013459239629716,0.0,5.792966307217751,0.9281413088248571,0.32706897712445687,0.6013459239629716,9.493790092468261,373.122707727518
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,130,7.458034190652002,0.797722478210926,0.5954234087467194,1.0,1.5717733651399612,nan,1000.0,1.0,1.0,10469,569,0,94,5.875,0.0,7.952568918466568,nan,0.4971302489284426,0.0,5.8162543168105945,0.0,135.34422206878662,0.0,5747.209996004687,0.0,6.641307508901303,nan,135.34422206878662,0.0,0.6002290721471661,0.0,0.6002290721471661,0.0,5.8162543168105945,0.922587210024024,0.4971302489284426,0.6002290721471661,5.413768882751465,229.88839984018747
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,131,7.465942195937555,0.7976022294163704,0.595970899015665,1.0,1.288610298302956,nan,1000.0,1.0,1.0,10267,367,0,106,6.625,0.0,7.828562170267105,nan,0.34863272588700056,0.0,5.836645465024333,0.0,135.48828125,0.0,5622.170526022987,0.0,6.494307622527339,nan,135.48828125,0.0,0.6002290721471661,0.0,0.6002290721471661,0.0,5.836645465024333,0.9217350291026334,0.34863272588700056,0.6002290721471661,5.41953125,224.8868210409195
