algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,nsr_honest,nsr_attacker,balance_threshold_honest,balance_threshold_attacker,sigma_n_honest,sigma_n_attacker,eps_n_honest,eps_n_attacker,n_dp_norm_honest,n_dp_norm_attacker,trust_honest,trust_attacker,balance_local_norm_honest,balance_local_norm_attacker,balance_kept_honest,balance_kept_attacker,sigma_dp_honest,sigma_dp_attacker,noise_norm_honest,noise_norm_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,94,7.370550019512597,0.872555310924848,0.4296856000026067,0.9813797313797313,5.77084883776578,nan,1000.0,0.9656999191882913,1.0,30316,428,0,42,6160.852006809528,0.0,12.824295395838242,nan,0.6002290721471661,0.0,5.083987880299434,0.0,135.4480341131037,0.0,0.7302833307873119,0.0,12.079715035178445,nan,3.8181818181818183,0.0,0.6002290721471661,0.0,135.4480341131037,0.0,5.083987880299434,1.0895534774355597,0.7302833307873119,0.6002290721471661,4.966427917480469,225.89790691634937
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,95,7.370550019512597,0.8722459795077642,0.43114168604214986,0.9366994861165091,5.5601070554632885,nan,1000.0,0.7302962962962963,1.0,30556,690,0,158,6364.698370649485,0.0,12.509501124150797,nan,0.6017940935267831,0.0,5.136375761486384,0.0,135.68820270739104,0.0,0.6738989761001185,0.0,11.86201484579789,nan,8.31578947368421,0.0,0.6017940935267831,0.0,135.68820270739104,0.0,5.136375761486384,1.0751348490488373,0.6738989761001185,0.6017940935267831,8.593586171468099,403.0975634744674
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,96,7.494982842302981,0.8717356455326081,0.4333611485362053,0.9223269625691356,5.596959257125855,nan,1000.0,0.8389491418510101,1.0,30539,668,0,247,5969.508463270633,0.0,12.773675449782862,nan,0.6002290721471659,0.0,5.181991254247697,0.0,135.46642608642577,0.0,0.7178382709622383,0.0,12.193535494804383,nan,12.35,0.0,0.6002290721471659,0.0,135.46642608642577,0.0,5.181991254247697,1.0695340086431846,0.7178382709622383,0.6002290721471659,9.031095072428386,397.96723088470884
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,97,7.494982842302981,0.8716623111565908,0.4340897903839747,0.9766529988493114,5.791340430577596,nan,1000.0,0.7515871517146184,1.0,30567,711,0,110,6818.149288757757,0.0,12.50836990915483,nan,0.600229072147166,0.0,5.2261736659159626,0.0,135.41342078314887,0.0,0.6955626689725452,0.0,12.02014708518982,nan,6.111111111111111,0.0,0.600229072147166,0.0,135.41342078314887,0.0,5.2261736659159626,1.061551435637182,0.6955626689725452,0.600229072147166,8.124805246988933,409.0889573254654
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,98,7.494982842302981,0.8716953116655349,0.4343204027414322,0.9296969696969697,6.392214298248291,nan,1000.0,0.8928571428571429,1.0,30139,246,0,23,6505.499408240345,0.0,14.731058339818276,nan,0.6002290721471661,0.0,5.24502287339653,0.0,135.23431396484375,0.0,0.75872802734375,0.0,14.25076937675476,nan,2.875,0.0,0.6002290721471661,0.0,135.23431396484375,0.0,5.24502287339653,1.060443462224986,0.75872802734375,0.6002290721471661,3.606248372395833,173.47998421974253
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,99,7.494982842302981,0.8718763115008672,0.4341658178965251,0.9038397231511004,6.255447626113892,nan,1000.0,0.6007999340260597,1.0,30280,414,0,36,7500.1137305512375,0.0,9.784494752819711,nan,0.6002290721471661,0.0,5.262578783884763,0.0,135.53145472208658,0.0,0.727669894695282,0.0,9.528796752293905,nan,3.0,0.0,0.6002290721471661,0.0,135.53145472208658,0.0,5.262578783884763,1.0668780068955264,0.727669894695282,0.6002290721471661,5.4212581888834634,300.00454922204943
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,100,7.494982842302981,0.8714699786901474,0.4358319292465846,0.9927845528455285,6.880654198782785,nan,1000.0,0.6573220686123912,1.0,30253,391,0,74,7134.8005952435005,0.0,12.30019142590353,nan,0.6002290721471661,0.0,5.291522587134485,0.0,135.46146937779017,0.0,0.7713581068175179,0.0,12.058875901358467,nan,5.285714285714286,0.0,0.6002290721471661,0.0,135.46146937779017,0.0,5.291522587134485,1.0644801923912657,0.7713581068175179,0.6002290721471661,6.321535237630209,332.95736111136335
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,101,7.494982842302981,0.8714059789975485,0.43643261551856993,0.9481481481481482,5.354792099732619,nan,1000.0,0.8363636363636363,1.0,30275,388,0,73,6640.3284418553,0.0,12.959859573519513,nan,0.600446194233526,0.0,5.32095860312869,0.0,135.48995032677283,0.0,0.6621799652393048,0.0,12.790589112501879,nan,5.615384615384615,0.0,0.600446194233526,0.0,135.48995032677283,0.0,5.32095860312869,1.059990849031086,0.6621799652393048,0.600446194233526,5.871231180826823,287.7475658137297
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,102,7.494982842302981,0.8709109769264857,0.4385672613978386,0.9875389733492794,5.887881138745477,nan,1000.0,0.9768097065673402,1.0,30753,873,0,100,6902.824843279356,0.0,13.81046610807711,nan,0.6002290721471661,0.0,5.356555764797214,0.0,135.29143299775964,0.0,0.7071124175015617,0.0,13.721256564645206,nan,5.882352941176471,0.0,0.6002290721471661,0.0,135.29143299775964,0.0,5.356555764797214,1.0565977369499444,0.7071124175015617,0.6002290721471661,7.666514536539713,391.1600744524969
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,103,7.494982842302981,0.8705929785966873,0.44003616511821747,0.9611657398256254,6.109662612279256,nan,1000.0,0.8175228992433294,1.0,30512,650,0,122,7242.812769750565,0.0,12.678366645716368,nan,0.600229072147166,0.0,5.409716821142522,0.0,135.39944203694662,0.0,0.7347440984514024,0.0,12.68072697851393,nan,6.777777777777778,0.0,0.600229072147166,0.0,135.39944203694662,0.0,5.409716821142522,1.002525848751989,0.7347440984514024,0.600229072147166,8.123966522216797,434.5687661850339
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,104,7.494982842302981,0.8707103103399276,0.4400102157394091,0.942551256302191,5.337412683169047,nan,1000.0,0.8417756236627795,1.0,30560,696,0,68,7506.080222940794,0.0,10.49201023535273,nan,0.6055117489957671,0.0,5.434263331087148,0.0,136.55121256510418,0.0,0.6553662021954855,0.0,10.564157009124756,nan,4.533333333333333,0.0,0.6055117489957671,0.0,136.55121256510418,0.0,5.434263331087148,1.00520442453481,0.6553662021954855,0.6055117489957671,6.827560628255208,375.3040111470397
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,105,7.494982842302981,0.870919312040011,0.43986876239379247,0.9700331439393939,6.594986915588379,nan,1000.0,0.7552496626180838,1.0,30067,179,0,14,7298.864311635635,0.0,10.429153856223957,nan,0.6002290721471661,0.0,5.450870349193439,0.0,135.49627031598772,0.0,0.793984225818089,0.0,10.571108068738665,nan,2.0,0.0,0.6002290721471661,0.0,135.49627031598772,0.0,5.450870349193439,0.998480253219994,0.793984225818089,0.6002290721471661,3.16157964070638,170.30683393816483
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,106,7.494982842302981,0.870321643948555,0.4424202624956767,0.9880670543961683,5.456042071183522,nan,1000.0,0.9784701857282503,1.0,30362,472,0,172,6841.779283755363,0.0,14.37003970177856,nan,0.6035825371255635,0.0,5.475138304444649,0.0,136.215460035536,0.0,0.6782623541851839,0.0,14.66306307580736,nan,9.555555555555555,0.0,0.6035825371255635,0.0,136.215460035536,0.0,5.475138304444649,1.0086518296301878,0.6782623541851839,0.6035825371255635,8.17292760213216,410.50675702532175
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,107,7.494982842302981,0.870064979394277,0.4439363008737564,0.9466213788669542,6.308295890688896,nan,1000.0,0.7332118140431926,1.0,30398,559,0,75,6948.015959978413,0.0,12.733494529964572,nan,0.6002290721471661,0.0,5.497568980733175,0.0,135.51004314422607,0.0,0.7171966508030891,0.0,13.08005702495575,nan,4.6875,0.0,0.6002290721471661,0.0,135.51004314422607,0.0,5.497568980733175,1.019331176780769,0.7171966508030891,0.6002290721471661,7.2272023010253905,370.5608511988487
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,108,7.494982842302981,0.8697836440801621,0.44555781622727714,0.9974489795918368,6.033844709396362,nan,1000.0,0.796,1.0,30405,517,0,52,6677.595991848386,0.0,15.024924972951593,nan,0.6002290721471661,0.0,5.514356681572671,0.0,135.63997650146484,0.0,0.6748054474592209,0.0,15.537088513374329,nan,4.333333333333333,0.0,0.6002290721471661,0.0,135.63997650146484,0.0,5.514356681572671,1.0274544971875268,0.6748054474592209,0.6002290721471661,5.425599060058594,267.10383967393545
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,109,7.494982842302981,0.8689086455106735,0.4493989165623983,0.9716686728827757,6.2237581473130446,nan,1000.0,0.8204513425491516,1.0,30918,1109,0,227,6723.489070245646,0.0,13.837483702507974,nan,0.600229072147166,0.0,5.56656181237292,0.0,135.38893655630258,0.0,0.728578596160962,0.0,14.40488338470459,nan,8.73076923076923,0.0,0.600229072147166,0.0,135.38893655630258,0.0,5.56656181237292,1.0154978556244556,0.728578596160962,0.600229072147166,11.733707834879556,582.702386087956
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,110,7.494982842302981,0.8683923111359279,0.45157700816790264,0.9590292528254668,6.11289515097936,nan,1000.0,0.8729955376745736,1.0,30644,833,0,237,7595.295792656016,0.0,13.558448746257897,nan,0.6002290721471661,0.0,5.616062271303857,0.0,135.46997197469076,0.0,0.7053301048775514,0.0,14.20881712436676,nan,9.875,0.0,0.6002290721471661,0.0,135.46997197469076,0.0,5.616062271303857,1.002731474500145,0.7053301048775514,0.6002290721471661,10.83759775797526,607.6236634124813
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,111,7.494982842302981,0.8684129786491394,0.45215799341599144,0.9898455633174597,6.725490859576634,nan,1000.0,0.735219157809027,1.0,30322,465,0,59,7788.786814465479,0.0,12.528753684723515,nan,0.6002290721471661,0.0,5.644388122848054,0.0,135.4213420322963,0.0,0.756707102060318,0.0,13.217553853988647,nan,4.214285714285714,0.0,0.6002290721471661,0.0,135.4213420322963,0.0,5.644388122848054,0.9939724475684855,0.756707102060318,0.6002290721471661,6.319662628173828,363.476718008389
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,112,7.494982842302981,0.8684733100732167,0.4527338043848674,0.9679603244651788,6.353401392698288,nan,1000.0,0.9437774484384386,1.0,30247,356,0,15,6154.307050628018,0.0,13.34622590733453,nan,0.6002290721471661,0.0,5.655275875225687,0.0,135.1713161468506,0.0,0.7510651499032974,0.0,14.174148738384247,nan,1.875,0.0,0.6002290721471661,0.0,135.1713161468506,0.0,5.655275875225687,1.0020432166181608,0.7510651499032974,0.6002290721471661,3.6045684305826824,164.11485468341382
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,113,7.494982842302981,0.8681403110424678,0.4547473023335139,0.9212910251363491,6.0546803921461105,nan,1000.0,0.8126957883745214,1.0,30261,403,0,98,7318.951412032095,0.0,14.326729902482047,nan,0.6002290721471661,0.0,5.685247383597592,0.0,135.5589780807495,0.0,0.6778951063752174,0.0,15.317252933979034,nan,6.125,0.0,0.6002290721471661,0.0,135.5589780807495,0.0,5.685247383597592,1.0005228196864135,0.6778951063752174,0.6002290721471661,7.22981216430664,390.34407530837836
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,114,7.494982842302981,0.8677579770485561,0.45667793492476144,1.0,5.86298942565918,nan,1000.0,0.8666666666666667,1.0,30662,775,0,95,7296.0164374263,0.0,14.552954663062252,nan,0.6002290721471663,0.0,5.710427749995089,0.0,135.51789042154948,0.0,0.6817536016305288,0.0,15.663192431131998,nan,6.333333333333333,0.0,0.6002290721471663,0.0,135.51789042154948,0.0,5.710427749995089,1.0001739085921857,0.6817536016305288,0.6002290721471663,6.775894521077474,364.800821871315
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,115,7.494982842302981,0.8678816453615824,0.4569837779800097,0.9961685823754789,5.6596969286600745,nan,1000.0,0.6871794871794872,1.0,30424,565,0,69,8019.151341487238,0.0,11.103995427452222,nan,0.6002290721471663,0.0,5.736317457330303,0.0,135.61760355631512,0.0,0.6815515081087749,0.0,12.031054051717122,nan,4.6,0.0,0.6002290721471663,0.0,135.61760355631512,0.0,5.736317457330303,1.0024952962234004,0.6815515081087749,0.6002290721471663,6.780880177815755,400.9575670743619
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,116,7.569235127418464,0.8669499784708024,0.46131034443775815,0.9834770114942529,6.346163337880915,nan,1000.0,0.8623919807790776,1.0,30395,552,0,229,7032.231842923193,0.0,16.089064021860874,nan,0.6002290721471659,0.0,5.7713335161759485,0.0,135.25557708740234,0.0,0.7244591143998232,0.0,17.548923470757224,nan,10.409090909090908,0.0,0.6002290721471659,0.0,135.25557708740234,0.0,5.7713335161759485,1.0063592677222577,0.7244591143998232,0.6002290721471659,9.918742319742838,515.6970018143675
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,117,7.569235127418464,0.8671629788478216,0.4610257577896118,0.9009939498703544,6.327352350408381,nan,1000.0,0.5730218855218855,1.0,30286,419,0,21,8065.0444304134835,0.0,10.591599318246674,nan,0.6002290721471661,0.0,5.80321787432273,0.0,135.37337424538353,0.0,0.7422944090583108,0.0,11.629914977333762,nan,1.9090909090909092,0.0,0.6002290721471661,0.0,135.37337424538353,0.0,5.80321787432273,0.9740771578324323,0.7422944090583108,0.6002290721471661,4.963690388997396,295.7182957818277
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,118,7.569235127418464,0.8661499794324239,0.46630909144878385,0.9662118856125412,6.665123805999756,nan,1000.0,0.8002296355455207,1.0,30843,1053,0,210,6881.17522437993,0.0,14.382065448778972,nan,0.6002290721471661,0.0,5.847237936038561,0.0,135.46704833984376,0.0,0.7447948002815247,0.0,15.89759958267212,nan,8.4,0.0,0.6002290721471661,0.0,135.46704833984376,0.0,5.847237936038561,0.9679299267613288,0.7447948002815247,0.6002290721471661,11.28892069498698,573.4312686983275
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,119,7.569235127418464,0.8661249792575836,0.46695947845776875,0.9609994386364747,6.360392928123474,nan,1000.0,0.7431853038936372,1.0,30516,683,0,147,7975.438855808847,0.0,11.130150538681168,nan,0.6002290721471659,0.0,5.879312270562212,0.0,135.43055572509766,0.0,0.7445612668991088,0.0,12.385302782058716,nan,7.35,0.0,0.6002290721471659,0.0,135.43055572509766,0.0,5.879312270562212,0.9621657175200644,0.7445612668991088,0.6002290721471659,9.028703715006511,531.6959237205899
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,120,7.569235127418464,0.8654156446456909,0.4706452136238416,0.9765168998123517,6.291267724264236,nan,1000.0,0.7578169874700675,1.0,30664,834,0,152,6960.532064774826,0.0,14.92575791264324,nan,0.6002290721471659,0.0,5.908110390949536,0.0,135.43089149111793,0.0,0.7341094279573077,0.0,16.720038754599436,nan,7.238095238095238,0.0,0.6002290721471659,0.0,135.43089149111793,0.0,5.908110390949536,0.9732059645624836,0.7341094279573077,0.6002290721471659,9.480162404378255,487.23724453423796
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,121,7.569235127418464,0.8652446456750233,0.47226899246374765,0.9799940421498249,6.4259310469907875,nan,1000.0,0.7568507402961185,1.0,30381,526,0,115,6995.35598918287,0.0,14.010022680127706,nan,0.6002290721471661,0.0,5.929924569150843,0.0,135.31995705997244,0.0,0.7286559991976794,0.0,15.799197253058939,nan,6.764705882352941,0.0,0.6002290721471661,0.0,135.31995705997244,0.0,5.929924569150843,0.9836684371526682,0.7286559991976794,0.6002290721471661,7.668130900065104,396.40350605369593
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,122,7.569235127418464,0.8653929775953293,0.47245860993862154,0.9613784089529808,7.188051517193134,nan,1000.0,0.6450868788728855,1.0,30331,482,0,29,9102.402586254848,0.0,10.08586720822454,nan,0.6002290721471661,0.0,5.947236191987595,0.0,135.40400578425482,0.0,0.7609930313550509,0.0,11.449979928823618,nan,2.230769230769231,0.0,0.6002290721471661,0.0,135.40400578425482,0.0,5.947236191987595,0.9858951173792462,0.7609930313550509,0.6002290721471661,5.867506917317709,394.4374454043768
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,123,7.569235127418464,0.8654439773162206,0.47343538850545885,0.9966101694915255,6.3645590676201715,nan,1000.0,0.7095238095238096,1.0,30164,274,0,34,6300.022647542441,0.0,16.01908605181992,nan,0.6002290721471661,0.0,5.957582548696371,0.0,135.37514411078558,0.0,0.7033818562825521,0.0,18.307308938768173,nan,3.7777777777777777,0.0,0.6002290721471661,0.0,135.37514411078558,0.0,5.957582548696371,0.9903260078912686,0.7033818562825521,0.6002290721471661,4.061254323323568,189.0006794262732
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,124,7.569235127418464,0.8656806429227193,0.4733819827437401,0.9953488372093023,4.750574986139934,nan,1000.0,0.7077922077922079,1.0,30205,316,0,29,7299.396494019613,0.0,15.045585919822356,nan,0.6002290721471661,0.0,5.973090428106708,0.0,135.3251020643446,0.0,0.5803200933668349,0.0,17.30976523293389,nan,3.2222222222222223,0.0,0.6002290721471661,0.0,135.3251020643446,0.0,5.973090428106708,0.9857393482371686,0.5803200933668349,0.6002290721471661,4.059753061930339,218.9818948205884
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,125,7.569235127418464,0.8651869777838389,0.47589357137680055,0.9906487783222747,6.566893609364827,nan,1000.0,0.9068113903640219,1.0,30524,639,0,81,8296.065886379058,0.0,13.151337483573412,nan,0.6002290721471663,0.0,5.994075054156078,0.0,135.44275410970053,0.0,0.7619853576024374,0.0,15.2316619237264,nan,5.4,0.0,0.6002290721471663,0.0,135.44275410970053,0.0,5.994075054156078,0.9882979819972489,0.7619853576024374,0.6002290721471663,6.772137705485026,414.80329431895296
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,126,7.569235127418464,0.8654049772024155,0.4759969863295555,0.9650050896562524,6.5496567487716675,nan,1000.0,0.9359459237849251,1.0,30150,266,0,24,8599.319524283277,0.0,13.748047025998693,nan,0.6002290721471661,0.0,6.003596951004462,0.0,135.30488395690918,0.0,0.7571439370512962,0.0,16.02926743030548,nan,3.0,0.0,0.6002290721471661,0.0,135.30488395690918,0.0,6.003596951004462,0.989953619659597,0.7571439370512962,0.6002290721471661,3.6081302388509116,229.31518731422074
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,127,7.569235127418464,0.8648516448338827,0.479201121032238,0.921896507140868,6.582127064466476,nan,1000.0,0.6730862898210925,1.0,30356,518,0,72,8416.573963116594,0.0,13.306258324944213,nan,0.6002290721471661,0.0,6.034414523421433,0.0,135.4249963760376,0.0,0.7088259272277355,0.0,15.617945849895477,nan,4.5,0.0,0.6002290721471661,0.0,135.4249963760376,0.0,6.034414523421433,0.9717796286678432,0.7088259272277355,0.6002290721471661,7.222666473388672,448.8839446995517
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,128,7.569235127418464,0.865076310634613,0.4789890163143476,0.8943740816331623,5.268733779589335,nan,1000.0,0.7822889664340312,1.0,30273,403,0,48,9825.197145539887,0.0,10.532919266256092,nan,0.6002290721471661,0.0,6.054337522455251,0.0,135.43261082967123,0.0,0.6980224251747131,0.0,12.445490399996439,nan,4.0,0.0,0.6002290721471661,0.0,135.43261082967123,0.0,6.054337522455251,0.9663799732156098,0.6980224251747131,0.6002290721471661,5.417304433186849,393.00788582159544
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,129,7.663347384135172,0.864423645734787,0.4824146183331807,1.0,5.864963425530328,nan,1000.0,0.9230769230769231,1.0,30533,634,0,159,7308.142024394472,0.0,14.235186609882817,nan,0.600229072147166,0.0,6.077158177138755,0.0,135.40364922417535,0.0,0.7429228458139632,0.0,16.932524787055122,nan,8.833333333333334,0.0,0.600229072147166,0.0,135.40364922417535,0.0,6.077158177138755,0.9720715946730458,0.7429228458139632,0.600229072147166,8.124218953450521,438.48852146366835
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,130,7.663347384135172,0.8643896454572677,0.4838587882121404,0.9902368393705432,5.81401497667486,nan,1000.0,0.9810179853625076,1.0,30290,398,0,54,7229.547539119697,0.0,17.043925693256536,nan,0.6002290721471661,0.0,6.095817821251387,0.0,135.35839150168678,0.0,0.6782023906707764,0.0,20.40908262946389,nan,4.909090909090909,0.0,0.6002290721471661,0.0,135.35839150168678,0.0,6.095817821251387,0.9640040332996725,0.6782023906707764,0.6002290721471661,4.963141021728515,265.0834097677222
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,131,7.663347384135172,0.8642599781354269,0.48539667735497155,0.9927536231884059,6.107740098779852,nan,1000.0,0.9864864864864865,1.0,30355,460,0,47,7414.675175526474,0.0,17.29781938293687,nan,0.6002290721471661,0.0,6.109151679995931,0.0,135.58178433504972,0.0,0.7107045271179893,0.0,20.851653835990213,nan,4.2727272727272725,0.0,0.6002290721471661,0.0,135.58178433504972,0.0,6.109151679995931,0.968655239863701,0.7107045271179893,0.6002290721471661,4.971332092285156,271.8714231026373
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,132,7.705521428284806,0.863852644165357,0.48759019126494724,0.9207606366697276,5.852135293623981,nan,1000.0,0.7070634920634921,1.0,30139,287,0,158,7612.572844402006,0.0,14.112471810661697,nan,0.6002290721471661,0.0,6.138859229390993,0.0,135.38102273380056,0.0,0.692025379222982,0.0,17.12566846959731,nan,9.294117647058824,0.0,0.6002290721471661,0.0,135.38102273380056,0.0,6.138859229390993,0.9597475107025103,0.692025379222982,0.6002290721471661,7.671591288248698,431.37912784944706
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,133,7.725343063431202,0.8636473113298416,0.4894985178112984,0.9478392527563085,6.304951948278091,nan,1000.0,0.7746344691722844,1.0,30550,706,0,80,8664.898442003217,0.0,13.860125268291258,nan,0.6002290721471661,0.0,6.162584787998585,0.0,135.3892561968635,0.0,0.7208199045237373,0.0,16.931946866652545,nan,4.705882352941177,0.0,0.6002290721471661,0.0,135.3892561968635,0.0,6.162584787998585,0.958981580568031,0.7208199045237373,0.6002290721471661,7.672057851155599,491.0109117135156
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,134,7.725343063431202,0.8632076442241668,0.49261753340562187,0.9917840375586855,6.282971652348836,nan,1000.0,0.8443223443223443,1.0,30537,657,0,80,7956.3142926067385,0.0,15.45540788230761,nan,0.6002290721471663,0.0,6.188676612336415,0.0,135.3819844563802,0.0,0.7097471316655477,0.0,19.00708465576172,nan,5.333333333333333,0.0,0.6002290721471663,0.0,135.3819844563802,0.0,6.188676612336415,0.9421328716963322,0.7097471316655477,0.6002290721471663,6.76909922281901,397.81571463033686
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,135,7.725343063431202,0.8629873126745224,0.49411568383375803,0.9897485493230174,5.829011901219686,nan,1000.0,0.7844285714285715,1.0,30325,450,0,97,7050.766814010716,0.0,13.582288879033296,nan,0.6002290721471663,0.0,6.205575357096085,0.0,135.54149068196614,0.0,0.7003243724505107,0.0,16.81524880727132,nan,6.466666666666667,0.0,0.6002290721471663,0.0,135.54149068196614,0.0,6.205575357096085,0.9492868844399962,0.7003243724505107,0.6002290721471663,6.777074534098308,352.5383407005358
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,136,7.794304311770658,0.8631569786866506,0.4949374191959699,0.9860882436912289,5.380498468875885,nan,1000.0,0.8759961082283173,1.0,30413,533,0,48,8615.855937648992,0.0,13.218666539437985,nan,0.6002290721471661,0.0,6.221313351816278,0.0,135.39488728841147,0.0,0.6620272919535637,0.0,16.474539279937744,nan,4.0,0.0,0.6002290721471661,0.0,135.39488728841147,0.0,6.221313351816278,0.9483414774464677,0.6620272919535637,0.6002290721471661,5.415795491536458,344.6342375059597
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,137,7.918737134561043,0.8626679790019989,0.49895302395025887,0.9897540545666554,6.4102138631484085,nan,1000.0,0.9104770940634318,1.0,30686,814,0,102,7893.778736922281,0.0,17.077755479942464,nan,0.6002290721471661,0.0,6.242920832064364,0.0,135.5820285572725,0.0,0.7040826923706952,0.0,21.42652385375079,nan,6.0,0.0,0.6002290721471661,0.0,135.5820285572725,0.0,6.242920832064364,0.9496962987329276,0.7040826923706952,0.6002290721471661,7.682981618245443,447.31412842559587
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,138,7.918737134561043,0.8625313115119934,0.5001233820120493,0.9880709525752365,6.627159375410813,nan,1000.0,0.7330917874396136,1.0,30285,417,0,46,9035.975742479395,0.0,12.782335788792611,nan,0.6002290721471661,0.0,6.2611075079738185,0.0,135.40809396597055,0.0,0.7166767968581274,0.0,16.14456866337703,nan,3.5384615384615383,0.0,0.6002290721471661,0.0,135.40809396597055,0.0,6.2611075079738185,0.9526459089914396,0.7166767968581274,0.6002290721471661,5.867684071858724,391.55894884077384
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,139,7.918737134561043,0.8622986447811126,0.5014779965082804,0.9701808990275697,6.289287570644827,nan,1000.0,0.7570397750976974,1.0,30551,706,0,79,9377.764606779027,0.0,11.612860367167896,nan,0.6002290721471661,0.0,6.283761251794536,0.0,135.52423993278953,0.0,0.6935853712698993,0.0,14.765587273766013,nan,4.647058823529412,0.0,0.6002290721471661,0.0,135.52423993278953,0.0,6.283761251794536,0.9521476957309634,0.6935853712698993,0.6002290721471661,7.679706929524739,531.4066610508115
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,140,7.918737134561043,0.862517644961675,0.5016292187571526,0.9,5.799293561415239,nan,1000.0,0.48148148148148145,1.0,30254,382,0,26,9913.099249218647,0.0,11.852988039164945,nan,0.6002290721471661,0.0,6.297787596392836,0.0,135.28198658336294,0.0,0.7580656734379855,0.0,15.171714565970682,nan,2.3636363636363638,0.0,0.6002290721471661,0.0,135.28198658336294,0.0,6.297787596392836,0.9559107815907626,0.7580656734379855,0.6002290721471661,4.960339508056641,363.48030580468367
