algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,balance_kept_honest,balance_kept_attacker,balance_threshold_honest,balance_threshold_attacker,balance_local_norm_honest,balance_local_norm_attacker
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,73,0.0,0.794811981022358,0.5812000960111618,1.0,0.02928026414476335,8.408140257131757e+16,,1.0,1.0,710,0,49900,870,10.666666666666666,168.7,7.413849602711907,1.1703761363461702e+17,6.07107671101888,9.584013279557758e+16
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,74,0.0,0.7949579799175263,0.5808490309119224,1.0,0.028961315266788006,4.9801721866865696e+17,,1.0,1.0,356,0,49900,364,1.6,167.52,7.405672280033937,6.968814792227393e+17,6.104944705963135,5.744816589757498e+17
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,75,0.0,0.7949359807372093,0.5805120280385018,1.0,0.0291199404373765,3.320143078657073e+18,,1.0,1.0,470,0,49900,562,8.363636363636363,167.9,7.3500630537498495,4.55891083043549e+18,6.0996316129511055,3.783324907364243e+18
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,76,0.0,0.7956224805116654,0.5799105656147003,1.0,0.02889411519281566,inf,,1.0,1.0,478,0,49900,564,7.818181818181818,167.92666666666668,7.30035154709854,inf,6.098901401866566,inf
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,77,0.0,0.795366479754448,0.5802342805266381,1.0,0.028709018658846615,nan,,1.0,1.0,50692,792,0,158,10.533333333333333,0.0,7.273719926556309,nan,6.117299016316732,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,78,0.0,0.7957584810256958,0.5796077245473862,1.0,0.02860268557444215,nan,,1.0,1.0,50296,396,0,32,4.571428571428571,0.0,7.2297347519000486,nan,6.120977674211774,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,79,0.0,0.7959244778752327,0.5793978536128997,1.0,0.028265418922528623,nan,,1.0,1.0,50141,241,0,26,4.333333333333333,0.0,7.213122275861952,nan,6.1477616628011065,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,80,0.0,0.7959679812192917,0.5792854157090187,1.0,0.028075334671884774,nan,,1.0,1.0,50486,586,0,132,10.153846153846153,0.0,7.165505751660665,nan,6.1480285204373875,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,81,0.0,0.7960174795985222,0.579297322332859,1.0,0.028199558816850184,nan,,1.0,1.0,50358,458,0,40,5.0,0.0,7.131025569340228,nan,6.159370303153992,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,82,0.0,0.7963349807262421,0.5787836435437202,1.0,0.02769723585806787,nan,,1.0,1.0,49991,91,0,6,2.0,0.0,7.092860096873614,nan,6.167384306589763,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,83,0.0,0.7963884776830673,0.579187106192112,1.0,0.028013628795742988,nan,,1.0,1.0,50380,480,0,70,7.0,0.0,7.061801336017313,nan,6.181450700759887,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,84,0.0,0.7963439798355103,0.5789575982093811,1.0,0.028154637794941664,nan,,1.0,1.0,50370,470,0,30,4.285714285714286,0.0,7.022748948462857,nan,6.188385418483189,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,85,0.0,0.796665980219841,0.5785731425881386,1.0,0.02739215365611017,nan,,1.0,1.0,50437,537,0,42,5.25,0.0,6.972235935386069,nan,6.184969782829285,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,86,0.0,0.7965534794330597,0.5787766173481941,1.0,0.027495124004781248,nan,,1.0,1.0,50018,118,0,20,4.0,0.0,6.955098586003539,nan,6.211036682128906,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,87,0.0,0.7968014803528786,0.5790288141369819,1.0,0.027570501388981938,nan,,1.0,1.0,50166,266,0,24,4.0,0.0,6.892169429363516,nan,6.196009079615275,nan
