algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,n_dp_norm_honest,n_dp_norm_attacker,noise_norm_honest,noise_norm_attacker,sigma_dp_honest,sigma_dp_attacker,trust_honest,trust_attacker,nsr_honest,nsr_attacker,sigma_n_honest,sigma_n_attacker,eps_n_honest,eps_n_attacker,balance_threshold_honest,balance_threshold_attacker,balance_local_norm_honest,balance_local_norm_attacker,balance_kept_honest,balance_kept_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,92,6.982434865947718,0.8852669757604599,0.3835079079866409,1.0,1.8935548782348632,nan,1000.0,1.0,1.0,10276,376,0,184,135.43206863403321,0.0,135.43206863403321,0.0,0.6002290721471659,0.0,0.7790627151727676,0.0,7670.49239524572,0.0,0.6002290721471659,0.0,5.142234398247499,0.0,7.683036717360446,nan,7.141106200218201,nan,9.2,0.0,5.142234398247499,1.100862353623453,0.7790627151727676,0.6002290721471659,6.77160343170166,383.524619762286
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,93,7.38081795253681,0.8852192273736,0.3838294710963964,1.0,1.9317658855801536,nan,1000.0,1.0,1.0,10293,393,0,190,135.2071802048456,0.0,135.2071802048456,0.0,0.6002290721471659,0.0,0.7346581845056444,0.0,7360.804998138275,0.0,0.6002290721471659,0.0,5.174987665434177,0.0,8.391239441231496,nan,7.851524557386126,nan,9.047619047619047,0.0,5.174987665434177,1.106281111434223,0.7346581845056444,0.6002290721471659,7.098376960754394,386.44226240225953
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,94,7.38081795253681,0.8851797272264957,0.38396543607115746,1.0,1.7475913297384977,nan,1000.0,1.0,1.0,10462,562,0,88,135.53075695037842,0.0,135.53075695037842,0.0,0.6002290721471661,0.0,0.7473585642874241,0.0,7595.6751893128,0.0,0.6002290721471661,0.0,5.211154799107406,0.0,7.898469332478236,nan,7.43988311290741,nan,5.5,0.0,5.211154799107406,1.0723571828270202,0.7473585642874241,0.6002290721471661,5.421230278015137,303.827007572512
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,95,7.38081795253681,0.8850529769062996,0.3843099671602249,1.0,1.7050424894461265,nan,1000.0,1.0,1.0,10496,596,0,286,136.06766568697415,0.0,136.06766568697415,0.0,0.602624933404323,0.0,0.7246298847290186,0.0,7723.860544289977,0.0,0.602624933404323,0.0,5.261563308636694,0.0,7.755345836579651,nan,7.353932545735286,nan,11.0,0.0,5.261563308636694,1.0517665075223588,0.7246298847290186,0.602624933404323,8.84439826965332,502.0509353788485
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,96,7.505250775327195,0.8850577273964881,0.3845166644454002,1.0,1.5298581247528393,nan,1000.0,1.0,1.0,10169,269,0,336,135.2708371480306,0.0,135.2708371480306,0.0,0.6002290721471661,0.0,0.7238658418258032,0.0,7611.328278861508,0.0,0.6002290721471661,0.0,5.301558883071941,0.0,7.582330299489065,nan,7.237964828809102,nan,14.0,0.0,5.301558883071941,1.0455126664728225,0.7238658418258032,0.6002290721471661,8.116250228881835,456.6796967316905
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,97,7.505250775327195,0.8851177276670933,0.38457851111888885,1.0,1.7054511564118522,nan,1000.0,1.0,1.0,10405,505,0,178,135.37681288946243,0.0,135.37681288946243,0.0,0.6002290721471659,0.0,0.7410884045419239,0.0,8131.500024483838,0.0,0.6002290721471659,0.0,5.338815547610207,0.0,7.5000906071159745,nan,7.207349391210647,nan,8.476190476190476,0.0,5.338815547610207,1.0357216714774335,0.7410884045419239,0.6002290721471659,7.107282676696777,426.90375128540154
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,98,7.505250775327195,0.8850924769043922,0.3847723978757858,1.0,1.9367237389087677,nan,1000.0,1.0,1.0,10237,337,0,82,135.27514975411552,0.0,135.27514975411552,0.0,0.6002290721471661,0.0,0.7660694292613438,0.0,8059.74246540723,0.0,0.6002290721471661,0.0,5.361298566654032,0.0,8.002700136283798,nan,7.741781439099993,nan,5.857142857142857,0.0,5.361298566654032,1.0320908668001425,0.7660694292613438,0.6002290721471661,4.734630241394043,282.09098628925307
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,99,7.505250775327195,0.8850194749236107,0.38513769760727884,1.0,1.8600569278001786,nan,1000.0,1.0,1.0,10510,610,0,154,135.32829666137695,0.0,135.32829666137695,0.0,0.6002290721471659,0.0,0.7404351592063904,0.0,8000.752695246831,0.0,0.6002290721471659,0.0,5.386061122682123,0.0,7.931688029966523,nan,7.724409389495849,nan,7.7,0.0,5.386061122682123,1.0352230681213201,0.7404351592063904,0.6002290721471659,6.766414833068848,400.0376347623416
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,100,7.505250775327195,0.8850354766845703,0.3853532065451145,1.0,2.009037980907842,nan,1000.0,1.0,1.0,10095,195,0,174,135.35338873612253,0.0,135.35338873612253,0.0,0.600229072147166,0.0,0.7743427314256367,0.0,8248.627799367057,0.0,0.600229072147166,0.0,5.4165277147356985,0.0,7.519319798547146,nan,7.371799443897448,nan,9.157894736842104,0.0,5.4165277147356985,1.028085312798364,0.7743427314256367,0.600229072147166,6.42928596496582,391.80982046993523
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,101,7.505250775327195,0.8850334779918194,0.38548085451126096,1.0,1.7741776013916188,nan,1000.0,1.0,1.0,10575,675,0,188,135.34854958274147,0.0,135.34854958274147,0.0,0.6002290721471659,0.0,0.7331627715717662,0.0,8183.160348676413,0.0,0.6002290721471659,0.0,5.452657578308631,0.0,7.411490392250499,nan,7.314687923951582,nan,8.545454545454545,0.0,5.452657578308631,1.0178631492154746,0.7331627715717662,0.6002290721471659,7.4441702270507815,450.0738191772027
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,102,7.505250775327195,0.8849047273397446,0.385947862714529,1.0,2.006636639436086,nan,1000.0,1.0,1.0,10577,677,0,236,135.46679814656576,0.0,135.46679814656576,0.0,0.6002290721471661,0.0,0.7483009472489357,0.0,8090.562805748035,0.0,0.6002290721471661,0.0,5.489778372652495,0.0,8.021768751277206,nan,7.9699516495068865,nan,9.833333333333334,0.0,5.489778372652495,1.0123646889997868,0.7483009472489357,0.6002290721471661,8.128007888793945,485.43376834488214
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,103,7.505250775327195,0.8848677276074887,0.38622098371386526,1.0,1.6971793249249458,nan,1000.0,1.0,1.0,10618,718,0,216,135.4192886352539,0.0,135.4192886352539,0.0,0.6002290721471661,0.0,0.7605699698130289,0.0,8321.688447703842,0.0,0.6002290721471661,0.0,5.538968401212353,0.0,7.264773294779951,nan,7.266125778357188,nan,9.0,0.0,5.538968401212353,0.9651136532192756,0.7605699698130289,0.6002290721471661,8.125157318115235,499.3013068622305
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,104,7.505250775327195,0.8848609773814679,0.3864496763050556,1.0,1.855814210393212,nan,1000.0,1.0,1.0,10689,789,0,176,135.48798786510122,0.0,135.48798786510122,0.0,0.6002290721471659,0.0,0.7448216405781832,0.0,8598.331158896426,0.0,0.6002290721471659,0.0,5.5746905191999545,0.0,7.32887873076696,nan,7.379274693402377,nan,8.0,0.0,5.5746905191999545,0.9534442573080912,0.7448216405781832,0.6002290721471659,7.451839332580566,472.90821373930345
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,105,7.505250775327195,0.8848624761402607,0.38677431367337706,1.0,1.954036621670974,nan,1000.0,1.0,1.0,10542,642,0,184,135.3757653487356,0.0,135.3757653487356,0.0,0.600229072147166,0.0,0.729302682374653,0.0,8379.490063651043,0.0,0.600229072147166,0.0,5.600058912519262,0.0,7.782551893120619,nan,7.888482445164731,nan,9.68421052631579,0.0,5.600058912519262,0.951701669387046,0.729302682374653,0.600229072147166,6.430348854064942,398.0257780234245
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,106,7.505250775327195,0.8847502274811267,0.38719322919845583,1.0,1.9807736525932949,nan,1000.0,1.0,1.0,10535,635,0,232,135.4057420094808,0.0,135.4057420094808,0.0,0.6002290721471661,0.0,0.7557926575342814,0.0,8487.016525550453,0.0,0.6002290721471661,0.0,5.624336504773944,0.0,7.53422911364823,nan,7.687861621379852,nan,9.666666666666666,0.0,5.624336504773944,0.9636701462925341,0.7557926575342814,0.6002290721471661,8.124344520568847,509.2209915330272
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,107,7.505250775327195,0.8846832272410393,0.3876483070850372,1.0,2.2928721622416846,nan,1000.0,1.0,1.0,10367,467,0,156,135.45841899671052,0.0,135.45841899671052,0.0,0.600229072147166,0.0,0.7581204991591605,0.0,8285.577023032813,0.0,0.600229072147166,0.0,5.644308046928604,0.0,8.259744822921908,nan,8.48454703782734,nan,8.210526315789474,0.0,5.644308046928604,0.9740111600252996,0.7581204991591605,0.600229072147166,6.43427490234375,393.5649085940586
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,108,7.505250775327195,0.8846247288584709,0.3880216820538044,1.0,2.230306645234426,nan,1000.0,1.0,1.0,10448,548,0,128,135.2391120062934,0.0,135.2391120062934,0.0,0.600229072147166,0.0,0.7569865617487166,0.0,8466.148496185864,0.0,0.600229072147166,0.0,5.668855473200531,0.0,7.958015942593379,nan,8.22928555806478,nan,7.111111111111111,0.0,5.668855473200531,0.9666658926239646,0.7569865617487166,0.600229072147166,6.085760040283203,380.97668232836384
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,109,7.505250775327195,0.8845984776318073,0.3883841360360384,1.0,1.8570070320909673,nan,1000.0,1.0,1.0,10766,866,0,424,135.54444469105113,0.0,135.54444469105113,0.0,0.6002290721471661,0.0,0.7337868574893835,0.0,8673.475330924883,0.0,0.6002290721471661,0.0,5.714552470472259,0.0,7.383797452149482,nan,7.686566685185288,nan,12.848484848484848,0.0,5.714552470472259,0.9559401682670521,0.7337868574893835,0.6002290721471661,11.182416687011719,715.5617148013029
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,110,7.505250775327195,0.8845494766533375,0.38886291705071924,1.0,2.1268565778074593,nan,1000.0,1.0,1.0,10442,542,0,390,135.45000799771012,0.0,135.45000799771012,0.0,0.600229072147166,0.0,0.739061798514991,0.0,8745.86087513249,0.0,0.600229072147166,0.0,5.749756796465195,0.0,7.5957774600862535,nan,7.960129869395289,nan,13.448275862068966,0.0,5.749756796465195,0.9557673544787068,0.739061798514991,0.600229072147166,9.820125579833984,634.0749134471056
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,111,7.505250775327195,0.8844699771702289,0.38916440300643446,1.0,2.1106818109750747,nan,1000.0,1.0,1.0,10402,502,0,158,135.17740631103516,0.0,135.17740631103516,0.0,0.6002290721471659,0.0,0.7379676222801208,0.0,8750.283317578822,0.0,0.6002290721471659,0.0,5.777970057028977,0.0,7.533264517368805,nan,7.9474249362945555,nan,7.9,0.0,5.777970057028977,0.947919076594068,0.7379676222801208,0.6002290721471659,6.758870315551758,437.51416587894096
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,112,7.505250775327195,0.8845059777796268,0.38950353883206845,1.0,2.0963143365723744,nan,1000.0,1.0,1.0,10345,445,0,80,135.28505488804407,0.0,135.28505488804407,0.0,0.6002290721471661,0.0,0.761503666639328,0.0,8646.241491166194,0.0,0.6002290721471661,0.0,5.793006530159553,0.0,7.266856281994571,nan,7.71765010697501,nan,5.714285714285714,0.0,5.793006530159553,0.9549016333379075,0.761503666639328,0.6002290721471661,4.734976921081543,302.6184521908168
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,113,7.505250775327195,0.8843402279913426,0.3901190173625946,1.0,2.2642251896858214,nan,1000.0,1.0,1.0,10535,635,0,240,135.4692724609375,0.0,135.4692724609375,0.0,0.6002290721471661,0.0,0.7601038336753845,0.0,8598.695326498857,0.0,0.6002290721471661,0.0,5.822420160494521,0.0,7.8603704970684705,nan,8.403821659088134,nan,9.6,0.0,5.822420160494521,0.9599961478096737,0.7601038336753845,0.6002290721471661,8.466829528808594,537.4184579061786
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,114,7.505250775327195,0.8842667272686958,0.39062969528138636,1.0,2.2474011239551364,nan,1000.0,1.0,1.0,10799,899,0,158,135.2813982282366,0.0,135.2813982282366,0.0,0.6002290721471659,0.0,0.7620117380505517,0.0,8796.429249198727,0.0,0.6002290721471659,0.0,5.846236317331745,0.0,7.755314939404795,nan,8.346964109511603,nan,7.523809523809524,0.0,5.846236317331745,0.9627023820933566,0.7620117380505517,0.6002290721471659,7.102273406982422,461.8125355829332
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,115,7.505250775327195,0.8842927275598049,0.39088989697396753,1.0,1.919479313492775,nan,1000.0,1.0,1.0,10507,607,0,152,135.5783477783203,0.0,135.5783477783203,0.0,0.6002290721471659,0.0,0.7461192056536674,0.0,9116.911056579085,0.0,0.6002290721471659,0.0,5.869964782046843,0.0,7.199850208427759,nan,7.800956654548645,nan,7.6,0.0,5.869964782046843,0.9632798189062399,0.7461192056536674,0.6002290721471659,6.778917388916016,455.8455528289542
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,116,7.568739710299219,0.8841397270560265,0.3915590414404869,1.0,2.286098858484855,nan,1000.0,1.0,1.0,10393,493,0,310,135.51468893197867,0.0,135.51468893197867,0.0,0.600229072147166,0.0,0.7486353906301352,0.0,8869.792137000271,0.0,0.600229072147166,0.0,5.900424022960258,0.0,7.695199160953485,nan,8.393431773552528,nan,11.923076923076923,0.0,5.900424022960258,0.9656070410640122,0.7486353906301352,0.600229072147166,8.808454780578613,576.5364889050178
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,117,7.568739710299219,0.884155478477478,0.3918305291980505,1.0,2.11524897813797,nan,1000.0,1.0,1.0,10363,463,0,110,135.28611037310432,0.0,135.28611037310432,0.0,0.6002290721471661,0.0,0.7750580941929537,0.0,9422.881159366267,0.0,0.6002290721471661,0.0,5.930166225971436,0.0,7.202410441280823,nan,7.9084771380704995,nan,6.470588235294118,0.0,5.930166225971436,0.9396041819707203,0.7750580941929537,0.6002290721471661,5.749659690856934,400.47244927306633
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,118,7.577048231121317,0.8839607274532318,0.392696850374341,1.0,2.4247693676373054,nan,1000.0,1.0,1.0,10492,592,0,378,135.339708525559,0.0,135.339708525559,0.0,0.600229072147166,0.0,0.7372749735569132,0.0,8867.115023091515,0.0,0.600229072147166,0.0,5.967617095992945,0.0,8.07148554574542,nan,8.922031797211746,nan,13.03448275862069,0.0,5.967617095992945,0.9302341838987891,0.7372749735569132,0.600229072147166,9.812128868103027,642.8658391741349
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,119,7.577048231121317,0.8839579778909683,0.3930136735737324,1.0,2.020654556426135,nan,1000.0,1.0,1.0,10151,251,0,240,135.32680025967684,0.0,135.32680025967684,0.0,0.6002290721471659,0.0,0.7683142911304127,0.0,9599.553870461454,0.0,0.6002290721471659,0.0,5.993362122421884,0.0,7.009718453959147,nan,7.800207658247515,nan,10.909090909090908,0.0,5.993362122421884,0.9245487699068368,0.7683142911304127,0.6002290721471659,7.4429740142822265,527.97546287538
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,120,7.577048231121317,0.8838412263989448,0.39366529159247876,1.0,2.335228612789741,nan,1000.0,1.0,1.0,10708,808,0,256,135.34572073129507,0.0,135.34572073129507,0.0,0.600229072147166,0.0,0.7620803071902349,0.0,9121.150924699834,0.0,0.600229072147166,0.0,6.018343223866246,0.0,7.656677700585926,nan,8.577115389016958,nan,9.846153846153847,0.0,6.018343223866246,0.9294062412771833,0.7620803071902349,0.600229072147166,8.79747184753418,592.8748101054891
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,121,7.662585955294526,0.8837179774045945,0.3943664987385273,1.0,2.438130031029383,nan,1000.0,1.0,1.0,10564,664,0,222,135.4000701904297,0.0,135.4000701904297,0.0,0.6002290721471661,0.0,0.7449739202857018,0.0,8948.258151377626,0.0,0.6002290721471661,0.0,6.04171571736355,0.0,7.7710177790046755,nan,8.763429264227549,nan,9.25,0.0,6.04171571736355,0.9379693583164485,0.7449739202857018,0.6002290721471661,8.124004211425781,536.8954890826576
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,122,7.662585955294526,0.8836292269825935,0.39483606919646264,1.0,2.420800679608395,nan,1000.0,1.0,1.0,10538,638,0,128,135.47624527780633,0.0,135.47624527780633,0.0,0.600229072147166,0.0,0.758589484189686,0.0,9372.140224733937,0.0,0.600229072147166,0.0,6.0612200850181726,0.0,7.525309662775171,nan,8.543107183356033,nan,6.7368421052631575,0.0,6.0612200850181726,0.9416017610413727,0.758589484189686,0.600229072147166,6.435121650695801,445.1766606748621
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,123,7.662585955294526,0.8836329780519009,0.3952129643410444,1.0,2.4475433379411697,nan,1000.0,1.0,1.0,10120,220,0,66,135.29412587483725,0.0,135.29412587483725,0.0,0.6002290721471661,0.0,0.6946647812922796,0.0,8979.76435035882,0.0,0.6002290721471661,0.0,6.071596412911317,0.0,8.23071604828479,nan,9.406420628229776,nan,5.5,0.0,6.071596412911317,0.9447796780209445,0.6946647812922796,0.6002290721471661,4.058823776245117,269.3929305107646
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,124,7.692948796348915,0.883643978536129,0.3954775171726942,1.0,1.8883890360593796,nan,1000.0,1.0,1.0,10372,472,0,106,135.2106637954712,0.0,135.2106637954712,0.0,0.6002290721471661,0.0,0.7378565594553947,0.0,9493.741706356963,0.0,0.6002290721471661,0.0,6.089026704125137,0.0,7.091932107420221,nan,8.159182399511337,nan,6.625,0.0,6.089026704125137,0.9442799980572721,0.7378565594553947,0.6002290721471661,5.408426551818848,379.7496682542785
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,125,7.692948796348915,0.8835782279074192,0.3958974039554596,1.0,2.129282993929727,nan,1000.0,1.0,1.0,10569,669,0,162,135.3556671142578,0.0,135.3556671142578,0.0,0.6002290721471659,0.0,0.7605119943618774,0.0,9892.109850556182,0.0,0.6002290721471659,0.0,6.109880667921255,0.0,6.771434381100976,nan,7.842563492911203,nan,7.714285714285714,0.0,6.109880667921255,0.9489586853197867,0.7605119943618774,0.6002290721471659,7.106172523498535,519.3357671541995
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,126,7.692948796348915,0.8835719788074493,0.396207814514637,1.0,2.3021397636486935,nan,1000.0,1.0,1.0,10335,435,0,60,135.57481266902045,0.0,135.57481266902045,0.0,0.6002290721471661,0.0,0.7702795312954829,0.0,9626.796287222345,0.0,0.6002290721471661,0.0,6.121306227116868,0.0,7.379806323549494,nan,8.604341323559101,nan,4.615384615384615,0.0,6.121306227116868,0.9499906362776204,0.7702795312954829,0.6002290721471661,4.406181411743164,312.8708793347263
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,127,7.692948796348915,0.8834292279183864,0.39694443754851816,1.0,2.662681904104021,nan,1000.0,1.0,1.0,10300,400,0,146,135.42505815294055,0.0,135.42505815294055,0.0,0.600229072147166,0.0,0.7759060793452792,0.0,9861.421804379428,0.0,0.600229072147166,0.0,6.145591735480414,0.0,8.140475279136078,nan,9.554714706208971,nan,8.11111111111111,0.0,6.145591735480414,0.9338198269444101,0.7759060793452792,0.600229072147166,6.094127616882324,443.76398119707426
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,128,7.692948796348915,0.8834707264602184,0.39712296932935714,1.0,1.7734256664911905,nan,1000.0,1.0,1.0,10321,421,0,90,135.30775553385416,0.0,135.30775553385416,0.0,0.6002290721471663,0.0,0.7657639424006144,0.0,10701.867130759763,0.0,0.6002290721471663,0.0,6.163845588144263,0.0,6.33231655834346,nan,7.482140795389811,nan,6.0,0.0,6.163845588144263,0.9294030181314367,0.7657639424006144,0.6002290721471663,5.074040832519532,401.3200174034911
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,129,7.723614792187805,0.8834084777534008,0.39771612524986266,1.0,1.9843498979296004,nan,1000.0,1.0,1.0,10729,829,0,318,135.3745596749442,0.0,135.3745596749442,0.0,0.600229072147166,0.0,0.7393127168927874,0.0,10168.874842868778,0.0,0.600229072147166,0.0,6.191095926084761,0.0,6.746495828709046,nan,8.024847933224269,nan,11.357142857142858,0.0,6.191095926084761,0.9328629100790818,0.7393127168927874,0.600229072147166,9.476219177246094,711.8212390008143
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,130,7.723614792187805,0.883343977034092,0.3981791324913502,1.0,2.367188509553671,nan,1000.0,1.0,1.0,10469,569,0,94,135.34422206878662,0.0,135.34422206878662,0.0,0.6002290721471661,0.0,0.7327831871807575,0.0,9665.562250592828,0.0,0.6002290721471661,0.0,6.206905261254078,0.0,7.703012160849884,nan,9.22389680147171,nan,5.875,0.0,6.206905261254078,0.9327267122880543,0.7327831871807575,0.6002290721471661,5.413768882751465,386.6224900237131
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,131,7.752401185591783,0.883287726342678,0.3986179706454277,1.0,2.5453168228268623,nan,1000.0,1.0,1.0,10267,367,0,106,135.48828125,0.0,135.48828125,0.0,0.6002290721471661,0.0,0.7415044978260994,0.0,9869.069842010857,0.0,0.6002290721471661,0.0,6.220900681569141,0.0,7.5999993824290115,nan,9.16141813993454,nan,6.625,0.0,6.220900681569141,0.9369968819928399,0.7415044978260994,0.6002290721471661,5.41953125,394.76279368043424
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,132,7.876834008382168,0.8831374768912792,0.3993020347505808,1.0,2.2175159146045815,nan,1000.0,1.0,1.0,10768,868,0,350,135.43450769884834,0.0,135.43450769884834,0.0,0.600229072147166,0.0,0.7407726069976543,0.0,10036.81140322456,0.0,0.600229072147166,0.0,6.2526529499139984,0.0,7.208189872954252,nan,8.747232354920486,nan,12.068965517241379,0.0,6.2526529499139984,0.9330353223564467,0.7407726069976543,0.600229072147166,9.819001808166504,727.6688267337809
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,133,7.876834008382168,0.8830152270197869,0.40018380075693133,1.0,2.6823040517893704,nan,1000.0,1.0,1.0,10349,449,0,198,135.3606650612571,0.0,135.3606650612571,0.0,0.6002290721471659,0.0,0.7415878285061229,0.0,9789.707505422917,0.0,0.6002290721471659,0.0,6.276784994142564,0.0,8.219494771571153,nan,10.041182604703037,nan,9.0,0.0,6.276784994142564,0.9268016205883762,0.7415878285061229,0.6002290721471659,7.444836578369141,538.4339127982604
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,134,7.876834008382168,0.8829097279906273,0.4007185731083155,1.0,2.3403286682932,nan,1000.0,1.0,1.0,10441,541,0,132,135.25707204718339,0.0,135.25707204718339,0.0,0.600229072147166,0.0,0.7588606163075096,0.0,10261.93595553139,0.0,0.600229072147166,0.0,6.300264340229399,0.0,7.233928340006185,nan,8.89629632548282,nan,6.947368421052632,0.0,6.300264340229399,0.911517265042475,0.7588606163075096,0.600229072147166,6.424710922241211,487.441957887741
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,135,7.876834008382168,0.8828594785928726,0.4012865220755339,1.0,2.432134824991226,nan,1000.0,1.0,1.0,10499,599,0,152,135.2976303100586,0.0,135.2976303100586,0.0,0.6002290721471659,0.0,0.7442308515310287,0.0,10107.351261523323,0.0,0.6002290721471659,0.0,6.3178786779148695,0.0,7.309069540251511,nan,9.048829984664916,nan,7.6,0.0,6.3178786779148695,0.9160176082393843,0.7442308515310287,0.6002290721471659,6.76488151550293,505.3675630761661
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,136,7.907539435479777,0.8827679760754108,0.4020015724748373,1.0,2.2948878329733144,nan,1000.0,1.0,1.0,10586,686,0,262,135.46957795516303,0.0,135.46957795516303,0.0,0.6002290721471659,0.0,0.7343287727107173,0.0,10116.864202888482,0.0,0.6002290721471659,0.0,6.339144252226438,0.0,7.134442333428659,nan,8.891717641249947,nan,11.391304347826088,0.0,6.339144252226438,0.9170039550758179,0.7343287727107173,0.6002290721471659,7.789500732421875,581.7196916660876
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,137,8.031972258270162,0.8825414784252643,0.40320079810917375,0.9993224932249323,2.8277516468711523,nan,1000.0,0.8559907834101382,1.0,10697,800,0,191,135.48339644722316,0.0,135.48339644722316,0.0,0.6002290721471659,0.0,0.7327835611675096,0.0,9350.641257663367,0.0,0.6002290721471659,0.0,6.3570041837968265,0.0,8.654307070921195,nan,10.858084782310154,nan,8.304347826086957,0.0,6.3570041837968265,0.9199277004716958,0.7327835611675096,0.6002290721471659,7.790295295715332,537.6618723156437
