algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,balance_local_norm_honest,balance_local_norm_attacker,balance_threshold_honest,balance_threshold_attacker,balance_kept_honest,balance_kept_attacker
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,98,0.0,0.8873599767684937,0.3771883346885443,1.0,0.016603450963739306,nan,,1.0,1.0,10237,337,0,82,6.471034458705357,nan,6.689125591047268,nan,5.857142857142857,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,99,0.0,0.8873542281985283,0.37730646453797817,1.0,0.01637189412023872,nan,,1.0,1.0,10510,610,0,154,6.4740345001220705,nan,6.6477602831405616,nan,7.7,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,100,0.0,0.8873812280595302,0.3773780781775713,1.0,0.016266467622481285,nan,,1.0,1.0,10095,195,0,174,6.493500458566766,nan,6.623444781910876,nan,9.157894736842104,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,101,0.0,0.8874147267639637,0.3774535920470953,1.0,0.01612906850175932,nan,,1.0,1.0,10575,675,0,188,6.4934726845134385,nan,6.579407202872617,nan,8.545454545454545,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,102,0.0,0.8873809760808945,0.377598570138216,1.0,0.015998953960370273,nan,,1.0,1.0,10577,677,0,236,6.50881415605545,nan,6.551131587874411,nan,9.833333333333334,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,103,0.0,0.8873477265238762,0.3777556816488504,1.0,0.01584315922576934,nan,,1.0,1.0,10618,718,0,216,6.509606838226318,nan,6.508395169640949,nan,9.0,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,104,0.0,0.8873827266693115,0.3778483967483044,1.0,0.01565391951939091,nan,,1.0,1.0,10689,789,0,176,6.514316818930886,nan,6.4698279930445635,nan,8.0,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,105,0.0,0.8873659761250019,0.3780202665179968,1.0,0.015535699743777514,nan,,1.0,1.0,10542,642,0,184,6.525264288249769,nan,6.437639722549972,nan,9.68421052631579,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,106,0.0,0.8873932285606861,0.378131835386157,1.0,0.015432112948037684,nan,,1.0,1.0,10535,635,0,232,6.539765119552612,nan,6.409075915613438,nan,9.666666666666666,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,107,0.0,0.8874109788239002,0.37825556375086306,1.0,0.015396775556728243,nan,,1.0,1.0,10367,467,0,156,6.535898007844624,nan,6.362726200085311,nan,8.210526315789474,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,108,0.0,0.887374226897955,0.3784978951513767,1.0,0.015186968795023858,nan,,1.0,1.0,10448,548,0,128,6.551056729422675,nan,6.335108136147743,nan,7.111111111111111,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,109,0.0,0.8874027276039124,0.3785884741693735,1.0,0.015030037579126656,nan,,1.0,1.0,10766,866,0,424,6.562511920928955,nan,6.3040185281743595,nan,12.848484848484848,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,110,0.0,0.8874257276952267,0.3787322635948658,1.0,0.014916596645489335,nan,,1.0,1.0,10442,542,0,390,6.558838400347479,nan,6.258626140919007,nan,13.448275862068966,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,111,0.0,0.887360228151083,0.3788819397985935,1.0,0.014742001444101333,nan,,1.0,1.0,10402,502,0,158,6.570925998687744,nan,6.2284984216849875,nan,7.9,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,112,0.0,0.8874004781246185,0.3790966255962849,1.0,0.014655491514131426,nan,,1.0,1.0,10345,445,0,80,6.593158824103219,nan,6.208047392019135,nan,5.714285714285714,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,113,0.0,0.8873939773440361,0.37926460795104505,1.0,0.014574394947849213,nan,,1.0,1.0,10535,635,0,240,6.588620738983154,nan,6.162553439847278,nan,9.6,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,114,0.0,0.88739322707057,0.379468427374959,1.0,0.014349301038309932,nan,,1.0,1.0,10799,899,0,158,6.585790089198521,nan,6.11897638428133,nan,7.523809523809524,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,115,0.0,0.8874132274091244,0.37964794158935544,1.0,0.01428033722564578,nan,,1.0,1.0,10507,607,0,152,6.611069297790527,nan,6.101650191053586,nan,7.6,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,116,0.0,0.8874172274768353,0.3798472924530506,1.0,0.014156807232648134,nan,,1.0,1.0,10393,493,0,310,6.602770071763259,nan,6.053498984324999,nan,11.923076923076923,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,117,0.0,0.8874809776246547,0.3800024539977312,1.0,0.014123215118888765,nan,,1.0,1.0,10363,463,0,110,6.620620334849638,nan,6.029533144621463,nan,6.470588235294118,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,118,0.0,0.8874564762413502,0.38019146867096426,1.0,0.013915858161635698,nan,,1.0,1.0,10492,592,0,378,6.626867656050058,nan,5.995121707153272,nan,13.03448275862069,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,119,0.0,0.8874062275886536,0.3803859135508537,1.0,0.013758634959813207,nan,,1.0,1.0,10151,251,0,240,6.627554286609996,nan,5.955904204466242,nan,10.909090909090908,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,120,0.0,0.8874202270805835,0.380524982213974,1.0,0.013716383932624011,nan,,1.0,1.0,10708,808,0,256,6.634589452009934,nan,5.922610435531198,nan,9.846153846153847,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,121,0.0,0.8873849777877331,0.3807979403436184,1.0,0.013634901389013975,nan,,1.0,1.0,10564,664,0,222,6.640265663464864,nan,5.888291098410338,nan,9.25,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,122,0.0,0.8874202267825604,0.38104642264544963,1.0,0.013434273602906615,nan,,1.0,1.0,10538,638,0,128,6.65115193316811,nan,5.858755700592012,nan,6.7368421052631575,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,123,0.0,0.8874117286503315,0.381257101893425,1.0,0.013316002427600324,nan,,1.0,1.0,10120,220,0,66,6.658489624659221,nan,5.826247791486884,nan,5.5,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,124,0.0,0.8874134759604931,0.3814189948141575,1.0,0.013256670823320747,nan,,1.0,1.0,10372,472,0,106,6.669653683900833,nan,5.797239084771873,nan,6.625,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,125,0.0,0.8874387274682521,0.38165185526013373,1.0,0.01309017944149673,nan,,1.0,1.0,10569,669,0,162,6.664696125757127,nan,5.754438905892738,nan,7.714285714285714,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,126,0.0,0.8874469776451588,0.3818412906676531,1.0,0.012972516857553273,nan,,1.0,1.0,10335,435,0,60,6.665050249833327,nan,5.716507299149019,nan,4.615384615384615,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,127,0.0,0.8874232265353202,0.38212498277425766,1.0,0.012875056630000471,nan,,1.0,1.0,10300,400,0,146,6.686858283148871,nan,5.697104123233166,nan,8.11111111111111,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,128,0.0,0.887416976839304,0.3823508654534817,1.0,0.012763963374309241,nan,,1.0,1.0,10321,421,0,90,6.699194653828939,nan,5.669690319132369,nan,6.0,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,129,0.0,0.8874244776368141,0.3825734893977642,1.0,0.01270368667319417,nan,,1.0,1.0,10729,829,0,318,6.694968547139849,nan,5.628465206127534,nan,11.357142857142858,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,130,0.0,0.887424978017807,0.38279677376151083,1.0,0.012646226440556347,nan,,1.0,1.0,10469,569,0,94,6.701125651597977,nan,5.596208792948151,nan,5.875,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,131,0.0,0.8874712271988392,0.38298388294875624,1.0,0.012487401654943824,nan,,1.0,1.0,10267,367,0,106,6.70210462808609,nan,5.559836944064301,nan,6.625,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,132,0.0,0.8874392272531986,0.38321615390479563,1.0,0.012362871628720313,nan,,1.0,1.0,10768,868,0,350,6.710447738910544,nan,5.5297698142652605,nan,12.068965517241379,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,133,0.0,0.8874067269265652,0.3834933366626501,1.0,0.012236328166909515,nan,,1.0,1.0,10349,449,0,198,6.716800559650768,nan,5.498227574895145,nan,9.0,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,134,0.0,0.8874419789016247,0.3836871235817671,1.0,0.01218627231195569,nan,,1.0,1.0,10441,541,0,132,6.731684082432797,nan,5.473797013751818,nan,6.947368421052632,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,135,0.0,0.88742047727108,0.3839287670701742,1.0,0.012079094490036368,nan,,1.0,1.0,10499,599,0,152,6.729711055755615,nan,5.435832718227234,nan,7.6,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,136,0.0,0.887434227913618,0.3841837503015995,1.0,0.011977739606518299,nan,,1.0,1.0,10586,686,0,262,6.739360228828762,nan,5.40745656314187,nan,11.391304347826088,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,137,0.0,0.887434727102518,0.38444069370627404,1.0,0.011863118561450392,nan,,1.0,1.0,10697,797,0,194,6.747936228047246,nan,5.378362149801684,nan,8.434782608695652,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,138,0.0,0.8874284775555134,0.3846775931119919,1.0,0.011746670489665122,nan,,1.0,1.0,10397,497,0,154,6.748175621032715,nan,5.342815193660394,nan,7.7,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,139,0.0,0.8874622264504433,0.3848890586197376,1.0,0.01169006162788719,nan,,1.0,1.0,10696,796,0,294,6.75171403531675,nan,5.310097788693183,nan,10.88888888888889,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,140,0.0,0.8874812273681164,0.3851367710530758,1.0,0.011604516666848213,nan,,1.0,1.0,10475,575,0,124,6.774173312717014,nan,5.2923613149802184,nan,6.888888888888889,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,141,0.0,0.8874777288734913,0.3854101421684027,1.0,0.01146346613066271,nan,,1.0,1.0,10275,375,0,212,6.76554933461276,nan,5.250503489016536,nan,9.636363636363637,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,142,0.0,0.8874402269721031,0.38566913194954394,1.0,0.011359593730885536,nan,,1.0,1.0,10320,420,0,130,6.7749038802252874,nan,5.222828046090168,nan,7.222222222222222,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,143,0.0,0.887459727525711,0.38590445935726164,1.0,0.011268992456607521,nan,,1.0,1.0,10461,561,0,124,6.786190350850423,nan,5.1967680164271535,nan,6.888888888888889,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,144,0.0,0.8874249769747258,0.38617484979331496,1.0,0.011225828132592142,nan,,1.0,1.0,10620,720,0,108,6.779572036531237,nan,5.157203588603926,nan,6.0,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,145,0.0,0.887456977814436,0.3864122788608074,1.0,0.011127207120880485,nan,,1.0,1.0,10475,575,0,244,6.795440057913463,nan,5.134927141903874,nan,10.166666666666666,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,146,0.0,0.8874719774723053,0.38663803331553936,1.0,0.010996073132846505,nan,,1.0,1.0,10383,483,0,210,6.795348254117099,nan,5.100739240661255,nan,9.545454545454545,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,147,0.0,0.8874159772694111,0.38694585174322127,1.0,0.01095721180550754,nan,,1.0,1.0,10726,826,0,260,6.80028066268334,nan,5.070525185630034,nan,10.0,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,148,0.0,0.8874557274580002,0.38714371144771575,1.0,0.01083571579772979,nan,,1.0,1.0,10654,754,0,116,6.802758568211606,nan,5.038669448630227,nan,6.105263157894737,0.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,149,0.0,0.8874792283773423,0.38740533843636515,1.0,0.010738841407001019,nan,,1.0,1.0,10482,582,0,152,6.818599438667297,nan,5.016845102137671,nan,7.6,0.0
