algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,balance_threshold_honest,balance_threshold_attacker,trust_honest,trust_attacker,balance_kept_honest,balance_kept_attacker,eps_n_honest,eps_n_attacker,nsr_honest,nsr_attacker,n_dp_norm_honest,n_dp_norm_attacker,sigma_dp_honest,sigma_dp_attacker,noise_norm_honest,noise_norm_attacker,sigma_n_honest,sigma_n_attacker,balance_local_norm_honest,balance_local_norm_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,91,6.153665705214601,0.8854135780334472,0.382529936850071,nan,1.729000009920286,0.0,1000.0,nan,nan,0,0,0,194,10.45383143267178,0.0,0.7350290314010952,0.0,8.434782608695652,0.0,4.455148385223866,0.0,7805.093817360645,0.0,140.97247845193615,0.0,0.6247028367156455,0.0,140.97247845193615,0.0,0.6247028367156455,0.0,7.102792677672013,0.0,4.455148385223866,1.0894695960012533,0.7350290314010952,0.6247028367156455,6.484734008789062,359.0343155985897
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,92,6.153665705214601,0.8853817770481109,0.38263879758119584,nan,1.953830048441887,0.0,1000.0,nan,nan,0,0,0,222,10.481162387350036,0.0,0.760330431163311,0.0,9.25,0.0,4.499285881641523,0.0,7798.705372922086,0.0,137.6583169301351,0.0,0.6100059467859583,0.0,137.6583169301351,0.0,0.6100059467859583,0.0,7.145140012105306,0.0,4.499285881641523,1.0967637663541197,0.760330431163311,0.6100059467859583,6.607599212646484,374.33785790026013
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,93,6.519946300158637,0.8853501772880554,0.38291892224550245,nan,1.8629846297777617,0.0,1000.0,nan,nan,0,0,0,254,11.150519022876896,0.0,0.7473942201871139,0.0,9.76923076923077,0.0,4.546829675942564,0.0,7721.003264302361,0.0,137.70176696777344,0.0,0.6107652704037941,0.0,137.70176696777344,0.0,0.6107652704037941,0.0,7.626829275718102,0.0,4.546829675942564,1.1029222265536625,0.7473942201871139,0.6107652704037941,7.1604918823242185,401.4921697437228
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,94,6.519946300158637,0.8853923771381378,0.38301661831140515,nan,1.7033407419919968,0.0,1000.0,nan,nan,0,0,0,146,10.531931708340496,0.0,0.7699961155653,0.0,7.3,0.0,4.588871418303677,0.0,7829.078650828078,0.0,136.5894401550293,0.0,0.6062317262154723,0.0,136.5894401550293,0.0,0.6062317262154723,0.0,7.227775001525879,0.0,4.588871418303677,1.0876678712339265,0.7699961155653,0.6062317262154723,5.463577606201172,313.16314603312316
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,95,6.519946300158637,0.8852887769937515,0.38325048142671586,nan,1.7506487225664074,0.0,1000.0,nan,nan,0,0,0,330,10.614121588461717,0.0,0.7288593752630825,0.0,11.379310344827585,0.0,4.644150979767097,0.0,8046.774348150777,0.0,139.57978715567754,0.0,0.6186950165357089,0.0,139.57978715567754,0.0,0.6186950165357089,0.0,7.30850076675415,0.0,4.644150979767097,1.0838623478654656,0.7288593752630825,0.6186950165357089,8.095627655029297,466.7129121927451
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,96,6.939638821146042,0.885254378080368,0.3835687373280525,nan,1.6202235868998935,0.0,1000.0,nan,nan,0,0,0,514,10.366585582434325,0.0,0.7430534158434187,0.0,14.685714285714285,0.0,4.717431756099701,0.0,7895.477143673995,0.0,136.35241917201452,0.0,0.6045517626283784,0.0,136.35241917201452,0.0,0.6045517626283784,0.0,7.161889634813581,0.0,4.717431756099701,1.0717620755836417,0.7430534158434187,0.6045517626283784,9.544669342041015,552.6834000571796
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,97,6.939638821146042,0.8852821770906448,0.38364050775766373,nan,1.7171110148940767,0.0,1000.0,nan,nan,0,0,0,292,10.301398840171856,0.0,0.7506533456700188,0.0,10.428571428571429,0.0,4.77264403655356,0.0,8108.997110970029,0.0,136.9578742980957,0.0,0.6069089474548705,0.0,136.9578742980957,0.0,0.6069089474548705,0.0,7.140616961887905,0.0,4.77264403655356,1.0678814391928262,0.7506533456700188,0.6069089474548705,7.66964096069336,454.1038382143217
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,98,6.939638821146042,0.88526957654953,0.38381615817546844,nan,1.8905878875936781,0.0,1000.0,nan,nan,0,0,0,82,11.094532494213919,0.0,0.7379868456295559,0.0,5.857142857142857,0.0,4.792466791215835,0.0,7896.893605251277,0.0,138.45965685163225,0.0,0.6131065858602689,0.0,138.45965685163225,0.0,0.6131065858602689,0.0,7.7160705498286655,0.0,4.792466791215835,1.0671312153147243,0.7379868456295559,0.6131065858602689,3.8768703918457033,221.11302094703575
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,99,6.939638821146042,0.8852241765260697,0.3841101469397545,nan,1.8797075592953225,0.0,1000.0,nan,nan,0,0,0,196,10.831263865996144,0.0,0.7580855074136154,0.0,8.521739130434783,0.0,4.825749062275324,0.0,8037.825759776322,0.0,136.02919404403022,0.0,0.603346421192349,0.0,136.02919404403022,0.0,0.603346421192349,0.0,7.5581232153851055,0.0,4.825749062275324,1.0720148952771704,0.7580855074136154,0.603346421192349,6.257342926025391,369.7399849497109
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,100,6.939638821146042,0.8851939778327942,0.3843733839392662,nan,2.193021167879519,0.0,1000.0,nan,nan,0,0,0,204,10.740776934886036,0.0,0.7874398412911788,0.0,8.869565217391305,0.0,4.864362001813031,0.0,8051.47419847483,0.0,135.62140025263247,0.0,0.601236761897186,0.0,135.62140025263247,0.0,0.601236761897186,0.0,7.520005827364714,0.0,4.864362001813031,1.070483369157953,0.7874398412911788,0.601236761897186,6.238584411621094,370.36781312984226
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,101,6.939638821146042,0.8851719762086868,0.38460976231098176,nan,1.7774097551902135,0.0,1000.0,nan,nan,0,0,0,352,10.34351975450836,0.0,0.735960528254509,0.0,11.733333333333333,0.0,4.916340373309498,0.0,8389.11744125464,0.0,137.67694295247395,0.0,0.609953718287177,0.0,137.67694295247395,0.0,0.609953718287177,0.0,7.266051578521728,0.0,4.916340373309498,1.0453536055127939,0.735960528254509,0.609953718287177,8.260616577148438,503.3470464752784
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,102,6.939638821146042,0.8850883774757385,0.38501131063699723,nan,1.9467207811496876,0.0,1000.0,nan,nan,0,0,0,282,11.076092246871223,0.0,0.7332685788472494,0.0,10.444444444444445,0.0,4.964427008100326,0.0,8168.974645807738,0.0,136.24674592194734,0.0,0.6040315567517567,0.0,136.24674592194734,0.0,0.6040315567517567,0.0,7.806643380059136,0.0,4.964427008100326,1.033151817291076,0.7332685788472494,0.6040315567517567,7.357324279785156,441.12463087361795
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,103,6.939638821146042,0.8850883779525757,0.3852983520627022,nan,1.8064690913472856,0.0,1000.0,nan,nan,0,0,0,290,10.238839382305212,0.0,0.7815665517534528,0.0,10.357142857142858,0.0,5.0214311601549,0.0,8644.37465196586,0.0,135.34000614711218,0.0,0.600229072147166,0.0,135.34000614711218,0.0,0.600229072147166,0.0,7.240626658712115,0.0,5.0214311601549,1.0013318384205478,0.7815665517534528,0.600229072147166,7.579040344238281,484.0849805100881
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,104,7.136659279355688,0.8850383780002594,0.3856091648936272,nan,1.9659353176752725,0.0,1000.0,nan,nan,0,0,0,354,10.586537920947153,0.0,0.7525063931941987,0.0,11.8,0.0,5.072197496701852,0.0,8445.388463385185,0.0,136.05194549560548,0.0,0.6034799430568125,0.0,136.05194549560548,0.0,0.6034799430568125,0.0,7.511506207784017,0.0,5.072197496701852,0.990242435145806,0.7525063931941987,0.6034799430568125,8.163116729736329,506.723307803111
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,105,7.136659279355688,0.8850243784189225,0.3859203249812126,nan,2.0776776179023413,0.0,1000.0,nan,nan,0,0,0,272,10.986422703878615,0.0,0.7588416234306667,0.0,11.826086956521738,0.0,5.10407048756091,0.0,8473.125397882799,0.0,135.30152428668478,0.0,0.6003866698212901,0.0,135.30152428668478,0.0,0.6003866698212901,0.0,7.821265448694644,0.0,5.10407048756091,0.9893507777551801,0.7588416234306667,0.6003866698212901,6.2238701171875,389.76376830260875
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,106,7.136659279355688,0.8849841780662536,0.38629632955789567,nan,1.9741651704234462,0.0,1000.0,nan,nan,0,0,0,364,10.7469586176324,0.0,0.7356377301677581,0.0,11.741935483870968,0.0,5.13634029900556,0.0,8525.28613460653,0.0,136.35681939894152,0.0,0.6048850199911898,0.0,136.35681939894152,0.0,0.6048850199911898,0.0,7.676335473214427,0.0,5.13634029900556,0.9967209500281452,0.7356377301677581,0.6048850199911898,8.454122802734375,528.5677403456049
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,107,7.136659279355688,0.8849247767925262,0.3866499103307724,nan,2.2010892792181536,0.0,1000.0,nan,nan,0,0,0,194,11.424266927001872,0.0,0.7514266154982827,0.0,8.818181818181818,0.0,5.162234655375994,0.0,8412.961636730855,0.0,135.94968899813566,0.0,0.6024964743916397,0.0,135.94968899813566,0.0,0.6024964743916397,0.0,8.187368913130326,0.0,5.162234655375994,0.9977864660843407,0.7514266154982827,0.6024964743916397,5.981786315917969,370.17031201615765
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,108,7.136659279355688,0.8848549782037735,0.387046104490757,nan,2.1442570090293884,0.0,1000.0,nan,nan,0,0,0,198,11.287630813695477,0.0,0.7312113746352817,0.0,8.608695652173912,0.0,5.196447733885548,0.0,8471.16829542009,0.0,135.418841154679,0.0,0.6002290721471659,0.0,135.418841154679,0.0,0.6002290721471659,0.0,8.116456446440324,0.0,5.196447733885548,0.9920214483665885,0.7312113746352817,0.6002290721471659,6.2292666931152345,389.6737415893241
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,109,7.210261421184249,0.8847763783931732,0.38753547674417493,nan,2.043543268191187,0.0,1000.0,nan,nan,0,0,0,528,10.765591848629237,0.0,0.7640072264169392,0.0,13.894736842105264,0.0,5.251500260738655,0.0,8723.781288198552,0.0,135.71820871453536,0.0,0.6016577270423058,0.0,135.71820871453536,0.0,0.6016577270423058,0.0,7.766927028957166,0.0,5.251500260738655,0.9787042359544613,0.7640072264169392,0.6016577270423058,10.314583862304687,663.00737790309
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,110,7.210261421184249,0.8846961770057679,0.38806062507629396,nan,2.280795682221651,0.0,1000.0,nan,nan,0,0,0,432,11.118113689613502,0.0,0.7636383809149265,0.0,13.5,0.0,5.304944159895407,0.0,8786.461910623942,0.0,135.33748292922974,0.0,0.6003688469367119,0.0,135.33748292922974,0.0,0.6003688469367119,0.0,8.048039019107819,0.0,5.304944159895407,0.9624154985335738,0.7636383809149265,0.6003688469367119,8.661598907470703,562.3335622799323
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,111,7.210261421184249,0.8846769784688949,0.38838634663820265,nan,2.1525977301597594,0.0,1000.0,nan,nan,0,0,0,220,10.8485033649186,0.0,0.7350887989997864,0.0,8.8,0.0,5.3404651816852615,0.0,8813.711862120474,0.0,135.51141174316408,0.0,0.6005891519682589,0.0,135.51141174316408,0.0,0.6005891519682589,0.0,7.879096851348877,0.0,5.3404651816852615,0.9526343434127502,0.7350887989997864,0.6005891519682589,6.775570587158203,440.68559310602365
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,112,7.444104766230447,0.8846433775424958,0.3887101165652275,nan,2.1530306112198603,0.0,1000.0,nan,nan,0,0,0,192,10.85160423069808,0.0,0.7659664835248675,0.0,9.142857142857142,0.0,5.359811400422965,0.0,8467.858586548133,0.0,135.4927498953683,0.0,0.6002290721471659,0.0,135.4927498953683,0.0,0.6002290721471659,0.0,7.90766395841326,0.0,5.359811400422965,0.9633107291973074,0.7659664835248675,0.6002290721471659,5.6906954956054685,355.65006063502153
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,113,7.444104766230447,0.8844967769384384,0.3893728989958763,nan,2.2597656430620137,0.0,1000.0,nan,nan,0,0,0,392,11.281843448899268,0.0,0.7577049750270266,0.0,11.878787878787879,0.0,5.404805461603802,0.0,8828.882324908596,0.0,135.45875919226444,0.0,0.6002290721471661,0.0,135.45875919226444,0.0,0.6002290721471661,0.0,8.248632907867432,0.0,5.404805461603802,0.9574717366351466,0.7577049750270266,0.6002290721471661,8.940278106689453,582.7062334439673
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,114,7.444104766230447,0.88444577729702,0.38978056770563124,nan,2.1987611733633896,0.0,1000.0,nan,nan,0,0,0,356,11.03230289686893,0.0,0.7591606748515162,0.0,12.275862068965518,0.0,5.439319965257418,0.0,8967.38876456036,0.0,135.44533670359644,0.0,0.600229072147166,0.0,135.44533670359644,0.0,0.600229072147166,0.0,8.093115395513074,0.0,5.439319965257418,0.9545365816233675,0.7591606748515162,0.600229072147166,7.855829528808593,520.1085483445008
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,115,7.444104766230447,0.8843935775756836,0.3901440632343292,nan,2.068435768995966,0.0,1000.0,nan,nan,0,0,0,304,10.815056666653232,0.0,0.7384110540151596,0.0,10.857142857142858,0.0,5.472601723979882,0.0,8947.098272452406,0.0,135.41814041137695,0.0,0.600229072147166,0.0,135.41814041137695,0.0,0.600229072147166,0.0,7.960237094334194,0.0,5.472601723979882,0.9515192572758355,0.7384110540151596,0.600229072147166,7.58341586303711,501.03750325733466
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,116,7.444104766230447,0.8843071749210357,0.3907618522644043,nan,2.28761750459671,0.0,1000.0,nan,nan,0,0,0,414,11.189634648915149,0.0,0.7515455105087974,0.0,12.545454545454545,0.0,5.508737057724844,0.0,8739.123293217923,0.0,135.48828587387547,0.0,0.6002290721471661,0.0,135.48828587387547,0.0,0.6002290721471661,0.0,8.263437733505711,0.0,5.508737057724844,0.9518880690092318,0.7515455105087974,0.6002290721471661,8.942226867675782,576.7821373523828
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,117,7.444104766230447,0.8843119777441025,0.3911001307964325,nan,2.206115630765756,0.0,1000.0,nan,nan,0,0,0,210,11.067321566587061,0.0,0.7543877127269903,0.0,8.75,0.0,5.540889627107145,0.0,9058.030641681218,0.0,135.65291531880698,0.0,0.6007473148660937,0.0,135.65291531880698,0.0,0.6007473148660937,0.0,8.200399855772654,0.0,5.540889627107145,0.9364862049579828,0.7543877127269903,0.6007473148660937,6.511339935302734,434.7854708006984
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,118,7.568537589020833,0.884163178563118,0.39178901141881944,nan,2.4439186896047285,0.0,1000.0,nan,nan,0,0,0,402,12.00357065473587,0.0,0.7443172450988523,0.0,12.96774193548387,0.0,5.5743152133080835,0.0,8770.263498257573,0.0,135.32832680979084,0.0,0.6002290721471659,0.0,135.32832680979084,0.0,0.6002290721471659,0.0,8.923815896434169,0.0,5.5743152133080835,0.9346389396431188,0.7443172450988523,0.6002290721471659,8.390356262207032,543.7563368919697
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,119,7.568537589020833,0.8841325773000717,0.39205403727293014,nan,1.9448510731259983,0.0,1000.0,nan,nan,0,0,0,258,10.353283008482604,0.0,0.747629257539908,0.0,10.75,0.0,5.599722880919089,0.0,9430.421429378426,0.0,135.2384179433187,0.0,0.6002290721471661,0.0,135.2384179433187,0.0,0.6002290721471661,0.0,7.72264164686203,0.0,5.599722880919089,0.9310373543258108,0.747629257539908,0.6002290721471661,6.491444061279297,452.6602286101645
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,120,7.568537589020833,0.8840691773891449,0.39259355765581133,nan,2.289487350732088,0.0,1000.0,nan,nan,0,0,0,382,11.388771316703362,0.0,0.7291993331164122,0.0,11.9375,0.0,5.632851308282419,0.0,9211.608835483916,0.0,135.35475730895996,0.0,0.6002290721471661,0.0,135.35475730895996,0.0,0.6002290721471661,0.0,8.523389160633087,0.0,5.632851308282419,0.9308141848752837,0.7291993331164122,0.6002290721471661,8.662704467773438,589.5429654709706
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,121,7.568537589020833,0.8839261776208878,0.3932947613596916,nan,2.4252501109550737,0.0,1000.0,nan,nan,0,0,0,316,11.435042495848387,0.0,0.7517863121525995,0.0,10.89655172413793,0.0,5.660112892261548,0.0,9101.027662411298,0.0,135.47935380606816,0.0,0.600229072147166,0.0,135.47935380606816,0.0,0.600229072147166,0.0,8.586592970223263,0.0,5.660112892261548,0.9381979531598806,0.7517863121525995,0.600229072147166,7.857802520751953,527.8596044198554
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,122,7.568537589020833,0.8838955773115158,0.39363766330480576,nan,2.442439565533086,0.0,1000.0,nan,nan,0,0,0,128,11.313927075371993,0.0,0.7548618881325972,0.0,6.7368421052631575,0.0,5.676568635422096,0.0,9288.54367304345,0.0,135.26843823884664,0.0,0.600229072147166,0.0,135.26843823884664,0.0,0.600229072147166,0.0,8.524013268320184,0.0,5.676568635422096,0.9431222418694275,0.7548618881325972,0.600229072147166,5.140200653076172,352.96465957565107
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,123,7.568537589020833,0.8838531776666642,0.3940031641125679,nan,2.543101240606869,0.0,1000.0,nan,nan,0,0,0,112,11.982339101338372,0.0,0.7551506757736206,0.0,6.588235294117647,0.0,5.690860332475709,0.0,9150.802114277705,0.0,135.40078555836396,0.0,0.6002290721471661,0.0,135.40078555836396,0.0,0.6002290721471661,0.0,9.057743044460521,0.0,5.690860332475709,0.9493047459362434,0.7551506757736206,0.6002290721471661,4.603626708984375,311.127271885442
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,124,7.568537589020833,0.8838601763248444,0.3942860945463181,nan,1.9857598620912302,0.0,1000.0,nan,nan,0,0,0,224,10.51715819208763,0.0,0.7414713942486307,0.0,9.73913043478261,0.0,5.720018458911297,0.0,9867.79649928278,0.0,135.50654668393344,0.0,0.6002290721471659,0.0,135.50654668393344,0.0,0.6002290721471659,0.0,7.976721784342891,0.0,5.720018458911297,0.9333508247217699,0.7414713942486307,0.6002290721471659,6.233301147460938,453.91863896700784
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,125,7.568537589020833,0.8837945783138275,0.3947020763754845,nan,2.0402659840053983,0.0,1000.0,nan,nan,0,0,0,268,10.202689636894771,0.0,0.7506611258895309,0.0,9.925925925925926,0.0,5.752518762120082,0.0,9772.11099303891,0.0,135.36116423430266,0.0,0.600229072147166,0.0,135.36116423430266,0.0,0.600229072147166,0.0,7.764050695631239,0.0,5.752518762120082,0.9036545451754702,0.7506611258895309,0.600229072147166,7.309502868652344,527.6939936241012
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,126,7.568537589020833,0.8837913783788681,0.39511122804880144,nan,2.3605387210845947,0.0,1000.0,nan,nan,0,0,0,138,11.287115280660009,0.0,0.7699396202438756,0.0,7.2631578947368425,0.0,5.76910911658298,0.0,9632.50785877608,0.0,135.29489697908102,0.0,0.600229072147166,0.0,135.29489697908102,0.0,0.600229072147166,0.0,8.617956462659334,0.0,5.76910911658298,0.9070115079917913,0.7699396202438756,0.600229072147166,5.141206085205078,366.03529863349104
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,127,7.568537589020833,0.8836539764404296,0.39578656703233717,nan,2.577558295293288,0.0,1000.0,nan,nan,0,0,0,192,12.073729281068886,0.0,0.7527628391981125,0.0,8.727272727272727,0.0,5.796685317354812,0.0,9911.231646331442,0.0,135.52328144420278,0.0,0.6009281996815219,0.0,135.52328144420278,0.0,0.6009281996815219,0.0,9.249333034862172,0.0,5.796685317354812,0.8904249036155161,0.7527628391981125,0.6009281996815219,5.963024383544922,436.09419243858343
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,128,7.568537589020833,0.8837053759098052,0.3959788541197777,nan,1.9588500951465808,0.0,1000.0,nan,nan,0,0,0,130,10.073825053819851,0.0,0.7559166770232352,0.0,6.842105263157895,0.0,5.818450265084652,0.0,10394.683896611386,0.0,135.54734802246094,0.0,0.600229072147166,0.0,135.54734802246094,0.0,0.600229072147166,0.0,7.743031677446868,0.0,5.818450265084652,0.8841205396627709,0.7559166770232352,0.600229072147166,5.1507992248535155,394.99798807123267
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,129,7.568537589020833,0.8836135771274567,0.39652730751037596,nan,2.0704133691209736,0.0,1000.0,nan,nan,0,0,0,420,10.373959791331306,0.0,0.7532308435801304,0.0,12.727272727272727,0.0,5.850109026143805,0.0,10226.76709154164,0.0,135.29245041355944,0.0,0.6002290721471661,0.0,135.29245041355944,0.0,0.6002290721471661,0.0,8.00034729639689,0.0,5.850109026143805,0.881233499740903,0.7532308435801304,0.6002290721471661,8.929301727294922,674.9666280417483
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,130,7.568537589020833,0.8835071778297424,0.3971241030097008,nan,2.4996949831644693,0.0,1000.0,nan,nan,0,0,0,172,11.770670730557972,0.0,0.7699615813436962,0.0,8.19047619047619,0.0,5.870481604586988,0.0,9841.965343169737,0.0,135.5324954078311,0.0,0.6002290721471659,0.0,135.5324954078311,0.0,0.6002290721471659,0.0,9.107792740776425,0.0,5.870481604586988,0.8812149796288183,0.7699615813436962,0.6002290721471659,5.692364807128906,413.362544413129
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,131,7.568537589020833,0.8835021781921387,0.3975087295770645,nan,2.4622328111103604,0.0,1000.0,nan,nan,0,0,0,162,11.37697173490961,0.0,0.7397915110701606,0.0,7.714285714285714,0.0,5.892032844303767,0.0,9948.438683614782,0.0,135.51078360421317,0.0,0.6002290721471659,0.0,135.51078360421317,0.0,0.6002290721471659,0.0,8.832553068796793,0.0,5.892032844303767,0.8788172803000622,0.7397915110701606,0.6002290721471659,5.691452911376953,417.834424711821
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,132,7.5844122316776055,0.8833695763349533,0.3981566834449768,nan,2.2572528272867203,0.0,1000.0,nan,nan,0,0,0,504,11.213303117453522,0.0,0.7240401572651334,0.0,14.0,0.0,5.928546468431241,0.0,9939.700568900134,0.0,135.38900417751736,0.0,0.600229072147166,0.0,135.38900417751736,0.0,0.600229072147166,0.0,8.734555059009129,0.0,5.928546468431241,0.871039312123686,0.7240401572651334,0.600229072147166,9.74800830078125,715.6584409608096
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,133,7.692970411811217,0.8831931790113449,0.398973775267601,nan,2.730188330014547,0.0,1000.0,nan,nan,0,0,0,258,12.638210502135676,0.0,0.7494180334938897,0.0,9.555555555555555,0.0,5.959144342692423,0.0,9905.159312574177,0.0,135.3308597140842,0.0,0.600229072147166,0.0,135.3308597140842,0.0,0.600229072147166,0.0,9.877350330352783,0.0,5.959144342692423,0.8583627342495851,0.7494180334938897,0.600229072147166,7.3078664245605465,534.8786028790055
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,134,7.692970411811217,0.8831759781837464,0.39938983660936356,nan,2.2478183728197347,0.0,1000.0,nan,nan,0,0,0,190,11.300349696898786,0.0,0.7138510916544043,0.0,8.26086956521739,0.0,5.982190854650375,0.0,10021.409092328251,0.0,135.3765471085258,0.0,0.6002290721471659,0.0,135.3765471085258,0.0,0.6002290721471659,0.0,8.86123806497325,0.0,5.982190854650375,0.8467998401132052,0.7138510916544043,0.6002290721471659,6.227321166992187,460.9848182470995
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,135,7.692970411811217,0.8831121759414673,0.3999380431175232,nan,2.3657741163458144,0.0,1000.0,nan,nan,0,0,0,306,11.280415367126617,0.0,0.7361086990152087,0.0,10.928571428571429,0.0,6.004517094268071,0.0,9927.67518603698,0.0,135.46510314941406,0.0,0.600229072147166,0.0,135.46510314941406,0.0,0.600229072147166,0.0,8.875140990529742,0.0,6.004517094268071,0.8543843601464437,0.7361086990152087,0.600229072147166,7.586045776367188,555.949810418071
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,136,7.7434209934257545,0.8830153791904449,0.4005832885503769,nan,2.3176108804242364,0.0,1000.0,nan,nan,0,0,0,362,11.246764123980656,0.0,0.7414593912404159,0.0,12.482758620689655,0.0,6.029176527259924,0.0,10155.804094891786,0.0,135.21755192197602,0.0,0.600229072147166,0.0,135.21755192197602,0.0,0.600229072147166,0.0,8.878209821109113,0.0,6.029176527259924,0.8561681360499047,0.7414593912404159,0.600229072147166,7.84261801147461,589.0366375037237
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,137,7.86785381621614,0.8827729780673981,0.40173292726278303,nan,2.8012425861051007,0.0,1000.0,nan,nan,0,0,0,384,13.54541233636448,0.0,0.7288045037177301,0.0,12.387096774193548,0.0,6.053533275084629,0.0,9406.635406195574,0.0,135.33730980657762,0.0,0.6002290721471659,0.0,135.33730980657762,0.0,0.6002290721471659,0.0,10.728467649029147,0.0,6.053533275084629,0.8666105101219931,0.7288045037177301,0.6002290721471659,8.390913208007813,583.2113951841255
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,138,7.86785381621614,0.8827189788818359,0.4021955381631851,nan,2.678042287826538,0.0,1000.0,nan,nan,0,0,0,226,11.499515482900092,0.0,0.7671243286132813,0.0,9.04,0.0,6.07537698208154,0.0,10475.577175517914,0.0,135.32835021972656,0.0,0.6002290721471661,0.0,135.32835021972656,0.0,0.6002290721471661,0.0,9.138452453613281,0.0,6.07537698208154,0.8671464429611562,0.7671243286132813,0.6002290721471661,6.7664175109863285,523.7788587758957
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,139,7.86785381621614,0.8826235785484314,0.4029323591589928,nan,2.3925766445494987,0.0,1000.0,nan,nan,0,0,0,550,11.71836225111492,0.0,0.703750869712314,0.0,14.864864864864865,0.0,6.1070114074340465,0.0,10011.533876369862,0.0,135.43568420410156,0.0,0.600229072147166,0.0,135.43568420410156,0.0,0.600229072147166,0.0,9.343458948908625,0.0,6.1070114074340465,0.8646926961279574,0.703750869712314,0.600229072147166,10.022240631103516,740.8535068513697
