algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,nsr_honest,nsr_attacker,balance_kept_honest,balance_kept_attacker,balance_local_norm_honest,balance_local_norm_attacker,sigma_dp_honest,sigma_dp_attacker,eps_n_honest,eps_n_attacker,noise_norm_honest,noise_norm_attacker,n_dp_norm_honest,n_dp_norm_attacker,balance_threshold_honest,balance_threshold_attacker,sigma_n_honest,sigma_n_attacker,trust_honest,trust_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,74,6.22648715174656,0.8863366440931956,0.379385861158371,0.8684585701271228,136.41781717936198,4.303091470594527e+17,1000.0,0.6799888942901159,1.0,646,128,29900,646,6779.804972089885,0.0,0.0,152.73,6.266855462392171,4.950899850251914e+17,0.6152479962261573,0.0,4.414228425802489,0.0,138.76170247395834,0.0,138.76170247395834,0.0,7.602079955856888,6.005745104688943e+17,0.6152479962261573,0.0,0.7657711962858836,0.0,4.414228425802489,1.2005079239596195,0.7657711962858836,0.6152479962261573,6.938085123697917,338.99024860449424
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,75,6.22648715174656,0.8863859778642654,0.3792715176939964,0.914595348593275,131.8912413460868,2.881567164317932e+18,1000.0,0.5489022461088073,1.0,544,104,29900,544,6954.906108614235,0.0,0.0,152.22,6.285555226462228,3.273601865625098e+18,0.6304713183484617,0.0,4.4544959687245225,0.0,142.33283124651228,0.0,142.33283124651228,0.0,7.57410122018374,3.944693983507047e+18,0.6304713183484617,0.0,0.7117944657802582,0.0,4.4544959687245225,1.2004485234524152,0.7117944657802582,0.6304713183484617,6.6421987915039065,324.5622850686643
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,76,6.350327619952448,0.8864316447575887,0.37906864444414773,0.9008732914575486,142.30009746551514,inf,1000.0,0.5238692748883182,1.0,589,122,29900,589,6936.711859181609,0.0,0.0,152.445,6.297435820102692,inf,0.6036424780512086,0.0,4.5126623573146585,0.0,136.060640335083,0.0,136.060640335083,0.0,7.537996157467029,inf,0.6036424780512086,0.0,0.7951084300875664,0.0,4.5126623573146585,1.1880431710678379,0.7951084300875664,0.6036424780512086,7.256567484537761,369.95796582301915
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,77,6.350327619952448,0.886463644305865,0.3789160532752673,0.8856291057565554,140.08769495346968,nan,1000.0,0.33193305719853866,1.0,30241,527,0,0,6931.57748769806,0.0,0.0,0.0,6.303974600399242,nan,0.6082453962488495,0.0,4.566011883082794,0.0,137.1583916159237,0.0,137.1583916159237,0.0,7.495684867639089,nan,0.6082453962488495,0.0,0.7411998860976275,0.0,4.566011883082794,1.1897624207385982,0.7411998860976275,0.6082453962488495,7.772308858235677,392.78939096955673
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,78,6.36430624803327,0.8864836462338765,0.37879242171843847,0.953171215358724,135.1938871903853,nan,1000.0,0.7471633149261551,1.0,30513,661,0,0,7015.9573941977105,0.0,0.0,0.0,6.312363017689098,nan,0.6002290721471661,0.0,4.589664465856756,0.0,135.13655922629616,0.0,135.13655922629616,0.0,7.455787735980001,nan,0.6002290721471661,0.0,0.7729095383123918,0.0,4.589664465856756,1.200979438373422,0.7729095383123918,0.6002290721471661,4.955007171630859,257.2517711205827
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,79,6.36430624803327,0.8865009778738022,0.3787272838751475,0.777736065612912,131.25361919403076,nan,1000.0,0.5455166602797905,1.0,30375,623,0,0,6923.8172757961875,0.0,0.0,0.0,6.323848515748978,nan,0.6022647393385514,0.0,4.653542323312017,0.0,135.8839569091797,0.0,135.8839569091797,0.0,7.419723649036527,nan,0.6022647393385514,0.0,0.7789003551006317,0.0,4.653542323312017,1.1764812123851882,0.7789003551006317,0.6022647393385514,7.247144368489583,369.27025470913
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,80,6.36430624803327,0.8866109764575958,0.37855367571115495,0.8413481046817891,129.45357131958008,nan,1000.0,0.4689534427018371,1.0,30373,625,0,0,7193.735344228338,0.0,0.0,0.0,6.329447239637375,nan,0.60989923647754,0.0,4.6976142729354144,0.0,137.5442876815796,0.0,137.5442876815796,0.0,7.376948634784106,nan,0.60989923647754,0.0,0.7336882315576077,0.0,4.6976142729354144,1.179027318391287,0.7336882315576077,0.60989923647754,7.335695343017578,383.6658850255114
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,81,6.36430624803327,0.88657131254673,0.3784684172272682,0.8834597374384936,141.19043786185128,nan,1000.0,0.7024780669984355,1.0,30529,715,0,0,7336.833263095269,0.0,0.0,0.0,6.338863066264561,nan,0.606336743929907,0.0,4.741121978389946,0.0,136.8622589111328,0.0,136.8622589111328,0.0,7.338833741321311,nan,0.606336743929907,0.0,0.7589699796267918,0.0,4.741121978389946,1.1704082923653707,0.7589699796267918,0.606336743929907,6.386905415852865,342.38555227777925
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,82,6.36430624803327,0.8865979784727096,0.37844978282848996,0.9590676883780332,132.54578552246093,nan,1000.0,0.5537554560399071,1.0,30012,124,0,0,7094.411650048607,0.0,0.0,0.0,6.349779891967773,nan,0.6002290721471661,0.0,4.753359309838114,0.0,135.49668884277344,0.0,135.49668884277344,0.0,7.302625907639014,nan,0.6002290721471661,0.0,0.7442077040672302,0.0,4.753359309838114,1.1718690407912102,0.7442077040672302,0.6002290721471661,2.2582781473795572,118.24019416747677
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,83,6.4576850398204595,0.886674977739652,0.3783645131190618,0.8720121402416469,146.33309122721354,nan,1000.0,0.539695551050001,1.0,30394,608,0,0,7310.578588913866,0.0,0.0,0.0,6.350914605458578,nan,0.6012320930448837,0.0,4.796039708066362,0.0,135.51801554361978,0.0,135.51801554361978,0.0,7.255399972735518,nan,0.6012320930448837,0.0,0.8049645900726319,0.0,4.796039708066362,1.172210075226619,0.8049645900726319,0.6012320930448837,6.77590077718099,365.52892944569334
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,84,6.4576850398204595,0.8867123126983643,0.3783347020546595,0.8779156173493805,133.97826821463448,nan,1000.0,0.7633381223012928,1.0,30661,847,0,0,7334.967612085548,0.0,0.0,0.0,6.3634346553257535,nan,0.6013929992714792,0.0,4.833760914899799,0.0,135.66861070905412,0.0,135.66861070905412,0.0,7.221399607856767,nan,0.6013929992714792,0.0,0.7596376580851418,0.0,4.833760914899799,1.1748959931398646,0.7596376580851418,0.6013929992714792,6.331201833089192,342.2984885639922
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,85,6.526752155206609,0.8866953098773956,0.3783480218052864,0.9109045689019897,143.32595252990723,nan,1000.0,0.3504216371863431,1.0,30150,348,0,0,7494.267060317728,0.0,0.0,0.0,6.377355217933655,nan,0.6002290721471661,0.0,4.868410841775198,0.0,135.42180887858072,0.0,135.42180887858072,0.0,7.189109532376542,nan,0.6002290721471661,0.0,0.7725894550482432,0.0,4.868410841775198,1.170561776601094,0.7725894550482432,0.6002290721471661,5.416872355143229,299.7706824127091
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,86,6.561151003573443,0.8867193122704824,0.3783368625243505,0.869016826998023,142.6275079900568,nan,1000.0,0.5898414203623641,1.0,30299,455,0,0,7631.194057409719,0.0,0.0,0.0,6.383444786071777,nan,0.6002290721471661,0.0,4.893200952731257,0.0,135.4208415638317,0.0,135.4208415638317,0.0,7.148160617564042,nan,0.6002290721471661,0.0,0.7765096155079928,0.0,4.893200952731257,1.1774051135958392,0.7765096155079928,0.6002290721471661,4.965430857340495,279.8104487716897
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,87,6.980843524560848,0.886736978093783,0.378326423962911,0.9119123149206662,131.14569438587534,nan,1000.0,0.7737405323986674,1.0,30388,538,0,0,7505.627502958125,0.0,0.0,0.0,6.394302714954723,nan,0.6101140835260055,0.0,4.934685296710751,0.0,137.66678550026634,0.0,137.66678550026634,0.0,7.112742594115684,nan,0.6101140835260055,0.0,0.7104534073309465,0.0,4.934685296710751,1.1560935701917736,0.7104534073309465,0.6101140835260055,5.047782135009766,275.2063417751312
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,88,6.980843524560848,0.8867529783646265,0.3783145043253899,0.925740177003895,138.92669830322265,nan,1000.0,0.5203502588309947,1.0,30189,341,0,0,7775.115944681968,0.0,0.0,0.0,6.396674156188965,nan,0.6002290721471661,0.0,4.956908788303716,0.0,135.2835693359375,0.0,135.2835693359375,0.0,7.068102380492846,nan,0.6002290721471661,0.0,0.7673794329166412,0.0,4.956908788303716,1.1595844558815085,0.7673794329166412,0.6002290721471661,4.509452311197917,259.17053148939897
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,89,6.980843524560848,0.8868299770355225,0.37833046982685725,0.8950030612457041,137.17163966252252,nan,1000.0,0.6976580988303086,1.0,30475,651,0,0,7889.927737923636,0.0,0.0,0.0,6.406510976644663,nan,0.6002290721471661,0.0,5.000332677793207,0.0,135.29766845703125,0.0,135.29766845703125,0.0,7.031935541493393,nan,0.6002290721471661,0.0,0.7498069543104905,0.0,5.000332677793207,1.144746702293848,0.7498069543104905,0.6002290721471661,5.862898966471354,341.8968686433576
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,90,6.995094810408651,0.886770310997963,0.3783249109983444,0.8533598728827826,137.48145791758662,nan,1000.0,0.5290189636433478,1.0,30680,1056,0,0,7839.488719964397,0.0,0.0,0.0,6.4154353349105175,nan,0.6002290721471659,0.0,5.0714460607969265,0.0,135.51773801057234,0.0,135.51773801057234,0.0,6.994942386402772,nan,0.6002290721471659,0.0,0.7498785205509352,0.0,5.0714460607969265,1.1214401404289847,0.7498785205509352,0.6002290721471659,10.389693247477213,601.0274685306038
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,91,6.995094810408651,0.8867723113298416,0.3784403139352798,0.7776087233300443,154.18914108276368,nan,1000.0,0.4167502173283106,1.0,30129,281,0,0,7613.445012057101,0.0,0.0,0.0,6.421215534210205,nan,0.6002290721471661,0.0,5.098035432898925,0.0,135.40508880615235,0.0,135.40508880615235,0.0,6.954724985111321,nan,0.6002290721471661,0.0,0.7671770751476288,0.0,5.098035432898925,1.1174540923568104,0.7671770751476288,0.6002290721471661,4.513502960205078,253.78150040190332
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,92,6.995094810408651,0.8868706436951955,0.3784424844384193,0.8183245249862376,135.98285627365112,nan,1000.0,0.3761992672967456,1.0,30284,540,0,0,8006.342570707599,0.0,0.0,0.0,6.431674897670746,nan,0.6002290721471661,0.0,5.130721278712772,0.0,135.5672836303711,0.0,135.5672836303711,0.0,6.91976747123855,nan,0.6002290721471661,0.0,0.7459556385874748,0.0,5.130721278712772,1.1221043235866,0.7459556385874748,0.6002290721471661,7.230255126953125,427.0049371044053
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,93,7.2688282359463505,0.8868226436773936,0.3785074110825857,0.9193350369005522,137.85886144638062,nan,1000.0,0.5350998106915233,1.0,30408,634,0,0,7992.966544680955,0.0,0.0,0.0,6.42967677116394,nan,0.6034282414455079,0.0,5.159038414195796,0.0,136.2442798614502,0.0,136.2442798614502,0.0,6.871653641560089,nan,0.6034282414455079,0.0,0.7408866547048092,0.0,5.159038414195796,1.1300271705780083,0.7408866547048092,0.6034282414455079,7.266361592610677,426.29154904965094
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,94,7.2688282359463505,0.8868659782409668,0.378539883295695,0.9459379434942062,129.91109605269,nan,1000.0,0.5738922132936675,1.0,30316,470,0,0,8037.491021585747,0.0,0.0,0.0,6.453196959062056,nan,0.6002290721471661,0.0,5.1939035811635605,0.0,135.4480341131037,0.0,135.4480341131037,0.0,6.850964928355561,nan,0.6002290721471661,0.0,0.777605571530082,0.0,5.1939035811635605,1.0954379670843042,0.777605571530082,0.6002290721471661,4.966427917480469,294.70800412481077
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,95,7.2688282359463505,0.8869159789880117,0.3786389537652334,0.8580133301170886,130.34934957403885,nan,1000.0,0.5019920347914502,1.0,30556,848,0,0,7901.513247670517,0.0,0.0,0.0,6.456209734866493,nan,0.600229072147166,0.0,5.244376400564441,0.0,135.33554398386102,0.0,135.33554398386102,0.0,6.808620962456163,nan,0.600229072147166,0.0,0.740430662506505,0.0,5.244376400564441,1.0798027121442697,0.740430662506505,0.600229072147166,8.571251118977864,500.4291723524661
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,96,7.472142549285553,0.8868386437495549,0.3787668643395106,0.7217895754710804,124.52739524841309,nan,1000.0,0.4654564438617809,1.0,30539,915,0,0,7979.501880293503,0.0,0.0,0.0,6.4725236892700195,nan,0.6002290721471659,0.0,5.289551507270409,0.0,135.46642608642577,0.0,135.46642608642577,0.0,6.780471257331001,nan,0.6002290721471659,0.0,0.7543057769536972,0.0,5.289551507270409,1.071651084259816,0.7543057769536972,0.6002290721471659,9.031095072428386,531.9667920195668
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,97,7.472142549285553,0.8868283108870189,0.3788187025984128,0.8804013045645533,130.5551028781467,nan,1000.0,0.5002549721434743,1.0,30567,821,0,0,8289.24040732711,0.0,0.0,0.0,6.47190327114529,nan,0.600229072147166,0.0,5.330641550962153,0.0,135.41342078314887,0.0,135.41342078314887,0.0,6.734772840799732,nan,0.600229072147166,0.0,0.7457628945509592,0.0,5.330641550962153,1.0628079280249556,0.7457628945509592,0.600229072147166,8.124805246988933,497.35442443962665
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,98,7.472142549285553,0.8869133106867473,0.3789424967765808,0.9051817705355442,135.77574157714844,nan,1000.0,0.5289076428183861,1.0,30139,269,0,0,8487.9457274706,0.0,0.0,0.0,6.468651831150055,nan,0.6002290721471661,0.0,5.347096470943864,0.0,135.23431396484375,0.0,135.23431396484375,0.0,6.686662662584158,nan,0.6002290721471661,0.0,0.770255122333765,0.0,5.347096470943864,1.062503110226405,0.770255122333765,0.6002290721471661,3.606248372395833,226.345219399216
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,99,7.472142549285553,0.8869166455666224,0.3790668552120527,0.8843709988700345,139.06658808390299,nan,1000.0,0.48000484698250073,1.0,30280,450,0,0,8334.591121981599,0.0,0.0,0.0,6.487451712290446,nan,0.6002290721471661,0.0,5.363884171783361,0.0,135.53145472208658,0.0,135.53145472208658,0.0,6.661537535974433,nan,0.6002290721471661,0.0,0.7661344408988953,0.0,5.363884171783361,1.0686182216080284,0.7661344408988953,0.6002290721471661,5.4212581888834634,333.3836448792639
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,100,7.472142549285553,0.8869259782632192,0.37915996462106705,0.882777810684181,145.39874649047852,nan,1000.0,0.45794636385005866,1.0,30253,465,0,0,8681.110205473804,0.0,0.0,0.0,6.495675325393677,nan,0.6002290721471661,0.0,5.3928279883571415,0.0,135.46146937779017,0.0,135.46146937779017,0.0,6.625663170964358,nan,0.6002290721471661,0.0,0.7720256703240531,0.0,5.3928279883571415,1.064315957600635,0.7720256703240531,0.6002290721471661,6.321535237630209,405.1184762554442
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,101,7.472142549285553,0.8869549769163132,0.3792414539059003,0.8134615635817721,125.49083827092097,nan,1000.0,0.5079456221420322,1.0,30275,461,0,0,8186.414434532314,0.0,0.0,0.0,6.491914125589224,nan,0.6002290721471661,0.0,5.419559549282798,0.0,135.4409907414363,0.0,135.4409907414363,0.0,6.577828018003396,nan,0.6002290721471661,0.0,0.7239072643793546,0.0,5.419559549282798,1.0612237277890708,0.7239072643793546,0.6002290721471661,5.869109598795573,354.74462549640026
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,102,7.472142549285553,0.8869136438767116,0.37941279808680217,0.9193273291924384,132.64519366096047,nan,1000.0,0.6581199331839372,1.0,30753,973,0,0,8567.03751397734,0.0,0.0,0.0,6.503037649042466,nan,0.6002290721471661,0.0,5.452617260773583,0.0,135.29143299775964,0.0,135.29143299775964,0.0,6.545317524566867,nan,0.6002290721471661,0.0,0.7545232281965368,0.0,5.452617260773583,1.0587098104101769,0.7545232281965368,0.6002290721471661,7.666514536539713,485.46545912538267
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,103,7.472142549285553,0.8868899768590928,0.3795755273103714,0.8343203826413634,132.57239278157553,nan,1000.0,0.5350679379627571,1.0,30512,772,0,0,8676.811415880708,0.0,0.0,0.0,6.526802698771159,nan,0.600229072147166,0.0,5.5035884784923494,0.0,135.39944203694662,0.0,135.39944203694662,0.0,6.525587829426582,nan,0.600229072147166,0.0,0.7556139810217751,0.0,5.5035884784923494,1.004542523433339,0.7556139810217751,0.600229072147166,8.123966522216797,520.6086849528423
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,104,7.472142549285553,0.886937641898791,0.3796830984950066,0.893296895482108,129.16448262532552,nan,1000.0,0.6633412423273319,1.0,30560,764,0,0,8805.2758582012,0.0,0.0,0.0,6.524323463439941,nan,0.6002290721471663,0.0,5.531596625322869,0.0,135.35872395833334,0.0,135.35872395833334,0.0,6.479766298251489,nan,0.6002290721471663,0.0,0.7507695396741231,0.0,5.531596625322869,1.0033989785315127,0.7507695396741231,0.6002290721471663,6.767936197916667,440.26379291005986
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,105,7.472142549285553,0.8869179771343867,0.37987672865390776,0.920033143939394,137.9828360421317,nan,1000.0,0.49184499710815505,1.0,30067,193,0,0,8781.11742323666,0.0,0.0,0.0,6.535680430276053,nan,0.6002290721471661,0.0,5.548203645913628,0.0,135.49627031598772,0.0,135.49627031598772,0.0,6.447915991326529,nan,0.6002290721471661,0.0,0.7866235034806388,0.0,5.548203645913628,0.9954185817770398,0.7866235034806388,0.6002290721471661,3.16157964070638,204.89273987552204
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,106,7.472142549285553,0.8869026428461075,0.3800301132599513,0.8346308921504445,125.33650588989258,nan,1000.0,0.417771367764931,1.0,30362,644,0,0,9049.571582892482,0.0,0.0,0.0,6.54657604959276,nan,0.600229072147166,0.0,5.573385197172873,0.0,135.45812310112848,0.0,135.45812310112848,0.0,6.415750737550503,nan,0.600229072147166,0.0,0.7363130185339186,0.0,5.573385197172873,1.0073025459348324,0.7363130185339186,0.600229072147166,8.127487386067708,542.9742949735489
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,107,7.472142549285553,0.886945309638977,0.38015969971815744,0.8565868055744335,137.771586894989,nan,1000.0,0.5742220017500013,1.0,30398,634,0,0,8959.195904361852,0.0,0.0,0.0,6.5460227727890015,nan,0.6002290721471661,0.0,5.595815873522882,0.0,135.51004314422607,0.0,135.51004314422607,0.0,6.3725827044407914,nan,0.6002290721471661,0.0,0.7459727302193642,0.0,5.595815873522882,1.0175026536152942,0.7459727302193642,0.6002290721471661,7.2272023010253905,477.8237815659654
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,108,7.472142549285553,0.8869063097238541,0.38043296257654824,0.9436860144048387,142.3539956410726,nan,1000.0,0.5988567150628571,1.0,30405,569,0,0,9156.392993863084,0.0,0.0,0.0,6.553220272064209,nan,0.6002290721471661,0.0,5.612283795860011,0.0,135.63997650146484,0.0,135.63997650146484,0.0,6.337200359915204,nan,0.6002290721471661,0.0,0.7573524961868922,0.0,5.612283795860011,1.025498125551203,0.7573524961868922,0.6002290721471661,5.425599060058594,366.2557197545233
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,109,7.472142549285553,0.8869643106063207,0.3805215160051982,0.8732254299155943,139.51168676523062,nan,1000.0,0.5720614855369931,1.0,30918,1336,0,0,9116.111877819545,0.0,0.0,0.0,6.570462171848003,nan,0.600229072147166,0.0,5.664393651680646,0.0,135.38893655630258,0.0,135.38893655630258,0.0,6.311655623497184,nan,0.600229072147166,0.0,0.7780912724825052,0.0,5.664393651680646,1.0119920118207557,0.7780912724825052,0.600229072147166,11.733707834879556,790.0630294110271
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,110,7.472142549285553,0.8869286433855692,0.3806823014219602,0.8185397091808864,139.01690769195557,nan,1000.0,0.4802340077104204,1.0,30644,1070,0,0,9332.143950817035,0.0,0.0,0.0,6.568387071291606,nan,0.6002290721471661,0.0,5.711089502505851,0.0,135.46997197469076,0.0,135.46997197469076,0.0,6.267737748483356,nan,0.6002290721471661,0.0,0.7646392037471136,0.0,5.711089502505851,1.0008424173102304,0.7646392037471136,0.6002290721471661,10.83759775797526,746.5715160653627
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,111,7.472142549285553,0.8868966436386109,0.38085480123758314,0.804360623420755,148.39248548235213,nan,1000.0,0.47405452474731913,1.0,30322,524,0,0,9557.871693914485,0.0,0.0,0.0,6.584375960486276,nan,0.6002290721471661,0.0,5.739035397496002,0.0,135.4213420322963,0.0,135.4213420322963,0.0,6.2412474719483155,nan,0.6002290721471661,0.0,0.7903142060552325,0.0,5.739035397496002,0.9908046107350471,0.7903142060552325,0.6002290721471661,6.319662628173828,446.034012382676
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,112,7.472142549285553,0.8869486435254414,0.38106898228327435,0.942064740419246,132.5664882659912,nan,1000.0,0.7835444204234951,1.0,30247,371,0,0,9277.742677838793,0.0,0.0,0.0,6.600294232368469,nan,0.6002290721471661,0.0,5.749789583709316,0.0,135.1713161468506,0.0,135.1713161468506,0.0,6.214766015649153,nan,0.6002290721471661,0.0,0.743680864572525,0.0,5.749789583709316,0.9979886905825297,0.743680864572525,0.6002290721471661,3.6045684305826824,247.40647140903448
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,113,7.472142549285553,0.8869243111213049,0.381266433596611,0.7548957552732718,139.65182209014893,nan,1000.0,0.4968510156581893,1.0,30261,501,0,0,9585.357660885411,0.0,0.0,0.0,6.5991727113723755,nan,0.6002290721471661,0.0,5.775963750843037,0.0,135.5589780807495,0.0,135.5589780807495,0.0,6.172423046297627,nan,0.6002290721471661,0.0,0.7388257570564747,0.0,5.775963750843037,1.000722226847558,0.7388257570564747,0.6002290721471661,7.22981216430664,511.2190752472219
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,114,7.472142549285553,0.886930978099505,0.3814901969830195,0.9261412543247041,138.3742899576823,nan,1000.0,0.750686049028797,1.0,30662,870,0,0,9351.48380580845,0.0,0.0,0.0,6.6074710528055824,nan,0.6002290721471663,0.0,5.801092649570429,0.0,135.51789042154948,0.0,135.51789042154948,0.0,6.139120558708883,nan,0.6002290721471663,0.0,0.755610450108846,0.0,5.801092649570429,0.9996332787324802,0.755610450108846,0.6002290721471663,6.775894521077474,467.5741902904226
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,115,7.472142549285553,0.8869209782282511,0.38168673555056254,0.9158647538169488,126.29085184733073,nan,1000.0,0.5121691060472918,1.0,30424,634,0,0,9776.984193871085,0.0,0.0,0.0,6.603656737009684,nan,0.6002290721471663,0.0,5.825051007086912,0.0,135.61760355631512,0.0,135.61760355631512,0.0,6.0948088086890495,nan,0.6002290721471663,0.0,0.7149625062942505,0.0,5.825051007086912,1.0032023018064127,0.7149625062942505,0.6002290721471663,6.780880177815755,488.84920969355426
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,116,7.569235127418464,0.8869606447219849,0.38189212371905645,0.7092401330560367,138.88642224398527,nan,1000.0,0.4383038703291987,1.0,30395,781,0,0,9890.489428017345,0.0,0.0,0.0,6.612002372741699,nan,0.6002290721471659,0.0,5.859670184931017,0.0,135.25557708740234,0.0,135.25557708740234,0.0,6.061963268858392,nan,0.6002290721471659,0.0,0.7495837076143785,0.0,5.859670184931017,1.0062220939840956,0.7495837076143785,0.6002290721471659,9.918742319742838,725.3025580546054
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,117,7.569235127418464,0.88701831082503,0.3820544185241063,0.8945325461968977,135.44188828901812,nan,1000.0,0.4618951979868218,1.0,30286,440,0,0,10108.937434253852,0.0,0.0,0.0,6.626407016407359,nan,0.6002290721471661,0.0,5.890679278821536,0.0,135.37337424538353,0.0,135.37337424538353,0.0,6.0348031928170975,nan,0.6002290721471661,0.0,0.756856230172244,0.0,5.890679278821536,0.9703533465236944,0.756856230172244,0.6002290721471661,4.963690388997396,370.6610392559746
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,118,7.569235127418464,0.8870093107223511,0.38225796560446423,0.8219076295180344,145.16993743896484,nan,1000.0,0.499159864864789,1.0,30843,1263,0,0,9859.134094021194,0.0,0.0,0.0,6.632169132232666,nan,0.6002290721471661,0.0,5.933673077313944,0.0,135.46704833984376,0.0,135.46704833984376,0.0,5.999917788287215,nan,0.6002290721471661,0.0,0.7675220084190368,0.0,5.933673077313944,0.9601010985336883,0.7675220084190368,0.6002290721471661,11.28892069498698,821.5945078350995
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,119,7.569235127418464,0.88699964483579,0.3824572416146596,0.8779569577006162,137.70268325805665,nan,1000.0,0.479400294120848,1.0,30516,830,0,0,9839.824545273881,0.0,0.0,0.0,6.649178123474121,nan,0.6002290721471659,0.0,5.965747388682089,0.0,135.43055572509766,0.0,135.43055572509766,0.0,5.975336636903036,nan,0.6002290721471659,0.0,0.7632838755846023,0.0,5.965747388682089,0.9527017561736036,0.7632838755846023,0.6002290721471659,9.028703715006511,655.9883030182588
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,120,7.569235127418464,0.8869746442635854,0.3826191474000613,0.8426888627032366,138.06252797444662,nan,1000.0,0.5406020036816539,1.0,30664,986,0,0,10265.330211207072,0.0,0.0,0.0,6.641921474820092,nan,0.6002290721471659,0.0,5.993397897425788,0.0,135.43089149111793,0.0,135.43089149111793,0.0,5.9291556355203,nan,0.6002290721471659,0.0,0.7667349662099566,0.0,5.993397897425788,0.9613042400503558,0.7667349662099566,0.6002290721471659,9.480162404378255,718.5731147844951
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,121,7.594761226803463,0.8869703076283137,0.38289940377076465,0.8562720659995371,141.8987835154814,nan,1000.0,0.4980737822346819,1.0,30381,641,0,0,10286.156233885,0.0,0.0,0.0,6.65671303692986,nan,0.6002290721471661,0.0,6.015007734280845,0.0,135.31995705997244,0.0,135.31995705997244,0.0,5.902875894813744,nan,0.6002290721471661,0.0,0.7678821227129768,0.0,6.015007734280845,0.9713692285279307,0.7678821227129768,0.6002290721471661,7.668130900065104,582.8821865868167
