algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,n_dp_norm_honest,n_dp_norm_attacker,eps_n_honest,eps_n_attacker,trust_honest,trust_attacker,noise_norm_honest,noise_norm_attacker,sigma_dp_honest,sigma_dp_attacker,nsr_honest,nsr_attacker,sigma_n_honest,sigma_n_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,96,6.136255111967378,0.37284765432278316,nan,0.2714521427684762,nan,nan,1000.0,0.2933536491886639,0.22026591846516738,11456,815,19083,100,nan,0.0,4.160650726940262,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.160650726940262,1.0661473309528362,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,97,6.136255111967378,0.3519269891579946,nan,0.428293173927977,nan,nan,1000.0,0.4154081841216344,0.3225411516619643,11496,750,19071,71,nan,0.0,4.18783999178604,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.18783999178604,1.0650752013059932,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,98,6.136255111967378,0.3451519890626272,nan,0.367919508636194,nan,nan,1000.0,0.4639063639063639,0.2566994610709781,11618,254,18521,15,nan,0.0,4.203413325842728,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.203413325842728,1.0667030317110653,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,99,6.136255111967378,0.33553998907407123,nan,0.4188670700192712,nan,nan,1000.0,0.44380622348536797,0.3025605505229652,11582,411,18698,39,nan,0.0,4.2114678120598255,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.2114678120598255,1.0688814616258357,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,100,6.136255111967378,0.33000798990329105,nan,0.37012293616338077,nan,nan,1000.0,0.3393352999703455,0.2717228863785,11573,422,18680,43,nan,0.0,4.236631239146859,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.236631239146859,1.0635606122309045,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,101,6.136255111967378,0.3219073233008385,nan,0.4266329641308253,nan,nan,1000.0,0.44223112197816444,0.35054801683792186,11580,421,18695,40,nan,0.0,4.26077889404477,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.26077889404477,1.0603356304203087,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,102,6.136255111967378,0.3109939899047216,nan,0.4351620064262568,nan,nan,1000.0,0.5501028422118809,0.3135539143676229,11448,940,19305,33,nan,0.0,4.278875450460519,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.278875450460519,1.0566854221035187,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,103,6.136255111967378,0.2977463232477506,nan,0.4170290024225502,nan,nan,1000.0,0.4505429026848464,0.32281778467818967,11511,699,19001,73,nan,0.0,4.320100931534083,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.320100931534083,1.0235746055331754,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,104,6.136255111967378,0.2857436567544937,nan,0.41804609810262217,nan,nan,1000.0,0.5479239481345183,0.3067350762952451,11493,734,19067,30,nan,0.0,4.348737762773515,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.348737762773515,1.0232489968179332,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,105,6.136255111967378,0.2834729910890261,nan,0.4761894345192805,nan,nan,1000.0,0.4469731800766283,0.3449860574860575,11639,182,18428,11,nan,0.0,4.355040399592057,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.355040399592057,1.017661716886259,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,106,6.136255111967378,0.2774156579375267,nan,0.40051832091576484,nan,nan,1000.0,0.33193266724024567,0.32915337446073034,11545,563,18817,81,nan,0.0,4.363272163880966,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.363272163880966,1.0227341916340391,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,107,6.136255111967378,0.27328732430934904,nan,0.4013498241783911,nan,nan,1000.0,0.45029613432691307,0.3096331597597009,11531,590,18867,44,nan,0.0,4.369037821027142,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.369037821027142,1.0244253559571928,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,108,6.136255111967378,0.2658686571319898,nan,0.4416320053832851,nan,nan,1000.0,0.5001587703200607,0.3140866474095127,11547,547,18858,22,nan,0.0,4.383283931946513,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.383283931946513,1.0222909483649192,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,109,6.136255111967378,0.25177865783373515,nan,0.3114980706598953,nan,nan,1000.0,0.3605853675259289,0.22862900234981023,11342,1255,19576,81,nan,0.0,4.412757793901163,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.412757793901163,1.0061561713371874,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,110,6.136255111967378,0.23555699110031128,nan,0.3219852812850901,nan,nan,1000.0,0.32265625537050663,0.25346456839135306,11432,952,19212,118,nan,0.0,4.446408845589302,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.446408845589302,1.0012418440540463,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,111,6.136255111967378,0.22864065756400426,nan,0.37598638842510534,nan,nan,1000.0,0.38521918121075915,0.2971085339189334,11564,485,18758,39,nan,0.0,4.459920046542231,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.459920046542231,0.9995181020147171,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,112,6.136255111967378,0.22970165858666103,nan,0.4782134616887429,nan,nan,1000.0,0.7259931385385106,0.3374044647770057,11593,365,18654,6,nan,0.0,4.459920046542231,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.459920046542231,0.9995181020147171,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,113,6.136255111967378,0.2220409917831421,nan,0.3654166095220331,nan,nan,1000.0,0.39076284127127514,0.3006139168691234,11562,445,18699,56,nan,0.0,4.470117123359098,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.470117123359098,0.9993818798686833,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,114,6.136255111967378,0.21775632490714392,nan,0.40658352360094735,nan,nan,1000.0,0.5887573494510492,0.29037490434394697,11459,854,19203,16,nan,0.0,4.476416013907678,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.476416013907678,1.0010663570557459,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,115,6.136255111967378,0.2125789918502172,nan,0.43700126947813195,nan,nan,1000.0,0.4343563764272764,0.3137319687967582,11543,590,18881,44,nan,0.0,4.486947527151521,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.486947527151521,0.9993149296017775,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,116,6.136255111967378,0.20379899203777313,nan,0.2961571063487797,nan,nan,1000.0,0.2978626895008642,0.2588618622016915,11516,653,18879,128,nan,0.0,4.500381543161103,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.500381543161103,0.9990275686809622,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,117,6.136255111967378,0.19853165884812674,nan,0.4489907845073191,nan,nan,1000.0,0.41444518163683247,0.32598136027251884,11586,413,18700,27,nan,0.0,4.5201948488213235,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.5201948488213235,0.9837817124677257,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,118,6.136255111967378,0.1951786583662033,nan,0.38352886578836715,nan,nan,1000.0,0.39018353464471367,0.3112336663426331,11397,1139,19446,124,nan,0.0,4.535453069495235,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.535453069495235,0.9763127011897501,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,119,6.136255111967378,0.1883373263478279,nan,0.35964150597671624,nan,nan,1000.0,0.34120842678341,0.26740070910080344,11490,753,19026,77,nan,0.0,4.544660342481567,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.544660342481567,0.9778853166183046,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,120,6.136255111967378,0.18507965872685114,nan,0.38371670884153897,nan,nan,1000.0,0.4165470346699281,0.3049236216600614,11447,905,19217,81,nan,0.0,4.548690401742019,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.548690401742019,0.9809445406702003,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,121,6.136255111967378,0.18418432623147965,nan,0.3843426430534846,nan,nan,1000.0,0.3832689764388002,0.2909966567410194,11537,576,18844,65,nan,0.0,4.548690401742019,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.548690401742019,0.9809445406702003,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,122,6.136255111967378,0.1839849920074145,nan,0.3674928587169883,nan,nan,1000.0,0.4316336269189867,0.260782541618455,11560,481,18771,30,nan,0.0,4.548690401742019,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.548690401742019,0.9809445406702003,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,123,6.136255111967378,0.1856623261173566,nan,0.3885416643961571,nan,nan,1000.0,0.37436656002964247,0.2729862953138815,11611,289,18553,19,nan,0.0,4.548690401742019,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.548690401742019,0.9809445406702003,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,124,6.136255111967378,0.18081032643715542,nan,0.4774530060626052,nan,nan,1000.0,0.4610710344043677,0.3351381678563703,11600,328,18605,17,nan,0.0,4.557405625813117,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.557405625813117,0.9796051970255569,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,125,6.136255111967378,0.18067299236853918,nan,0.4204652645632914,nan,nan,1000.0,0.5644689429027241,0.29974314769083404,11492,702,19032,18,nan,0.0,4.557405625813117,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.557405625813117,0.9796051970255569,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,126,6.136255111967378,0.18071432520945868,nan,0.4191571110288261,nan,nan,1000.0,0.485369532428356,0.32256897562025993,11607,281,18543,9,nan,0.0,4.557405625813117,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.557405625813117,0.9796051970255569,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,127,6.136255111967378,0.17759699255228042,nan,0.3948401281165409,nan,nan,1000.0,0.38571891696891697,0.29775928710819166,11550,535,18806,55,nan,0.0,4.571799878173094,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.571799878173094,0.9727793056662561,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,128,6.136255111967378,0.1721393260359764,nan,0.3510796893000283,nan,nan,1000.0,0.4482409219103691,0.24887501733196535,11569,426,18704,25,nan,0.0,4.582093663104584,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.582093663104584,0.9686852497957775,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,129,6.136255111967378,0.1722513257463773,nan,0.3668124485977943,nan,nan,1000.0,0.4033863706728982,0.2640345156215655,11495,740,19038,53,nan,0.0,4.582093663104584,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.582093663104584,0.9686852497957775,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,130,6.136255111967378,0.17011799315611523,nan,0.4523062700733081,nan,nan,1000.0,0.48032246957557095,0.32400791412888186,11575,430,18715,22,nan,0.0,4.586808767819579,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.586808767819579,0.9690750150750244,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,131,6.136255111967378,0.16871332615613938,nan,0.3605361532997882,nan,nan,1000.0,0.5457549214707221,0.25951214677994866,11560,497,18795,10,nan,0.0,4.59236575199885,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.59236575199885,0.9685996360927847,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,132,6.136255111967378,0.16112999300161998,nan,0.3666824793195206,nan,nan,1000.0,0.22959994026786223,0.32946770662287905,11601,340,18538,105,nan,0.0,4.6077985688342835,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.6077985688342835,0.9631594796793911,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,133,6.136255111967378,0.15977199266354242,nan,0.41282662406566106,nan,nan,1000.0,0.4431132262583613,0.29650363922261025,11496,743,19054,43,nan,0.0,4.615650603453943,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.615650603453943,0.9589033053516957,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,134,6.136255111967378,0.15683132628599802,nan,0.41167526570602786,nan,nan,1000.0,0.5459378445856247,0.29543067640326254,11500,711,19037,26,nan,0.0,4.624190681925655,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.624190681925655,0.9530328260151069,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,135,6.136255111967378,0.15625399271647136,nan,0.42526760321823787,nan,nan,1000.0,0.3616921207577492,0.31487594398778607,11566,496,18759,51,nan,0.0,4.624190681925655,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.624190681925655,0.9530328260151069,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,136,6.136255111967378,0.15734032650788626,nan,0.42066745055327837,nan,nan,1000.0,0.5461267451463528,0.2960964815701391,11532,567,18881,14,nan,0.0,4.624190681925655,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.624190681925655,0.9530328260151069,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,137,6.136255111967378,0.15295299311478933,nan,0.43745124525057144,nan,nan,1000.0,0.524131300410825,0.3411157559971825,11461,875,19225,41,nan,0.0,4.636256392664437,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.636256392664437,0.9459838199467535,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,138,6.136255111967378,0.14604432652393975,nan,0.4124979401199843,nan,nan,1000.0,0.4718292829747938,0.2961547174980651,11574,431,18711,32,nan,0.0,4.6459893305492335,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.6459893305492335,0.9487264315049689,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,139,6.136255111967378,0.14000499308109282,nan,0.3962168540563124,nan,nan,1000.0,0.458759999900086,0.2862087780185167,11487,750,19064,35,nan,0.0,4.650239853070551,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.650239853070551,0.9527287630308301,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,140,6.136255111967378,0.13958766003449757,nan,0.4217806412753647,nan,nan,1000.0,0.3430047317194653,0.2927186173126451,11596,378,18658,30,nan,0.0,4.650239853070551,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.650239853070551,0.9527287630308301,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,141,6.136255111967378,0.13927199304103852,nan,0.36776711666798323,nan,nan,1000.0,0.3111996779388084,0.2914569546837753,11589,389,18622,76,nan,0.0,4.650239853070551,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.650239853070551,0.9527287630308301,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,142,6.136255111967378,0.1366983261704445,nan,0.3939205503148674,nan,nan,1000.0,0.521838525410269,0.29359357300100447,11574,431,18714,25,nan,0.0,4.667554030144225,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.667554030144225,0.9144924171352327,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,143,6.136255111967378,0.1373339934150378,nan,0.3630560122525886,nan,nan,1000.0,0.45214273015860024,0.27030499662242097,11555,531,18816,38,nan,0.0,4.667554030144225,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.667554030144225,0.9144924171352327,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,144,6.136255111967378,0.13500499308109284,nan,0.42352460040036294,nan,nan,1000.0,0.6348302878737662,0.3051387011507719,11555,514,18815,10,nan,0.0,4.676764036914818,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.676764036914818,0.906333823108797,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,145,6.136255111967378,0.13258466015259424,nan,0.39360762569307894,nan,nan,1000.0,0.29691597653554175,0.3065234335693342,11591,390,18622,83,nan,0.0,4.683420568298445,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.683420568298445,0.9035014704589788,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,146,6.136255111967378,0.12813466002543766,nan,0.387586017151397,nan,nan,1000.0,0.39655386101388906,0.29789864852397635,11519,669,18958,74,nan,0.0,4.693313857729676,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.693313857729676,0.902040375848761,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,147,6.136255111967378,0.12603366017341613,nan,0.4015632959686999,nan,nan,1000.0,0.36988282866736827,0.2963580344172067,11507,719,19009,85,nan,0.0,4.694803269062726,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.694803269062726,0.9032343740060025,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,148,6.136255111967378,0.12615132689476014,nan,0.4575469118601136,nan,nan,1000.0,0.602230724894202,0.3274871082806169,11493,762,19109,18,nan,0.0,4.694803269062726,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.694803269062726,0.9032343740060025,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,149,6.136255111967378,0.12605266014734903,nan,0.39183797120526603,nan,nan,1000.0,0.4665739982625547,0.2800164082546166,11537,561,18852,22,nan,0.0,4.694803269062726,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.694803269062726,0.9032343740060025,nan,nan,nan,nan
